DATE_COL,SITE_ID,LAT,LON,ECO_TYPE,DOC,NO3.as.N,PO4.as.P,UNIT
2004-10-13,ECN_T07_2,55.489853,-2.212033,River/Stream,1.1,0.206,0.019,mg/L
2004-10-13,ECN_T07_1,55.489853,-2.212033,River/Stream,1.2,0.228,0.023,mg/L
2004-10-13,ECN_T04_3,54.695042,-2.38785,River/Stream,9.1,0.018,0.016,mg/L
2004-10-14,ECN_T02_1,56.909267,-2.553372,River/Stream,17.12,0.096,0.004,mg/L
2004-10-19,ECN_T07_1,55.489853,-2.212033,River/Stream,2.4,0.211,0.018,mg/L
2004-10-19,ECN_T07_2,55.489853,-2.212033,River/Stream,2.6,0.15,0.014,mg/L
2004-10-20,ECN_T02_1,56.909267,-2.553372,River/Stream,8.14,0.167,0.006,mg/L
2004-10-20,ECN_T08_1,51.78135,-1.336058,River/Stream,9.9,2.71,0.175,mg/L
2004-10-20,ECN_T08_4,51.78135,-1.336058,River/Stream,9.2,0.014,0.159,mg/L
2004-10-26,ECN_T07_2,55.489853,-2.212033,River/Stream,4.6,0.144,0.008,mg/L
2004-10-26,ECN_T07_1,55.489853,-2.212033,River/Stream,2.4,0.179,0.015,mg/L
2004-10-27,ECN_T04_2,54.695042,-2.38785,River/Stream,14.6,0.023,0.012,mg/L
2004-10-28,ECN_T02_1,56.909267,-2.553372,River/Stream,17.61,0.175,0.005,mg/L
2004-11-03,ECN_T02_1,56.909267,-2.553372,River/Stream,5.66,0.154,0.004,mg/L
2004-11-03,ECN_T04_2,54.695042,-2.38785,River/Stream,19.5,0.076,0.01,mg/L
2004-11-03,ECN_T04_1,54.695042,-2.38785,River/Stream,15.3,0.014,0.007,mg/L
2004-11-03,ECN_T07_2,55.489853,-2.212033,River/Stream,1.6,0.166,0.013,mg/L
2004-11-03,ECN_T07_1,55.489853,-2.212033,River/Stream,1.4,0.21,0.019,mg/L
2004-11-03,ECN_T12_1,57.116344,-3.829717,River/Stream,1.2,0.06,0.029,mg/L
2004-11-10,ECN_T07_2,55.489853,-2.212033,River/Stream,1.3,0.195,0.019,mg/L
2004-11-10,ECN_T07_1,55.489853,-2.212033,River/Stream,1.5,0.259,0.022,mg/L
2004-11-10,ECN_T12_1,57.116344,-3.829717,River/Stream,2.54,0.067,0.017,mg/L
2004-11-11,ECN_T02_1,56.909267,-2.553372,River/Stream,4.99,0.184,0.005,mg/L
2004-11-16,ECN_T07_2,55.489853,-2.212033,River/Stream,1.8,0.195,0.019,mg/L
2004-11-16,ECN_T07_1,55.489853,-2.212033,River/Stream,1.1,0.255,0.025,mg/L
2004-11-17,ECN_T11_1,53.07455,-4.033511,River/Stream,1.9,0.1,0.54,mg/L
2004-11-17,ECN_T12_1,57.116344,-3.829717,River/Stream,5,0.036,0.012,mg/L
2004-11-18,ECN_T02_1,56.909267,-2.553372,River/Stream,5.65,0.201,0.004,mg/L
2004-11-24,ECN_T07_1,55.489853,-2.212033,River/Stream,1.1,0.363,0.052,mg/L
2004-11-24,ECN_T08_3,51.78135,-1.336058,River/Stream,3.6,1,0.008,mg/L
2004-11-24,ECN_T07_2,55.489853,-2.212033,River/Stream,1.2,0.245,0.045,mg/L
2004-11-24,ECN_T11_1,53.07455,-4.033511,River/Stream,0.65,0.09,0.01,mg/L
2004-11-24,ECN_T08_4,51.78135,-1.336058,River/Stream,5.9,0.255,0.01,mg/L
2004-11-25,ECN_T02_1,56.909267,-2.553372,River/Stream,5.81,0.205,0.004,mg/L
2004-12-01,ECN_T02_1,56.909267,-2.553372,River/Stream,4.93,0.182,0.02,mg/L
2004-12-01,ECN_T04_2,54.695042,-2.38785,River/Stream,15.6,0.05,0.005,mg/L
2004-12-01,ECN_T04_1,54.695042,-2.38785,River/Stream,10.9,0.011,0.006,mg/L
2004-12-01,ECN_T07_1,55.489853,-2.212033,River/Stream,1.6,0.308,0.05,mg/L
2004-12-01,ECN_T07_2,55.489853,-2.212033,River/Stream,1.4,0.322,0.045,mg/L
2004-12-01,ECN_T12_1,57.116344,-3.829717,River/Stream,2.43,0.04,0.018,mg/L
2004-12-08,ECN_T07_2,55.489853,-2.212033,River/Stream,0.9,0.263,0.053,mg/L
2004-12-08,ECN_T07_1,55.489853,-2.212033,River/Stream,0.9,0.343,0.052,mg/L
2004-12-08,ECN_T08_1,51.78135,-1.336058,River/Stream,2.9,3.04,0.005,mg/L
2004-12-08,ECN_T11_1,53.07455,-4.033511,River/Stream,1.63,0.1,0.01,mg/L
2004-12-09,ECN_T02_1,56.909267,-2.553372,River/Stream,3.41,0.216,0.023,mg/L
2004-12-14,ECN_T07_1,55.489853,-2.212033,River/Stream,1.2,0.342,0.055,mg/L
2004-12-14,ECN_T07_2,55.489853,-2.212033,River/Stream,0.9,0.273,0.049,mg/L
2004-12-15,ECN_T11_1,53.07455,-4.033511,River/Stream,1.56,0.13,0.01,mg/L
2004-12-15,ECN_T08_3,51.78135,-1.336058,River/Stream,3,0.391,0.006,mg/L
2004-12-15,ECN_T04_2,54.695042,-2.38785,River/Stream,16.9,0.041,0.005,mg/L
2004-12-16,ECN_T02_1,56.909267,-2.553372,River/Stream,7.87,0.203,0.022,mg/L
2004-12-22,ECN_T02_1,56.909267,-2.553372,River/Stream,4.14,0.224,0.024,mg/L
2004-12-22,ECN_T07_1,55.489853,-2.212033,River/Stream,0.9,0.438,0.058,mg/L
2004-12-22,ECN_T07_2,55.489853,-2.212033,River/Stream,0.6,0.321,0.057,mg/L
2004-12-22,ECN_T11_1,53.07455,-4.033511,River/Stream,1.18,0.12,0.011,mg/L
2004-12-29,ECN_T02_1,56.909267,-2.553372,River/Stream,4.85,0.253,0.021,mg/L
2004-12-29,ECN_T07_2,55.489853,-2.212033,River/Stream,1.3,0.282,0.047,mg/L
2004-12-29,ECN_T07_1,55.489853,-2.212033,River/Stream,1,0.358,0.051,mg/L
2005-01-05,ECN_T02_1,56.909267,-2.553372,River/Stream,4.82,0.261,0.023,mg/L
2005-01-05,ECN_T07_2,55.489853,-2.212033,River/Stream,1,0.261,0.045,mg/L
2005-01-05,ECN_T07_1,55.489853,-2.212033,River/Stream,1.1,0.348,0.047,mg/L
2005-01-05,ECN_T11_1,53.07455,-4.033511,River/Stream,0.77,0.11,0.011,mg/L
2005-01-11,ECN_T07_2,55.489853,-2.212033,River/Stream,1.6,0.236,0.047,mg/L
2005-01-11,ECN_T07_1,55.489853,-2.212033,River/Stream,1.5,0.337,0.043,mg/L
2005-01-12,ECN_T02_1,56.909267,-2.553372,River/Stream,6.94,0.183,0.018,mg/L
2005-01-12,ECN_T11_1,53.07455,-4.033511,River/Stream,0.85,0.08,0.012,mg/L
2005-01-12,ECN_T08_4,51.78135,-1.336058,River/Stream,5.1,0.073,0.006,mg/L
2005-01-19,ECN_T11_1,53.07455,-4.033511,River/Stream,0.84,0.09,0.01,mg/L
2005-01-19,ECN_T08_3,51.78135,-1.336058,River/Stream,2.6,0.529,0.006,mg/L
2005-01-19,ECN_T07_2,55.489853,-2.212033,River/Stream,1.14,0.227,0.037,mg/L
2005-01-19,ECN_T07_1,55.489853,-2.212033,River/Stream,1.09,0.323,0.043,mg/L
2005-01-20,ECN_T02_1,56.909267,-2.553372,River/Stream,3.69,0.257,0.021,mg/L
2005-01-26,ECN_T07_2,55.489853,-2.212033,River/Stream,1,0.243,0.041,mg/L
2005-01-26,ECN_T07_1,55.489853,-2.212033,River/Stream,1.18,0.34,0.045,mg/L
2005-01-26,ECN_T08_3,51.78135,-1.336058,River/Stream,2.7,0.481,0.005,mg/L
2005-01-26,ECN_T08_2,51.78135,-1.336058,River/Stream,1.9,10.4,0.008,mg/L
2005-01-27,ECN_T02_1,56.909267,-2.553372,River/Stream,4.98,0.214,0.015,mg/L
2005-02-02,ECN_T07_1,55.489853,-2.212033,River/Stream,0.92,0.317,0.047,mg/L
2005-02-02,ECN_T07_2,55.489853,-2.212033,River/Stream,1.12,0.249,0.041,mg/L
2005-02-03,ECN_T02_1,56.909267,-2.553372,River/Stream,3.26,0.214,0.016,mg/L
2005-02-08,ECN_T07_1,55.489853,-2.212033,River/Stream,0.95,0.309,0.042,mg/L
2005-02-08,ECN_T07_2,55.489853,-2.212033,River/Stream,1,0.222,0.042,mg/L
2005-02-09,ECN_T02_1,56.909267,-2.553372,River/Stream,3.03,0.195,0.017,mg/L
2005-02-09,ECN_T11_1,53.07455,-4.033511,River/Stream,1.15,0.12,0.007,mg/L
2005-02-16,ECN_T11_1,53.07455,-4.033511,River/Stream,1.07,0.1,0.007,mg/L
2005-02-16,ECN_T07_2,55.489853,-2.212033,River/Stream,0.91,0.242,0.006,mg/L
2005-02-16,ECN_T07_1,55.489853,-2.212033,River/Stream,0.95,0.295,0.017,mg/L
2005-02-17,ECN_T02_1,56.909267,-2.553372,River/Stream,4.1,0.191,0.016,mg/L
2005-02-23,ECN_T02_1,56.909267,-2.553372,River/Stream,4.08,0.198,0.016,mg/L
2005-02-23,ECN_T07_2,55.489853,-2.212033,River/Stream,0.94,0.209,0.007,mg/L
2005-02-23,ECN_T07_1,55.489853,-2.212033,River/Stream,0.85,0.285,0.007,mg/L
2005-02-23,ECN_T12_1,57.116344,-3.829717,River/Stream,0.93,0.066,0.008,mg/L
2005-02-23,ECN_T11_1,53.07455,-4.033511,River/Stream,0.72,0.11,0.007,mg/L
2005-03-02,ECN_T07_1,55.489853,-2.212033,River/Stream,0.91,0.299,0.02,mg/L
2005-03-02,ECN_T07_2,55.489853,-2.212033,River/Stream,1.16,0.225,0.007,mg/L
2005-03-02,ECN_T11_1,53.07455,-4.033511,River/Stream,1.19,0.13,0.006,mg/L
2005-03-03,ECN_T02_1,56.909267,-2.553372,River/Stream,2.64,0.208,0.017,mg/L
2005-03-08,ECN_T07_1,55.489853,-2.212033,River/Stream,1.19,0.27,0.006,mg/L
2005-03-08,ECN_T07_2,55.489853,-2.212033,River/Stream,2.77,0.184,0.005,mg/L
2005-03-09,ECN_T02_1,56.909267,-2.553372,River/Stream,4.9,0.204,0.007,mg/L
2005-03-09,ECN_T08_3,51.78135,-1.336058,River/Stream,2.2,0.382,0.005,mg/L
2005-03-09,ECN_T11_1,53.07455,-4.033511,River/Stream,1.07,0.12,0.007,mg/L
2005-03-16,ECN_T07_2,55.489853,-2.212033,River/Stream,6.92,0.25,0.009,mg/L
2005-03-16,ECN_T07_1,55.489853,-2.212033,River/Stream,4.43,0.173,0.024,mg/L
2005-03-16,ECN_T11_1,53.07455,-4.033511,River/Stream,1.18,0.17,0.008,mg/L
2005-03-17,ECN_T02_1,56.909267,-2.553372,River/Stream,4.3,0.183,0.007,mg/L
2005-03-23,ECN_T11_1,53.07455,-4.033511,River/Stream,1,0.137,0.003,mg/L
2005-03-23,ECN_T07_2,55.489853,-2.212033,River/Stream,1.12,0.174,0.02,mg/L
2005-03-23,ECN_T07_1,55.489853,-2.212033,River/Stream,1.44,0.249,0.025,mg/L
2005-03-23,ECN_T02_1,56.909267,-2.553372,River/Stream,6.53,0.188,0.008,mg/L
2005-03-30,ECN_T07_2,55.489853,-2.212033,River/Stream,2.26,0.188,0.017,mg/L
2005-03-30,ECN_T07_1,55.489853,-2.212033,River/Stream,1.63,0.231,0.025,mg/L
2005-03-30,ECN_T08_2,51.78135,-1.336058,River/Stream,5,15.1,0.03,mg/L
2005-03-30,ECN_T08_1,51.78135,-1.336058,River/Stream,9.5,4.91,0.158,mg/L
2005-03-30,ECN_T11_1,53.07455,-4.033511,River/Stream,1.01,0.114,0.003,mg/L
2005-03-31,ECN_T02_1,56.909267,-2.553372,River/Stream,6.59,0.203,0.003,mg/L
2005-04-05,ECN_T07_1,55.489853,-2.212033,River/Stream,1.33,0.129,0.021,mg/L
2005-04-05,ECN_T07_2,55.489853,-2.212033,River/Stream,1.5,0.133,0.021,mg/L
2005-04-06,ECN_T02_1,56.909267,-2.553372,River/Stream,8.88,0.13,0.005,mg/L
2005-04-06,ECN_T11_1,53.07455,-4.033511,River/Stream,1.4,0.061,0.004,mg/L
2005-04-13,ECN_T07_2,55.489853,-2.212033,River/Stream,0.88,0.133,0.02,mg/L
2005-04-13,ECN_T07_1,55.489853,-2.212033,River/Stream,1.07,0.192,0.023,mg/L
2005-04-13,ECN_T11_1,53.07455,-4.033511,River/Stream,1.3,0.03,0.004,mg/L
2005-04-14,ECN_T02_1,56.909267,-2.553372,River/Stream,3.8,0.141,0.006,mg/L
2005-04-20,ECN_T11_1,53.07455,-4.033511,River/Stream,1.34,0.187,0.004,mg/L
2005-04-20,ECN_T12_1,57.116344,-3.829717,River/Stream,1.48,0.066,0.032,mg/L
2005-04-20,ECN_T07_2,55.489853,-2.212033,River/Stream,1.76,0.118,0.018,mg/L
2005-04-20,ECN_T07_1,55.489853,-2.212033,River/Stream,1.74,0.19,0.02,mg/L
2005-04-20,ECN_T02_1,56.909267,-2.553372,River/Stream,5.14,0.118,0.006,mg/L
2005-04-27,ECN_T07_2,55.489853,-2.212033,River/Stream,1.57,0.115,0.017,mg/L
2005-04-27,ECN_T07_1,55.489853,-2.212033,River/Stream,1.49,0.178,0.02,mg/L
2005-04-27,ECN_T08_1,51.78135,-1.336058,River/Stream,4.7,3.63,0.015,mg/L
2005-04-27,ECN_T12_1,57.116344,-3.829717,River/Stream,0.79,0.068,0.025,mg/L
2005-04-27,ECN_T11_1,53.07455,-4.033511,River/Stream,1.36,0.138,0.004,mg/L
2005-05-03,ECN_T07_1,55.489853,-2.212033,River/Stream,1.18,0.139,0.022,mg/L
2005-05-03,ECN_T07_2,55.489853,-2.212033,River/Stream,1.33,0.082,0.02,mg/L
2005-05-04,ECN_T02_1,56.909267,-2.553372,River/Stream,12.44,0.097,0.003,mg/L
2005-05-04,ECN_T12_1,57.116344,-3.829717,River/Stream,4.87,0.138,0.009,mg/L
2005-05-11,ECN_T07_1,55.489853,-2.212033,River/Stream,1.15,0.118,0.017,mg/L
2005-05-11,ECN_T07_2,55.489853,-2.212033,River/Stream,1,0.016,0.01,mg/L
2005-05-11,ECN_T12_1,57.116344,-3.829717,River/Stream,1.36,0.115,0.01,mg/L
2005-05-12,ECN_T02_1,56.909267,-2.553372,River/Stream,4.28,0.126,0.009,mg/L
2005-05-18,ECN_T12_1,57.116344,-3.829717,River/Stream,1.25,0.078,0.013,mg/L
2005-05-18,ECN_T07_2,55.489853,-2.212033,River/Stream,0.92,0.019,0.012,mg/L
2005-05-18,ECN_T07_1,55.489853,-2.212033,River/Stream,1.11,0.1,0.015,mg/L
2005-05-18,ECN_T02_1,56.909267,-2.553372,River/Stream,4.08,0.174,0.012,mg/L
2005-05-25,ECN_T08_1,51.78135,-1.336058,River/Stream,2.8,2.09,0.016,mg/L
2005-05-25,ECN_T07_1,55.489853,-2.212033,River/Stream,1.26,0.129,0.018,mg/L
2005-05-25,ECN_T07_2,55.489853,-2.212033,River/Stream,1.68,0.011,0.011,mg/L
2005-05-25,ECN_T12_1,57.116344,-3.829717,River/Stream,2.79,9,0.012,mg/L
2005-05-26,ECN_T02_1,56.909267,-2.553372,River/Stream,13.21,0.055,0.006,mg/L
2005-06-01,ECN_T02_1,56.909267,-2.553372,River/Stream,5.2,0.108,0.006,mg/L
2005-06-01,ECN_T07_1,55.489853,-2.212033,River/Stream,1.3,0.129,0.016,mg/L
2005-06-01,ECN_T08_2,51.78135,-1.336058,River/Stream,1.7,8.9,0.026,mg/L
2005-06-01,ECN_T08_3,51.78135,-1.336058,River/Stream,2.7,0.33,0.008,mg/L
2005-06-01,ECN_T08_1,51.78135,-1.336058,River/Stream,2.9,1.27,0.018,mg/L
2005-06-01,ECN_T07_2,55.489853,-2.212033,River/Stream,1.8,0.04,0.012,mg/L
2005-06-01,ECN_T11_1,53.07455,-4.033511,River/Stream,2.16,0.147,0.003,mg/L
2005-06-07,ECN_T07_1,55.489853,-2.212033,River/Stream,5.62,0.131,0.019,mg/L
2005-06-07,ECN_T07_2,55.489853,-2.212033,River/Stream,1.89,0.044,0.016,mg/L
2005-06-08,ECN_T08_3,51.78135,-1.336058,River/Stream,2.5,0.25,0.008,mg/L
2005-06-08,ECN_T08_1,51.78135,-1.336058,River/Stream,3.7,1.05,0.012,mg/L
2005-06-09,ECN_T02_1,56.909267,-2.553372,River/Stream,4.55,0.092,0.009,mg/L
2005-06-15,ECN_T11_1,53.07455,-4.033511,River/Stream,3.85,0.08,0.007,mg/L
2005-06-15,ECN_T08_3,51.78135,-1.336058,River/Stream,2.7,0.358,0.011,mg/L
2005-06-15,ECN_T08_2,51.78135,-1.336058,River/Stream,1.9,8.61,0.04,mg/L
2005-06-15,ECN_T08_1,51.78135,-1.336058,River/Stream,6.3,1.42,0.084,mg/L
2005-06-15,ECN_T07_2,55.489853,-2.212033,River/Stream,2.66,0.044,0.029,mg/L
2005-06-15,ECN_T07_1,55.489853,-2.212033,River/Stream,1.66,0.121,0.019,mg/L
2005-06-15,ECN_T02_1,56.909267,-2.553372,River/Stream,14.44,0.107,0.011,mg/L
2005-06-22,ECN_T08_3,51.78135,-1.336058,River/Stream,2.4,0.23,0.006,mg/L
2005-06-22,ECN_T07_2,55.489853,-2.212033,River/Stream,1.16,0.108,0.014,mg/L
2005-06-22,ECN_T07_1,55.489853,-2.212033,River/Stream,1.07,0.125,0.018,mg/L
2005-06-22,ECN_T11_1,53.07455,-4.033511,River/Stream,2.91,0.08,0.003,mg/L
2005-06-23,ECN_T02_1,56.909267,-2.553372,River/Stream,6.34,0.107,0.007,mg/L
2005-06-28,ECN_T07_1,55.489853,-2.212033,River/Stream,1.23,0.147,0.017,mg/L
2005-06-28,ECN_T07_2,55.489853,-2.212033,River/Stream,1.06,0.033,0.013,mg/L
2005-06-29,ECN_T08_1,51.78135,-1.336058,River/Stream,5.5,1.28,0.056,mg/L
2005-06-29,ECN_T08_2,51.78135,-1.336058,River/Stream,2.5,9.45,0.026,mg/L
2005-06-29,ECN_T08_3,51.78135,-1.336058,River/Stream,3.4,0.292,0.025,mg/L
2005-06-29,ECN_T08_4,51.78135,-1.336058,River/Stream,7.6,0.011,0.016,mg/L
2005-06-29,ECN_T11_1,53.07455,-4.033511,River/Stream,2.83,0.1,0.005,mg/L
2005-06-30,ECN_T02_1,56.909267,-2.553372,River/Stream,6.51,0.129,0.002,mg/L
2005-07-06,ECN_T02_1,56.909267,-2.553372,River/Stream,8.81,0.083,0.005,mg/L
2005-07-06,ECN_T07_1,55.489853,-2.212033,River/Stream,5.02,0.105,0.016,mg/L
2005-07-06,ECN_T08_1,51.78135,-1.336058,River/Stream,4.7,0.288,0.029,mg/L
2005-07-06,ECN_T07_2,55.489853,-2.212033,River/Stream,6.16,0.066,0.011,mg/L
2005-07-06,ECN_T12_1,57.116344,-3.829717,River/Stream,1.98,0.038,0.009,mg/L
2005-07-06,ECN_T11_1,53.07455,-4.033511,River/Stream,3.31,0.1,0.005,mg/L
2005-07-13,ECN_T02_1,56.909267,-2.553372,River/Stream,5.99,0.141,0.002,mg/L
2005-07-13,ECN_T07_2,55.489853,-2.212033,River/Stream,1.03,0.078,0.009,mg/L
2005-07-13,ECN_T11_1,53.07455,-4.033511,River/Stream,2.27,0.076,0.009,mg/L
2005-07-13,ECN_T08_4,51.78135,-1.336058,River/Stream,7.4,0.01,0.036,mg/L
2005-07-20,ECN_T11_1,53.07455,-4.033511,River/Stream,1.89,0.07,0.007,mg/L
2005-07-20,ECN_T12_1,57.116344,-3.829717,River/Stream,1.64,0.046,0.016,mg/L
2005-07-20,ECN_T07_2,55.489853,-2.212033,River/Stream,0.99,0.088,0.01,mg/L
2005-07-20,ECN_T07_1,55.489853,-2.212033,River/Stream,0.97,0.156,0.013,mg/L
2005-07-20,ECN_T02_1,56.909267,-2.553372,River/Stream,4.61,0.112,0.003,mg/L
2005-07-26,ECN_T07_1,55.489853,-2.212033,River/Stream,1.1,0.189,0.005,mg/L
2005-07-26,ECN_T07_2,55.489853,-2.212033,River/Stream,0.9,0.086,0.014,mg/L
2005-07-27,ECN_T02_1,56.909267,-2.553372,River/Stream,4.54,0.132,0.004,mg/L
2005-07-27,ECN_T11_1,53.07455,-4.033511,River/Stream,2.26,0.068,0.008,mg/L
2005-08-03,ECN_T07_2,55.489853,-2.212033,River/Stream,1.71,0.077,0.012,mg/L
2005-08-03,ECN_T07_1,55.489853,-2.212033,River/Stream,2.26,0.159,0.016,mg/L
2005-08-03,ECN_T12_1,57.116344,-3.829717,River/Stream,0.78,0.067,0.02,mg/L
2005-08-03,ECN_T11_1,53.07455,-4.033511,River/Stream,2.31,0.084,0.007,mg/L
2005-08-10,ECN_T02_1,56.909267,-2.553372,River/Stream,5.01,0.101,0.002,mg/L
2005-08-10,ECN_T07_1,55.489853,-2.212033,River/Stream,1.62,0.155,0.014,mg/L
2005-08-10,ECN_T07_2,55.489853,-2.212033,River/Stream,1.53,0.075,0.011,mg/L
2005-08-10,ECN_T11_1,53.07455,-4.033511,River/Stream,2.13,0.085,0.006,mg/L
2005-08-10,ECN_T12_1,57.116344,-3.829717,River/Stream,2.87,0.038,0.028,mg/L
2005-08-17,ECN_T02_1,56.909267,-2.553372,River/Stream,4.3,0.124,0.006,mg/L
2005-08-17,ECN_T07_2,55.489853,-2.212033,River/Stream,1.3,0.071,0.009,mg/L
2005-08-17,ECN_T07_1,55.489853,-2.212033,River/Stream,1.04,0.17,0.017,mg/L
2005-08-17,ECN_T12_1,57.116344,-3.829717,River/Stream,2.38,0.066,0.01,mg/L
2005-08-17,ECN_T11_1,53.07455,-4.033511,River/Stream,2,0.043,0.022,mg/L
2005-08-17,ECN_T08_4,51.78135,-1.336058,River/Stream,9.1,0.011,0.071,mg/L
2005-08-23,ECN_T07_1,55.489853,-2.212033,River/Stream,1.14,0.185,0.012,mg/L
2005-08-24,ECN_T12_1,57.116344,-3.829717,River/Stream,2.13,0.045,0.027,mg/L
2005-08-24,ECN_T11_1,53.07455,-4.033511,River/Stream,2.36,0.046,0.011,mg/L
2005-08-24,ECN_T08_4,51.78135,-1.336058,River/Stream,10.1,0.024,0.092,mg/L
2005-08-24,ECN_T02_1,56.909267,-2.553372,River/Stream,15.75,0.166,0.002,mg/L
2005-08-31,ECN_T02_1,56.909267,-2.553372,River/Stream,6.93,0.105,0.005,mg/L
2005-08-31,ECN_T11_1,53.07455,-4.033511,River/Stream,2.01,0.046,0.012,mg/L
2005-08-31,ECN_T08_4,51.78135,-1.336058,River/Stream,10,0.023,0.094,mg/L
2005-09-01,ECN_T07_2,55.489853,-2.212033,River/Stream,0.97,0.085,0.004,mg/L
2005-09-01,ECN_T07_1,55.489853,-2.212033,River/Stream,1.06,0.212,0.006,mg/L
2005-09-07,ECN_T07_2,55.489853,-2.212033,River/Stream,2.36,0.065,0.002,mg/L
2005-09-07,ECN_T07_1,55.489853,-2.212033,River/Stream,4.42,0.169,0.005,mg/L
2005-09-07,ECN_T11_1,53.07455,-4.033511,River/Stream,2.08,0.05,0.014,mg/L
2005-09-07,ECN_T08_4,51.78135,-1.336058,River/Stream,13.7,0.021,0.087,mg/L
2005-09-14,ECN_T11_1,53.07455,-4.033511,River/Stream,3.31,0.1,0.011,mg/L
2005-09-14,ECN_T08_4,51.78135,-1.336058,River/Stream,12.8,0.023,0.096,mg/L
2005-09-14,ECN_T07_2,55.489853,-2.212033,River/Stream,2.53,0.127,0.005,mg/L
2005-09-14,ECN_T07_1,55.489853,-2.212033,River/Stream,1.8,0.219,0.01,mg/L
2005-09-14,ECN_T02_1,56.909267,-2.553372,River/Stream,6.43,0.152,0.003,mg/L
2005-09-20,ECN_T07_2,55.489853,-2.212033,River/Stream,2.87,0.114,0.005,mg/L
2005-09-20,ECN_T07_1,55.489853,-2.212033,River/Stream,1.68,0.227,0.002,mg/L
2005-09-21,ECN_T02_1,56.909267,-2.553372,River/Stream,5.12,0.213,0.004,mg/L
2005-09-21,ECN_T12_1,57.116344,-3.829717,River/Stream,1.81,0.087,0.019,mg/L
2005-09-21,ECN_T11_1,53.07455,-4.033511,River/Stream,2.44,0.07,0.007,mg/L
2005-09-21,ECN_T08_4,51.78135,-1.336058,River/Stream,13.8,0.036,0.095,mg/L
2005-09-28,ECN_T02_1,56.909267,-2.553372,River/Stream,7.87,0.164,0.009,mg/L
2005-09-28,ECN_T12_1,57.116344,-3.829717,River/Stream,2.08,0.048,0.037,mg/L
2005-09-28,ECN_T11_1,53.07455,-4.033511,River/Stream,2.54,0.11,0.006,mg/L
2005-10-05,ECN_T02_1,56.909267,-2.553372,River/Stream,0.9,0.14,0.004,mg/L
2005-10-05,ECN_T07_2,55.489853,-2.212033,River/Stream,1.26,0.12,0.008,mg/L
2005-10-05,ECN_T07_1,55.489853,-2.212033,River/Stream,1.49,0.27,0.015,mg/L
2005-10-05,ECN_T12_1,57.116344,-3.829717,River/Stream,0.91,0.041,0.03,mg/L
2005-10-05,ECN_T11_1,53.07455,-4.033511,River/Stream,2.2,0.11,0.007,mg/L
2005-10-11,ECN_T07_1,55.489853,-2.212033,River/Stream,1.45,0.31,0.022,mg/L
2005-10-11,ECN_T07_2,55.489853,-2.212033,River/Stream,1.22,0.155,0.009,mg/L
2005-10-12,ECN_T02_1,56.909267,-2.553372,River/Stream,27.1,0.149,0.002,mg/L
2005-10-12,ECN_T11_1,53.07455,-4.033511,River/Stream,2.49,0.16,0.006,mg/L
2005-10-12,ECN_T08_4,51.78135,-1.336058,River/Stream,13.4,4.27,0.114,mg/L
2005-10-18,ECN_T07_1,55.489853,-2.212033,River/Stream,2.04,0.244,0.009,mg/L
2005-10-18,ECN_T07_2,55.489853,-2.212033,River/Stream,1.96,0.154,0.014,mg/L
2005-10-19,ECN_T12_1,57.116344,-3.829717,River/Stream,1.82,0.045,0.042,mg/L
2005-10-19,ECN_T11_1,53.07455,-4.033511,River/Stream,2.47,0.12,0.006,mg/L
2005-10-19,ECN_T08_4,51.78135,-1.336058,River/Stream,10.4,0.021,0.137,mg/L
2005-10-19,ECN_T08_2,51.78135,-1.336058,River/Stream,1.3,8.32,0.016,mg/L
2005-10-19,ECN_T02_1,56.909267,-2.553372,River/Stream,5.29,0.213,0.002,mg/L
2005-10-26,ECN_T02_1,56.909267,-2.553372,River/Stream,8.87,0.186,0.003,mg/L
2005-10-26,ECN_T07_1,55.489853,-2.212033,River/Stream,4.47,0.236,0.015,mg/L
2005-10-26,ECN_T08_2,51.78135,-1.336058,River/Stream,1.1,8.53,0.018,mg/L
2005-10-26,ECN_T07_2,55.489853,-2.212033,River/Stream,6.01,0.146,0.008,mg/L
2005-10-26,ECN_T08_1,51.78135,-1.336058,River/Stream,8.5,4.2,0.034,mg/L
2005-11-02,ECN_T02_1,56.909267,-2.553372,River/Stream,11.33,0.184,0.005,mg/L
2005-11-02,ECN_T07_1,55.489853,-2.212033,River/Stream,2.52,0.293,0.02,mg/L
2005-11-02,ECN_T08_2,51.78135,-1.336058,River/Stream,0.6,7.97,0.01,mg/L
2005-11-02,ECN_T08_1,51.78135,-1.336058,River/Stream,5.9,0.413,0.095,mg/L
2005-11-02,ECN_T07_2,55.489853,-2.212033,River/Stream,3.69,0.155,0.012,mg/L
2005-11-02,ECN_T12_1,57.116344,-3.829717,River/Stream,2.29,0.061,0.035,mg/L
2005-11-09,ECN_T08_2,51.78135,-1.336058,River/Stream,0.5,8.5,0.005,mg/L
2005-11-09,ECN_T08_1,51.78135,-1.336058,River/Stream,4.7,3.6,0.028,mg/L
2005-11-09,ECN_T07_2,55.489853,-2.212033,River/Stream,4.53,0.18,0.011,mg/L
2005-11-09,ECN_T07_1,55.489853,-2.212033,River/Stream,2.99,0.272,0.018,mg/L
2005-11-09,ECN_T02_1,56.909267,-2.553372,River/Stream,5.83,0.267,0.005,mg/L
2005-11-15,ECN_T07_1,55.489853,-2.212033,River/Stream,1.74,0.328,0.024,mg/L
