"","LAT","LON","SITE_ID","ECO_TYPE","DATE_COL","VARIABLE","RESULT","UNIT","TROPHIC_STATE"
"68",39.39897,-76.98388,"LAGOS_142983","Lake","2007-07-30","DOC",2.23,"mg/L",NA
"69",32.51853,-89.94125,"LAGOS_255758","Lake","2005-02-22","DOC",7,"mg/L","Eutrophic"
"70",42.47148,-85.5257,"LAGOS_34380","Lake","2007-07-19","DOC",5.5,"mg/L",NA
"71",35.9694,-94.3542,"LAGOS_393298","Lake","2014-06-03","DOC",5.16,"mg/L",NA
"72",33.69667,-93.96111,"LAGOS_408132","Lake","2013-01-22","DOC",5.03,"mg/L","Eutrophic"
"73",34.1878,-91.5133,"LAGOS_283323","Lake","2010-04-26","DOC",9.92,"mg/L",NA
"74",34.4275,-92.9017,"LAGOS_293295","Lake","2012-08-14","DOC",3.38,"mg/L","Eutrophic"
"75",35.999,-94.135,"LAGOS_80896","Lake","2013-03-04","DOC",5.53,"mg/L",NA
"76",38.59432,-75.29099,"LAGOS_142130","Lake","2009-12-14","DOC",7,"mg/L",NA
"77",38.59432,-75.29099,"LAGOS_142130","Lake","2005-03-07","DOC",3.9,"mg/L",NA
"78",38.59432,-75.29099,"LAGOS_142130","Lake","2005-09-19","DOC",3.4,"mg/L",NA
"79",38.6718,-75.18588,"LAGOS_142394","Lake","2011-07-25","DOC",5.1,"mg/L",NA
"80",40.14971,-105.8614,"LAGOS_449642","Lake","2008-09-17","DOC",3.95,"mg/L",NA
"81",40.14971,-105.8614,"LAGOS_449642","Lake","2004-07-22","DOC",3.22,"mg/L",NA
"82",35.74167,-79.01917,"LAGOS_156501","Lake","2007-10-17","DOC",6.21,"mg/L",NA
"83",35.89694,-79.09222,"LAGOS_154413","Lake","2008-10-20","DOC",8.39,"mg/L","Eutrophic"
"84",34.59528,-112.4166,"LAGOS_454733","Lake","2002-05-23","DOC",12.3,"mg/L",NA
"85",38.59432,-75.29099,"LAGOS_142130","Lake","2009-11-16","DOC",15.4,"mg/L",NA
"86",38.6718,-75.18588,"LAGOS_142394","Lake","2006-09-18","DOC",6.2,"mg/L",NA
"87",38.6718,-75.18588,"LAGOS_142394","Lake","2011-12-12","DOC",5.9,"mg/L",NA
"88",38.6718,-75.18588,"LAGOS_142394","Lake","2011-01-18","DOC",2.5,"mg/L",NA
"89",38.59432,-75.29099,"LAGOS_142130","Lake","2006-04-10","DOC",2.8,"mg/L",NA
"90",38.59432,-75.29099,"LAGOS_142130","Lake","2009-06-03","DOC",6.3,"mg/L",NA
"91",38.6718,-75.18588,"LAGOS_142394","Lake","2006-10-23","DOC",5,"mg/L",NA
"92",36.01528,-78.69111,"LAGOS_152064","Lake","2009-06-22","DOC",6.84,"mg/L",NA
"93",38.6718,-75.18588,"LAGOS_142394","Lake","2006-04-10","DOC",2.9,"mg/L",NA
"94",38.59432,-75.29099,"LAGOS_142130","Lake","2011-11-14","DOC",3.2,"mg/L",NA
"95",38.6718,-75.18588,"LAGOS_142394","Lake","2011-05-16","DOC",4.2,"mg/L",NA
"96",38.59432,-75.29099,"LAGOS_142130","Lake","2009-10-27","DOC",6.3,"mg/L",NA
"97",38.6718,-75.18588,"LAGOS_142394","Lake","2009-05-11","DOC",9.2,"mg/L",NA
"98",38.59432,-75.29099,"LAGOS_142130","Lake","2011-08-29","DOC",12.3,"mg/L",NA
"99",38.59432,-75.29099,"LAGOS_142130","Lake","2011-12-12","DOC",5,"mg/L",NA
"100",38.6718,-75.18588,"LAGOS_142394","Lake","2009-07-28","DOC",3.9,"mg/L",NA
"101",38.59432,-75.29099,"LAGOS_142130","Lake","2011-10-24","DOC",5,"mg/L",NA
"102",34.5978,-93.3997,"LAGOS_292017","Lake","2013-05-22","DOC",3.44,"mg/L",NA
"103",30.03605,-95.15354,"LAGOS_424032","Lake","2002-03-06","DOC",7.09,"mg/L","Eutrophic"
"104",32.62129,-86.25953,"LAGOS_236196","Lake","2004-08-18","DOC",4.187,"mg/L","Eutrophic"
"105",34.95312,-93.16202,"LAGOS_391873","Lake","2014-07-28","DOC",7.22,"mg/L",NA
"106",34.59528,-112.4166,"LAGOS_454733","Lake","2008-04-04","DOC",11.6,"mg/L",NA
"107",38.6718,-75.18588,"LAGOS_142394","Lake","2011-08-15","DOC",5.7,"mg/L",NA
"108",42.08124,-86.21361,"LAGOS_3538","Lake","2012-07-16","DOC",5.13,"mg/L",NA
"109",38.59432,-75.29099,"LAGOS_142130","Lake","2009-01-13","DOC",4.7,"mg/L",NA
"110",36.01528,-78.69111,"LAGOS_152064","Lake","2007-12-11","DOC",6.65,"mg/L",NA
"111",38.6718,-75.18588,"LAGOS_142394","Lake","2005-09-19","DOC",4.3,"mg/L",NA
"112",38.59432,-75.29099,"LAGOS_142130","Lake","2011-04-11","DOC",4.7,"mg/L",NA
"113",38.6718,-75.18588,"LAGOS_142394","Lake","2009-03-10","DOC",3,"mg/L",NA
"114",38.6718,-75.18588,"LAGOS_142394","Lake","2006-02-21","DOC",4.3,"mg/L",NA
"115",38.6718,-75.18588,"LAGOS_142394","Lake","2009-11-16","DOC",12.2,"mg/L",NA
"116",38.59432,-75.29099,"LAGOS_142130","Lake","2009-02-23","DOC",2.7,"mg/L",NA
"117",36.16694,-78.77222,"LAGOS_154146","Lake","2008-10-03","DOC",11,"mg/L",NA
"118",36.01528,-78.69111,"LAGOS_152064","Lake","2008-10-14","DOC",9.12,"mg/L","Eutrophic"
"119",35.69444,-78.69389,"LAGOS_153841","Lake","2008-06-25","DOC",6,"mg/L",NA
"120",38.6718,-75.18588,"LAGOS_142394","Lake","2009-01-13","DOC",5.1,"mg/L",NA
"121",38.26722,-104.73164,"LAGOS_376378","Lake","2012-06-04","DOC",2.33,"mg/L",NA
"122",35.74167,-79.01917,"LAGOS_156501","Lake","2008-08-05","DOC",7.8,"mg/L",NA
"123",34.59528,-112.4166,"LAGOS_454733","Lake","2009-07-22","DOC",10.6,"mg/L",NA
"124",38.59432,-75.29099,"LAGOS_142130","Lake","2011-08-15","DOC",3.6,"mg/L",NA
"125",38.59432,-75.29099,"LAGOS_142130","Lake","2011-07-25","DOC",4.2,"mg/L",NA
"126",38.59432,-75.29099,"LAGOS_142130","Lake","2011-06-28","DOC",4,"mg/L",NA
"127",38.59432,-75.29099,"LAGOS_142130","Lake","2006-08-21","DOC",2.8,"mg/L",NA
"128",38.59432,-75.29099,"LAGOS_142130","Lake","2009-09-21","DOC",6.7,"mg/L",NA
"129",40.24332,-105.81362,"LAGOS_449545","Lake","2012-10-23","DOC",3.29,"mg/L","Oligotrophic"
"130",40.14971,-105.8614,"LAGOS_449642","Lake","2011-06-29","DOC",4.33,"mg/L","Mesotrophic"
"131",38.59432,-75.29099,"LAGOS_142130","Lake","2009-07-28","DOC",3.6,"mg/L",NA
"132",40.14806,-105.94361,"LAGOS_449845","Lake","2012-08-07","DOC",2.99,"mg/L","Mesotrophic"
"133",40.37526,-105.48916,"LAGOS_359564","Lake","2007-09-25","DOC",3.42,"mg/L","Mesotrophic"
"134",30.03244,-95.12799,"LAGOS_424033","Lake","2004-09-08","DOC",6.78,"mg/L","Eutrophic"
"135",38.6718,-75.18588,"LAGOS_142394","Lake","2011-03-15","DOC",4.9,"mg/L",NA
"136",35.6625,-78.61139,"LAGOS_152390","Lake","2007-08-29","DOC",5.55,"mg/L",NA
"137",38.59432,-75.29099,"LAGOS_142130","Lake","2005-07-25","DOC",4.8,"mg/L",NA
"138",38.6718,-75.18588,"LAGOS_142394","Lake","2006-07-24","DOC",5.4,"mg/L",NA
"139",38.59432,-75.29099,"LAGOS_142130","Lake","2011-09-19","DOC",6.6,"mg/L",NA
"140",38.6718,-75.18588,"LAGOS_142394","Lake","2005-03-07","DOC",4.4,"mg/L",NA
"141",38.6718,-75.18588,"LAGOS_142394","Lake","2002-07-29","DOC",6.7,"mg/L",NA
"142",38.6718,-75.18588,"LAGOS_142394","Lake","2005-05-16","DOC",4.3,"mg/L",NA
"143",38.59432,-75.29099,"LAGOS_142130","Lake","2011-05-18","DOC",4.4,"mg/L",NA
"144",38.6718,-75.18588,"LAGOS_142394","Lake","2011-11-14","DOC",4.8,"mg/L",NA
"145",38.6718,-75.18588,"LAGOS_142394","Lake","2009-09-21","DOC",8.6,"mg/L",NA
"146",38.6718,-75.18588,"LAGOS_142394","Lake","2011-10-24","DOC",4.7,"mg/L",NA
"147",42.43916,-122.01224,"LAGOS_473584","Lake","2007-11-06","DOC",6.68,"mg/L",NA
"148",38.59432,-75.29099,"LAGOS_142130","Lake","2006-05-22","DOC",2.9,"mg/L",NA
"149",38.59432,-75.29099,"LAGOS_142130","Lake","2009-04-07","DOC",4.1,"mg/L",NA
"150",38.59432,-75.29099,"LAGOS_142130","Lake","2009-03-10","DOC",2.9,"mg/L",NA
"151",38.59432,-75.29099,"LAGOS_142130","Lake","2006-12-18","DOC",3.9,"mg/L",NA
"152",38.59432,-75.29099,"LAGOS_142130","Lake","2011-02-14","DOC",3.6,"mg/L",NA
"153",38.59432,-75.29099,"LAGOS_142130","Lake","2011-05-16","DOC",3.6,"mg/L",NA
"154",38.6718,-75.18588,"LAGOS_142394","Lake","2011-02-14","DOC",3.6,"mg/L",NA
"155",38.59432,-75.29099,"LAGOS_142130","Lake","2006-07-24","DOC",4.4,"mg/L",NA
"156",35.69444,-78.69389,"LAGOS_153841","Lake","2007-08-29","DOC",5.57,"mg/L",NA
"157",38.6718,-75.18588,"LAGOS_142394","Lake","2008-03-24","DOC",4.6,"mg/L",NA
"158",38.59432,-75.29099,"LAGOS_142130","Lake","2006-03-06","DOC",2.6,"mg/L",NA
"159",40.14806,-105.94361,"LAGOS_449845","Lake","2012-07-25","DOC",3.03,"mg/L","Mesotrophic"
"160",34.59528,-112.4166,"LAGOS_454733","Lake","2011-09-01","DOC",5.5,"mg/L","Eutrophic"
"161",38.6718,-75.18588,"LAGOS_142394","Lake","2008-02-19","DOC",4.2,"mg/L",NA
"162",40.10842,-105.98236,"LAGOS_449929","Lake","2011-05-23","DOC",4.84,"mg/L","Eutrophic"
"163",30.03605,-95.15354,"LAGOS_424032","Lake","2004-03-16","DOC",9.17,"mg/L","Eutrophic"
"164",38.59432,-75.29099,"LAGOS_142130","Lake","2008-04-14","DOC",3.5,"mg/L",NA
"165",40.10842,-105.98236,"LAGOS_449929","Lake","2012-06-18","DOC",4.41,"mg/L","Eutrophic"
"166",40.10842,-105.98236,"LAGOS_449929","Lake","2012-09-19","DOC",3.93,"mg/L","Eutrophic"
"167",40.14806,-105.94361,"LAGOS_449845","Lake","2012-05-24","DOC",3.29,"mg/L","Mesotrophic"
"168",38.6718,-75.18588,"LAGOS_142394","Lake","2006-05-22","DOC",4.6,"mg/L",NA
"169",38.6718,-75.18588,"LAGOS_142394","Lake","2006-08-21","DOC",4.4,"mg/L",NA
"170",39.2697,-108.84288,"LAGOS_449847","Lake","2003-07-15","DOC",2.29,"mg/L",NA
"171",39.45847,-119.06883,"LAGOS_457120","Lake","2011-09-23","DOC",3.83,"mg/L",NA
"172",38.59432,-75.29099,"LAGOS_142130","Lake","2008-06-16","DOC",5.8,"mg/L",NA
"173",40.14806,-105.94361,"LAGOS_449845","Lake","2013-10-29","DOC",3.26,"mg/L","Mesotrophic"
"174",36.115,-78.86917,"LAGOS_152959","Lake","2009-04-30","DOC",7.6,"mg/L","Eutrophic"
"175",38.59432,-75.29099,"LAGOS_142130","Lake","2007-07-24","DOC",2.9,"mg/L",NA
"176",40.14971,-105.8614,"LAGOS_449642","Lake","2013-09-24","DOC",3.86,"mg/L","Oligotrophic"
"177",30.03244,-95.12799,"LAGOS_424033","Lake","2002-06-05","DOC",7.89,"mg/L",NA
"178",38.59432,-75.29099,"LAGOS_142130","Lake","2008-08-18","DOC",3.5,"mg/L",NA
"179",36.16694,-78.77222,"LAGOS_154146","Lake","2009-04-01","DOC",8.67,"mg/L",NA
"180",38.59432,-75.29099,"LAGOS_142130","Lake","2004-05-17","DOC",3.7,"mg/L",NA
"181",38.6718,-75.18588,"LAGOS_142394","Lake","2007-03-19","DOC",4.8,"mg/L",NA
"182",38.59432,-75.29099,"LAGOS_142130","Lake","2007-02-20","DOC",3.4,"mg/L",NA
"183",38.6718,-75.18588,"LAGOS_142394","Lake","2004-03-22","DOC",2.7,"mg/L",NA
"184",38.6718,-75.18588,"LAGOS_142394","Lake","2008-11-17","DOC",5.2,"mg/L",NA
"185",36.16694,-78.77222,"LAGOS_154146","Lake","2008-06-16","DOC",9.16,"mg/L",NA
"186",35.95,-79.24111,"LAGOS_156208","Lake","2007-10-05","DOC",6.7,"mg/L",NA
"187",38.6718,-75.18588,"LAGOS_142394","Lake","2006-11-27","DOC",11.6,"mg/L",NA
"188",40.14971,-105.8614,"LAGOS_449642","Lake","2015-03-03","DOC",3.67,"mg/L","Mesotrophic"
"189",40.14971,-105.8614,"LAGOS_449642","Lake","2014-03-26","DOC",3.68,"mg/L",NA
"190",38.26722,-104.73164,"LAGOS_376378","Lake","2006-06-16","DOC",3.78,"mg/L","Mesotrophic"
"191",38.59432,-75.29099,"LAGOS_142130","Lake","2007-01-22","DOC",4.2,"mg/L",NA
"192",38.6718,-75.18588,"LAGOS_142394","Lake","2007-10-15","DOC",4.4,"mg/L",NA
"193",40.14971,-105.8614,"LAGOS_449642","Lake","2013-06-19","DOC",4.16,"mg/L","Mesotrophic"
"194",38.6718,-75.18588,"LAGOS_142394","Lake","2008-09-09","DOC",5.2,"mg/L",NA
"195",38.6718,-75.18588,"LAGOS_142394","Lake","2007-07-24","DOC",4.7,"mg/L",NA
"196",38.59432,-75.29099,"LAGOS_142130","Lake","2004-07-19","DOC",3.4,"mg/L",NA
"197",38.6718,-75.18588,"LAGOS_142394","Lake","2007-11-26","DOC",4.7,"mg/L",NA
"198",38.6718,-75.18588,"LAGOS_142394","Lake","2006-12-18","DOC",4.8,"mg/L",NA
"199",38.6718,-75.18588,"LAGOS_142394","Lake","2006-03-06","DOC",2.8,"mg/L",NA
"200",38.59432,-75.29099,"LAGOS_142130","Lake","2006-11-27","DOC",9.2,"mg/L",NA
"201",38.59432,-75.29099,"LAGOS_142130","Lake","2006-06-26","DOC",6.8,"mg/L",NA
"202",36.01528,-78.69111,"LAGOS_152064","Lake","2007-10-03","DOC",6.48,"mg/L",NA
"203",36.479,-94.245,"LAGOS_84098","Lake","2013-08-05","DOC",5.46,"mg/L",NA
"204",38.59432,-75.29099,"LAGOS_142130","Lake","2004-09-27","DOC",3.1,"mg/L",NA
"205",38.6718,-75.18588,"LAGOS_142394","Lake","2004-09-27","DOC",5.2,"mg/L",NA
"206",35.69444,-78.69389,"LAGOS_153841","Lake","2009-04-16","DOC",5.88,"mg/L",NA
"207",38.59432,-75.29099,"LAGOS_142130","Lake","2008-02-19","DOC",4.6,"mg/L",NA
"208",39.2697,-108.84288,"LAGOS_449847","Lake","2002-04-16","DOC",2.14,"mg/L",NA
"209",39.2697,-108.84288,"LAGOS_449847","Lake","2002-06-11","DOC",2.46,"mg/L",NA
"210",36.25056,-92.23722,"LAGOS_132203","Lake","2012-08-21","DOC",4.62,"mg/L","Mesotrophic"
"211",38.59432,-75.29099,"LAGOS_142130","Lake","2008-07-21","DOC",5.3,"mg/L",NA
"212",38.6718,-75.18588,"LAGOS_142394","Lake","2008-07-21","DOC",5.1,"mg/L",NA
"213",38.59432,-75.29099,"LAGOS_142130","Lake","2007-11-26","DOC",3.3,"mg/L",NA
"214",38.26722,-104.73164,"LAGOS_376378","Lake","2013-08-14","DOC",2.49,"mg/L",NA
"215",40.10842,-105.98236,"LAGOS_449929","Lake","2013-08-27","DOC",3.99,"mg/L","Eutrophic"
"216",38.6718,-75.18588,"LAGOS_142394","Lake","2007-05-22","DOC",4.5,"mg/L",NA
"217",38.26722,-104.73164,"LAGOS_376378","Lake","2014-06-10","DOC",3.48,"mg/L","Mesotrophic"
"218",35.6625,-78.61139,"LAGOS_152390","Lake","2008-10-21","DOC",5.79,"mg/L","Eutrophic"
"219",38.6718,-75.18588,"LAGOS_142394","Lake","2011-06-28","DOC",4.7,"mg/L",NA
"220",37.72612,-97.79422,"LAGOS_376907","Lake","2013-05-07","DOC",4.73,"mg/L","Eutrophic"
"221",40.10842,-105.98236,"LAGOS_449929","Lake","2013-06-20","DOC",5,"mg/L","Eutrophic"
"222",40.14806,-105.94361,"LAGOS_449845","Lake","2013-09-10","DOC",2.95,"mg/L","Mesotrophic"
"223",35.74167,-79.01917,"LAGOS_156501","Lake","2008-04-23","DOC",7.05,"mg/L","Eutrophic"
"224",38.59432,-75.29099,"LAGOS_142130","Lake","2009-05-11","DOC",9.4,"mg/L",NA
"225",38.59432,-75.29099,"LAGOS_142130","Lake","2011-03-15","DOC",5.8,"mg/L",NA
"226",35.95,-79.24111,"LAGOS_156208","Lake","2007-08-31","DOC",6.36,"mg/L",NA
"227",40.17664,-84.26522,"LAGOS_3644","Lake","2012-08-02","DOC",6.35,"mg/L",NA
"228",40.24332,-105.81362,"LAGOS_449545","Lake","2012-08-07","DOC",3.8,"mg/L","Mesotrophic"
"229",38.59432,-75.29099,"LAGOS_142130","Lake","2011-01-18","DOC",2.8,"mg/L",NA
"230",38.59432,-75.29099,"LAGOS_142130","Lake","2009-08-17","DOC",4,"mg/L",NA
"231",40.14806,-105.94361,"LAGOS_449845","Lake","2011-08-16","DOC",3.68,"mg/L","Mesotrophic"
"232",36.16694,-78.77222,"LAGOS_154146","Lake","2008-04-03","DOC",6.84,"mg/L","Mesotrophic"
"233",40.24332,-105.81362,"LAGOS_449545","Lake","2013-07-17","DOC",3.53,"mg/L","Mesotrophic"
"234",40.14971,-105.8614,"LAGOS_449642","Lake","2012-08-08","DOC",3.63,"mg/L","Mesotrophic"
"235",34.59528,-112.4166,"LAGOS_454733","Lake","2011-04-21","DOC",8.6,"mg/L",NA
"236",38.6718,-75.18588,"LAGOS_142394","Lake","2011-09-19","DOC",11.5,"mg/L",NA
"237",35.89694,-79.09222,"LAGOS_154413","Lake","2008-08-01","DOC",7.83,"mg/L",NA
"238",40.24332,-105.81362,"LAGOS_449545","Lake","2010-10-28","DOC",3.57,"mg/L","Mesotrophic"
"239",40.14971,-105.8614,"LAGOS_449642","Lake","2012-03-26","DOC",3.85,"mg/L","Oligotrophic"
"240",40.24332,-105.81362,"LAGOS_449545","Lake","2002-05-01","DOC",3.16,"mg/L",NA
"241",40.14971,-105.8614,"LAGOS_449642","Lake","2011-01-24","DOC",3.72,"mg/L","Mesotrophic"
"242",40.10842,-105.98236,"LAGOS_449929","Lake","2011-08-15","DOC",3.8,"mg/L","Mesotrophic"
"243",40.14806,-105.94361,"LAGOS_449845","Lake","2011-03-28","DOC",1.83,"mg/L","Mesotrophic"
"244",38.6718,-75.18588,"LAGOS_142394","Lake","2011-04-11","DOC",4.5,"mg/L",NA
"245",30.03605,-95.15354,"LAGOS_424032","Lake","2004-06-17","DOC",11,"mg/L","Eutrophic"
"246",38.59432,-75.29099,"LAGOS_142130","Lake","2006-09-18","DOC",4,"mg/L",NA
"247",38.59432,-75.29099,"LAGOS_142130","Lake","2009-10-12","DOC",3.4,"mg/L",NA
"248",34.5978,-93.3997,"LAGOS_292017","Lake","2011-11-02","DOC",3.34,"mg/L",NA
"249",38.59432,-75.29099,"LAGOS_142130","Lake","2007-04-16","DOC",4.5,"mg/L",NA
"250",38.59432,-75.29099,"LAGOS_142130","Lake","2007-10-15","DOC",2.5,"mg/L",NA
"251",34.1878,-91.5133,"LAGOS_283323","Lake","2010-10-11","DOC",9.02,"mg/L",NA
"252",40.24332,-105.81362,"LAGOS_449545","Lake","2006-09-26","DOC",2.97,"mg/L",NA
"253",36.0664,-91.14,"LAGOS_105709","Lake","2012-10-01","DOC",7.26,"mg/L",NA
"254",38.26722,-104.73164,"LAGOS_376378","Lake","2009-07-15","DOC",2.52,"mg/L",NA
"255",33.21139,-87.58344,"LAGOS_248121","Lake","2002-06-18","DOC",2.813,"mg/L","Eutrophic"
"256",36.307,-91.597,"LAGOS_52989","Lake","2014-08-18","DOC",4.24,"mg/L",NA
"257",38.59432,-75.29099,"LAGOS_142130","Lake","2006-01-09","DOC",4.2,"mg/L",NA
"258",38.59432,-75.29099,"LAGOS_142130","Lake","2008-09-09","DOC",3.5,"mg/L",NA
"259",34.59528,-112.4166,"LAGOS_454733","Lake","2010-08-31","DOC",10.1,"mg/L","Eutrophic"
"260",38.59432,-75.29099,"LAGOS_142130","Lake","2008-12-02","DOC",5.1,"mg/L",NA
"261",40.24332,-105.81362,"LAGOS_449545","Lake","2015-03-04","DOC",3.35,"mg/L","Mesotrophic"
"262",36.15083,-78.83,"LAGOS_153842","Lake","2008-08-26","DOC",7.51,"mg/L",NA
"263",38.6718,-75.18588,"LAGOS_142394","Lake","2004-07-19","DOC",3.6,"mg/L",NA
"264",40.24332,-105.81362,"LAGOS_449545","Lake","2005-09-26","DOC",3.22,"mg/L",NA
"265",40.14971,-105.8614,"LAGOS_449642","Lake","2011-08-31","DOC",4.32,"mg/L","Oligotrophic"
"266",32.51853,-89.94125,"LAGOS_255758","Lake","2004-12-20","DOC",9,"mg/L","Eutrophic"
"267",38.59432,-75.29099,"LAGOS_142130","Lake","2010-09-14","DOC",3,"mg/L",NA
"268",38.59432,-75.29099,"LAGOS_142130","Lake","2010-12-13","DOC",2.8,"mg/L",NA
"269",30.03605,-95.15354,"LAGOS_424032","Lake","2004-09-08","DOC",5.81,"mg/L","Eutrophic"
"270",38.6718,-75.18588,"LAGOS_142394","Lake","2010-12-13","DOC",3.5,"mg/L",NA
"271",39.45847,-119.06883,"LAGOS_457120","Lake","2011-07-14","DOC",4.21,"mg/L",NA
"272",38.59432,-75.29099,"LAGOS_142130","Lake","2010-09-30","DOC",4,"mg/L",NA
"273",38.59432,-75.29099,"LAGOS_142130","Lake","2010-05-18","DOC",3,"mg/L",NA
"274",38.59432,-75.29099,"LAGOS_142130","Lake","2010-03-30","DOC",5.4,"mg/L",NA
"275",32.51853,-89.94125,"LAGOS_255758","Lake","2006-05-08","DOC",9,"mg/L","Eutrophic"
"276",38.6718,-75.18588,"LAGOS_142394","Lake","2010-08-16","DOC",5.4,"mg/L",NA
"277",38.26722,-104.73164,"LAGOS_376378","Lake","2007-10-16","DOC",3.46,"mg/L","Mesotrophic"
"278",35.74167,-79.01917,"LAGOS_156501","Lake","2009-04-23","DOC",7.67,"mg/L",NA
"279",38.59432,-75.29099,"LAGOS_142130","Lake","2010-02-03","DOC",3.9,"mg/L",NA
"280",38.59432,-75.29099,"LAGOS_142130","Lake","2007-03-19","DOC",4.8,"mg/L",NA
"281",36.16694,-78.77222,"LAGOS_154146","Lake","2007-08-28","DOC",6.94,"mg/L",NA
"282",38.6718,-75.18588,"LAGOS_142394","Lake","2010-05-18","DOC",3.7,"mg/L",NA
"283",40.14806,-105.94361,"LAGOS_449845","Lake","2013-01-31","DOC",2.67,"mg/L","Mesotrophic"
"284",35.10417,-93.65028,"LAGOS_390649","Lake","2014-12-08","DOC",6.31,"mg/L",NA
"285",38.59432,-75.29099,"LAGOS_142130","Lake","2010-06-16","DOC",3,"mg/L",NA
"286",38.6718,-75.18588,"LAGOS_142394","Lake","2007-09-10","DOC",5.2,"mg/L",NA
"287",34.4392,-93.0347,"LAGOS_292666","Lake","2012-01-04","DOC",2.96,"mg/L","Mesotrophic"
"288",36.1344,-94.1375,"LAGOS_393704","Lake","2013-04-15","DOC",3.91,"mg/L",NA
"289",37.72612,-97.79422,"LAGOS_376907","Lake","2011-10-04","DOC",5.12,"mg/L",NA
"290",33.94954,-87.11081,"LAGOS_247445","Lake","2002-04-16","DOC",2.623,"mg/L","Eutrophic"
"291",35.48906,-94.39982,"LAGOS_390646","Lake","2013-06-24","DOC",2.09,"mg/L",NA
"292",38.6718,-75.18588,"LAGOS_142394","Lake","2010-09-14","DOC",4.7,"mg/L",NA
"293",38.26722,-104.73164,"LAGOS_376378","Lake","2014-07-22","DOC",2.73,"mg/L","Mesotrophic"
"294",32.51853,-89.94125,"LAGOS_255758","Lake","2003-06-16","DOC",11,"mg/L","Eutrophic"
"295",36.115,-78.86917,"LAGOS_152959","Lake","2008-10-23","DOC",9.6,"mg/L","Eutrophic"
"296",32.51853,-89.94125,"LAGOS_255758","Lake","2005-04-12","DOC",10,"mg/L","Eutrophic"
"297",40.14806,-105.94361,"LAGOS_449845","Lake","2012-09-18","DOC",2.88,"mg/L","Mesotrophic"
"298",38.6718,-75.18588,"LAGOS_142394","Lake","2010-03-08","DOC",4.4,"mg/L",NA
"299",35.69444,-78.69389,"LAGOS_153841","Lake","2008-04-28","DOC",4.84,"mg/L",NA
"300",35.74167,-79.01917,"LAGOS_156501","Lake","2009-06-29","DOC",6.91,"mg/L",NA
"301",32.51853,-89.94125,"LAGOS_255758","Lake","2005-11-14","DOC",8,"mg/L","Eutrophic"
"302",34.59528,-112.4166,"LAGOS_454733","Lake","2016-11-09","DOC",11.9,"mg/L",NA
"303",32.51853,-89.94125,"LAGOS_255758","Lake","2007-04-04","DOC",7,"mg/L",NA
"304",38.59432,-75.29099,"LAGOS_142130","Lake","2008-10-21","DOC",3.2,"mg/L",NA
"305",38.6718,-75.18588,"LAGOS_142394","Lake","2008-05-20","DOC",8.8,"mg/L",NA
"306",38.59432,-75.29099,"LAGOS_142130","Lake","2013-03-18","DOC",5.4,"mg/L",NA
"307",34.59528,-112.4166,"LAGOS_454733","Lake","2011-06-16","DOC",12.9,"mg/L",NA
"308",35.6625,-78.61139,"LAGOS_152390","Lake","2008-06-25","DOC",6.99,"mg/L",NA
"309",38.6718,-75.18588,"LAGOS_142394","Lake","2004-05-17","DOC",4.4,"mg/L",NA
"310",38.6718,-75.18588,"LAGOS_142394","Lake","2010-07-26","DOC",7.4,"mg/L",NA
"311",38.6718,-75.18588,"LAGOS_142394","Lake","2007-01-22","DOC",4.4,"mg/L",NA
"312",40.14971,-105.8614,"LAGOS_449642","Lake","2010-11-02","DOC",3.73,"mg/L",NA
"313",38.26722,-104.73164,"LAGOS_376378","Lake","2009-04-15","DOC",2.12,"mg/L","Oligotrophic"
"314",38.59432,-75.29099,"LAGOS_142130","Lake","2007-09-10","DOC",3.6,"mg/L",NA
"315",38.6718,-75.18588,"LAGOS_142394","Lake","2010-10-27","DOC",4.9,"mg/L",NA
"316",30.03605,-95.15354,"LAGOS_424032","Lake","2002-06-05","DOC",7.86,"mg/L","Eutrophic"
"317",30.03244,-95.12799,"LAGOS_424033","Lake","2004-06-17","DOC",10.8,"mg/L","Eutrophic"
"318",38.59432,-75.29099,"LAGOS_142130","Lake","2003-03-17","DOC",4.8,"mg/L",NA
"319",35.6625,-78.61139,"LAGOS_152390","Lake","2009-06-25","DOC",7.23,"mg/L",NA
"320",38.6718,-75.18588,"LAGOS_142394","Lake","2013-09-17","DOC",5.7,"mg/L",NA
"321",38.59432,-75.29099,"LAGOS_142130","Lake","2003-07-21","DOC",7.2,"mg/L",NA
"322",38.26722,-104.73164,"LAGOS_376378","Lake","2008-08-05","DOC",3,"mg/L",NA
"323",38.59432,-75.29099,"LAGOS_142130","Lake","2007-05-22","DOC",3.3,"mg/L",NA
"324",40.10842,-105.98236,"LAGOS_449929","Lake","2011-06-27","DOC",5.02,"mg/L","Eutrophic"
"325",36.443,-93.754,"LAGOS_110841","Lake","2013-06-24","DOC",2.43,"mg/L",NA
"326",40.24332,-105.81362,"LAGOS_449545","Lake","2013-06-18","DOC",4.08,"mg/L","Mesotrophic"
"327",38.6718,-75.18588,"LAGOS_142394","Lake","2003-07-21","DOC",6.6,"mg/L",NA
"328",38.6718,-75.18588,"LAGOS_142394","Lake","2003-03-17","DOC",5.5,"mg/L",NA
"329",38.59432,-75.29099,"LAGOS_142130","Lake","2003-10-06","DOC",5.5,"mg/L",NA
