"","SITE_ID","LAT_DD83","LON_DD83","ECO_TYPE"
"500","NLA_500",30.513,-98.5103,"River/Stream"
"501","NLA_501",44.3188,-74.5234,"River/Stream"
"502","NLA_502",39.3694,-106.4524,"River/Stream"
"503","NLA_503",41.5876,-94.3974,"River/Stream"
"504","NLA_504",44.8645,-74.128,"River/Stream"
"505","NLA_505",44.9834,-69.5565,"River/Stream"
"506","NLA_506",38.7064,-95.8073,"River/Stream"
"507","NLA_507",37.8851,-79.1587,"River/Stream"
"508","NLA_508",33.0255,-96.9194,"River/Stream"
"509","NLA_509",42.8493,-72.5531,"River/Stream"
"510","NLA_510",44.5885,-74.8084,"River/Stream"
"511","NLA_511",45.6904,-70.0993,"River/Stream"
"512","NLA_512",45.3523,-96.7089,"River/Stream"
"513","NLA_513",40.8857,-76.8015,"River/Stream"
"514","NLA_514",42.0029,-122.7643,"River/Stream"
"515","NLA_515",42.8971,-88.6935,"River/Stream"
"516","NLA_516",40.8949,-110.4231,"River/Stream"
"517","NLA_517",37.5933,-79.3832,"River/Stream"
"518","NLA_518",33.7584,-97.294,"River/Stream"
"519","NLA_519",35.9522,-83.7958,"River/Stream"
"520","NLA_520",39.9188,-80.7968,"River/Stream"
"521","NLA_521",41.2182,-93.8645,"River/Stream"
"522","NLA_522",43.0681,-72.4487,"River/Stream"
"523","NLA_523",44.7374,-67.5498,"River/Stream"
"524","NLA_524",45.0014,-98.6377,"River/Stream"
"525","NLA_525",43.0096,-88.8335,"River/Stream"
"526","NLA_526",40.8645,-110.5394,"River/Stream"
"527","NLA_527",38.0457,-79.8778,"River/Stream"
"528","NLA_528",35.9514,-83.5507,"River/Stream"
"529","NLA_529",39.3987,-81.4191,"River/Stream"
"530","NLA_530",41.4896,-120.6046,"River/Stream"
"531","NLA_531",41.1725,-87.3896,"River/Stream"
"532","NLA_532",45.2573,-68.9497,"River/Stream"
"533","NLA_533",35.8291,-83.4846,"River/Stream"
"534","NLA_534",34.5066,-94.1886,"River/Stream"
"535","NLA_535",47.4597,-96.8766,"River/Stream"
"536","NLA_536",36.2227,-82.972,"River/Stream"
"537","NLA_537",40.0019,-121.2682,"River/Stream"
"538","NLA_538",35.0216,-90.2366,"River/Stream"
"539","NLA_539",45.9789,-98.1676,"River/Stream"
"540","NLA_540",39.6398,-83.0154,"River/Stream"
"541","NLA_541",36.1251,-83.1816,"River/Stream"
"542","NLA_542",31.5396,-91.4526,"River/Stream"
"543","NLA_543",35.1475,-90.0655,"River/Stream"
"544","NLA_544",42.9082,-75.4783,"River/Stream"
"545","NLA_545",47.2803,-101.1779,"River/Stream"
"546","NLA_546",36.9653,-82.0518,"River/Stream"
"547","NLA_547",40.8057,-81.3899,"River/Stream"
"548","NLA_548",38.5723,-121.3577,"River/Stream"
"549","NLA_549",43.0441,-84.8637,"River/Stream"
"550","NLA_550",42.9422,-85.1856,"River/Stream"
"551","NLA_551",44.7996,-93.5331,"River/Stream"
"552","NLA_552",31.6306,-91.3992,"River/Stream"
"553","NLA_553",45.9072,-113.4809,"River/Stream"
"554","NLA_554",35.2197,-90.0728,"River/Stream"
"555","NLA_555",43.0157,-76.8546,"River/Stream"
"556","NLA_556",45.6564,-100.8508,"River/Stream"
"557","NLA_557",41.0904,-124.0858,"River/Stream"
"558","NLA_558",37.8236,-97.4628,"River/Stream"
"559","NLA_559",38.1824,-111.1541,"River/Stream"
"560","NLA_560",41.4531,-81.8234,"River/Stream"
"561","NLA_561",41.3724,-77.424,"River/Stream"
"562","NLA_562",36.3756,-84.2559,"River/Stream"
"563","NLA_563",31.7625,-100.1405,"River/Stream"
"564","NLA_564",37.2212,-88.9269,"River/Stream"
"565","NLA_565",47.6798,-117.2172,"River/Stream"
"566","NLA_566",38.8084,-121.6352,"River/Stream"
"567","NLA_567",40.8288,-95.2048,"River/Stream"
"568","NLA_568",31.9829,-91.1396,"River/Stream"
"569","NLA_569",46.1589,-112.9051,"River/Stream"
"570","NLA_570",35.626,-89.8793,"River/Stream"
"571","NLA_571",45.5098,-101.0848,"River/Stream"
"572","NLA_572",47.9787,-103.8253,"River/Stream"
"573","NLA_573",47.8414,-103.9661,"River/Stream"
"574","NLA_574",44.6867,-92.6913,"River/Stream"
"575","NLA_575",37.8523,-111.4473,"River/Stream"
"576","NLA_576",41.2887,-77.3412,"River/Stream"
"577","NLA_577",41.5166,-81.2232,"River/Stream"
"578","NLA_578",36.4938,-83.6188,"River/Stream"
"579","NLA_579",35.7177,-96.377,"River/Stream"
"580","NLA_580",37.4704,-88.0964,"River/Stream"
"581","NLA_581",43.615,-122.7665,"River/Stream"
"582","NLA_582",40.9715,-107.0196,"River/Stream"
"583","NLA_583",37.8503,-89.3357,"River/Stream"
"584","NLA_584",42.8232,-84.9388,"River/Stream"
"585","NLA_585",44.8066,-93.0116,"River/Stream"
"586","NLA_586",35.6763,-89.9377,"River/Stream"
"587","NLA_587",45.7711,-101.277,"River/Stream"
"588","NLA_588",48.0634,-100.9209,"River/Stream"
"589","NLA_589",36.4587,-82.4214,"River/Stream"
"590","NLA_590",37.7814,-88.0382,"River/Stream"
"591","NLA_591",37.5964,-121.1288,"River/Stream"
"592","NLA_592",37.5255,-89.1879,"River/Stream"
"593","NLA_593",42.5417,-84.628,"River/Stream"
"594","NLA_594",44.4215,-69.7056,"River/Stream"
"595","NLA_595",45.6207,-102.3782,"River/Stream"
"596","NLA_596",46.7621,-97.1933,"River/Stream"
"597","NLA_597",36.5233,-81.9567,"River/Stream"
"598","NLA_598",37.825,-87.1513,"River/Stream"
"599","NLA_599",43.1012,-122.8297,"River/Stream"
"600","NLA_600",37.8524,-89.1918,"River/Stream"
"601","NLA_601",33.8813,-93.4905,"River/Stream"
"602","NLA_602",46.7078,-96.9532,"River/Stream"
"603","NLA_603",35.6785,-84.8915,"River/Stream"
"604","NLA_604",43.6495,-124.0956,"River/Stream"
"605","NLA_605",43.327,-86.0056,"River/Stream"
"606","NLA_606",42.1155,-79.2664,"River/Stream"
"607","NLA_607",47.2502,-96.8441,"River/Stream"
"608","NLA_608",35.397,-84.2766,"River/Stream"
"609","NLA_609",38.8163,-123.0112,"River/Stream"
"610","NLA_610",43.8751,-123.5026,"River/Stream"
"611","NLA_611",43.4208,-85.7934,"River/Stream"
"612","NLA_612",42.6175,-91.2899,"River/Stream"
"613","NLA_613",31.4311,-91.5056,"River/Stream"
"614","NLA_614",47.4144,-111.4986,"River/Stream"
"615","NLA_615",42.0659,-78.4692,"River/Stream"
"616","NLA_616",44.5011,-69.6761,"River/Stream"
"617","NLA_617",47.5022,-97.3389,"River/Stream"
"618","NLA_618",40.9023,-96.6063,"River/Stream"
"619","NLA_619",43.8274,-91.2719,"River/Stream"
"620","NLA_620",39.8978,-98.1577,"River/Stream"
"621","NLA_621",39.3065,-110.4052,"River/Stream"
"622","NLA_622",37.3103,-80.6812,"River/Stream"
"623","NLA_623",40.3184,-123.771,"River/Stream"
"624","NLA_624",43.6756,-85.4699,"River/Stream"
"625","NLA_625",42.5608,-90.9403,"River/Stream"
"626","NLA_626",31.0897,-91.5947,"River/Stream"
"627","NLA_627",47.4516,-111.3013,"River/Stream"
"628","NLA_628",42.0807,-78.4236,"River/Stream"
"629","NLA_629",44.8918,-70.3844,"River/Stream"
"630","NLA_630",48.1197,-97.174,"River/Stream"
"631","NLA_631",42.4491,-102.999,"River/Stream"
"632","NLA_632",43.6673,-91.2588,"River/Stream"
"633","NLA_633",38.3709,-110.7567,"River/Stream"
"634","NLA_634",41.2085,-80.8106,"River/Stream"
"635","NLA_635",39.0032,-81.9842,"River/Stream"
"636","NLA_636",38.9677,-82.0923,"River/Stream"
"637","NLA_637",39.0766,-106.0064,"River/Stream"
"638","NLA_638",40.6735,-95.3122,"River/Stream"
"639","NLA_639",30.9972,-91.6424,"River/Stream"
"640","NLA_640",44.5204,-101.9941,"River/Stream"
"641","NLA_641",43.916,-99.8195,"River/Stream"
"642","NLA_642",48.4389,-97.4396,"River/Stream"
"643","NLA_643",42.5314,-90.6412,"River/Stream"
"644","NLA_644",39.3616,-111.0437,"River/Stream"
"645","NLA_645",46.7993,-121.0911,"River/Stream"
"646","NLA_646",43.4989,-70.4642,"River/Stream"
"647","NLA_647",41.3185,-123.528,"River/Stream"
"648","NLA_648",40.8713,-94.9103,"River/Stream"
"649","NLA_649",44.0031,-70.0986,"River/Stream"
"650","NLA_650",44.0459,-99.1581,"River/Stream"
"651","NLA_651",48.9211,-98.0748,"River/Stream"
"652","NLA_652",36.1793,-105.8292,"River/Stream"
"653","NLA_653",42.6591,-90.807,"River/Stream"
"654","NLA_654",39.466,-81.4806,"River/Stream"
"655","NLA_655",35.7493,-97.1343,"River/Stream"
"656","NLA_656",41.4564,-123.9356,"River/Stream"
"657","NLA_657",43.8218,-99.4519,"River/Stream"
"658","NLA_658",48.8391,-98.0057,"River/Stream"
"659","NLA_659",41.5393,-123.5267,"River/Stream"
"660","NLA_660",34.4272,-92.3803,"River/Stream"
"661","NLA_661",43.4399,-70.5563,"River/Stream"
"662","NLA_662",36.9311,-105.7357,"River/Stream"
"663","NLA_663",41.8433,-122.8997,"River/Stream"
"664","NLA_664",45.5651,-92.7953,"River/Stream"
"665","NLA_665",48.8292,-100.0674,"River/Stream"
"666","NLA_666",45.2973,-93.5721,"River/Stream"
"667","NLA_667",42.9135,-94.0575,"River/Stream"
"668","NLA_668",45.9094,-111.5669,"River/Stream"
"669","NLA_669",37.8523,-97.9418,"River/Stream"
"670","NLA_670",37.1021,-81.0427,"River/Stream"
"671","NLA_671",42.7934,-72.5248,"River/Stream"
"672","NLA_672",41.0283,-83.2129,"River/Stream"
"673","NLA_673",34.9225,-99.1112,"River/Stream"
"674","NLA_674",34.8393,-98.306,"River/Stream"
"675","NLA_675",41.5165,-90.3062,"River/Stream"
"676","NLA_676",40.6879,-93.9683,"River/Stream"
"677","NLA_677",45.2343,-93.4964,"River/Stream"
"678","NLA_678",43.1377,-76.2955,"River/Stream"
"679","NLA_679",42.4741,-73.787,"River/Stream"
"680","NLA_680",39.9052,-121.0466,"River/Stream"
"681","NLA_681",35.3236,-103.9811,"River/Stream"
"682","NLA_682",41.0154,-108.8274,"River/Stream"
"683","NLA_683",38.1874,-112.0947,"River/Stream"
"684","NLA_684",37.1593,-82.1661,"River/Stream"
"685","NLA_685",44.4891,-73.1483,"River/Stream"
"686","NLA_686",39.1362,-84.3421,"River/Stream"
"687","NLA_687",36.6064,-85.505,"River/Stream"
"688","NLA_688",39.0975,-94.3517,"River/Stream"
"689","NLA_689",41.4859,-89.8485,"River/Stream"
"690","NLA_690",43.7194,-95.0462,"River/Stream"
"691","NLA_691",45.5973,-109.3116,"River/Stream"
"692","NLA_692",45.7641,-100.6831,"River/Stream"
"693","NLA_693",46.7739,-102.4275,"River/Stream"
"694","NLA_694",41.5963,-109.1488,"River/Stream"
"695","NLA_695",38.3333,-112.1854,"River/Stream"
"696","NLA_696",42.2165,-88.1889,"River/Stream"
"697","NLA_697",43.7648,-94.0407,"River/Stream"
"698","NLA_698",45.9129,-108.4088,"River/Stream"
"699","NLA_699",42.1614,-75.8568,"River/Stream"
"700","NLA_700",42.9356,-74.1944,"River/Stream"
"701","NLA_701",45.5632,-101.5487,"River/Stream"
"702","NLA_702",36.2216,-103.8507,"River/Stream"
"703","NLA_703",35.5492,-86.9524,"River/Stream"
"704","NLA_704",43.9067,-94.0603,"River/Stream"
"705","NLA_705",42.029,-76.3983,"River/Stream"
"706","NLA_706",46.8942,-103.5408,"River/Stream"
"707","NLA_707",36.7974,-104.8783,"River/Stream"
"708","NLA_708",34.9861,-93.6035,"River/Stream"
"709","NLA_709",43.2519,-73.8352,"River/Stream"
"710","NLA_710",35.069,-86.9614,"River/Stream"
"711","NLA_711",41.9,-89.4821,"River/Stream"
"712","NLA_712",41.152,-87.9142,"River/Stream"
"713","NLA_713",44.0415,-92.3387,"River/Stream"
"714","NLA_714",35.7838,-89.7631,"River/Stream"
"715","NLA_715",43.231,-74.1865,"River/Stream"
"716","NLA_716",46.2535,-103.9119,"River/Stream"
"717","NLA_717",36.5884,-103.3148,"River/Stream"
"718","NLA_718",36.1997,-86.6729,"River/Stream"
"719","NLA_719",44.3165,-123.2186,"River/Stream"
"720","NLA_720",32.4096,-90.9959,"River/Stream"
"721","NLA_721",46.6854,-114.559,"River/Stream"
"722","NLA_722",36.2461,-89.6404,"River/Stream"
"723","NLA_723",42.8285,-73.9893,"River/Stream"
"724","NLA_724",35.951,-103.6974,"River/Stream"
"725","NLA_725",39.5542,-99.7442,"River/Stream"
"726","NLA_726",40.5813,-81.3951,"River/Stream"
"727","NLA_727",35.6724,-87.2633,"River/Stream"
"728","NLA_728",44.0655,-123.1063,"River/Stream"
"729","NLA_729",44.8513,-93.9828,"River/Stream"
"730","NLA_730",31.3645,-91.4796,"River/Stream"
"731","NLA_731",48.005,-116.0017,"River/Stream"
"732","NLA_732",36.0218,-89.6935,"River/Stream"
"733","NLA_733",42.423,-75.6322,"River/Stream"
"734","NLA_734",43.2487,-73.7408,"River/Stream"
"735","NLA_735",32.7498,-105.9117,"River/Stream"
"736","NLA_736",43.9656,-106.1714,"River/Stream"
"737","NLA_737",37.1594,-80.8578,"River/Stream"
"738","NLA_738",35.7615,-87.4986,"River/Stream"
"739","NLA_739",39.2199,-91.9212,"River/Stream"
"740","NLA_740",35.6901,-95.1656,"River/Stream"
"741","NLA_741",38.6046,-106.4649,"River/Stream"
"742","NLA_742",42.8046,-91.5305,"River/Stream"
"743","NLA_743",45.1248,-93.9962,"River/Stream"
"744","NLA_744",31.2635,-91.6039,"River/Stream"
"745","NLA_745",47.8371,-114.7377,"River/Stream"
"746","NLA_746",36.073,-89.6802,"River/Stream"
"747","NLA_747",43.2555,-73.5864,"River/Stream"
"748","NLA_748",43.4925,-106.6606,"River/Stream"
"749","NLA_749",46.8304,-96.7872,"River/Stream"
"750","NLA_750",44.4219,-73.0154,"River/Stream"
"751","NLA_751",35.9016,-87.8431,"River/Stream"
"752","NLA_752",44.3401,-93.9394,"River/Stream"
"753","NLA_753",36.1699,-89.6106,"River/Stream"
"754","NLA_754",42.146,-77.0541,"River/Stream"
"755","NLA_755",42.1149,-104.9852,"River/Stream"
"756","NLA_756",37.2396,-79.4491,"River/Stream"
"757","NLA_757",44.3182,-72.7269,"River/Stream"
"758","NLA_758",36.3197,-87.6749,"River/Stream"
"759","NLA_759",45.1924,-94.2896,"River/Stream"
"760","NLA_760",42.8598,-77.8433,"River/Stream"
"761","NLA_761",42.7413,-76.4744,"River/Stream"
"762","NLA_762",43.793,-72.6763,"River/Stream"
"763","NLA_763",42.4949,-89.2656,"River/Stream"
"764","NLA_764",43.3045,-76.3977,"River/Stream"
"765","NLA_765",39.288,-97.4113,"River/Stream"
"766","NLA_766",43.7975,-72.5009,"River/Stream"
"767","NLA_767",44.2593,-75.7674,"River/Stream"
"768","NLA_768",42.3478,-75.6964,"River/Stream"
"769","NLA_769",39.4952,-97.2319,"River/Stream"
"770","NLA_770",43.6598,-72.3397,"River/Stream"
"771","NLA_771",40.7851,-90.1389,"River/Stream"
"772","NLA_772",40.1538,-89.6755,"River/Stream"
"773","NLA_773",41.3796,-94.8979,"River/Stream"
"774","NLA_774",44.2978,-75.3597,"River/Stream"
"775","NLA_775",40.0632,-90.3073,"River/Stream"
"776","NLA_776",42.93,-72.6099,"River/Stream"
"777","NLA_777",42.2185,-92.7424,"River/Stream"
"778","NLA_778",39.147,-91.3922,"River/Stream"
"779","NLA_779",28.3021,-98.0582,"River/Stream"
"780","NLA_780",42.9936,-95.0785,"River/Stream"
"781","NLA_781",42.4044,-95.8735,"River/Stream"
"782","NLA_782",42.3316,-83.0043,"River/Stream"
"783","NLA_783",43.1385,-91.6084,"River/Stream"
"784","NLA_784",30.5749,-91.3124,"River/Stream"
"785","NLA_785",30.5057,-91.2591,"River/Stream"
"786","NLA_786",30.2671,-91.1217,"River/Stream"
"787","NLA_787",30.7423,-91.3627,"River/Stream"
"788","NLA_788",30.7551,-91.5955,"River/Stream"
"789","NLA_789",30.8367,-91.5237,"River/Stream"
"790","NLA_790",30.0469,-90.54,"River/Stream"
"791","NLA_791",29.9978,-90.4613,"River/Stream"
"792","NLA_792",30.0407,-90.6343,"River/Stream"
"793","NLA_793",30.209,-91.042,"River/Stream"
"794","NLA_794",30.1532,-90.9995,"River/Stream"
"795","NLA_795",29.981,-90.8205,"River/Stream"
"796","NLA_796",29.8384,-89.9898,"River/Stream"
"797","NLA_797",29.8732,-89.9043,"River/Stream"
"798","NLA_798",29.9399,-90.0029,"River/Stream"
"799","NLA_799",29.9211,-89.9279,"River/Stream"
"800","NLA_800",34.2398,-112.0671,"River/Stream"
"801","NLA_801",32.7114,-114.3204,"River/Stream"
"802","NLA_802",32.8933,-109.7941,"River/Stream"
"803","NLA_803",32.871,-109.1981,"River/Stream"
"804","NLA_804",32.7197,-109.0975,"River/Stream"
"805","NLA_805",33.021,-109.2997,"River/Stream"
"806","NLA_806",31.5504,-97.0917,"River/Stream"
"807","NLA_807",36.7924,-91.3311,"River/Stream"
"808","NLA_808",38.8373,-110.1423,"River/Stream"
"809","NLA_809",38.2323,-100.0291,"River/Stream"
"810","NLA_810",36.7585,-92.1548,"River/Stream"
"811","NLA_811",35.7909,-104.6117,"River/Stream"
"812","NLA_812",36.6993,-107.9853,"River/Stream"
"813","NLA_813",38.714,-110.1003,"River/Stream"
"814","NLA_814",39.6972,-94.8807,"River/Stream"
"815","NLA_815",38.3528,-109.7535,"River/Stream"
"816","NLA_816",31.159,-85.0789,"River/Stream"
"817","NLA_817",30.8178,-84.1254,"River/Stream"
"818","NLA_818",31.2156,-84.4709,"River/Stream"
"819","NLA_819",36.7079,-108.2114,"River/Stream"
"820","NLA_820",36.0663,-104.3705,"River/Stream"
"821","NLA_821",33.294,-109.4947,"River/Stream"
"822","NLA_822",37.0671,-99.5589,"River/Stream"
"823","NLA_823",41.3785,-95.2244,"River/Stream"
"824","NLA_824",36.697,-101.6768,"River/Stream"
"825","NLA_825",33.5975,-104.3638,"River/Stream"
"826","NLA_826",33.4146,-104.4566,"River/Stream"
"827","NLA_827",47.0967,-101.8017,"River/Stream"
"828","NLA_828",48.1432,-112.1246,"River/Stream"
"829","NLA_829",33.6759,-109.0841,"River/Stream"
"830","NLA_830",34.676,-92.664,"River/Stream"
"831","NLA_831",37.1203,-98.9849,"River/Stream"
"832","NLA_832",37.1489,-91.445,"River/Stream"
"833","NLA_833",37.3346,-91.4761,"River/Stream"
"834","NLA_834",39.1539,-91.6259,"River/Stream"
"835","NLA_835",36.9649,-100.1811,"River/Stream"
"836","NLA_836",34.4439,-104.2347,"River/Stream"
"837","NLA_837",34.7013,-93.7974,"River/Stream"
"838","NLA_838",48.9227,-108.3844,"River/Stream"
"839","NLA_839",48.2239,-105.5178,"River/Stream"
"840","NLA_840",34.922,-92.9532,"River/Stream"
"841","NLA_841",39.4415,-91.5266,"River/Stream"
"842","NLA_842",37.5056,-91.9813,"River/Stream"
"843","NLA_843",33.0881,-109.4625,"River/Stream"
"844","NLA_844",34.7501,-106.7425,"River/Stream"
"845","NLA_845",34.0049,-104.3148,"River/Stream"
"846","NLA_846",41.4752,-79.5179,"River/Stream"
"847","NLA_847",39.1334,-110.9467,"River/Stream"
"848","NLA_848",35.0698,-94.1883,"River/Stream"
"849","NLA_849",33.1054,-109.2994,"River/Stream"
"850","NLA_850",36.8691,-92.4703,"River/Stream"
"851","NLA_851",32.9251,-105.3375,"River/Stream"
"852","NLA_852",35.168,-106.6581,"River/Stream"
"853","NLA_853",43.5397,-108.85,"River/Stream"
"854","NLA_854",30.3524,-84.6859,"River/Stream"
"855","NLA_855",34.4472,-106.8037,"River/Stream"
"856","NLA_856",32.1417,-106.6993,"River/Stream"
"857","NLA_857",33.2025,-108.2088,"River/Stream"
"858","NLA_858",32.519,-104.3145,"River/Stream"
"859","NLA_859",32.649,-108.8469,"River/Stream"
"860","NLA_860",30.5241,-84.9735,"River/Stream"
"861","NLA_861",32.4088,-111.1606,"River/Stream"
"862","NLA_862",40.0941,-92.8348,"River/Stream"
"863","NLA_863",41.152,-96.5485,"River/Stream"
"864","NLA_864",35.3916,-99.8819,"River/Stream"
"865","NLA_865",35.2651,-105.365,"River/Stream"
"866","NLA_866",34.4249,-118.5571,"River/Stream"
"867","NLA_867",37.0263,-112.945,"River/Stream"
"868","NLA_868",31.5624,-111.046,"River/Stream"
"869","NLA_869",31.0599,-88.8882,"River/Stream"
"870","NLA_870",35.0949,-93.4227,"River/Stream"
"871","NLA_871",39.0544,-95.4907,"River/Stream"
"872","NLA_872",40.1166,-92.7621,"River/Stream"
"873","NLA_873",41.1873,-96.5926,"River/Stream"
"874","NLA_874",32.9881,-108.5709,"River/Stream"
"875","NLA_875",34.3567,-119.0199,"River/Stream"
"876","NLA_876",37.4918,-78.7565,"River/Stream"
"877","NLA_877",37.246,-111.9505,"River/Stream"
"878","NLA_878",34.3116,-93.7567,"River/Stream"
"879","NLA_879",29.9846,-85.033,"River/Stream"
"880","NLA_880",30.5797,-94.9979,"River/Stream"
"881","NLA_881",47.2131,-101.6902,"River/Stream"
"882","NLA_882",41.0492,-85.7204,"River/Stream"
"883","NLA_883",40.1372,-85.2035,"River/Stream"
"884","NLA_884",34.3771,-93.2028,"River/Stream"
"885","NLA_885",39.9781,-91.703,"River/Stream"
"886","NLA_886",39.7114,-94.1573,"River/Stream"
"887","NLA_887",42.9787,-117.7087,"River/Stream"
"888","NLA_888",42.0693,-95.9195,"River/Stream"
"889","NLA_889",40.6917,-97.1589,"River/Stream"
"890","NLA_890",36.34,-105.7311,"River/Stream"
"891","NLA_891",33.3008,-108.1255,"River/Stream"
"892","NLA_892",37.3643,-112.3426,"River/Stream"
"893","NLA_893",36.5957,-78.955,"River/Stream"
"894","NLA_894",39.1873,-85.3494,"River/Stream"
"895","NLA_895",40.7121,-86.8506,"River/Stream"
"896","NLA_896",33.7579,-108.7624,"River/Stream"
"897","NLA_897",37.5102,-112.0337,"River/Stream"
"898","NLA_898",30.8694,-86.4894,"River/Stream"
"899","NLA_899",39.7782,-86.4471,"River/Stream"
"900","NLA_900",43.0528,-117.6943,"River/Stream"
"901","NLA_901",33.9124,-109.3565,"River/Stream"
"902","NLA_902",33.7599,-109.434,"River/Stream"
"903","NLA_903",36.548,-105.1299,"River/Stream"
"904","NLA_904",40.0111,-86.8999,"River/Stream"
"905","NLA_905",32.5759,-92.0619,"River/Stream"
"906","NLA_906",35.715,-92.8827,"River/Stream"
"907","NLA_907",30.4134,-85.8686,"River/Stream"
"908","NLA_908",31.1972,-89.6906,"River/Stream"
"909","NLA_909",39.4339,-87.1217,"River/Stream"
"910","NLA_910",35.276,-92.1993,"River/Stream"
"911","NLA_911",39.3111,-77.2833,"River/Stream"
"912","NLA_912",36.4817,-77.6599,"River/Stream"
"913","NLA_913",43.7708,-118.049,"River/Stream"
"914","NLA_914",42.4106,-94.9861,"River/Stream"
"915","NLA_915",41.4157,-98.089,"River/Stream"
"916","NLA_916",38.0691,-122.5344,"River/Stream"
"917","NLA_917",34.0666,-93.4238,"River/Stream"
"918","NLA_918",46.4305,-102.1681,"River/Stream"
"919","NLA_919",32.5285,-92.044,"River/Stream"
"920","NLA_920",36.4286,-93.1463,"River/Stream"
"921","NLA_921",46.3137,-86.8983,"River/Stream"
"922","NLA_922",38.7663,-100.2741,"River/Stream"
"923","NLA_923",39.6902,-76.9302,"River/Stream"
"924","NLA_924",30.4712,-96.1382,"River/Stream"
"925","NLA_925",35.4001,-78.7784,"River/Stream"
"926","NLA_926",34.0649,-93.4423,"River/Stream"
"927","NLA_927",33.1494,-107.2066,"River/Stream"
"928","NLA_928",38.5041,-122.7882,"River/Stream"
"929","NLA_929",39.2768,-78.8118,"River/Stream"
"930","NLA_930",38.1773,-79.3761,"River/Stream"
"931","NLA_931",37.388,-109.6884,"River/Stream"
"932","NLA_932",33.8839,-78.7847,"River/Stream"
"933","NLA_933",34.0017,-88.5183,"River/Stream"
"934","NLA_934",39.8343,-75.5771,"River/Stream"
"935","NLA_935",42.5523,-82.5885,"River/Stream"
"936","NLA_936",32.495,-91.5186,"River/Stream"
"937","NLA_937",46.0578,-87.2474,"River/Stream"
"938","NLA_938",38.8388,-100.9919,"River/Stream"
