LAT_DD83	LON_DD83
43.3296	-72.7984
39.1334	-110.9467
44.8993	-112.2601
37.9501	-89.4270
42.5896	-97.8722
31.4931	-94.8320
40.0218	-95.2643
39.7216	-83.8809
43.5206	-93.0027
41.6836	-79.3751
44.9059	-96.3170
35.9395	-78.5755
42.7413	-76.4744
40.7002	-74.7878
44.8037	-105.3685
42.9011	-112.5050
38.7142	-87.5938
37.2912	-85.5929
39.6972	-94.8807
45.5316	-112.1075
41.8337	-79.1731
37.5863	-86.6197
39.7857	-110.1786
31.9345	-95.4334
35.4398	-78.0257
44.0742	-105.2546
37.2504	-87.2412
43.1466	-112.4308
35.4580	-77.6750
43.6200	-111.6627
42.7964	-75.8643
37.2046	-83.5279
44.7498	-104.9555
44.4074	-111.5840
36.2594	-77.8821
40.1952	-96.2286
45.5644	-123.5731
43.1377	-76.2955
37.0867	-83.6024
34.2751	-97.1923
33.6170	-93.8600
34.1947	-95.8476
43.0142	-114.2107
39.9052	-121.0466
36.4817	-77.6599
44.2920	-94.4218
36.6813	-84.7020
42.9082	-75.4783
33.9952	-93.3872
28.8784	-96.2872
33.8791	-95.9129
34.7561	-96.3830
44.9430	-95.7776
43.9105	-85.8296
43.0701	-98.8004
38.6493	-75.5896
44.9489	-91.1238
40.0770	-121.5625
43.9146	-72.4578
44.7984	-122.4811
43.1647	-76.2583
37.2962	-83.0628
44.0172	-85.7516
37.8398	-80.1225
45.5615	-107.4351
28.8909	-97.1356
44.6697	-94.4561
47.0916	-120.5538
36.4717	-76.9435
43.1256	-75.5838
44.2185	-72.2600
39.2661	-87.7000
37.5641	-82.4518
44.8513	-93.9828
43.6874	-71.6190
33.6359	-93.9064
36.5438	-76.8903
37.0428	-84.0466
42.7674	-77.8388
36.7669	-89.0817
34.5825	-77.9632
39.1981	-75.5755
43.2484	-78.2388
41.3849	-75.8054
38.8207	-84.7051
39.4660	-81.4806
46.7146	-87.8418
39.5542	-99.7442
43.2411	-99.1872
44.2429	-93.6267
43.9283	-89.9030
43.8410	-122.8208
46.7871	-88.7409
40.2661	-81.8741
42.9787	-77.5953
36.7954	-91.3340
45.9935	-110.7353
39.8955	-98.1939
33.7837	-96.1715
43.6150	-122.7665
44.6849	-98.2968
30.8392	-96.7231
44.2190	-90.2163
42.7567	-72.4634
42.5025	-108.2566
46.1317	-121.5873
34.2483	-96.7208
35.5103	-91.9289
37.1488	-91.4489
39.2076	-75.7485
42.8598	-77.8433
42.5469	-109.1164
41.9226	-77.1292
46.0578	-87.2474
40.5813	-81.3951
44.3871	-114.2643
42.8564	-123.1434
39.2880	-97.4113
46.3280	-110.6049
42.7230	-88.3111
31.1262	-96.2469
45.0014	-98.6377
35.5127	-91.6169
37.5639	-118.7548
43.7194	-95.0462
48.9460	-114.0254
37.2554	-109.6218
36.1149	-91.9670
36.8655	-92.4571
46.0753	-110.0509
41.4600	-77.5098
44.4243	-114.2350
42.6785	-77.7065
45.8495	-87.1105
38.2711	-119.3317
42.9510	-90.3490
47.0673	-123.8236
42.9344	-110.7209
36.1502	-76.7379
42.6028	-78.1951
35.7972	-76.6377
42.8130	-110.6890
45.3695	-114.2899
45.3167	-114.4641
44.6854	-114.0657
45.1862	-113.8928
36.9350	-85.7777
44.3552	-110.5140
40.9297	-78.2601
40.7803	-80.3211
39.1362	-96.7826
36.9234	-89.0093
44.2522	-90.7617
43.9306	-116.1794
38.8163	-123.0112
43.5586	-110.2491
40.9311	-80.3740
37.1222	-79.3536
43.1383	-110.3885
35.5326	-90.4420
46.1589	-112.9051
28.7258	-99.8158
41.0242	-80.1632
40.2190	-121.9974
43.4224	-103.9918
43.8640	-116.9933
39.5577	-97.2121
39.0166	-97.4809
44.2364	-92.3252
47.9907	-123.5023
42.4283	-85.5847
36.8776	-88.4116
37.2301	-84.2440
42.6167	-85.7282
41.6995	-72.5250
36.1023	-91.6197
29.2389	-98.4517
37.5933	-79.3832
43.9670	-91.2420
45.8092	-112.3638
42.9796	-111.0067
45.1551	-102.7526
38.5716	-75.6743
43.8114	-92.0954
45.9937	-113.0349
28.3021	-98.0582
41.2433	-80.5094
45.3954	-122.1494
36.2385	-91.9078
43.5631	-91.7317
42.0348	-77.5521
42.1460	-77.0541
42.4547	-78.4809
36.9366	-80.7462
37.4436	-98.7788
32.2973	-84.0500
42.0659	-78.4692
45.4622	-122.9433
41.6558	-76.7847
37.8479	-97.1490
41.6115	-73.4465
46.8454	-111.1383
37.3103	-80.6812
42.3167	-75.9438
32.6366	-99.6678
31.1525	-92.8090
46.9941	-121.9245
46.7993	-121.0911
43.8395	-71.8992
32.4034	-84.8484
35.1205	-90.0906
41.6481	-75.7861
42.0807	-78.4236
36.8622	-80.9862
42.4612	-111.9126
32.7863	-98.1931
47.1520	-121.7035
35.6260	-89.8793
44.8774	-90.8479
35.6018	-89.9021
42.4230	-75.6322
43.2760	-111.2419
42.1155	-79.2664
42.4942	-75.5719
38.9261	-88.5560
42.7412	-112.2166
42.0837	-76.2919
42.9496	-74.3836
42.6615	-114.6627
35.0437	-80.4656
42.8285	-73.9893
42.0290	-76.3983
37.1379	-77.5003
38.4951	-84.1616
35.6438	-81.7448
40.8122	-74.6071
38.6127	-109.5584
48.3454	-118.2804
31.7148	-98.0187
36.7620	-78.8714
43.5330	-90.6298
39.6551	-107.0672
38.7663	-100.2741
42.2349	-78.7728
42.9783	-74.8222
46.8995	-122.0300
41.4656	-80.0024
47.3463	-114.7239
35.3551	-83.0247
41.7945	-71.6706
42.9356	-74.1945
42.5691	-79.1358
43.6927	-72.2766
39.9901	-95.6291
39.0283	-93.6812
41.6247	-79.0336
42.9986	-97.0044
31.5504	-97.0917
38.7615	-109.3237
38.1234	-83.5538
47.5398	-115.0797
37.4425	-86.5617
48.0872	-118.6916
36.8765	-79.0678
42.5443	-74.9516
42.7660	-85.2982
41.4798	-78.0697
42.3999	-79.4419
48.2899	-121.5559
42.9761	-90.9914
47.0664	-114.7699
31.3368	-96.9726
39.0898	-109.1016
39.3423	-92.8118
35.3187	-82.0173
41.1567	-81.0480
46.9670	-121.0920
42.6136	-74.0887
35.0606	-84.0245
42.1614	-75.8568
45.9285	-121.1279
35.7157	-81.8452
42.3478	-75.6964
44.1692	-123.1351
43.6194	-82.7824
34.3527	-91.1054
37.2097	-95.5454
46.7886	-91.2653
48.9929	-116.5348
40.0019	-121.2682
36.2739	-81.8710
33.5433	-83.5093
31.5906	-98.1271
35.9870	-94.9159
38.2814	-91.3765
37.4606	-95.3574
44.8909	-96.4976
33.3205	-91.1685
43.1829	-118.8780
35.8788	-82.0796
41.9200	-71.5304
42.0128	-75.7795
33.9256	-85.3471
43.7432	-122.5027
38.9294	-77.8737
31.1318	-99.3202
37.1761	-105.7310
33.2233	-86.8881
34.6950	-90.6459
38.3030	-90.6271
45.8482	-92.0513
45.1266	-110.8041
30.2872	-98.8956
47.0669	-117.9593
42.0449	-118.4328
35.0824	-79.5895
43.9647	-122.9824
31.3788	-98.7794
45.2692	-92.4950
37.8833	-90.5444
32.2536	-87.0095
35.1761	-78.8097
37.1082	-107.0449
42.1010	-75.9159
32.1242	-87.5283
34.9234	-78.7982
37.0711	-107.6141
45.9316	-123.1639
45.2772	-123.7643
31.8681	-85.7660
42.5537	-73.8250
38.6046	-106.4649
41.6021	-71.7203
42.3160	-74.3265
44.4367	-89.2224
38.4025	-96.7490
38.7693	-106.4589
38.9005	-93.9775
38.3056	-78.9009
34.5350	-78.8234
42.2880	-75.4815
38.6874	-92.9499
38.5696	-106.9425
34.3970	-91.5305
39.3300	-82.2682
43.3106	-123.2115
37.8817	-95.6760
38.7744	-78.3884
33.6222	-110.9257
41.4971	-71.4893
41.5963	-74.3675
41.9699	-76.5119
45.2853	-88.7209
44.1628	-71.0943
46.8951	-113.8148
31.9415	-95.8736
33.1963	-93.3931
47.2514	-122.2432
35.3521	-81.3296
39.4258	-106.4124
41.2926	-74.4755
42.4132	-123.1580
41.9715	-75.7488
37.8312	-77.1222
34.8014	-90.7700
45.0113	-89.3081
36.5111	-88.6758
34.7425	-77.0222
42.2052	-73.3509
42.7092	-72.4590
40.9830	-111.4506
42.5342	-71.3009
33.5528	-82.7369
42.5753	-72.7066
34.6743	-85.4874
33.4763	-114.6053
33.6684	-114.5313
31.5147	-110.1282
33.2940	-109.4947
33.2964	-109.1921
30.2949	-85.2938
30.1072	-82.1340
35.8886	-105.4480
34.9354	-100.6965
35.2741	-100.7662
29.9846	-85.0330
36.4193	-109.1022
27.3215	-80.5794
34.0049	-104.3148
35.9724	-100.8244
30.3524	-84.6859
35.7715	-105.0074
30.7611	-86.2643
32.1258	-82.1911
34.6951	-87.7621
34.8029	-104.6276
36.7010	-110.5256
36.7281	-110.5395
36.1106	-105.7319
36.8397	-110.6755
27.4150	-81.1312
35.4511	-102.0051
35.3909	-101.8318
31.0599	-88.8882
32.9251	-105.3375
35.3899	-105.9688
30.7614	-81.9674
27.0590	-81.3842
34.0017	-88.5183
27.4121	-81.1412
29.7776	-81.3090
30.7529	-85.2542
31.2262	-88.7918
35.7171	-105.4943
33.3061	-100.5327
33.0522	-100.7694
32.2696	-89.1057
35.7909	-104.6117
30.5870	-84.3573
32.2805	-97.9706
30.5189	-87.2978
39.7379	-101.8769
30.2606	-95.0936
30.1884	-83.6082
31.3438	-85.6088
37.0378	-95.0809
32.4915	-89.1519
36.0670	-104.3721
35.8127	-104.9060
37.5102	-112.0337
33.9308	-117.5940
42.6242	-103.7173
42.7653	-103.9270
36.7974	-104.8783
31.6554	-86.7159
32.8065	-88.5503
37.1793	-113.3778
29.8314	-82.6641
31.3405	-81.4849
36.5884	-103.3149
26.6250	-80.1623
42.6978	-103.5673
29.4083	-99.3271
33.3718	-88.9962
36.4812	-105.0151
36.2215	-103.8507
37.0769	-113.5970
32.4859	-85.7203
41.8569	-101.0982
33.5095	-90.4146
31.2101	-100.4620
30.0174	-81.9716
34.3543	-106.8532
33.0974	-85.8459
33.3008	-108.1255
35.0742	-114.6043
38.9728	-121.2915
33.5514	-107.5537
34.8994	-83.5397
37.7732	-82.3232
36.5749	-106.0472
33.2330	-98.9074
33.8751	-84.4490
39.1447	-120.4665
31.2227	-84.4681
36.7079	-108.2114
38.5973	-122.5984
30.2142	-85.1115
34.7502	-106.7425
36.7505	-108.4182
33.2042	-97.8054
34.5192	-84.5908
37.6212	-83.4999
34.2461	-84.6860
32.4654	-81.0389
32.6848	-81.0511
38.3528	-109.7535
35.0258	-97.3541
42.8232	-84.9388
38.8943	-93.0218
46.5506	-101.7050
41.3796	-94.8979
39.6101	-84.9596
32.7238	-80.4956
39.3065	-110.4052
37.1144	-119.1693
45.9093	-103.4290
39.2489	-77.8141
34.8510	-97.9106
31.5512	-91.8055
46.9724	-95.0559
29.6120	-104.4674
38.2401	-91.8041
33.8236	-80.0680
44.3951	-102.8051
31.3336	-92.5020
38.1825	-120.7010
37.9815	-86.0340
47.2731	-93.7842
31.8815	-109.2165
38.7323	-120.4784
47.3073	-93.8320
38.0933	-91.1397
46.6159	-102.0195
39.4720	-78.3635
33.9091	-79.4403
33.8839	-78.7847
29.0262	-103.3128
42.8064	-124.3894
47.2803	-101.1779
29.7715	-101.7318
33.9137	-88.5311
26.6682	-81.9896
42.7262	-124.2711
34.3282	-79.3200
38.6962	-104.7115
41.0234	-78.9057
38.1522	-121.2841
45.9789	-98.1676
37.7680	-93.5809
32.9817	-89.3832
35.2867	-95.2632
43.7930	-72.6763
38.6501	-80.7615
34.3293	-79.0364
40.7843	-98.7323
43.0089	-91.8747
38.3501	-104.6111
46.8316	-102.5029
37.5519	-113.4091
41.7466	-79.3067
42.8542	-97.2802
38.1211	-121.5295
27.0960	-82.2152
37.6348	-97.7506
37.5390	-92.3654
44.6512	-72.9704
44.3932	-71.2199
44.3885	-103.4086
47.6167	-112.6811
39.3205	-79.6826
39.7574	-123.7248
40.2437	-97.5355
38.5881	-80.8945
33.7676	-80.0738
47.8931	-96.3280
43.1672	-91.6786
36.2491	-95.7340
41.2869	-78.5294
30.9698	-86.9936
31.2304	-91.9219
46.6123	-96.0344
36.7889	-106.2405
43.7975	-72.5009
38.8039	-80.8919
40.3574	-98.1304
42.8815	-94.2817
39.8809	-122.0575
38.0199	-111.6545
44.0983	-118.5869
42.6175	-91.2900
43.8188	-71.1952
43.4018	-100.9843
38.1825	-111.1541
30.6949	-87.9244
46.2681	-94.3482
39.8803	-75.2758
43.3592	-93.8684
37.9140	-90.8250
39.2143	-114.5413
33.3108	-81.1928
44.9761	-118.7488
31.6265	-92.9092
35.7773	-96.3255
36.1837	-98.9205
33.0397	-108.5324
38.8091	-111.3160
34.1262	-80.6503
43.6839	-100.2087
44.1216	-118.3435
46.5919	-101.7355
34.9302	-80.8684
36.9711	-103.3905
41.5963	-109.1488
39.6902	-76.9302
41.5682	-71.1860
46.3304	-102.9981
45.7348	-100.6148
34.1739	-96.0874
34.3029	-95.6581
34.7097	-82.4611
39.6113	-111.0646
34.1446	-90.1035
44.5708	-71.5971
38.2212	-81.8815
45.3782	-117.6533
39.3098	-82.9643
42.0613	-86.4237
39.3206	-77.2078
41.1485	-92.5380
40.6498	-106.9236
48.1473	-107.5490
31.7703	-103.7793
37.5964	-121.1288
30.7023	-83.0339
45.9775	-102.9781
44.6318	-119.6373
45.3365	-103.3416
39.6611	-120.8893
31.7799	-93.5842
43.7934	-91.4841
34.9666	-82.1009
47.9787	-103.8253
43.8219	-72.6427
39.6596	-80.5956
42.9111	-71.9958
43.0444	-98.7201
38.1079	-80.2082
48.0502	-119.6806
41.0057	-117.3393
36.7877	-108.0619
39.4107	-82.9848
41.8557	-86.2698
38.7644	-75.7356
46.2786	-104.0273
40.1696	-106.5673
46.2534	-103.9119
31.4733	-100.4694
39.5602	-79.7575
33.7138	-110.8185
39.1575	-107.7973
46.7621	-97.1933
34.5705	-81.7775
44.3113	-72.1003
43.6437	-101.7829
48.1394	-119.0654
32.0083	-83.2955
41.9932	-117.5280
39.5986	-120.9972
32.5825	-89.8487
37.5559	-121.1505
45.6394	-117.7274
38.8267	-83.0177
46.9870	-92.8115
44.7394	-120.3283
46.9482	-92.4322
38.4694	-82.2788
34.7692	-83.0115
39.3478	-88.0527
37.3921	-120.7909
46.4102	-100.6711
41.0237	-107.5040
39.9805	-121.9723
31.5380	-100.1848
44.8228	-119.8500
41.9917	-95.1279
30.1213	-90.9176
43.7867	-71.2080
31.4510	-90.0100
46.8747	-92.7675
40.5153	-107.2360
31.1972	-89.6906
46.7847	-95.1490
39.4105	-89.1314
45.9547	-117.7860
29.7540	-82.9421
31.4114	-86.0645
39.3806	-121.6330
45.4338	-107.7782
46.4059	-112.3704
36.7601	-96.2896
41.9999	-76.6226
42.0974	-101.1665
41.5811	-71.7223
45.4634	-97.0440
47.1453	-101.3734
31.9834	-82.1377
47.3155	-91.7894
38.8291	-90.4166
45.0015	-107.6834
41.7146	-76.3231
43.7410	-73.2453
46.6902	-117.4968
43.2627	-71.5564
43.8659	-122.4082
38.9059	-88.9989
30.8834	-88.7736
39.6132	-121.7794
39.4028	-122.1703
39.1265	-78.5591
40.4880	-108.7551
42.1148	-93.5602
47.1513	-96.8410
47.6503	-91.6025
37.5887	-121.0651
41.8317	-76.3324
48.3460	-107.5838
48.3460	-107.5838
38.7238	-89.4926
38.6648	-91.8674
45.1949	-107.7614
42.0573	-93.7374
43.4184	-101.0899
44.2995	-103.5739
41.7861	-114.9674
46.5835	-118.4194
40.4780	-108.9082
45.1698	-120.4823
43.0184	-85.3123
48.5002	-108.8066
47.5022	-97.3389
38.1484	-82.2105
28.6443	-99.7810
48.0691	-92.1311
48.2944	-92.7445
40.8935	-96.6039
31.1197	-86.1525
37.5778	-88.6513
39.0861	-95.2901
47.8741	-94.8983
29.4439	-99.9940
31.0869	-87.0818
47.6281	-124.0173
48.0991	-96.1165
47.5330	-123.6790
47.8434	-95.2256
35.5649	-97.9499
43.9913	-123.6643
42.8237	-116.8078
43.8940	-73.0400
38.4235	-119.0023
46.0209	-93.2384
35.6902	-95.1656
42.7527	-116.0744
31.3640	-93.1988
41.4199	-78.7478
44.2431	-72.0482
47.6921	-121.9663
47.8501	-123.9510
39.7225	-75.6664
39.1284	-84.8210
41.8224	-96.8570
45.9250	-92.6389
47.0515	-122.7213
44.3729	-123.8363
48.6343	-120.4822
31.3167	-90.2997
43.2502	-74.2094
43.4989	-70.4642
42.4044	-95.8735
43.2555	-73.5864
27.5678	-97.7946
38.7106	-108.2765
44.6745	-84.3275
35.7557	-96.2101
38.2628	-81.2226
44.7130	-71.1727
46.1349	-115.9599
46.2442	-116.0405
43.7188	-115.3065
40.3726	-89.4075
45.9144	-89.7570
40.7902	-85.8274
43.4831	-73.7994
43.4724	-73.8404
37.8902	-118.7154
38.6369	-108.4186
47.2931	-91.5663
37.2520	-89.6601
31.5687	-89.3207
47.4742	-102.6896
40.0592	-101.7530
34.5484	-95.8965
45.9907	-118.9969
40.1432	-75.5103
32.0662	-93.4141
47.7925	-109.2768
48.7296	-105.4412
44.0329	-101.5472
42.4458	-96.0197
46.0338	-117.1125
44.6475	-84.0945
38.3794	-96.2142
43.6029	-115.5733
44.5579	-73.4439
41.8480	-71.7868
48.3903	-102.7695
46.0325	-89.9910
39.5646	-108.5008
39.9494	-90.5609
47.7550	-91.5336
38.4065	-90.3882
40.6249	-100.5746
45.8720	-117.9262
29.1572	-97.3838
47.1318	-67.8981
48.9432	-106.8565
35.4690	-94.9544
40.0734	-75.2235
44.1026	-101.0015
48.3658	-108.1537
39.6924	-75.7229
46.2762	-118.1925
38.3642	-119.4448
46.5099	-114.7182
44.2099	-115.5467
43.3051	-73.5936
48.0229	-102.1922
29.3034	-97.6990
39.5096	-108.5253
39.5901	-90.8737
47.2055	-92.8005
31.0962	-89.2780
38.5801	-119.8887
44.2604	-114.7981
41.7208	-75.4128
40.8645	-110.5394
40.2352	-100.3105
44.6245	-71.5473
48.9226	-106.7994
46.1289	-67.8464
37.0275	-90.6428
38.8653	-108.3981
42.6063	-73.4796
41.2210	-99.2473
40.1163	-108.2820
31.3512	-90.8497
46.5760	-68.0878
36.4984	-90.2792
43.3167	-114.1534
43.6044	-114.9210
43.5767	-114.3437
40.9413	-102.3414
43.7387	-74.9586
33.2967	-81.8506
37.7514	-107.3354
31.6874	-88.0521
47.2862	-68.1198
44.3461	-113.3619
38.1858	-106.4895
44.3005	-75.3443
44.3343	-75.4715
35.9251	-96.7199
43.1678	-123.6913
33.8957	-82.0194
47.2087	-68.8228
45.5874	-100.9640
40.3945	-103.4773
42.7555	-82.4940
48.0775	-114.0187
43.0325	-74.6562
38.6428	-87.6144
32.6441	-96.7373
46.6063	-100.2571
42.4686	-89.7652
41.9337	-124.1084
48.1528	-109.8484
42.1249	-98.0830
47.7289	-121.4276
38.2097	-80.0487
44.0439	-101.4511
34.3299	-80.6951
32.6163	-83.5493
43.0970	-122.4115
42.3186	-90.2343
30.6686	-90.3155
46.9756	-69.3784
40.4814	-92.6862
45.7285	-101.9844
42.7496	-111.4603
40.4141	-104.9937
43.0044	-82.5250
43.3076	-73.6325
34.6677	-82.1075
38.8349	-86.5233
41.4624	-97.6819
47.9095	-113.8707
43.1012	-122.8297
44.5644	-103.5312
33.0165	-96.8141
42.2472	-104.6466
31.0003	-91.0395
41.7932	-113.8370
38.5426	-75.5231
33.1735	-83.8238
41.5807	-115.3591
47.1543	-68.9442
43.5647	-89.6543
37.7856	-80.9076
47.8436	-121.6946
40.4877	-93.4984
46.8624	-111.2541
42.4304	-111.7891
37.8710	-91.9296
47.8934	-94.3909
42.5012	-74.4387
46.8754	-113.9796
39.2618	-86.7982
42.2666	-90.3054
46.7843	-102.6111
39.4069	-79.4119
31.5862	-90.8104
43.5669	-89.6970
44.6958	-106.3383
44.0318	-106.6561
45.9395	-110.5225
34.8265	-80.8153
44.8733	-71.5295
42.2898	-114.0244
40.3314	-93.6733
48.1808	-94.3165
37.7808	-91.0193
43.2487	-73.7408
42.3148	-89.9859
44.3462	-106.7024
44.0891	-106.6737
39.0975	-94.3517
41.8684	-72.0897
43.6547	-109.9079
35.8896	-89.2906
36.1874	-89.0990
36.2584	-88.6734
34.9948	-81.8586
33.9779	-111.3063
41.8903	-72.7328
42.0964	-109.4537
44.3134	-89.8909
35.1210	-89.2106
35.0712	-89.8561
34.8053	-83.1650
39.8343	-75.5771
48.4577	-109.9264
44.1584	-106.9120
41.9393	-96.1447
43.3415	-83.6244
41.7091	-86.2679
40.6716	-75.1784
42.2165	-88.1889
32.3330	-95.7493
44.9446	-89.6244
41.4564	-123.9356
43.3110	-83.9679
35.5001	-88.6377
35.4817	-88.0696
41.3286	-123.4199
48.4482	-109.7563
46.8854	-104.9552
46.8678	-104.9952
41.5218	-71.5922
41.5065	-71.7123
41.4629	-95.9554
44.5077	-108.4334
43.9220	-114.1142
41.9662	-110.0007
37.5414	-82.0336
46.2714	-107.3143
47.7630	-95.4042
41.6947	-85.9174
47.7981	-95.3820
42.9682	-84.0517
41.6679	-109.6477
41.7284	-87.9927
45.5844	-89.4655
41.3185	-123.5280
41.2704	-123.6040
48.5495	-109.3917
44.6398	-103.2941
40.3391	-110.3033
32.5553	-95.0233
43.9411	-108.0490
44.8316	-107.9501
39.7001	-75.6334
35.1040	-85.3609
38.6297	-80.8669
31.7794	-83.0155
41.6447	-96.0955
41.4676	-95.9093
47.7275	-104.0921
40.8703	-122.8004
32.5481	-93.7810
41.3951	-73.4291
35.0690	-85.3396
40.0172	-95.3316
43.6910	-106.4771
44.9781	-89.6305
31.5161	-95.1122
48.0766	-104.3912
41.7781	-106.2070
42.7919	-96.6016
35.3462	-86.8630
40.6370	-122.7465
48.1321	-105.7160
42.0186	-114.5095
32.9748	-92.0764
46.9155	-94.0422
42.7685	-105.9736
41.6674	-85.9420
41.3315	-73.1145
35.2188	-84.6515
41.1871	-105.7905
35.5492	-86.9524
47.2440	-115.7610
47.2905	-112.4269
46.9390	-112.9290
37.7226	-108.2353
45.8435	-115.8445
41.3935	-71.8408
43.5307	-104.1010
41.9322	-95.5054
45.5678	-112.3386
44.5455	-104.0954
41.8445	-72.6320
44.0605	-122.8951
46.1106	-106.4504
38.3468	-121.9000
36.7848	-93.7144
43.0216	-95.0458
46.8437	-89.3301
48.3785	-93.2273
46.9167	-101.6175
41.8912	-72.6621
41.9370	-72.8213
44.6254	-105.3017
46.9477	-112.3603
41.5322	-80.3087
42.4783	-89.0560
40.1109	-121.1254
48.0425	-104.7702
34.0964	-95.8940
44.4907	-122.8137
44.0556	-96.9876
30.2417	-96.1898
42.8042	-97.1705
39.1863	-108.9048
43.4511	-94.8672
37.2756	-92.4453
48.5233	-122.0543
32.5285	-92.0440
46.0203	-87.2771
40.6537	-79.9425
42.6317	-72.1290
39.6365	-75.7317
41.9000	-89.4822
48.4724	-93.8026
45.0517	-105.2143
30.4712	-96.1382
48.5160	-121.9798
44.5782	-106.4505
42.7225	-96.8717
43.2684	-96.2130
41.5536	-121.9247
44.8078	-115.9302
37.7133	-96.2143
46.0194	-86.2213
41.5820	-91.0926
37.2149	-89.7490
44.0246	-88.7946
41.8825	-71.3420
41.8801	-71.3813
41.6051	-89.8329
48.0051	-116.0017
47.1296	-102.2342
43.6917	-97.9668
41.2999	-122.1188
45.3315	-115.9499
48.4851	-93.7222
42.5071	-90.6446
41.7138	-89.9068
40.8747	-91.0481
48.1111	-113.3143
41.0045	-91.6653
42.9084	-100.4519
47.3247	-97.0366
34.3654	-94.4671
31.6532	-94.8384
44.6867	-92.6913
43.0563	-85.5942
47.8628	-113.8443
35.3970	-84.2766
46.7849	-108.5939
42.1307	-90.3565
34.0324	-84.1573
46.5660	-107.9657
44.4222	-92.0819
39.9732	-94.3180
32.2913	-91.8267
41.5333	-89.1037
42.9766	-85.5123
45.0119	-109.0605
44.7355	-96.9530
48.1758	-97.6999
42.9629	-99.5045
42.9365	-98.8181
33.2942	-94.0590
41.9126	-120.9213
39.9280	-87.4278
48.7529	-117.5499
35.9515	-83.5507
43.4976	-92.1901
45.1192	-113.7782
47.2551	-96.2033
42.2020	-90.3323
46.8454	-96.6204
41.8327	-71.4691
40.8218	-87.8263
45.7746	-108.2987
41.5287	-71.6899
43.0223	-86.0240
40.1564	-92.3149
32.6118	-95.4827
44.1302	-122.1306
46.3596	-105.8140
46.3432	-105.8019
46.1163	-97.3851
45.3523	-96.7089
48.1989	-117.5957
32.5138	-81.6102
42.9480	-99.4477
36.4033	-84.0483
45.1332	-113.8008
44.4918	-111.2855
37.7814	-88.0382
44.1218	-71.9318
31.0746	-87.0887
43.1098	-91.1765
39.0664	-77.3896
46.0644	-105.0682
36.1251	-83.1816
44.8440	-113.8167
45.0319	-111.6712
46.7649	-96.7770
37.4704	-88.0964
43.0929	-91.1766
40.0721	-97.2411
32.6470	-90.3347
35.6785	-84.8915
45.6040	-113.9651
43.3660	-111.4188
45.0541	-111.1568
44.9675	-111.9790
41.4007	-71.7311
43.1205	-111.9117
36.4337	-83.1225
43.1456	-91.1824
42.4558	-72.8850
42.8166	-111.5148
42.8281	-91.3759
33.8710	-95.4325
35.8291	-83.4846
43.6516	-123.9032
32.0868	-90.9476
45.6945	-101.6259
38.3953	-77.9554
46.5107	-90.7087
45.0581	-87.7479
43.4728	-92.2803
34.1366	-94.6823
31.8591	-99.2021
46.0922	-89.2615
38.4518	-87.5980
46.0267	-101.3583
37.4918	-78.7565
41.8433	-122.8997
41.5393	-123.5267
42.5949	-103.9548
45.8431	-88.1431
43.1213	-124.1794
48.6932	-112.5083
41.2333	-105.2929
47.5736	-123.5832
47.8371	-114.7377
42.6545	-72.4651
46.4544	-120.4151
42.1790	-114.2220
36.0787	-82.5009
43.3403	-91.8388
39.8049	-79.3256
41.9735	-110.7556
46.5320	-123.8270
42.4683	-124.3453
32.1167	-90.8778
48.4321	-113.1133
41.5409	-102.7160
31.4940	-99.6039
45.4800	-88.5371
42.5784	-72.5696
47.4857	-113.2271
43.9669	-98.9808
36.2654	-82.3163
46.3341	-94.0182
41.9618	-70.9198
46.5271	-120.7843
41.3114	-74.7919
42.3518	-72.6263
41.0244	-98.0670
30.6796	-99.0270
36.6135	-80.7113
32.8450	-89.9904
42.7705	-109.2570
48.8686	-113.5235
44.3132	-108.7222
41.7107	-71.0598
44.4790	-109.3830
36.5887	-85.5078
31.6420	-91.7872
43.4989	-70.4889
41.2107	-98.1108
33.4322	-91.1230
42.6510	-71.3109
34.6668	-90.2200
48.8382	-98.0068
41.7827	-71.8959
44.7907	-109.7995
40.4187	-87.5256
41.9159	-71.4132
40.5105	-124.1486
45.3917	-109.6788
43.9306	-86.0269
43.3247	-100.8835
37.0560	-80.2994
44.8962	-110.2571
38.7024	-75.4707
43.9817	-70.0408
35.6916	-87.2268
32.2701	-90.9607
36.6880	-85.4995
40.7121	-86.8506
45.5973	-109.3116
42.0320	-71.6083
30.9620	-84.5585
37.2386	-86.6750
40.0995	-74.8676
46.0527	-101.4819
43.6944	-102.0366
38.0457	-79.8778
36.6064	-85.5050
40.3184	-123.7710
42.4720	-83.7727
46.7806	-69.3329
37.9630	-89.9824
34.2033	-99.1178
45.3079	-109.5258
47.6291	-122.7915
45.1887	-102.2796
42.5841	-109.9203
43.5013	-121.7753
32.6530	-91.1407
48.9999	-114.4751
43.7664	-70.7690
37.0001	-89.2634
48.7957	-116.7499
42.4593	-71.4428
41.3719	-86.1894
37.3367	-87.1376
29.8421	-97.6026
34.4434	-99.6526
39.1761	-90.7172
37.5791	-79.5822
46.5013	-68.3983
39.2087	-90.5929
45.0342	-107.5853
42.8758	-110.0332
43.4365	-102.1837
43.5080	-102.5045
47.6814	-123.0204
45.2409	-103.1254
42.8197	-98.2648
48.4789	-122.2580
32.1430	-83.3811
44.3041	-70.3867
36.0976	-87.1426
