"","DATE_COL","SITE_ID","LAT","LON","ECO_TYPE","DOC","NO3 as N","PO4 as P","UNITS"
"5521",2009,"EU_11623","48.81925","16.469","River/Stream",7.2875,4.866735384,0.08289,"mg/L"
"5522",2012,"EU_11695","48.90346","15.69087","River/Stream",5.675,3.300046596,0.05118,"mg/L"
"5523",2014,"EU_11705","49.03593","18.05126","River/Stream",3.71583,2.019195855,0.18144,"mg/L"
"5524",2012,"EU_586","50.51112","14.156","River/Stream",5.65,2.291699025,0.05191,"mg/L"
"5525",2014,"EU_586","50.51112","14.156","River/Stream",6.50833,2.808372987,0.06563,"mg/L"
"5526",2015,"EU_11583","50.90654","14.65116","River/Stream",7.25556,4.125058245,0.39626,"mg/L"
"5527",2015,"EU_11705","49.03593","18.05126","River/Stream",3.11,1.991694789,0.14035,"mg/L"
"5528",2011,"EU_11611","50.65769","14.04082","River/Stream",8.05833,4.791734325,0.1117,"mg/L"
"5529",2011,"EU_11619","50.22733","12.83604","River/Stream",6.33333,4.383395226,0.0867,"mg/L"
"5530",2010,"EU_586","50.51112","14.156","River/Stream",6.31667,2.450034594,0.03166,"mg/L"
"5531",2011,"EU_11624","50.64673","14.0066","River/Stream",7,4.791734325,0.10396,"mg/L"
"5532",2011,"EU_586","50.51112","14.156","River/Stream",5.56667,3.033376164,0.05273,"mg/L"
"5533",2013,"EU_11583","50.90654","14.65116","River/Stream",6.3,4.216726206,0.19161,"mg/L"
"5534",2013,"EU_11532","50.26223","12.24366","River/Stream",4.03333,3.116710674,0.06224,"mg/L"
"5535",2013,"EU_11540","50.09618","12.23939","River/Stream",7.1,3.855609243,0.05943,"mg/L"
"5536",2014,"EU_11532","50.26223","12.24366","River/Stream",4.93333,3.388935987,0.06088,"mg/L"
"5537",2014,"EU_11540","50.09618","12.23939","River/Stream",6.64167,3.441715263,0.07039,"mg/L"
"5538",2015,"EU_11532","50.26223","12.24366","River/Stream",4.44444,2.475034947,0.05145,"mg/L"
"5539",2015,"EU_11540","50.09618","12.23939","River/Stream",6.95556,3.475049067,0.0552,"mg/L"
"5540",2015,"EU_9534","52.37329","13.65211","Lake",6.825,0.0749342571428571,0.0506666666666667,"mg/L"
"5541",2015,"EU_9553","52.54264","13.20892","Lake",7.875,0.16208325,0.0427272727272727,"mg/L"
"5542",2015,"EU_9568","52.47221","9.33446","Lake",18,0.052239375,0.0151125,"mg/L"
"5543",2015,"EU_9569","51.63211","12.41256","Lake",4.38333333333333,0.50451,0.0646666666666667,"mg/L"
"5544",2015,"EU_9570","51.65643","12.37101","Lake",4.44,0.48945,0.0545,"mg/L"
"5545",2015,"EU_9571","52.88664","11.45905","Lake",7.91428571428572,0.0277534285714286,0.0553571428571429,"mg/L"
"5546",2015,"EU_9579","50.52318","11.71253","Lake",6.22857142857143,1.034622,0.0219166666666667,"mg/L"
"5547",2015,"EU_9584","50.61377","11.49426","Lake",6.21666666666667,1.01963045454545,0.0178333333333333,"mg/L"
"5548",2015,"EU_9616","54.31796","10.31878","Lake",8.375,0.1142552,0.0067666666666667,"mg/L"
"5549",2015,"EU_10427","54.30171","10.44089","Lake",4.488,0.011295,0.005,"mg/L"
"5550",2015,"EU_9618","54.0956","10.40619","Lake",6.2375,0.0299443,0.0217777777777778,"mg/L"
"5551",2015,"EU_1229","50.51583","3.42299","River/Stream",4.2,5.2252929,0.199,"mg/L"
"5552",2015,"EU_1585","50.72864","3.38828","River/Stream",4.3,5.3802603,0.313,"mg/L"
"5553",2015,"EU_1594","50.75714","3.46443","River/Stream",8,3.4323246,0.493,"mg/L"
"5554",2015,"EU_1595","50.75161","2.95061","River/Stream",4.8,4.956246,0.534,"mg/L"
"5555",2013,"EU_11623","48.81925","16.469","River/Stream",6.46833,5.287575789,0.08056,"mg/L"
"5556",2015,"EU_1596","50.61004","3.81287","River/Stream",4.1,2.6100486,0.229,"mg/L"
"5557",2015,"EU_1597","50.7382","3.86296","River/Stream",5.2,2.5115562,0.326,"mg/L"
"5558",2015,"EU_1607","50.66987","4.15717","River/Stream",10.2,2.8732221,0.309,"mg/L"
"5559",2015,"EU_8501","50.77628","4.6372","River/Stream",3.1,8.6354793,0.157,"mg/L"
"5560",2015,"EU_1616","50.75046","4.67166","River/Stream",2,6.6947724,0.105,"mg/L"
"5561",2015,"EU_1617","50.44916","3.68134","River/Stream",6,4.6275615,0.449,"mg/L"
"5562",2015,"EU_1631","50.38483","3.6911","River/Stream",3.3,4.850073,0.158,"mg/L"
"5563",2015,"EU_1632","50.61488","3.79282","River/Stream",4.1,1.0307817,0.067,"mg/L"
"5564",2015,"EU_1633","50.21574","4.82692","River/Stream",2.7,2.4629877,0.053,"mg/L"
"5565",2015,"EU_1639","50.49391","5.09585","River/Stream",2.9,2.9791692,0.089,"mg/L"
"5566",2015,"EU_1657","50.73729","5.69026","River/Stream",3,2.9059776,0.17,"mg/L"
"5567",2015,"EU_1668","49.5266","5.47901","River/Stream",8.7,1.4608953,0.114,"mg/L"
"5568",2015,"EU_1669","50.09351","4.69104","River/Stream",3.4,2.0500425,0.058,"mg/L"
"5569",2014,"EU_11623","48.81925","16.469","River/Stream",6.1075,3.682551771,0.11089,"mg/L"
"5570",2015,"EU_1670","49.71037","5.32545","River/Stream",3,1.8526059,0.04,"mg/L"
"5571",2015,"EU_1671","49.86433","4.88413","River/Stream",2.6,1.5754266,0.025,"mg/L"
"5572",2015,"EU_1678","50.04293","4.84424","River/Stream",2.6,1.951776,0.03,"mg/L"
"5573",2015,"EU_1679","50.21909","4.9458","River/Stream",2.6,3.0155391,0.047,"mg/L"
"5574",2015,"EU_1680","49.98907","5.31935","River/Stream",3.2,2.1812904,0.13,"mg/L"
"5575",2015,"EU_1686","50.11515","5.29752","River/Stream",2.6,0.8529984,0.007,"mg/L"
"5576",2015,"EU_1694","50.13928","5.16413","River/Stream",2.8,2.7894132,0.054,"mg/L"
"5577",2015,"EU_1695","50.31849","4.8564","River/Stream",1.8,5.8539726,0.064,"mg/L"
"5578",2015,"EU_1696","50.30472","4.11747","River/Stream",3.8,2.4896439,0.113,"mg/L"
"5579",2015,"EU_1701","50.46429","4.85594","River/Stream",4.1,3.4951248,0.18,"mg/L"
"5580",2015,"EU_1709","50.36731","4.39651","River/Stream",2.9,4.1739543,0.126,"mg/L"
"5581",2015,"EU_1710","50.62686","5.04417","River/Stream",3.6,5.0748435,0.265,"mg/L"
"5582",2015,"EU_1711","50.551","5.18414","River/Stream",2.9,5.5406493,0.179,"mg/L"
"5583",2015,"EU_1724","50.4222","5.51574","River/Stream",1.7,5.2585002,0.032,"mg/L"
"5584",2015,"EU_1725","50.48176","5.59102","River/Stream",2.5,2.3685615,0.023,"mg/L"
"5585",2015,"EU_1731","50.36383","5.88617","River/Stream",3,2.3482305,0.039,"mg/L"
"5586",2015,"EU_11658","49.74233","15.10135","River/Stream",6.98333,4.883402286,0.05259,"mg/L"
"5587",2015,"EU_1732","50.40963","5.76924","River/Stream",1.9,2.2983066,0.009,"mg/L"
"5588",2015,"EU_1736","50.6001","5.63322","River/Stream",4.7,2.5181073,0.073,"mg/L"
"5589",2015,"EU_1744","50.14056","6.13601","River/Stream",3,3.4790859,0.035,"mg/L"
"5590",2015,"EU_1760","50.00119","5.81032","River/Stream",2.9,5.2706988,0.081,"mg/L"
"5591",2015,"EU_11623","48.81925","16.469","River/Stream",6.65417,4.908402639,0.07281,"mg/L"
"5592",2015,"EU_1777","49.86716","5.75568","River/Stream",2.8,3.1011552,0.038,"mg/L"
"5593",2015,"EU_1783","50.74422","4.87185","River/Stream",3.3,5.9696334,0.201,"mg/L"
"5594",2015,"EU_1784","50.10682","5.64624","River/Stream",2.6,3.2265297,0.023,"mg/L"
"5595",2015,"EU_1801","50.00624","5.48471","River/Stream",2.3,3.2473125,0.032,"mg/L"
"5596",2015,"EU_1802","50.13666","5.72208","River/Stream",2.8,3.164859,0.022,"mg/L"
"5597",2015,"EU_1814","49.74534","5.68541","River/Stream",2.8,0.5744637,0.005,"mg/L"
"5598",2015,"EU_1822","49.8109","5.16741","River/Stream",2.5,2.5743564,0.027,"mg/L"
"5599",2015,"EU_1823","49.97736","4.17286","River/Stream",4.2,2.0319705,0.039,"mg/L"
"5600",2015,"EU_1830","50.40506","4.58714","River/Stream",2.8,5.1825978,0.153,"mg/L"
"5601",2015,"EU_1831","50.59751","4.24273","River/Stream",3.9,1.9140507,0.038,"mg/L"
"5602",2015,"EU_1832","50.75052","5.94087","River/Stream",4.2,3.4714053,0.172,"mg/L"
"5603",2015,"EU_1833","50.45617","5.56608","River/Stream",2.8,2.9251791,0.022,"mg/L"
"5604",2015,"EU_1834","50.46333","5.27623","River/Stream",1.1,5.0131728,0.037,"mg/L"
"5605",2015,"EU_1835","50.55359","5.80467","River/Stream",3.1,1.8232389,0.028,"mg/L"
"5606",2015,"EU_1836","50.29914","4.17308","River/Stream",2.8,4.432158,0.1,"mg/L"
"5607",2015,"EU_1837","50.45805","5.00144","River/Stream",2.9,3.6010719,0.082,"mg/L"
"5608",2015,"EU_1838","50.33807","4.90686","River/Stream",2.1,5.5401975,0.101,"mg/L"
"5609",2010,"EU_12490","47.38307","9.64091","River/Stream",0.67992,0.594315240804,0.001232,"mg/L"
"5610",2010,"EU_12491","47.57035","8.32984","River/Stream",1.8128,1.340079462,0.00953846,"mg/L"
"5611",2010,"EU_12492","46.34957","6.88861","River/Stream",0.6544,0.6426701080776,0.007052,"mg/L"
"5612",2010,"EU_12493","46.14458","5.96513","River/Stream",2.02308,0.7515825662034,0.0131538,"mg/L"
"5613",2010,"EU_12494","47.48254","8.19489","River/Stream",2.058,1.658178324144,0.0119292,"mg/L"
"5614",2010,"EU_12495","46.61573","9.99519","River/Stream",0.663476,0.2895311681802,0.00212,"mg/L"
"5615",2011,"EU_12531","46.68308","7.6596","River/Stream",0.563992,0.5030878313394,0.0052975,"mg/L"
"5616",2012,"EU_12531","46.68308","7.6596","River/Stream",0.627792,0.4816535603625,0.00520833,"mg/L"
"5617",2011,"EU_12532","46.60284","7.09303","River/Stream",1.38333,0.89255292525,0.006,"mg/L"
"5618",2011,"EU_12533","47.35078","7.07573","River/Stream",2.2,1.490088357,0.0180833,"mg/L"
"5619",2012,"EU_12534","46.2229","9.05552","River/Stream",0.868333,0.7344105479631,0.00508333,"mg/L"
"5620",2012,"EU_12495","46.61573","9.99519","River/Stream",2.53333,0.3802345465716,0.01,"mg/L"
"5621",2012,"EU_12535","47.5899","7.5893","River/Stream",1.675,1.271495395206,0.0145917,"mg/L"
"5622",2011,"EU_12536","46.49387","6.47794","River/Stream",3.94417,4.448593785969,0.0953333,"mg/L"
"5623",2012,"EU_12537","46.77703","6.72358","River/Stream",4.31167,4.740281082,0.05625,"mg/L"
"5624",2011,"EU_12539","46.77797","6.63476","River/Stream",3.45083,1.428414699969,0.01475,"mg/L"
"5625",2011,"EU_12540","47.55673","7.61774","River/Stream",2.05833,2.870170191,0.019975,"mg/L"
"5626",2012,"EU_12541","47.2168","8.97069","River/Stream",0.803758,0.5150725419906,0.005,"mg/L"
"5627",2011,"EU_12544","46.40604","6.26926","River/Stream",2.93667,1.914283510281,0.0136667,"mg/L"
"5628",2012,"EU_12545","46.70502","6.55843","River/Stream",4.6175,5.251141374219,0.0656667,"mg/L"
"5629",2012,"EU_12539","46.77797","6.63476","River/Stream",3.70417,1.8151076295,0.018,"mg/L"
"5630",2011,"EU_12546","46.85145","7.61958","River/Stream",2.36475,3.376050187905,0.0460625,"mg/L"
"5631",2012,"EU_12540","47.55673","7.61774","River/Stream",1.925,2.5651521045,0.0226667,"mg/L"
"5632",2012,"EU_12546","46.85145","7.61958","River/Stream",2.60808,3.238032003912,0.0375045,"mg/L"
"5633",2011,"EU_12541","47.2168","8.97069","River/Stream",0.777708,0.5302484418681,0.005,"mg/L"
"5634",2011,"EU_12547","47.39286","9.08539","River/Stream",1.87267,1.193780787003,0.00744444,"mg/L"
"5635",2011,"EU_12548","47.47069","9.19473","River/Stream",2.23467,2.225091940128,0.0354028,"mg/L"
"5636",2012,"EU_12536","46.49387","6.47794","River/Stream",3.52667,5.044469119281,0.0615833,"mg/L"
"5637",2011,"EU_12534","46.2229","9.05552","River/Stream",0.803333,0.7324604323281,0.00516667,"mg/L"
"5638",2011,"EU_12495","46.61573","9.99519","River/Stream",1,0.2983506911469,0.01,"mg/L"
"5639",2011,"EU_12549","47.37196","8.07908","River/Stream",3.30833,3.159357338781,0.0884167,"mg/L"
"5640",2011,"EU_12537","46.77703","6.72358","River/Stream",4.11333,4.0152380895,0.0729167,"mg/L"
"5641",2011,"EU_12545","46.70502","6.55843","River/Stream",4.91667,6.236199784719,0.0773333,"mg/L"
"5642",2012,"EU_12547","47.39286","9.08539","River/Stream",1.95592,1.072853616447,0.00795833,"mg/L"
"5643",2012,"EU_12551","47.39952","9.32648","River/Stream",2.59075,1.155138495651,0.0230417,"mg/L"
"5644",2012,"EU_12552","47.44545","9.15306","River/Stream",3.768,3.449024515026,0.0565,"mg/L"
"5645",2011,"EU_12553","47.52003","8.93059","River/Stream",2.36667,3.051850964031,0.0150833,"mg/L"
"5646",2011,"EU_12554","47.45965","9.36841","River/Stream",2.59742,1.606515260706,0.0215556,"mg/L"
"5647",2012,"EU_12548","47.47069","9.19473","River/Stream",1.9815,1.717941867912,0.019875,"mg/L"
"5648",2011,"EU_12552","47.44545","9.15306","River/Stream",3.89192,4.142295623565,0.073625,"mg/L"
"5649",2012,"EU_12553","47.52003","8.93059","River/Stream",2.72917,3.513538340469,0.0160833,"mg/L"
"5650",2012,"EU_12555","47.53018","8.58028","River/Stream",1.9675,4.573031164668,0.0488758,"mg/L"
"5651",2011,"EU_12551","47.39952","9.32648","River/Stream",2.48217,1.286586290043,0.023,"mg/L"
"5652",2012,"EU_12554","47.45965","9.36841","River/Stream",2.53308,1.325798615196,0.0214306,"mg/L"
"5653",2011,"EU_12555","47.53018","8.58028","River/Stream",2.3275,4.384219968828,0.0541073,"mg/L"
"5654",2012,"EU_12556","46.2742","7.88166","River/Stream",0.780833,0.48252861225,0.008,"mg/L"
"5655",2011,"EU_12557","47.33244","9.41026","River/Stream",1.721,0.69494120757,0.00911111,"mg/L"
"5656",2011,"EU_12558","46.91009","8.26035","River/Stream",1.56667,0.5233150307412,0.002,"mg/L"
"5657",2011,"EU_12556","46.2742","7.88166","River/Stream",0.680833,0.59253513525,0.01275,"mg/L"
"5658",2011,"EU_12559","47.56871","8.89459","River/Stream",2.83333,4.676947326531,0.0433333,"mg/L"
"5659",2012,"EU_12560","46.09768","7.06274","River/Stream",0.8275,0.5708668503969,0.00866667,"mg/L"
"5660",2012,"EU_12561","46.21909","7.3579","River/Stream",0.923333,0.5842016411031,0.00866667,"mg/L"
"5661",2011,"EU_12562","47.53145","7.99762","River/Stream",2.49167,3.263523515469,0.0135,"mg/L"
"5662",2012,"EU_12563","46.31743","7.97536","River/Stream",0.914167,0.3758552868969,0.009,"mg/L"
"5663",2012,"EU_12559","47.56871","8.89459","River/Stream",2.8625,4.244421679281,0.0286667,"mg/L"
"5664",2012,"EU_12564","46.87041","8.62887","River/Stream",0.758333,0.3308526183969,0.00258333,"mg/L"
"5665",2012,"EU_12565","46.76973","9.42032","River/Stream",2.4,0.568783726875,0.01,"mg/L"
"5666",2012,"EU_12566","47.34821","7.43182","River/Stream",1.68333,1.791776246031,0.0166667,"mg/L"
"5667",2012,"EU_12567","46.82494","9.4015","River/Stream",2.55833,0.5678666724969,0.01,"mg/L"
"5668",2011,"EU_12566","47.34821","7.43182","River/Stream",1.81667,1.7751052575,0.0118333,"mg/L"
"5669",2011,"EU_12568","47.00071","8.59918","River/Stream",1.24667,0.6725968826301,0.008125,"mg/L"
"5670",2011,"EU_12569","47.59784","9.05587","River/Stream",3.83333,4.76278241625,0.0715,"mg/L"
"5671",2011,"EU_12561","46.21909","7.3579","River/Stream",0.711667,0.709292058525,0.023,"mg/L"
"5672",2012,"EU_12570","46.96281","8.38705","River/Stream",0.591667,0.5917020858531,0.00241667,"mg/L"
"5673",2011,"EU_12570","46.96281","8.38705","River/Stream",1,0.5850346905,0.00216667,"mg/L"
"5674",2012,"EU_12562","47.53145","7.99762","River/Stream",1.55833,3.25269287325,0.00591667,"mg/L"
"5675",2011,"EU_12563","46.31743","7.97536","River/Stream",0.6525,0.4930292349,0.0116667,"mg/L"
"5676",2012,"EU_12557","47.33244","9.41026","River/Stream",1.68361,0.5720259191256,0.0114583,"mg/L"
"5677",2011,"EU_12564","46.87041","8.62887","River/Stream",0.616667,0.370021941,0.00258333,"mg/L"
"5678",2011,"EU_12565","46.76973","9.42032","River/Stream",1,0.37752238575,0.01,"mg/L"
"5679",2011,"EU_12560","46.09768","7.06274","River/Stream",0.663333,0.63753780375,0.0128333,"mg/L"
"5680",2012,"EU_12558","46.91009","8.26035","River/Stream",1.59167,0.490029057,0.002,"mg/L"
"5681",2012,"EU_12568","47.00071","8.59918","River/Stream",1.225,0.6908739663969,0.00558333,"mg/L"
"5682",2012,"EU_12569","47.59784","9.05587","River/Stream",3.05,4.776953256531,0.05025,"mg/L"
"5683",2012,"EU_12571","46.35924","8.64567","River/Stream",1.04417,0.6805233526419,0.00516667,"mg/L"
"5684",2011,"EU_12571","46.35924","8.64567","River/Stream",0.801667,0.6624562813281,0.005,"mg/L"
"5685",2011,"EU_12567","46.82494","9.4015","River/Stream",1,0.35752119975,0.01,"mg/L"
"5686",2006,"EU_12647","47.07034","8.31521","Lake",2.25,0.2760163668,0.0845,"mg/L"
"5687",2006,"EU_12649","46.90437","6.84289","Lake",2.2475,1.22757279075,0.00175,"mg/L"
"5688",2008,"EU_12647","47.07034","8.31521","Lake",2.79,0.2880170784,0.0285,"mg/L"
"5689",2009,"EU_12656","46.71785","7.95201","Lake",0.43,0.3720220596,0.001,"mg/L"
"5690",2009,"EU_12651","47.16899","7.66813","Lake",8.21,1.1420677206,0.0145,"mg/L"
"5691",2009,"EU_12654","47.10429","7.19755","Lake",1.63,1.3210783353,0.006,"mg/L"
"5692",2009,"EU_12655","46.67311","7.76339","Lake",0.575,0.5630333859,0.001,"mg/L"
"5693",2008,"EU_12649","46.90437","6.84289","Lake",1.99,1.21857225705,0.002,"mg/L"
"5694",2007,"EU_12649","46.90437","6.84289","Lake",2.065,1.240323546825,0.00175,"mg/L"
"5695",2007,"EU_12647","47.07034","8.31521","Lake",2.55,0.2470146471,0.022,"mg/L"
"5696",2010,"EU_12649","46.90437","6.84289","Lake",1.905,1.210071753,0.0015,"mg/L"
"5697",2010,"EU_12655","46.67311","7.76339","Lake",0.65,0.5650335045,0.001,"mg/L"
"5698",2010,"EU_12654","47.10429","7.19755","Lake",1.74,1.2530743029,0.004,"mg/L"
"5699",2010,"EU_12651","47.16899","7.66813","Lake",7.565,1.32657866145,0.0155,"mg/L"
"5700",2010,"EU_12656","46.71785","7.95201","Lake",0.425,0.36052137765,0.001,"mg/L"
"5701",2009,"EU_12649","46.90437","6.84289","Lake",1.975,0.9880585884,0.0015,"mg/L"
"5702",2011,"EU_12673","47.44394","8.81354","River/Stream",1.8725,1.491828460182,0.00534112,"mg/L"
"5703",2012,"EU_12674","47.34768","8.69562","River/Stream",2.98,2.525079728349,0.028418,"mg/L"
"5704",2011,"EU_12674","47.34768","8.69562","River/Stream",2.98033,3.604523735583,0.0204946,"mg/L"
"5705",2012,"EU_12681","47.37894","8.64664","River/Stream",3.36667,1.381271904567,0.0176952,"mg/L"
"5706",2012,"EU_12682","47.17212","8.66507","River/Stream",3.13417,0.7512625472274,0.0149747,"mg/L"
"5707",2012,"EU_12683","47.36769","8.52614","River/Stream",2.8275,1.130957061777,0.0096523,"mg/L"
"5708",2012,"EU_12673","47.44394","8.81354","River/Stream",1.3925,1.704771086931,0.00995811,"mg/L"
"5709",2011,"EU_12681","47.37894","8.64664","River/Stream",3.49667,1.396112784579,0.0173717,"mg/L"
"5710",2012,"EU_12684","47.41098","8.39852","River/Stream",2.6375,3.384360680688,0.0460608,"mg/L"
"5711",2011,"EU_12683","47.36769","8.52614","River/Stream",3.28617,0.9749908135269,0.00982721,"mg/L"
"5712",2011,"EU_12685","47.44951","8.38677","River/Stream",3.1075,7.872246796554,0.0618118,"mg/L"
"5713",2012,"EU_12686","47.311","8.72055","River/Stream",3.1575,4.304105218305,0.0305969,"mg/L"
"5714",2012,"EU_12639","47.59978","8.67643","River/Stream",2.27667,2.48764750875,0.0318791,"mg/L"
"5715",2011,"EU_12687","46.88729","7.35309","River/Stream",2.40264,1.425974555277,0.00917455,"mg/L"
"5716",2011,"EU_12688","46.92049","7.48623","River/Stream",3.25675,2.700600136092,0.0135917,"mg/L"
"5717",2011,"EU_12682","47.17212","8.66507","River/Stream",3.3675,0.7387518053844,0.0133677,"mg/L"
"5718",2011,"EU_12689","47.39921","8.49322","River/Stream",1.54417,0.5550969152952,0.0033888,"mg/L"
"5719",2012,"EU_12689","47.39921","8.49322","River/Stream",1.595,0.6150364695,0.00592276,"mg/L"
"5720",2011,"EU_12684","47.41098","8.39852","River/Stream",2.7875,4.179307818258,0.0538566,"mg/L"
"5721",2012,"EU_12685","47.44951","8.38677","River/Stream",3.04333,7.109581573188,0.0469565,"mg/L"
"5722",2011,"EU_12690","47.26741","7.83188","River/Stream",1.76725,1.383962064084,0.01305,"mg/L"
"5723",2011,"EU_12686","47.311","8.72055","River/Stream",2.71467,5.453213356377,0.0179715,"mg/L"
"5724",2012,"EU_12691","47.12271","7.23714","River/Stream",1.51592,1.006699693752,0.00614681,"mg/L"
"5725",2012,"EU_12690","47.26741","7.83188","River/Stream",1.72792,1.261954829484,0.0112564,"mg/L"
"5726",2011,"EU_12639","47.59978","8.67643","River/Stream",2.10833,3.005158195314,0.0327536,"mg/L"
"5727",2012,"EU_12687","46.88729","7.35309","River/Stream",2.37658,1.319748256431,0.0104582,"mg/L"
"5728",2012,"EU_12693","47.13354","7.23745","River/Stream",1.55875,1.631536744392,0.0147508,"mg/L"
"5729",2011,"EU_12694","46.6903","7.89628","River/Stream",0.47475,0.4585351895244,0.005,"mg/L"
"5730",2012,"EU_12695","46.94877","7.74995","River/Stream",2.77792,0.8202316368519,0.015067,"mg/L"
"5731",2012,"EU_12688","46.92049","7.48623","River/Stream",3.1985,2.489177599479,0.0137685,"mg/L"
"5732",2011,"EU_12691","47.12271","7.23714","River/Stream",1.562,0.9906757435881,0.00585583,"mg/L"
"5733",2011,"EU_12696","46.74712","7.6378","River/Stream",0.682025,0.4501436919381,0.005,"mg/L"
"5734",2011,"EU_12693","47.13354","7.23745","River/Stream",2.06492,1.711291473567,0.015535,"mg/L"
"5735",2012,"EU_12696","46.74712","7.6378","River/Stream",0.625733,0.4429512654525,0.007325,"mg/L"
"5736",2011,"EU_12695","46.94877","7.74995","River/Stream",2.78833,1.080984098556,0.0132492,"mg/L"
"5737",2012,"EU_12697","47.24868","7.81974","River/Stream",2.07692,3.512888301924,0.0423623,"mg/L"
"5738",2012,"EU_12698","47.05145","8.31003","River/Stream",1,0.5258641818969,0.00258333,"mg/L"
"5739",2011,"EU_12697","47.24868","7.81974","River/Stream",1.99308,3.506567927148,0.0460217,"mg/L"
"5740",2011,"EU_12698","47.05145","8.31003","River/Stream",0.958333,0.4983625511469,0.00475,"mg/L"
"5741",2012,"EU_12699","47.18067","8.50199","River/Stream",2.20833,0.7808793033969,0.00325,"mg/L"
"5742",2012,"EU_12700","47.17115","8.28109","River/Stream",3.05833,2.974726390815,0.0430833,"mg/L"
"5743",2011,"EU_12699","47.18067","8.50199","River/Stream",2.94167,0.86255114625,0.00675,"mg/L"
"5744",2012,"EU_12701","47.21532","8.42498","River/Stream",2.94167,0.970807565475,0.0215,"mg/L"
"5745",2011,"EU_12702","47.06671","8.28408","River/Stream",2.475,1.250074125,0.0161667,"mg/L"
"5746",2012,"EU_12703","47.34652","7.88911","River/Stream",15.6667,1.95261578325,0.0526667,"mg/L"
"5747",2011,"EU_12703","47.34652","7.88911","River/Stream",3.33333,3.618544566969,0.0720833,"mg/L"
"5748",2011,"EU_12704","47.40725","7.54074","River/Stream",2.125,1.181740073031,0.008,"mg/L"
"5749",2011,"EU_12705","47.53477","7.71686","River/Stream",2.71667,4.721109945219,0.08525,"mg/L"
"5750",2012,"EU_12706","47.65835","8.85905","River/Stream",1.87538,0.7915849382034,0.00676923,"mg/L"
"5751",2012,"EU_12704","47.40725","7.54074","River/Stream",4.375,1.210901802219,0.00941667,"mg/L"
"5752",2011,"EU_12707","47.1378","7.51667","River/Stream",3.9,5.05279961325,0.0465833,"mg/L"
"5753",2012,"EU_12707","47.1378","7.51667","River/Stream",16.0417,5.048629365969,0.071,"mg/L"
"5754",2012,"EU_12694","46.6903","7.89628","River/Stream",0.636725,0.4303175163156,0.005,"mg/L"
"5755",2012,"EU_12705","47.53477","7.71686","River/Stream",2.325,3.806895735531,0.0668333,"mg/L"
"5756",2011,"EU_12701","47.21532","8.42498","River/Stream",3.12083,1.50758939475,0.0369167,"mg/L"
"5757",2012,"EU_12702","47.06671","8.28408","River/Stream",2,1.244243779281,0.01375,"mg/L"
"5758",2011,"EU_12700","47.17115","8.28109","River/Stream",3.75,2.568482301969,0.02625,"mg/L"
"5759",2011,"EU_12706","47.65835","8.85905","River/Stream",1.79333,0.7667124633531,0.00628571,"mg/L"
"5760",2011,"EU_12708","47.47796","8.22744","River/Stream",1.64167,0.890052777,0.01175,"mg/L"
"5761",2012,"EU_12709","47.60536","8.22234","River/Stream",1.66667,1.258404618969,0.0118333,"mg/L"
"5762",2012,"EU_12710","47.49548","8.25198","River/Stream",1.68333,0.920054556,0.02075,"mg/L"
"5763",2011,"EU_12709","47.60536","8.22234","River/Stream",1.78333,1.340079462,0.0171667,"mg/L"
"5764",2012,"EU_12711","47.41392","8.17863","River/Stream",2.61667,5.226979941531,0.0324167,"mg/L"
"5765",2012,"EU_12708","47.47796","8.22744","River/Stream",1.525,0.8517175038531,0.00775,"mg/L"
"5766",2012,"EU_12712","47.56431","8.26683","River/Stream",1.70833,5.061970157031,0.0531667,"mg/L"
"5767",2012,"EU_12713","47.37683","8.0876","River/Stream",2.40833,4.320256176,0.0301667,"mg/L"
"5768",2011,"EU_12714","47.40987","8.16871","River/Stream",3.24167,1.778435454969,0.029,"mg/L"
"5769",2011,"EU_12715","47.29567","7.9306","River/Stream",2.45,3.05268101325,0.0430833,"mg/L"
"5770",2012,"EU_12716","47.55039","9.35385","River/Stream",3.88917,8.076308896719,0.06575,"mg/L"
"5771",2011,"EU_12710","47.49548","8.25198","River/Stream",1.93333,1.104235477281,0.02825,"mg/L"
"5772",2011,"EU_12717","47.31167","7.89236","River/Stream",2.79167,2.98267686225,0.0473333,"mg/L"
"5773",2012,"EU_12718","45.9693","8.85517","River/Stream",1.47833,0.8980452509256,0.00543625,"mg/L"
"5774",2012,"EU_12719","46.53528","6.55246","River/Stream",3.89,3.521038785219,0.0351667,"mg/L"
"5775",2011,"EU_12720","46.87778","6.99504","River/Stream",3.92417,3.580212294,0.01775,"mg/L"
"5776",2011,"EU_12713","47.37683","8.0876","River/Stream",3,3.7152202995,0.111333,"mg/L"
"5777",2012,"EU_12720","46.87778","6.99504","River/Stream",4.5525,3.359369198781,0.0318333,"mg/L"
"5778",2011,"EU_12721","47.01086","6.90422","River/Stream",3.595,8.573758393725,0.170917,"mg/L"
"5779",2012,"EU_12717","47.31167","7.89236","River/Stream",1.80833,3.201019809219,0.0273333,"mg/L"
"5780",2012,"EU_12714","47.40987","8.16871","River/Stream",2.775,1.390912476219,0.00666667,"mg/L"
"5781",2012,"EU_12721","47.01086","6.90422","River/Stream",3.14333,6.160535298081,0.108417,"mg/L"
"5782",2012,"EU_12722","46.94909","6.8394","River/Stream",3.02,1.426654595601,0.022,"mg/L"
