"","SITE_ID","ECO_TYPE","DATE_COL","UNITS","LAT","LON","DOC","NO3 as N","PO4 as P"
"2534","ECN_T04_3","River/Stream",2003-11-19,"mg/L",54.695042,-2.38785,17.1,0.043,0
"2535","ECN_T04_2","River/Stream",2003-11-19,"mg/L",54.695042,-2.38785,21.8,0.017,0
"2536","ECN_T04_1","River/Stream",2003-11-19,"mg/L",54.695042,-2.38785,18.3,0.016,0
"2537","ECN_T02_1","River/Stream",2003-11-19,"mg/L",56.909267,-2.553372,5.6,0.151,0
"2538","ECN_T04_1","River/Stream",2003-11-26,"mg/L",54.695042,-2.38785,17.3,0.014,0
"2539","ECN_T04_2","River/Stream",2003-11-26,"mg/L",54.695042,-2.38785,19.5,0.02,0
"2540","ECN_T04_4","River/Stream",2003-11-26,"mg/L",54.695042,-2.38785,17.6,0.017,0
"2541","ECN_T04_3","River/Stream",2003-11-26,"mg/L",54.695042,-2.38785,15.3,0.051,0
"2542","ECN_T07_1","River/Stream",2003-11-26,"mg/L",55.489853,-2.212033,1.2,0.289,0.011
"2543","ECN_T04_5","River/Stream",2003-11-26,"mg/L",54.695042,-2.38785,18.4,0,0
"2544","ECN_T08_2","River/Stream",2003-11-26,"mg/L",51.78135,-1.336058,6.8,12.7,0.03
"2545","ECN_T08_1","River/Stream",2003-11-26,"mg/L",51.78135,-1.336058,9.2,18.7,0.033
"2546","ECN_T07_2","River/Stream",2003-11-26,"mg/L",55.489853,-2.212033,1.2,0.192,0.005
"2547","ECN_T11_1","River/Stream",2003-11-26,"mg/L",53.07455,-4.033511,1.81,0.07,0.01
"2548","ECN_T08_4","River/Stream",2003-11-26,"mg/L",51.78135,-1.336058,9.3,0,0.016
"2549","ECN_T02_1","River/Stream",2003-11-27,"mg/L",56.909267,-2.553372,9.28,0.407,0.008
"2550","ECN_T04_3","River/Stream",2003-12-03,"mg/L",54.695042,-2.38785,10.4,0.093,0
"2551","ECN_T04_2","River/Stream",2003-12-03,"mg/L",54.695042,-2.38785,18.1,0.037,0
"2552","ECN_T04_1","River/Stream",2003-12-03,"mg/L",54.695042,-2.38785,14.3,0.025,0
"2553","ECN_T07_1","River/Stream",2003-12-03,"mg/L",55.489853,-2.212033,3.1,0.433,0.022
"2554","ECN_T04_5","River/Stream",2003-12-03,"mg/L",54.695042,-2.38785,15,0,0.008
"2555","ECN_T04_4","River/Stream",2003-12-03,"mg/L",54.695042,-2.38785,15.1,0.03,0
"2556","ECN_T08_2","River/Stream",2003-12-03,"mg/L",51.78135,-1.336058,3.2,11.5,0
"2557","ECN_T08_1","River/Stream",2003-12-03,"mg/L",51.78135,-1.336058,7.2,14.2,0
"2558","ECN_T07_2","River/Stream",2003-12-03,"mg/L",55.489853,-2.212033,4.6,0.255,0.02
"2559","ECN_T11_1","River/Stream",2003-12-03,"mg/L",53.07455,-4.033511,5.85,0.11,0.01
"2560","ECN_T08_4","River/Stream",2003-12-03,"mg/L",51.78135,-1.336058,10.3,0.03,0.042
"2561","ECN_T02_1","River/Stream",2003-12-04,"mg/L",56.909267,-2.553372,4.81,0.156,0.005
"2562","ECN_T04_1","River/Stream",2003-12-10,"mg/L",54.695042,-2.38785,12.2,0.038,0.005
"2563","ECN_T04_4","River/Stream",2003-12-10,"mg/L",54.695042,-2.38785,10,0.048,0
"2564","ECN_T04_3","River/Stream",2003-12-10,"mg/L",54.695042,-2.38785,5.6,0.149,0
"2565","ECN_T04_2","River/Stream",2003-12-10,"mg/L",54.695042,-2.38785,20.6,0.053,0
"2566","ECN_T07_1","River/Stream",2003-12-10,"mg/L",55.489853,-2.212033,1.3,0.381,0.029
"2567","ECN_T08_2","River/Stream",2003-12-10,"mg/L",51.78135,-1.336058,2.5,10.5,0
"2568","ECN_T08_1","River/Stream",2003-12-10,"mg/L",51.78135,-1.336058,3.9,6.34,0.01
"2569","ECN_T07_2","River/Stream",2003-12-10,"mg/L",55.489853,-2.212033,1.4,0.258,0.024
"2570","ECN_T11_1","River/Stream",2003-12-10,"mg/L",53.07455,-4.033511,1.01,0,0
"2571","ECN_T08_4","River/Stream",2003-12-10,"mg/L",51.78135,-1.336058,9.4,0,0.008
"2572","ECN_T02_1","River/Stream",2003-12-11,"mg/L",56.909267,-2.553372,3.9,0.185,0.009
"2573","ECN_T07_2","River/Stream",2003-12-16,"mg/L",55.489853,-2.212033,1.4,0.268,0.027
"2574","ECN_T07_1","River/Stream",2003-12-16,"mg/L",55.489853,-2.212033,1.3,0.408,0.032
"2575","ECN_T11_1","River/Stream",2003-12-17,"mg/L",53.07455,-4.033511,2.3,0.12,0.05
"2576","ECN_T08_4","River/Stream",2003-12-17,"mg/L",51.78135,-1.336058,7.1,0,0
"2577","ECN_T08_2","River/Stream",2003-12-17,"mg/L",51.78135,-1.336058,2.5,10.7,0
"2578","ECN_T08_1","River/Stream",2003-12-17,"mg/L",51.78135,-1.336058,4.5,9.16,0
"2579","ECN_T04_5","River/Stream",2003-12-17,"mg/L",54.695042,-2.38785,18.2,0.018,0
"2580","ECN_T04_4","River/Stream",2003-12-17,"mg/L",54.695042,-2.38785,12.9,0.043,0
"2581","ECN_T04_3","River/Stream",2003-12-17,"mg/L",54.695042,-2.38785,11.9,0.107,0
"2582","ECN_T04_2","River/Stream",2003-12-17,"mg/L",54.695042,-2.38785,17.6,0.077,0
"2583","ECN_T04_1","River/Stream",2003-12-17,"mg/L",54.695042,-2.38785,12.7,0.049,0
"2584","ECN_T02_1","River/Stream",2003-12-17,"mg/L",56.909267,-2.553372,4.08,0.202,0.007
"2585","ECN_T04_1","River/Stream",2003-12-23,"mg/L",54.695042,-2.38785,6.4,0.058,0
"2586","ECN_T04_4","River/Stream",2003-12-23,"mg/L",54.695042,-2.38785,7.6,0.058,0
"2587","ECN_T04_3","River/Stream",2003-12-23,"mg/L",54.695042,-2.38785,5.3,0.105,0
"2588","ECN_T04_2","River/Stream",2003-12-23,"mg/L",54.695042,-2.38785,8.2,0.033,0
"2589","ECN_T11_1","River/Stream",2003-12-23,"mg/L",53.07455,-4.033511,1.77,0.11,0.03
"2590","ECN_T04_5","River/Stream",2003-12-23,"mg/L",54.695042,-2.38785,7.7,0.016,0
"2591","ECN_T07_2","River/Stream",2003-12-24,"mg/L",55.489853,-2.212033,5.5,0.199,0.004
"2592","ECN_T07_1","River/Stream",2003-12-24,"mg/L",55.489853,-2.212033,3.1,0.377,0.01
"2593","ECN_T08_4","River/Stream",2003-12-24,"mg/L",51.78135,-1.336058,7,0,0.009
"2594","ECN_T08_2","River/Stream",2003-12-24,"mg/L",51.78135,-1.336058,2.2,10.4,0.008
"2595","ECN_T08_1","River/Stream",2003-12-24,"mg/L",51.78135,-1.336058,4.8,10.6,0
"2596","ECN_T04_2","River/Stream",2003-12-30,"mg/L",54.695042,-2.38785,13.5,0.038,0
"2597","ECN_T04_1","River/Stream",2003-12-30,"mg/L",54.695042,-2.38785,9,0.036,0
"2598","ECN_T04_4","River/Stream",2003-12-30,"mg/L",54.695042,-2.38785,9.3,0.041,0
"2599","ECN_T04_3","River/Stream",2003-12-30,"mg/L",54.695042,-2.38785,5.9,0.157,0
"2600","ECN_T07_1","River/Stream",2003-12-31,"mg/L",55.489853,-2.212033,1.7,0.358,0.004
"2601","ECN_T08_2","River/Stream",2003-12-31,"mg/L",51.78135,-1.336058,2.9,10.9,0
"2602","ECN_T08_1","River/Stream",2003-12-31,"mg/L",51.78135,-1.336058,5.4,13.8,0.005
"2603","ECN_T07_2","River/Stream",2003-12-31,"mg/L",55.489853,-2.212033,1.5,0.275,0
"2604","ECN_T11_1","River/Stream",2003-12-31,"mg/L",53.07455,-4.033511,2.03,0.12,0.19
"2605","ECN_T08_4","River/Stream",2003-12-31,"mg/L",51.78135,-1.336058,5.7,0,0
"2606","ECN_T08_3","River/Stream",2003-12-31,"mg/L",51.78135,-1.336058,4.5,2.4,0
"2607","ECN_T02_1","River/Stream",2004-01-07,"mg/L",56.909267,-2.553372,5.7,0.272,0.007
"2608","ECN_T04_3","River/Stream",2004-01-07,"mg/L",54.695042,-2.38785,7,0.116,0
"2609","ECN_T04_2","River/Stream",2004-01-07,"mg/L",54.695042,-2.38785,9.5,0.034,0
"2610","ECN_T04_1","River/Stream",2004-01-07,"mg/L",54.695042,-2.38785,12.6,0.039,0
"2611","ECN_T04_6","River/Stream",2004-01-07,"mg/L",54.695042,-2.38785,15.3,0.012,0
"2612","ECN_T04_5","River/Stream",2004-01-07,"mg/L",54.695042,-2.38785,11.4,0,0
"2613","ECN_T07_2","River/Stream",2004-01-07,"mg/L",55.489853,-2.212033,2.6,0.273,0.005
"2614","ECN_T07_1","River/Stream",2004-01-07,"mg/L",55.489853,-2.212033,1.9,0.342,0.009
"2615","ECN_T08_3","River/Stream",2004-01-07,"mg/L",51.78135,-1.336058,3.9,1.61,0.01
"2616","ECN_T08_4","River/Stream",2004-01-07,"mg/L",51.78135,-1.336058,6.2,0,0
"2617","ECN_T08_2","River/Stream",2004-01-07,"mg/L",51.78135,-1.336058,3.3,10.7,0.012
"2618","ECN_T08_1","River/Stream",2004-01-07,"mg/L",51.78135,-1.336058,4.3,10.6,0.017
"2619","ECN_T11_1","River/Stream",2004-01-07,"mg/L",53.07455,-4.033511,1.97,0.13,0
"2620","ECN_T11_1","River/Stream",2004-01-14,"mg/L",53.07455,-4.033511,3.01,0.2,0.03
"2621","ECN_T08_4","River/Stream",2004-01-14,"mg/L",51.78135,-1.336058,6.4,0,0
"2622","ECN_T08_3","River/Stream",2004-01-14,"mg/L",51.78135,-1.336058,7.2,2.12,0.006
"2623","ECN_T08_2","River/Stream",2004-01-14,"mg/L",51.78135,-1.336058,3,10.2,0.014
"2624","ECN_T08_1","River/Stream",2004-01-14,"mg/L",51.78135,-1.336058,10.7,14.1,0.022
"2625","ECN_T07_2","River/Stream",2004-01-14,"mg/L",55.489853,-2.212033,1.8,0.321,0.004
"2626","ECN_T07_1","River/Stream",2004-01-14,"mg/L",55.489853,-2.212033,1.4,0.329,0.005
"2627","ECN_T04_6","River/Stream",2004-01-14,"mg/L",54.695042,-2.38785,11.5,0,0
"2628","ECN_T04_5","River/Stream",2004-01-14,"mg/L",54.695042,-2.38785,7.3,0,0
"2629","ECN_T04_3","River/Stream",2004-01-14,"mg/L",54.695042,-2.38785,8.8,0.09,0
"2630","ECN_T04_2","River/Stream",2004-01-14,"mg/L",54.695042,-2.38785,8.7,0.027,0
"2631","ECN_T04_1","River/Stream",2004-01-14,"mg/L",54.695042,-2.38785,8.7,0.032,0
"2632","ECN_T02_1","River/Stream",2004-01-14,"mg/L",56.909267,-2.553372,4.31,0.215,0
"2633","ECN_T04_2","River/Stream",2004-01-21,"mg/L",54.695042,-2.38785,9.7,0.033,0
"2634","ECN_T04_1","River/Stream",2004-01-21,"mg/L",54.695042,-2.38785,11.4,0.028,0
"2635","ECN_T02_1","River/Stream",2004-01-21,"mg/L",56.909267,-2.553372,4.89,0.202,0
"2636","ECN_T04_5","River/Stream",2004-01-21,"mg/L",54.695042,-2.38785,8.2,0,0
"2637","ECN_T04_3","River/Stream",2004-01-21,"mg/L",54.695042,-2.38785,7.2,0.089,0
"2638","ECN_T07_1","River/Stream",2004-01-21,"mg/L",55.489853,-2.212033,1.7,0.219,0.013
"2639","ECN_T04_6","River/Stream",2004-01-21,"mg/L",54.695042,-2.38785,14,0,0
"2640","ECN_T08_2","River/Stream",2004-01-21,"mg/L",51.78135,-1.336058,2.4,9.19,0.008
"2641","ECN_T08_3","River/Stream",2004-01-21,"mg/L",51.78135,-1.336058,3.9,1.23,0.008
"2642","ECN_T08_1","River/Stream",2004-01-21,"mg/L",51.78135,-1.336058,5.7,11.2,0.02
"2643","ECN_T07_2","River/Stream",2004-01-21,"mg/L",55.489853,-2.212033,3.2,0.159,0
"2644","ECN_T11_1","River/Stream",2004-01-21,"mg/L",53.07455,-4.033511,3.31,0.16,0.01
"2645","ECN_T08_4","River/Stream",2004-01-21,"mg/L",51.78135,-1.336058,6.5,0,0
"2646","ECN_T04_2","River/Stream",2004-01-27,"mg/L",54.695042,-2.38785,12.7,0.058,0
"2647","ECN_T04_1","River/Stream",2004-01-27,"mg/L",54.695042,-2.38785,9.8,0.048,0
"2648","ECN_T04_6","River/Stream",2004-01-27,"mg/L",54.695042,-2.38785,19.4,0.032,0
"2649","ECN_T04_5","River/Stream",2004-01-27,"mg/L",54.695042,-2.38785,13.8,0.034,0
"2650","ECN_T04_3","River/Stream",2004-01-27,"mg/L",54.695042,-2.38785,6,0.142,0
"2651","ECN_T07_1","River/Stream",2004-01-28,"mg/L",55.489853,-2.212033,1.1,0.22,0.011
"2652","ECN_T08_2","River/Stream",2004-01-28,"mg/L",51.78135,-1.336058,2.9,12,0
"2653","ECN_T08_1","River/Stream",2004-01-28,"mg/L",51.78135,-1.336058,6.4,13,0.011
"2654","ECN_T07_2","River/Stream",2004-01-28,"mg/L",55.489853,-2.212033,1.1,0.112,0.005
"2655","ECN_T11_1","River/Stream",2004-01-28,"mg/L",53.07455,-4.033511,2.71,0.18,0.01
"2656","ECN_T08_4","River/Stream",2004-01-28,"mg/L",51.78135,-1.336058,7.8,0,0.01
"2657","ECN_T08_3","River/Stream",2004-01-28,"mg/L",51.78135,-1.336058,3.9,0.97,0
"2658","ECN_T02_1","River/Stream",2004-01-29,"mg/L",56.909267,-2.553372,4.28,0.198,0
"2659","ECN_T07_2","River/Stream",2004-02-03,"mg/L",55.489853,-2.212033,3.4,0.122,0.004
"2660","ECN_T07_1","River/Stream",2004-02-03,"mg/L",55.489853,-2.212033,2,0.273,0.01
"2661","ECN_T04_1","River/Stream",2004-02-04,"mg/L",54.695042,-2.38785,8.1,0.028,0
"2662","ECN_T02_1","River/Stream",2004-02-04,"mg/L",56.909267,-2.553372,6.82,0.228,0
"2663","ECN_T04_5","River/Stream",2004-02-04,"mg/L",54.695042,-2.38785,7,0,0
"2664","ECN_T04_3","River/Stream",2004-02-04,"mg/L",54.695042,-2.38785,7.1,0.079,0
"2665","ECN_T04_2","River/Stream",2004-02-04,"mg/L",54.695042,-2.38785,8,0.027,0
"2666","ECN_T04_6","River/Stream",2004-02-04,"mg/L",54.695042,-2.38785,9.1,0,0
"2667","ECN_T08_3","River/Stream",2004-02-04,"mg/L",51.78135,-1.336058,6.3,1.5,0.005
"2668","ECN_T08_2","River/Stream",2004-02-04,"mg/L",51.78135,-1.336058,5.9,12,0.008
"2669","ECN_T08_1","River/Stream",2004-02-04,"mg/L",51.78135,-1.336058,7.7,12,0.018
"2670","ECN_T11_1","River/Stream",2004-02-04,"mg/L",53.07455,-4.033511,2.62,0.12,0.01
"2671","ECN_T08_4","River/Stream",2004-02-04,"mg/L",51.78135,-1.336058,5.9,0.45,0
"2672","ECN_T04_1","River/Stream",2004-02-11,"mg/L",54.695042,-2.38785,7.3,0.036,0
"2673","ECN_T04_5","River/Stream",2004-02-11,"mg/L",54.695042,-2.38785,8.3,0,0
"2674","ECN_T04_3","River/Stream",2004-02-11,"mg/L",54.695042,-2.38785,5.8,0.084,0
"2675","ECN_T04_2","River/Stream",2004-02-11,"mg/L",54.695042,-2.38785,7.2,0.028,0
"2676","ECN_T07_1","River/Stream",2004-02-11,"mg/L",55.489853,-2.212033,1,0.205,0.029
"2677","ECN_T07_2","River/Stream",2004-02-11,"mg/L",55.489853,-2.212033,1.1,0.189,0.011
"2678","ECN_T04_6","River/Stream",2004-02-11,"mg/L",54.695042,-2.38785,9.7,0,0
"2679","ECN_T08_4","River/Stream",2004-02-11,"mg/L",51.78135,-1.336058,6.8,0.687,0
"2680","ECN_T08_2","River/Stream",2004-02-11,"mg/L",51.78135,-1.336058,2.6,11.4,0
"2681","ECN_T08_1","River/Stream",2004-02-11,"mg/L",51.78135,-1.336058,4.2,12.3,0
"2682","ECN_T11_1","River/Stream",2004-02-11,"mg/L",53.07455,-4.033511,3,0.12,0.02
"2683","ECN_T08_3","River/Stream",2004-02-11,"mg/L",51.78135,-1.336058,4.4,1.15,0
"2684","ECN_T02_1","River/Stream",2004-02-13,"mg/L",56.909267,-2.553372,3.5,0.146,0
"2685","ECN_T11_1","River/Stream",2004-02-18,"mg/L",53.07455,-4.033511,3.37,0.13,0.01
"2686","ECN_T08_4","River/Stream",2004-02-18,"mg/L",51.78135,-1.336058,7.1,0.439,0
"2687","ECN_T08_2","River/Stream",2004-02-18,"mg/L",51.78135,-1.336058,2.6,11.3,0
"2688","ECN_T08_3","River/Stream",2004-02-18,"mg/L",51.78135,-1.336058,4.2,0.81,0
"2689","ECN_T08_1","River/Stream",2004-02-18,"mg/L",51.78135,-1.336058,4.7,11.7,0.059
"2690","ECN_T07_2","River/Stream",2004-02-18,"mg/L",55.489853,-2.212033,1.6,0.091,0.009
"2691","ECN_T07_1","River/Stream",2004-02-18,"mg/L",55.489853,-2.212033,1,0.195,0.02
"2692","ECN_T04_6","River/Stream",2004-02-18,"mg/L",54.695042,-2.38785,16.8,0.016,0
"2693","ECN_T04_5","River/Stream",2004-02-18,"mg/L",54.695042,-2.38785,13.7,0,0.005
"2694","ECN_T04_3","River/Stream",2004-02-18,"mg/L",54.695042,-2.38785,8.3,0.09,0
"2695","ECN_T04_2","River/Stream",2004-02-18,"mg/L",54.695042,-2.38785,14.4,0.043,0
"2696","ECN_T04_1","River/Stream",2004-02-18,"mg/L",54.695042,-2.38785,10.8,0.051,0
"2697","ECN_T02_1","River/Stream",2004-02-18,"mg/L",56.909267,-2.553372,3.21,0.158,0.004
"2698","ECN_T04_3","River/Stream",2004-02-25,"mg/L",54.695042,-2.38785,8.2,0.101,0
"2699","ECN_T04_2","River/Stream",2004-02-25,"mg/L",54.695042,-2.38785,13.8,0.049,0
"2700","ECN_T02_1","River/Stream",2004-02-25,"mg/L",56.909267,-2.553372,2.81,0.148,0.005
"2701","ECN_T04_6","River/Stream",2004-02-25,"mg/L",54.695042,-2.38785,16,0.017,0
"2702","ECN_T04_5","River/Stream",2004-02-25,"mg/L",54.695042,-2.38785,15.5,0.011,0
"2703","ECN_T08_1","River/Stream",2004-02-25,"mg/L",51.78135,-1.336058,3.2,11.2,0.026
"2704","ECN_T07_2","River/Stream",2004-02-25,"mg/L",55.489853,-2.212033,1,0.184,0.014
"2705","ECN_T07_1","River/Stream",2004-02-25,"mg/L",55.489853,-2.212033,1.2,0.2,0.014
"2706","ECN_T08_4","River/Stream",2004-02-25,"mg/L",51.78135,-1.336058,6.7,0.22,0
"2707","ECN_T08_3","River/Stream",2004-02-25,"mg/L",51.78135,-1.336058,3.8,0.666,0
"2708","ECN_T08_2","River/Stream",2004-02-25,"mg/L",51.78135,-1.336058,2.8,10.7,0
"2709","ECN_T04_2","River/Stream",2004-03-03,"mg/L",54.695042,-2.38785,15.2,0.052,0
"2710","ECN_T04_6","River/Stream",2004-03-03,"mg/L",54.695042,-2.38785,16.7,0.1,0
"2711","ECN_T04_3","River/Stream",2004-03-03,"mg/L",54.695042,-2.38785,4.1,0.027,0
"2712","ECN_T07_2","River/Stream",2004-03-03,"mg/L",55.489853,-2.212033,0.7,0.181,0.016
"2713","ECN_T07_1","River/Stream",2004-03-03,"mg/L",55.489853,-2.212033,1,0.126,0.013
"2714","ECN_T08_3","River/Stream",2004-03-03,"mg/L",51.78135,-1.336058,3.6,0.603,0
"2715","ECN_T08_2","River/Stream",2004-03-03,"mg/L",51.78135,-1.336058,2.5,11.6,0
"2716","ECN_T08_1","River/Stream",2004-03-03,"mg/L",51.78135,-1.336058,3,9.81,0.012
"2717","ECN_T08_4","River/Stream",2004-03-03,"mg/L",51.78135,-1.336058,6.2,0.114,0
"2718","ECN_T11_1","River/Stream",2004-03-03,"mg/L",53.07455,-4.033511,1.72,0.11,0
"2719","ECN_T02_1","River/Stream",2004-03-04,"mg/L",56.909267,-2.553372,5.41,0.169,0.004
"2720","ECN_T04_1","River/Stream",2004-03-10,"mg/L",54.695042,-2.38785,9.3,0.072,0
"2721","ECN_T02_1","River/Stream",2004-03-10,"mg/L",56.909267,-2.553372,4.38,0.131,0.008
"2722","ECN_T04_5","River/Stream",2004-03-10,"mg/L",54.695042,-2.38785,13.8,0.013,0
"2723","ECN_T04_3","River/Stream",2004-03-10,"mg/L",54.695042,-2.38785,6.4,0.144,0
"2724","ECN_T04_2","River/Stream",2004-03-10,"mg/L",54.695042,-2.38785,13.9,0.056,0
"2725","ECN_T07_1","River/Stream",2004-03-10,"mg/L",55.489853,-2.212033,1.1,0.204,0.016
"2726","ECN_T04_6","River/Stream",2004-03-10,"mg/L",54.695042,-2.38785,18.4,0.024,0
"2727","ECN_T08_3","River/Stream",2004-03-10,"mg/L",51.78135,-1.336058,3.2,0.484,0.009
"2728","ECN_T08_2","River/Stream",2004-03-10,"mg/L",51.78135,-1.336058,2.5,10.4,0.029
"2729","ECN_T08_1","River/Stream",2004-03-10,"mg/L",51.78135,-1.336058,2.6,9.87,0
"2730","ECN_T07_2","River/Stream",2004-03-10,"mg/L",55.489853,-2.212033,1.3,0.099,0.005
"2731","ECN_T11_1","River/Stream",2004-03-10,"mg/L",53.07455,-4.033511,1.75,0.07,0
"2732","ECN_T08_4","River/Stream",2004-03-10,"mg/L",51.78135,-1.336058,5.7,0.095,0
"2733","ECN_T11_1","River/Stream",2004-03-17,"mg/L",53.07455,-4.033511,1.63,0.09,0
"2734","ECN_T08_4","River/Stream",2004-03-17,"mg/L",51.78135,-1.336058,7.1,0.461,0
"2735","ECN_T08_3","River/Stream",2004-03-17,"mg/L",51.78135,-1.336058,4.2,0.721,0.037
"2736","ECN_T08_2","River/Stream",2004-03-17,"mg/L",51.78135,-1.336058,2.5,9.87,0.005
"2737","ECN_T08_1","River/Stream",2004-03-17,"mg/L",51.78135,-1.336058,5.8,7.22,0.013
"2738","ECN_T07_2","River/Stream",2004-03-17,"mg/L",55.489853,-2.212033,1.3,0.149,0.008
"2739","ECN_T07_1","River/Stream",2004-03-17,"mg/L",55.489853,-2.212033,1,0.164,0.012
"2740","ECN_T04_6","River/Stream",2004-03-17,"mg/L",54.695042,-2.38785,14.7,0.01,0
"2741","ECN_T04_5","River/Stream",2004-03-17,"mg/L",54.695042,-2.38785,12.6,0,0
"2742","ECN_T04_3","River/Stream",2004-03-17,"mg/L",54.695042,-2.38785,9.3,0.133,0
"2743","ECN_T04_2","River/Stream",2004-03-17,"mg/L",54.695042,-2.38785,12.4,0.037,0
"2744","ECN_T04_1","River/Stream",2004-03-17,"mg/L",54.695042,-2.38785,12.8,0.06,0
"2745","ECN_T02_1","River/Stream",2004-03-17,"mg/L",56.909267,-2.553372,5.09,0.169,0.004
"2746","ECN_T04_2","River/Stream",2004-03-24,"mg/L",54.695042,-2.38785,11.7,0.039,0
"2747","ECN_T02_1","River/Stream",2004-03-24,"mg/L",56.909267,-2.553372,3.68,0.091,0.004
"2748","ECN_T04_1","River/Stream",2004-03-24,"mg/L",54.695042,-2.38785,8.6,0.04,0
"2749","ECN_T04_5","River/Stream",2004-03-24,"mg/L",54.695042,-2.38785,9.6,0,0
"2750","ECN_T04_3","River/Stream",2004-03-24,"mg/L",54.695042,-2.38785,8.3,0.078,0
"2751","ECN_T07_2","River/Stream",2004-03-24,"mg/L",55.489853,-2.212033,2,0.096,0.002
"2752","ECN_T07_1","River/Stream",2004-03-24,"mg/L",55.489853,-2.212033,0.9,0.119,0.003
"2753","ECN_T04_6","River/Stream",2004-03-24,"mg/L",54.695042,-2.38785,12.2,0,0
"2754","ECN_T08_3","River/Stream",2004-03-24,"mg/L",51.78135,-1.336058,3.2,0.508,0
"2755","ECN_T08_2","River/Stream",2004-03-24,"mg/L",51.78135,-1.336058,1.9,10.3,0.005
"2756","ECN_T08_1","River/Stream",2004-03-24,"mg/L",51.78135,-1.336058,3.4,7.44,0
"2757","ECN_T11_1","River/Stream",2004-03-24,"mg/L",53.07455,-4.033511,2.01,0.05,0
"2758","ECN_T08_4","River/Stream",2004-03-24,"mg/L",51.78135,-1.336058,6.9,0.123,0.022
"2759","ECN_T07_1","River/Stream",2004-03-30,"mg/L",55.489853,-2.212033,0.9,0.069,0
"2760","ECN_T07_2","River/Stream",2004-03-30,"mg/L",55.489853,-2.212033,0.9,0.067,0
"2761","ECN_T02_1","River/Stream",2004-03-31,"mg/L",56.909267,-2.553372,3.72,0.131,0
"2762","ECN_T04_1","River/Stream",2004-03-31,"mg/L",54.695042,-2.38785,9.1,0.049,0
"2763","ECN_T04_2","River/Stream",2004-03-31,"mg/L",54.695042,-2.38785,13.7,0.047,0
"2764","ECN_T04_3","River/Stream",2004-03-31,"mg/L",54.695042,-2.38785,5.9,0.109,0
"2765","ECN_T04_6","River/Stream",2004-03-31,"mg/L",54.695042,-2.38785,17.7,0.041,0
"2766","ECN_T08_1","River/Stream",2004-03-31,"mg/L",51.78135,-1.336058,2.6,7.73,0.009
"2767","ECN_T08_2","River/Stream",2004-03-31,"mg/L",51.78135,-1.336058,1.7,10.1,0
"2768","ECN_T08_4","River/Stream",2004-03-31,"mg/L",51.78135,-1.336058,5.5,0.039,0.015
"2769","ECN_T11_1","River/Stream",2004-03-31,"mg/L",53.07455,-4.033511,1.98,0.05,0
"2770","ECN_T02_1","River/Stream",2004-04-07,"mg/L",56.909267,-2.553372,3.89,0.136,0
"2771","ECN_T04_2","River/Stream",2004-04-07,"mg/L",54.695042,-2.38785,13,0.041,0
"2772","ECN_T04_3","River/Stream",2004-04-07,"mg/L",54.695042,-2.38785,8.4,0.067,0
"2773","ECN_T04_1","River/Stream",2004-04-07,"mg/L",54.695042,-2.38785,11.3,0.032,0
"2774","ECN_T07_1","River/Stream",2004-04-07,"mg/L",55.489853,-2.212033,1,0.209,0.011
"2775","ECN_T04_6","River/Stream",2004-04-07,"mg/L",54.695042,-2.38785,14.9,0.017,0
"2776","ECN_T04_5","River/Stream",2004-04-07,"mg/L",54.695042,-2.38785,10.9,0.011,0
"2777","ECN_T08_3","River/Stream",2004-04-07,"mg/L",51.78135,-1.336058,4.7,0.623,0.006
"2778","ECN_T08_2","River/Stream",2004-04-07,"mg/L",51.78135,-1.336058,2.4,10,0.045
"2779","ECN_T08_1","River/Stream",2004-04-07,"mg/L",51.78135,-1.336058,4.4,6.3,0
"2780","ECN_T07_2","River/Stream",2004-04-07,"mg/L",55.489853,-2.212033,2.1,0.101,0
"2781","ECN_T11_1","River/Stream",2004-04-07,"mg/L",53.07455,-4.033511,0.95,0.06,0
"2782","ECN_T08_4","River/Stream",2004-04-07,"mg/L",51.78135,-1.336058,6.2,0.013,0
"2783","ECN_T11_1","River/Stream",2004-04-14,"mg/L",53.07455,-4.033511,0.98,0.08,0
"2784","ECN_T08_4","River/Stream",2004-04-14,"mg/L",51.78135,-1.336058,6.1,0,0.029
"2785","ECN_T08_3","River/Stream",2004-04-14,"mg/L",51.78135,-1.336058,4.2,0.299,0.023
"2786","ECN_T08_2","River/Stream",2004-04-14,"mg/L",51.78135,-1.336058,1.9,9.73,0.011
"2787","ECN_T08_1","River/Stream",2004-04-14,"mg/L",51.78135,-1.336058,2.9,6.43,0
"2788","ECN_T07_2","River/Stream",2004-04-14,"mg/L",55.489853,-2.212033,1,0.102,0
"2789","ECN_T07_1","River/Stream",2004-04-14,"mg/L",55.489853,-2.212033,1,0.134,0.006
"2790","ECN_T04_6","River/Stream",2004-04-14,"mg/L",54.695042,-2.38785,19.8,0.035,0
"2791","ECN_T04_3","River/Stream",2004-04-14,"mg/L",54.695042,-2.38785,6.1,0.09,0
"2792","ECN_T04_2","River/Stream",2004-04-14,"mg/L",54.695042,-2.38785,18.4,0.046,0
"2793","ECN_T04_1","River/Stream",2004-04-14,"mg/L",54.695042,-2.38785,8.9,0.051,0
"2794","ECN_T02_1","River/Stream",2004-04-14,"mg/L",56.909267,-2.553372,5.21,0.113,0
