"","DATE_COL","SITE_ID","DOC","NO3 as N","TP","LAT","LON","ECO_TYPE","UNITS"
"257","2008-07-28","NLA_264",4.06,0.48286,0.1757331,42.8982,-100.4854,"River/Stream","mg/L"
"258","2008-07-28","NLA_265",10.96,0.13965,0.1213381,44.0067,-90.0538,"River/Stream","mg/L"
"259","2008-07-28","NLA_266",1.43,0.51411,0.0155494,38.3571,-82.2241,"River/Stream","mg/L"
"260","2008-07-28","NLA_267",0.26,0.0163,0.0415881,47.8436,-121.6946,"River/Stream","mg/L"
"261","2008-07-29","NLA_268",3.25,0.68561,0.1691581,37.9745,-101.788,"River/Stream","mg/L"
"262","2008-07-29","NLA_269",5.86,0.15947,0.137707,38.0651,-102.3364,"River/Stream","mg/L"
"263","2008-07-29","NLA_270",5.1,0.89328,0.0352056,45.1416,-109.0399,"River/Stream","mg/L"
"264","2008-07-29","NLA_272",1.49,0.39934,0.0165956,41.5629,-73.8456,"River/Stream","mg/L"
"265","2008-07-29","NLA_273",7.71,0,0.0400381,43.287,-102.8175,"River/Stream","mg/L"
"266","2008-07-29","NLA_274",3.78,1.72501,0.805836,38.6754,-121.4472,"River/Stream","mg/L"
"267","2008-07-29","NLA_275",11.01,0,0.1397269,46.324,-101.8133,"River/Stream","mg/L"
"268","2008-07-29","NLA_276",1.06,0.6818,0.0974081,42.8028,-100.5568,"River/Stream","mg/L"
"269","2008-07-29","NLA_277",2.77,0.01927,0.0297294,32.3605,-104.1852,"River/Stream","mg/L"
"270","2008-07-29","NLA_278",7.01,0.07275,0.0316294,44.8835,-87.8572,"River/Stream","mg/L"
"271","2008-07-29","NLA_279",5.6,0.10724,0.1765356,31.5512,-91.8054,"River/Stream","mg/L"
"272","2008-07-29","NLA_280",0.82,0.07283,0.0149119,42.4612,-111.9126,"River/Stream","mg/L"
"273","2008-07-29","NLA_281",5.04,0.02284,0.0917406,33.8636,-97.006,"River/Stream","mg/L"
"274","2008-07-29","NLA_282",0.55,0.08681,0.0077881,47.6921,-121.9663,"River/Stream","mg/L"
"275","2008-07-29","NLA_283",1.51,1.17647,0.0364806,39.7028,-75.694,"River/Stream","mg/L"
"276","2008-07-30","NLA_284",6.47,0.0369,0.2772369,39.6387,-102.1137,"River/Stream","mg/L"
"277","2008-07-30","NLA_285",1.44,0.025,0.0074194,43.05,-72.7215,"River/Stream","mg/L"
"278","2008-07-30","NLA_286",2.66,3.28099,0.3074306,39.4149,-86.0084,"River/Stream","mg/L"
"279","2008-07-30","NLA_127",2.57,1.83588,0.034658,38.6891,-75.7699,"River/Stream","mg/L"
"280","2008-07-30","NLA_287",1.06,0.05581,0.0051781,45.0342,-107.5853,"River/Stream","mg/L"
"281","2008-07-30","NLA_289",7.71,0.05909,0.592244,43.3821,-102.3896,"River/Stream","mg/L"
"282","2008-07-30","NLA_290",9.52,0.00116,0.0348531,46.5892,-101.7333,"River/Stream","mg/L"
"283","2008-07-30","NLA_291",5.22,0,0.170181,42.948,-99.4477,"River/Stream","mg/L"
"284","2008-07-30","NLA_292",3.13,0.58947,0.2267844,39.9768,-84.1702,"River/Stream","mg/L"
"285","2008-07-30","NLA_151",1.38,0.22382,0.0120869,38.5881,-80.8945,"River/Stream","mg/L"
"286","2008-07-30","NLA_293",2.13,0.23197,0.0908919,42.9098,-112.3271,"River/Stream","mg/L"
"287","2008-07-30","NLA_294",5.53,0,0.1736419,33.0557,-97.2531,"River/Stream","mg/L"
"288","2008-07-31","NLA_295",1.17,0.00036,0.1236519,38.8506,-116.6049,"River/Stream","mg/L"
"289","2008-07-31","NLA_297",9.25,0,0.4946844,43.4873,-102.4814,"River/Stream","mg/L"
"290","2008-07-31","NLA_298",0.73,0.01055,0.0076594,38.7321,-119.9293,"River/Stream","mg/L"
"291","2008-07-31","NLA_299",38.35,0.15242,0.2757719,46.478,-102.2405,"River/Stream","mg/L"
"292","2008-07-31","NLA_300",3.67,0.22687,0.1889944,42.7972,-100.0455,"River/Stream","mg/L"
"293","2008-07-31","NLA_301",4.43,0.04929,0.2009794,35.3771,-104.5056,"River/Stream","mg/L"
"294","2008-07-31","NLA_302",3.1,0.12592,0.0086694,42.9464,-72.8718,"River/Stream","mg/L"
"295","2008-07-31","NLA_303",7.09,0.06571,0.4220131,31.3336,-92.502,"River/Stream","mg/L"
"296","2008-08-01","NLA_304",0.57,0,0.0369706,43.3106,-123.2115,"River/Stream","mg/L"
"297","2008-08-01","NLA_305",1.93,1.78374,0.1416069,38.8349,-86.5233,"River/Stream","mg/L"
"298","2008-08-01","NLA_306",8.48,0.03453,0.0138819,42.6053,-73.4799,"River/Stream","mg/L"
"299","2008-08-01","NLA_307",6.5,0.51254,5.450725,43.6968,-102.1639,"River/Stream","mg/L"
"300","2008-08-01","NLA_308",3.27,0.01434,0.0163563,35.7715,-105.0074,"River/Stream","mg/L"
"301","2008-08-01","NLA_309",5.99,0,0.1345119,31.7433,-91.5778,"River/Stream","mg/L"
"302","2008-08-02","NLA_310",0.85,0.00048,0.0225738,43.5775,-123.5017,"River/Stream","mg/L"
"303","2008-08-02","NLA_311",9.56,0.01679,0.0592375,30.5188,-87.2978,"River/Stream","mg/L"
"304","2008-08-02","NLA_312",4.05,0.33592,0.1026488,35.2433,-104.9109,"River/Stream","mg/L"
"305","2008-08-02","NLA_313",5.38,0.12744,0.1368125,31.3944,-91.8034,"River/Stream","mg/L"
"306","2008-08-03","NLA_314",0.69,0.00144,0.0277413,43.097,-122.4115,"River/Stream","mg/L"
"307","2008-08-03","NLA_315",5.53,0.544,0.3865288,38.7112,-87.1776,"River/Stream","mg/L"
"308","2008-08-03","NLA_316",4.2,0.26303,0.0222588,30.6702,-87.2665,"River/Stream","mg/L"
"309","2008-08-03","NLA_317",1.25,0.08662,0.0195781,42.5011,-74.4389,"River/Stream","mg/L"
"310","2008-08-03","NLA_318",1.35,0.09749,0.1157775,36.7889,-106.2405,"River/Stream","mg/L"
"311","2008-08-04","NLA_156",2.83,0,0.0092088,39.7309,-108.6747,"River/Stream","mg/L"
"312","2008-08-04","NLA_319",1.55,0.09027,0.0819475,38.3509,-86.6183,"River/Stream","mg/L"
"313","2008-08-04","NLA_320",2.3,1.85017,0.092745,39.7001,-75.6334,"River/Stream","mg/L"
"314","2008-08-04","NLA_218",3.37,0.07967,0.0942881,38.4407,-76.6971,"River/Stream","mg/L"
"315","2008-08-04","NLA_321",1.65,0.12572,0.1531075,36.7833,-108.1187,"River/Stream","mg/L"
"316","2008-08-04","NLA_322",1.18,0.85051,0.0009431,43.3127,-114.1156,"River/Stream","mg/L"
"317","2008-08-05","NLA_323",3.05,0.81812,0.0637256,39.0149,-98.0105,"River/Stream","mg/L"
"318","2008-08-05","NLA_15",3.21,0.0236,0.4095144,40.3166,-116.9015,"River/Stream","mg/L"
"319","2008-08-05","NLA_324",0.31,0.00058,0.0289606,44.1464,-122.577,"River/Stream","mg/L"
"320","2008-08-05","NLA_132",6.39,0.03069,0.16687,37.3659,-108.5933,"River/Stream","mg/L"
"321","2008-08-05","NLA_325",3.91,1.16117,0.0660044,38.6182,-75.6309,"River/Stream","mg/L"
"322","2008-08-05","NLA_326",0.62,0.0254,0.0022488,47.9095,-113.8707,"River/Stream","mg/L"
"323","2008-08-05","NLA_327",6.22,0.06233,0.0466038,43.0071,-76.6811,"River/Stream","mg/L"
"324","2008-08-05","NLA_328",14.18,0,0.0422469,46.0545,-102.0751,"River/Stream","mg/L"
"325","2008-08-05","NLA_329",1.38,0.00508,0.0274881,35.9711,-106.605,"River/Stream","mg/L"
"326","2008-08-05","NLA_330",3.34,0,0.1448569,37.9537,-112.0634,"River/Stream","mg/L"
"327","2008-08-05","NLA_331",5.81,0,0.040455,32.7124,-92.2788,"River/Stream","mg/L"
"328","2008-08-05","NLA_332",2.82,8.54034,1.455538,41.4431,-75.6606,"River/Stream","mg/L"
"329","2008-08-05","NLA_333",4.82,0.29432,0.138063,40.515,-83.0257,"River/Stream","mg/L"
"330","2008-08-05","NLA_334",0.38,0.00451,0.0005831,46.2089,-121.7939,"River/Stream","mg/L"
"331","2008-08-05","NLA_335",0.23,0.02571,0.007206,44.2099,-115.5467,"River/Stream","mg/L"
"332","2008-08-06","NLA_336",2.08,0,0.0412581,41.8867,-114.6866,"River/Stream","mg/L"
"333","2008-08-06","NLA_337",2.22,0.12116,0.0432394,39.6101,-84.9596,"River/Stream","mg/L"
"334","2008-08-06","NLA_338",1.73,3.74162,0.0332519,38.6681,-75.5603,"River/Stream","mg/L"
"335","2008-08-06","NLA_339",1.13,0.00857,0.0012344,48.0775,-114.0187,"River/Stream","mg/L"
"336","2008-08-06","NLA_340",7.31,1.26124,0.1741369,41.8749,-71.094,"River/Stream","mg/L"
"337","2008-08-06","NLA_341",4.5,0.06663,0.3078356,42.9369,-76.6192,"River/Stream","mg/L"
"338","2008-08-06","NLA_342",9.48,0.18538,0.4332419,45.7285,-101.9844,"River/Stream","mg/L"
"339","2008-08-06","NLA_343",6.93,0,0.0875269,46.9092,-103.5473,"River/Stream","mg/L"
"340","2008-08-06","NLA_344",6.47,0,0.0014156,44.8019,-106.148,"River/Stream","mg/L"
"341","2008-08-06","NLA_345",0.26,0.00721,0.0342681,46.1317,-121.5873,"River/Stream","mg/L"
"342","2008-08-06","NLA_171",3.64,0.04332,0.0439669,32.9748,-92.0764,"River/Stream","mg/L"
"343","2008-08-06","NLA_12",3.19,0.23494,0.1235319,40.2661,-81.8741,"River/Stream","mg/L"
"344","2008-08-07","NLA_107",0.72,0.03235,0.0157469,40.9031,-115.2243,"River/Stream","mg/L"
"345","2008-08-07","NLA_346",2.41,2.3156,0.0565269,40.0758,-84.8443,"River/Stream","mg/L"
"346","2008-08-07","NLA_347",6.2,0.09253,0.0211919,43.256,-71.6225,"River/Stream","mg/L"
"347","2008-08-07","NLA_348",7.65,1.53722,0.0947631,41.9618,-70.9198,"River/Stream","mg/L"
"348","2008-08-07","NLA_349",3.61,0.14831,0.2393719,42.9601,-75.7886,"River/Stream","mg/L"
"349","2008-08-07","NLA_350",11.68,0.93492,0.899406,45.6873,-101.8395,"River/Stream","mg/L"
"350","2008-08-07","NLA_351",6.42,0,0.0785931,46.9258,-103.5407,"River/Stream","mg/L"
"351","2008-08-07","NLA_352",4.39,0.13993,0.0007881,44.6958,-106.3383,"River/Stream","mg/L"
"352","2008-08-07","NLA_353",1.29,0.02859,0.0005444,37.7431,-112.0986,"River/Stream","mg/L"
"353","2008-08-07","NLA_354",2.07,0.05963,0.0092956,40.8692,-76.0834,"River/Stream","mg/L"
"354","2008-08-07","NLA_355",4.71,0.87764,0.1530981,38.8267,-83.0177,"River/Stream","mg/L"
"355","2008-08-07","NLA_356",2.89,0.56504,0.0531094,30.9349,-85.8502,"River/Stream","mg/L"
"356","2008-08-08","NLA_357",7.03,0.07914,0.1853194,40.5449,-84.9255,"River/Stream","mg/L"
"357","2008-08-08","NLA_358",6.86,1.63081,0.0879894,41.9576,-70.9336,"River/Stream","mg/L"
"358","2008-08-09","NLA_359",4.07,0.01095,0.0169344,30.8455,-86.4667,"River/Stream","mg/L"
"359","2008-08-09","NLA_360",2.54,0.39198,0.0348106,30.5855,-85.8938,"River/Stream","mg/L"
"360","2008-08-09","NLA_361",2.8,0.00609,0.0733281,30.3079,-93.1135,"River/Stream","mg/L"
"361","2008-08-10","NLA_362",9.44,0.23637,0.3816769,40.7609,-84.9884,"River/Stream","mg/L"
"362","2008-08-10","NLA_363",2.35,0.49387,0.0341006,30.7272,-85.8257,"River/Stream","mg/L"
"363","2008-08-11","NLA_365",1.02,1.96961,0.0676794,37.3953,-98.9263,"River/Stream","mg/L"
"364","2008-08-11","NLA_214",1.8,0,0.0192163,40.7024,-116.5235,"River/Stream","mg/L"
"365","2008-08-11","NLA_366",2.49,3.88606,0.0591806,41.0938,-85.8011,"River/Stream","mg/L"
"366","2008-08-11","NLA_367",14.07,0.00871,0.0125656,30.2949,-85.2938,"River/Stream","mg/L"
"367","2008-08-11","NLA_369",0.96,0.78723,0.0396456,42.6221,-103.7164,"River/Stream","mg/L"
"368","2008-08-12","NLA_370",2.22,3.36978,0.1380413,37.477,-98.3653,"River/Stream","mg/L"
"369","2008-08-12","NLA_371",0.62,0.0066,0.0131913,44.4907,-122.8137,"River/Stream","mg/L"
"370","2008-08-12","NLA_372",3.98,0.08062,0.0443338,40.1597,-105.1184,"River/Stream","mg/L"
"371","2008-08-12","NLA_373",1.69,7.71389,0.19537,40.8737,-95.5977,"River/Stream","mg/L"
"372","2008-08-12","NLA_375",13.33,0.18829,0.0673513,46.2215,-101.5025,"River/Stream","mg/L"
"373","2008-08-12","NLA_376",1.76,0.75102,0.0625588,42.4336,-103.6993,"River/Stream","mg/L"
"374","2008-08-12","NLA_377",4.37,0.03056,0.0122575,45.0796,-88.6239,"River/Stream","mg/L"
"375","2008-08-12","NLA_378",1.77,0.01493,0.0394375,39.9903,-111.0284,"River/Stream","mg/L"
"376","2008-08-12","NLA_379",0.67,0.18117,0.0023581,37.4635,-80.348,"River/Stream","mg/L"
"377","2008-08-12","NLA_380",2.39,0.02017,0.0094525,42.8731,-109.1806,"River/Stream","mg/L"
"378","2008-08-12","NLA_381",1.53,0.30255,0.0289613,37.5414,-82.0336,"River/Stream","mg/L"
"379","2008-08-12","NLA_382",0.72,0.13732,0.0138538,37.0275,-90.6428,"River/Stream","mg/L"
"380","2008-08-12","NLA_169",1.25,0.02912,0.0024888,46.8603,-116.039,"River/Stream","mg/L"
"381","2008-08-12","NLA_383",3.18,11.5231,0.60784,29.2389,-98.4517,"River/Stream","mg/L"
"382","2008-08-13","NLA_384",3.3,0.21618,0.102535,39.7303,-75.598,"River/Stream","mg/L"
"383","2008-08-13","NLA_385",0.39,0.00521,0.00893,44.7527,-122.5141,"River/Stream","mg/L"
"384","2008-08-13","NLA_386",3.23,0.93397,0.0521063,42.0613,-86.4237,"River/Stream","mg/L"
"385","2008-08-13","NLA_387",1.73,0.07175,0.0122925,41.2501,-74.8555,"River/Stream","mg/L"
"386","2008-08-13","NLA_389",3.02,0.66475,0.0806475,41.6341,-72.7488,"River/Stream","mg/L"
"387","2008-08-13","NLA_390",16.37,0.27604,0.1932663,47.1603,-102.0421,"River/Stream","mg/L"
"388","2008-08-13","NLA_391",1.35,0.46154,0.1197488,42.7154,-102.0302,"River/Stream","mg/L"
"389","2008-08-13","NLA_392",9.52,0.05028,0.0714275,45.3629,-89.7292,"River/Stream","mg/L"
"390","2008-08-13","NLA_393",0.96,0.04874,0.0062975,40.6622,-111.1799,"River/Stream","mg/L"
"391","2008-08-13","NLA_394",1.36,0.28119,0.0121213,37.6003,-82.1568,"River/Stream","mg/L"
"392","2008-08-13","NLA_395",0.52,0.00075,0.0081913,47.9345,-120.3067,"River/Stream","mg/L"
"393","2008-08-14","NLA_396",0.42,0.00117,0.0089775,44.7792,-122.8165,"River/Stream","mg/L"
"394","2008-08-14","NLA_397",2.91,1.71238,0.0173238,42.0642,-85.1474,"River/Stream","mg/L"
"395","2008-08-14","NLA_399",2.83,0.09871,0.0203438,41.5749,-73.4154,"River/Stream","mg/L"
"396","2008-08-14","NLA_400",1.02,0.27012,0.2421613,42.0974,-101.1665,"River/Stream","mg/L"
"397","2008-08-14","NLA_401",8.15,0.07832,0.0523475,44.9781,-89.6304,"River/Stream","mg/L"
"398","2008-08-14","NLA_402",5.73,1.19065,0.1227638,41.2081,-88.0021,"River/Stream","mg/L"
"399","2008-08-14","NLA_195",1.82,0.00209,0.0015888,45.0792,-116.0948,"River/Stream","mg/L"
"400","2008-08-14","NLA_403",14.75,0.30346,1.243469,29.1572,-97.3838,"River/Stream","mg/L"
"401","2008-08-15","NLA_404",3.36,0.89336,0.0854538,38.8653,-108.3981,"River/Stream","mg/L"
"402","2008-08-16","NLA_405",3.32,0.05468,0.2127588,44.7476,-91.9196,"River/Stream","mg/L"
"403","2008-08-17","NLA_406",9.87,0.01509,0.1049288,44.7482,-91.1514,"River/Stream","mg/L"
"404","2008-08-18","NLA_407",0.98,0.17076,0.0020163,43.9035,-72.8253,"River/Stream","mg/L"
"405","2008-08-18","NLA_408",5.28,0.21887,0.0359075,43.3591,-93.8684,"River/Stream","mg/L"
"406","2008-08-18","NLA_410",2.62,0.18741,0.0311588,41.8629,-75.5134,"River/Stream","mg/L"
"407","2008-08-18","NLA_165",12.62,0.75042,0.0955313,39.3098,-82.9643,"River/Stream","mg/L"
"408","2008-08-18","NLA_411",3.51,0.24759,0.348195,36.0065,-97.3312,"River/Stream","mg/L"
"409","2008-08-19","NLA_412",1.13,0.0642,0.0724588,42.4132,-123.158,"River/Stream","mg/L"
"410","2008-08-19","NLA_413",2.52,5.62739,0.0502513,41.8505,-94.0261,"River/Stream","mg/L"
"411","2008-08-19","NLA_176",0.99,0.00427,0.0307213,46.9309,-110.8698,"River/Stream","mg/L"
"412","2008-08-19","NLA_415",6.64,0.09456,0.0155075,44.2431,-72.0482,"River/Stream","mg/L"
"413","2008-08-19","NLA_416",4.56,0.04182,0.0092238,45.9451,-69.848,"River/Stream","mg/L"
"414","2008-08-19","NLA_417",15.81,0,1.068281,43.4135,-98.8779,"River/Stream","mg/L"
"415","2008-08-19","NLA_418",1.98,0.00742,0.026865,36.9637,-119.2314,"River/Stream","mg/L"
"416","2008-08-19","NLA_419",13.67,0,0.1656688,46.0309,-101.6171,"River/Stream","mg/L"
"417","2008-08-19","NLA_420",2.59,0.21207,0.021895,41.1442,-101.2123,"River/Stream","mg/L"
"418","2008-08-19","NLA_421",1.34,3.05146,0.2278413,40.6249,-100.5746,"River/Stream","mg/L"
"419","2008-08-19","NLA_265",5.28,0.03241,0.0577669,44.0067,-90.0538,"River/Stream","mg/L"
"420","2008-08-19","NLA_422",2.34,0.04402,0.0922663,39.2525,-96.3266,"River/Stream","mg/L"
"421","2008-08-19","NLA_423",2.81,0.43185,0.111355,38.6967,-109.4113,"River/Stream","mg/L"
"422","2008-08-19","NLA_424",1.75,1.62251,0.5997513,38.3056,-78.9009,"River/Stream","mg/L"
"423","2008-08-19","NLA_425",1.4,0.06569,0.0088038,41.8317,-76.3324,"River/Stream","mg/L"
"424","2008-08-19","NLA_426",2.91,0.25577,0.0786425,40.0164,-83.253,"River/Stream","mg/L"
"425","2008-08-19","NLA_427",1.4,0.01398,0.0189388,47.5038,-119.2924,"River/Stream","mg/L"
"426","2008-08-20","NLA_428",1.51,6.95317,0.0335163,38.5426,-75.5231,"River/Stream","mg/L"
"427","2008-08-20","NLA_429",0.85,0.10849,0.0572525,42.4683,-124.3453,"River/Stream","mg/L"
"428","2008-08-20","NLA_430",1.89,5.11996,0.0429063,42.7025,-91.9231,"River/Stream","mg/L"
"429","2008-08-20","NLA_431",1.53,0.11431,0.0171944,47.1154,-111.3768,"River/Stream","mg/L"
"430","2008-08-20","NLA_432",5.65,0.09143,0.010115,43.8658,-72.1782,"River/Stream","mg/L"
"431","2008-08-20","NLA_433",11.67,0.02612,0.0147756,46.4354,-69.4381,"River/Stream","mg/L"
"432","2008-08-20","NLA_434",2.55,0,0.0286338,43.6071,-102.997,"River/Stream","mg/L"
"433","2008-08-20","NLA_435",9.23,0,0.1431119,46.3896,-100.8728,"River/Stream","mg/L"
"434","2008-08-20","NLA_436",8.53,0,0.0863219,43.5647,-89.6543,"River/Stream","mg/L"
"435","2008-08-20","NLA_437",2.72,0.4191,0.072725,39.0897,-109.1016,"River/Stream","mg/L"
"436","2008-08-20","NLA_438",1.84,0,0.0145888,48.6694,-118.5003,"River/Stream","mg/L"
"437","2008-08-21","NLA_439",1.21,0.05892,0.0172244,42.0721,-124.0083,"River/Stream","mg/L"
"438","2008-08-21","NLA_440",2.54,0.07479,0.0063938,44.8061,-72.1363,"River/Stream","mg/L"
"439","2008-08-21","NLA_441",2.58,2.83933,0.0595363,42.7679,-92.3559,"River/Stream","mg/L"
"440","2008-08-21","NLA_442",6.39,0.08123,0.0134519,44.8733,-71.5295,"River/Stream","mg/L"
"441","2008-08-21","NLA_443",7.32,0.02368,0.0089681,45.8787,-68.6203,"River/Stream","mg/L"
"442","2008-08-21","NLA_444",5.91,0,0.3774325,43.6422,-101.8385,"River/Stream","mg/L"
"443","2008-08-21","NLA_445",0.98,0,0.0622831,38.3108,-119.3439,"River/Stream","mg/L"
"444","2008-08-21","NLA_446",8.05,0,0.0880456,46.2769,-101.028,"River/Stream","mg/L"
"445","2008-08-21","NLA_447",4.29,2.16911,0.3669819,40.2352,-100.3105,"River/Stream","mg/L"
"446","2008-08-21","NLA_448",1.06,1.09105,0.0795081,43.3078,-90.8549,"River/Stream","mg/L"
"447","2008-08-21","NLA_449",3.67,0.01493,0.112418,40.6578,-90.2315,"River/Stream","mg/L"
"448","2008-08-21","NLA_450",1.66,0.00462,0.0402331,37.6333,-78.903,"River/Stream","mg/L"
"449","2008-08-21","NLA_451",5.2,1.65283,1.78895,29.9105,-95.4918,"River/Stream","mg/L"
"450","2008-08-21","NLA_452",0.4,17.45625,0.0981631,39.8477,-76.1397,"River/Stream","mg/L"
"451","2008-08-21","NLA_438",2.82,0.00143,0.0122381,48.6694,-118.5003,"River/Stream","mg/L"
"452","2008-08-22","NLA_453",5.35,0.11421,0.0109044,44.9603,-68.997,"River/Stream","mg/L"
"453","2008-08-22","NLA_454",3.83,0.04097,0.3152731,43.5279,-101.7976,"River/Stream","mg/L"
"454","2008-08-22","NLA_455",3.84,0.9177,0.3801531,40.2454,-99.7008,"River/Stream","mg/L"
"455","2008-08-23","NLA_456",7.38,0.06796,0.0902081,43.2179,-89.8245,"River/Stream","mg/L"
"456","2008-08-24","NLA_458",6.81,0.03742,0.0203419,46.9756,-69.3784,"River/Stream","mg/L"
"457","2008-08-24","NLA_459",9.11,0.40202,0.3070494,42.8969,-88.8954,"River/Stream","mg/L"
"458","2008-08-24","NLA_460",12.54,0.0547,0.0343244,30.6182,-94.293,"River/Stream","mg/L"
"459","2008-08-25","NLA_461",2.98,1.21562,0.0326069,37.9932,-99.3213,"River/Stream","mg/L"
"460","2008-08-25","NLA_462",1.67,4.08448,0.0375694,42.9798,-91.6729,"River/Stream","mg/L"
"461","2008-08-25","NLA_463",3.35,0.00431,0.0297256,39.0135,-85.5011,"River/Stream","mg/L"
"462","2008-08-25","NLA_464",4.48,0,0.0526831,44.9763,-112.9966,"River/Stream","mg/L"
"463","2008-08-25","NLA_466",6.31,0.01304,0.0111744,47.1112,-69.0144,"River/Stream","mg/L"
"464","2008-08-25","NLA_467",1.46,7.69374,0.2471619,42.6502,-90.0329,"River/Stream","mg/L"
"465","2008-08-25","NLA_468",3.7,0,0.0570988,42.1329,-106.0715,"River/Stream","mg/L"
"466","2008-08-25","NLA_469",1.65,0,0.0845506,30.6855,-95.2021,"River/Stream","mg/L"
"467","2008-08-26","NLA_470",1.28,5.08513,0.1338256,42.1942,-91.3922,"River/Stream","mg/L"
"468","2008-08-26","NLA_471",2.34,1.11956,0.0389156,39.8342,-86.6845,"River/Stream","mg/L"
"469","2008-08-26","NLA_472",0.51,0.03999,0.0024956,45.5316,-112.1075,"River/Stream","mg/L"
"470","2008-08-26","NLA_474",4.14,0.17851,0.0462069,42.0558,-73.932,"River/Stream","mg/L"
"471","2008-08-26","NLA_475",9.59,0.0276,0.0048406,47.1543,-68.9442,"River/Stream","mg/L"
"472","2008-08-26","NLA_476",2.82,0.33496,0.0297094,44.1564,-103.2287,"River/Stream","mg/L"
"473","2008-08-26","NLA_477",3.43,0,0.019175,41.6528,-106.3135,"River/Stream","mg/L"
"474","2008-08-26","NLA_478",17.49,0.00388,0.83395,30.9594,-95.8309,"River/Stream","mg/L"
"475","2008-08-27","NLA_479",0.78,0.00546,0.0022138,35.7686,-93.166,"River/Stream","mg/L"
"476","2008-08-27","NLA_481",2.22,0.0815,0.0027263,47.1699,-68.9074,"River/Stream","mg/L"
"477","2008-08-27","NLA_482",3.38,0,0.0253406,44.3951,-102.8051,"River/Stream","mg/L"
"478","2008-08-27","NLA_483",0.76,0.24636,0.0576825,41.3822,-107.2276,"River/Stream","mg/L"
"479","2008-08-27","NLA_72",5.42,0.2462,1.194381,41.2742,-112.1539,"River/Stream","mg/L"
"480","2008-08-27","NLA_484",3.86,0.08433,0.0311781,38.2034,-77.6395,"River/Stream","mg/L"
"481","2008-08-27","NLA_485",14.54,0.01367,0.3859925,31.5347,-96.5877,"River/Stream","mg/L"
"482","2008-08-28","NLA_487",4.36,0.0932,0.0098938,43.5316,-74.5517,"River/Stream","mg/L"
"483","2008-08-28","NLA_488",3.09,0.05086,0.0290613,45.8846,-67.8618,"River/Stream","mg/L"
"484","2008-08-28","NLA_489",7.29,0.07112,0.0116075,47.1318,-67.8981,"River/Stream","mg/L"
"485","2008-08-28","NLA_490",3.13,0,0.0630425,43.7858,-103.0622,"River/Stream","mg/L"
"486","2008-08-28","NLA_491",2.17,0.05658,0.018175,41.0327,-105.6756,"River/Stream","mg/L"
"487","2008-08-28","NLA_492",3.36,0.00539,0.0329588,37.7079,-77.9893,"River/Stream","mg/L"
"488","2008-08-28","NLA_493",5.54,0,0.0272988,31.5907,-98.1272,"River/Stream","mg/L"
"489","2008-08-28","NLA_494",2.92,0.93734,0.0723063,37.9815,-86.034,"River/Stream","mg/L"
"490","2008-08-28","NLA_495",9.4,0.00175,0.2363425,28.366,-97.5699,"River/Stream","mg/L"
"491","2008-08-29","NLA_496",2.94,0.24217,0.0365638,46.6377,-67.7962,"River/Stream","mg/L"
"492","2008-08-29","NLA_497",1.47,0.15418,0.0195038,44.285,-103.7937,"River/Stream","mg/L"
"493","2008-08-29","NLA_498",4.19,0.00557,0.0913575,42.1098,-104.628,"River/Stream","mg/L"
"494","2008-08-30","NLA_499",7.54,0.05653,0.07907,44.7382,-73.4766,"River/Stream","mg/L"
"495","2008-08-30","NLA_500",2.13,0,0.0108875,30.513,-98.5103,"River/Stream","mg/L"
"496","2008-08-31","NLA_501",7.94,0.04638,0.0181063,44.3188,-74.5234,"River/Stream","mg/L"
"497","2008-09-02","NLA_502",2.31,0.01978,0.0109588,39.3694,-106.4524,"River/Stream","mg/L"
"498","2008-09-02","NLA_503",2.15,0.73014,0.0219563,41.5876,-94.3974,"River/Stream","mg/L"
"499","2008-09-02","NLA_504",2.93,0.21851,0.0110663,44.8645,-74.128,"River/Stream","mg/L"
"500","2008-09-02","NLA_505",3.04,0.02229,0.0039963,44.9834,-69.5565,"River/Stream","mg/L"
"501","2008-09-02","NLA_506",3.88,0,0.0784888,38.7064,-95.8073,"River/Stream","mg/L"
"502","2008-09-02","NLA_507",1.72,0.06114,0.0824125,37.8851,-79.1587,"River/Stream","mg/L"
