"","DATE_COL","UNIT","SITE_ID","ECO_TYPE","LAT","LON","VARIABLE","RESULT"
"184","2013-05-31","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"DON",32.5614330228615
"185","2013-05-31","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"TDP",0.603460596376999
"186","2013-05-31","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"DOP",0.44023406399999
"187","2013-05-31","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"IP",0.163226532377007
"188","2013-05-31","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"DOC",2.32194488083743
"189","2013-05-31","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"NO3 as N",0.0140058
"190","2013-05-31","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"PO4 as P",0.00469518915316882
"191","2013-06-03",NA,"NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"pH",6.39
"192","2013-06-03","uS/cm","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"SP_COND",10.69
"193","2013-06-03","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"NH4 as N",6.6454231120721
"194","2013-06-03","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"CALCIUM",946.819672646401
"195","2013-06-03","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"MAGNESIUM",202.997327536854
"196","2013-06-03","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"SODIUM",703.596162028751
"197","2013-06-03","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"POTASSIUM",333.630534499514
"198","2013-06-03","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"CHLORIDE",107.990861140101
"199","2013-06-03","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"SULFATE",1331.97781423587
"200","2013-06-03","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"TDN",38.9825711154292
"201","2013-06-03","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"DON",36.195056470093
"202","2013-06-03","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"TDP",0.455921348874671
"203","2013-06-03","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"DOP",0.229880048136723
"204","2013-06-03","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"IP",0.226041300737949
"205","2013-06-03","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"DOC",2.83271933109
"206","2013-06-03","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"NO3 as N",0.0042921
"207","2013-06-03","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"PO4 as P",0.00650204747927671
"208","2013-06-10",NA,"NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"pH",6.43
"209","2013-06-10","uS/cm","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"SP_COND",9.88
"210","2013-06-10","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"NH4 as N",13.815392378176
"211","2013-06-10","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"CALCIUM",886.5372230523
"212","2013-06-10","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"MAGNESIUM",185.806117785152
"213","2013-06-10","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"SODIUM",735.10829846402
"214","2013-06-10","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"POTASSIUM",208.552353262847
"215","2013-06-10","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"CHLORIDE",78.9933150932219
"216","2013-06-10","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"SULFATE",1246.97922999409
"217","2013-06-10","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"TDN",33.675295172201
"218","2013-06-10","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"DON",28.5423477085199
"219","2013-06-10","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"TDP",0.705031513428955
"220","2013-06-10","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"DOP",0.508246742723885
"221","2013-06-10","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"IP",0.196784770705071
"222","2013-06-10","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"DOC",2.43937440021432
"223","2013-06-10","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"NO3 as N",0.0063252
"224","2013-06-10","mg/L","NWT_Soddie_Outlet","River/Stream",40.047778,-105.570833,"PO4 as P",0.00566048734521434
"225","2004-05-25",NA,"NWT_Saddle_Outflow007","River/Stream",40.05485646,-105.5901358,"pH",6.21
"226","2004-05-25","uS/cm","NWT_Saddle_Outflow007","River/Stream",40.05485646,-105.5901358,"SP_COND",16.41
"227","2004-05-25","mg/L","NWT_Saddle_Outflow007","River/Stream",40.05485646,-105.5901358,"NH4 as N",13.868302531449
"228","2004-05-25","mg/L","NWT_Saddle_Outflow007","River/Stream",40.05485646,-105.5901358,"CALCIUM",2213.0172
"229","2004-05-25","mg/L","NWT_Saddle_Outflow007","River/Stream",40.05485646,-105.5901358,"MAGNESIUM",391.716
