"","LAT","LON","SITE_ID","ECO_TYPE","DATE_COL","VARIABLE","RESULT","UNIT"
"30889",48.99164,-102.78601,"LAGOS_310696","Lake",2005-10-29,"cl_mgl",73.1,"mgl"
"30890",48.99164,-102.78601,"LAGOS_310696","Lake",2005-10-29,"spcond_uscm",2700,"uscm"
"30891",48.99164,-102.78601,"LAGOS_310696","Lake",2005-10-29,"mg_mgl",62,"mgl"
"30892",48.99164,-102.78601,"LAGOS_310696","Lake",2005-10-29,"ph_field",8.63,"field"
"30893",48.99164,-102.78601,"LAGOS_310696","Lake",2005-10-29,"so4_mgl",887,"mgl"
"30894",47.09306,-98.01889,"LAGOS_315375","Lake",2017-08-08,"alk_ueql",7432.56,"ueql"
"30895",47.09306,-98.01889,"LAGOS_315375","Lake",2017-08-08,"ca_mgl",81.3,"mgl"
"30896",47.09306,-98.01889,"LAGOS_315375","Lake",2017-08-08,"cl_mgl",89.4,"mgl"
"30897",47.09306,-98.01889,"LAGOS_315375","Lake",2017-08-08,"spcond_uscm",1930,"uscm"
"30898",47.09306,-98.01889,"LAGOS_315375","Lake",2017-08-08,"mg_mgl",86.1,"mgl"
"30899",47.09306,-98.01889,"LAGOS_315375","Lake",2017-08-08,"ph_field",8.7,"field"
"30900",47.09306,-98.01889,"LAGOS_315375","Lake",2017-08-08,"so4_mgl",603,"mgl"
"30901",47.09306,-98.01889,"LAGOS_315375","Lake",2017-08-08,"temp_degc",13,"degc"
"30902",48.0936,-113.6938,"LAGOS_459072","Lake",2008-07-29,"spcond_uscm",130,"uscm"
"30903",48.0936,-113.6938,"LAGOS_459072","Lake",2008-07-29,"do_mgl",10.37,"mgl"
"30904",48.0936,-113.6938,"LAGOS_459072","Lake",2008-07-29,"ph_field",8.2,"field"
"30905",48.0936,-113.6938,"LAGOS_459072","Lake",2008-07-29,"temp_degc",19.83,"degc"
"30906",38.59584,-75.30421,"LAGOS_142280","Lake",2000-03-07,"spcond_uscm",116.8,"uscm"
"30907",38.59584,-75.30421,"LAGOS_142280","Lake",2000-03-07,"do_mgl",11.01,"mgl"
"30908",38.59584,-75.30421,"LAGOS_142280","Lake",2000-03-07,"ph_field",7,"field"
"30909",38.59584,-75.30421,"LAGOS_142280","Lake",2000-03-07,"salinity_mgl",0.1,"mgl"
"30910",38.59584,-75.30421,"LAGOS_142280","Lake",2000-03-07,"temp_degc",12.4,"degc"
"30911",38.58798,-75.32646,"LAGOS_142057","Lake",2000-06-13,"spcond_uscm",93.1,"uscm"
"30912",38.58798,-75.32646,"LAGOS_142057","Lake",2000-06-13,"do_mgl",8.05,"mgl"
"30913",38.58798,-75.32646,"LAGOS_142057","Lake",2000-06-13,"ph_field",7,"field"
"30914",38.58798,-75.32646,"LAGOS_142057","Lake",2000-06-13,"temp_degc",26.1,"degc"
"30915",30.71461,-88.32747,"LAGOS_251755","Lake",2014-06-05,"alk_ueql",139.86,"ueql"
"30916",30.71461,-88.32747,"LAGOS_251755","Lake",2014-06-05,"cl_mgl",3.2,"mgl"
"30917",33.59443,-86.21167,"LAGOS_236199","Lake",2016-04-28,"alk_ueql",1378.62,"ueql"
"30918",33.59443,-86.21167,"LAGOS_236199","Lake",2016-04-28,"cl_mgl",3.77,"mgl"
"30919",32.62129,-86.25953,"LAGOS_236196","Lake",2016-07-28,"alk_ueql",1374.624,"ueql"
"30920",32.62129,-86.25953,"LAGOS_236196","Lake",2016-07-28,"ca_mgl",17.6,"mgl"
"30921",32.62129,-86.25953,"LAGOS_236196","Lake",2016-07-28,"cl_mgl",4.87,"mgl"
"30922",38.58798,-75.32646,"LAGOS_142057","Lake",2002-05-14,"spcond_uscm",130,"uscm"
"30923",38.58798,-75.32646,"LAGOS_142057","Lake",2002-05-14,"do_mgl",8.25,"mgl"
"30924",38.58798,-75.32646,"LAGOS_142057","Lake",2002-05-14,"ph_field",6.86,"field"
"30925",38.58798,-75.32646,"LAGOS_142057","Lake",2002-05-14,"salinity_mgl",0.06,"mgl"
"30926",38.58798,-75.32646,"LAGOS_142057","Lake",2002-05-14,"temp_degc",20.62,"degc"
"30927",38.59432,-75.29099,"LAGOS_142130","Lake",2016-02-08,"alk_ueql",253.746,"ueql"
"30928",38.59432,-75.29099,"LAGOS_142130","Lake",2016-02-08,"ca_mgl",5.91,"mgl"
"30929",38.59432,-75.29099,"LAGOS_142130","Lake",2016-02-08,"spcond_uscm",156,"uscm"
"30930",38.59432,-75.29099,"LAGOS_142130","Lake",2016-02-08,"do_mgl",12,"mgl"
"30931",38.59432,-75.29099,"LAGOS_142130","Lake",2016-02-08,"mg_mgl",2.66,"mgl"
"30932",38.59432,-75.29099,"LAGOS_142130","Lake",2016-02-08,"ph_field",7.01,"field"
"30933",38.59432,-75.29099,"LAGOS_142130","Lake",2016-02-08,"so4_mgl",7.2,"mgl"
"30934",38.59432,-75.29099,"LAGOS_142130","Lake",2016-02-08,"temp_degc",5.28,"degc"
"30935",37.72612,-97.79422,"LAGOS_376907","Lake",2008-02-11,"spcond_uscm",862,"uscm"
"30936",37.72612,-97.79422,"LAGOS_376907","Lake",2008-02-11,"ph_eq",8.5,"eq"
"30937",37.72612,-97.79422,"LAGOS_376907","Lake",2008-02-11,"temp_degc",1.9,"degc"
"30938",37.72612,-97.79422,"LAGOS_376907","Lake",2008-02-14,"spcond_uscm",862,"uscm"
"30939",37.72612,-97.79422,"LAGOS_376907","Lake",2008-02-14,"ph_eq",8.5,"eq"
"30940",37.72612,-97.79422,"LAGOS_376907","Lake",2008-02-14,"temp_degc",2.1,"degc"
"30941",30.71461,-88.32747,"LAGOS_251755","Lake",2017-04-13,"alk_ueql",99.9,"ueql"
"30942",30.71461,-88.32747,"LAGOS_251755","Lake",2017-04-13,"cl_mgl",4.2,"mgl"
"30943",34.4275,-92.9017,"LAGOS_293295","Lake",2012-07-17,"alk_ueql",457.542,"ueql"
"30944",34.4275,-92.9017,"LAGOS_293295","Lake",2012-07-17,"ca_mgl",7,"mgl"
"30945",34.4275,-92.9017,"LAGOS_293295","Lake",2012-07-17,"cl_mgl",2.26,"mgl"
"30946",34.4275,-92.9017,"LAGOS_293295","Lake",2012-07-17,"spcond_uscm",60,"uscm"
"30947",34.4275,-92.9017,"LAGOS_293295","Lake",2012-07-17,"do_mgl",2.33,"mgl"
"30948",34.4275,-92.9017,"LAGOS_293295","Lake",2012-07-17,"mg_mgl",1.6,"mgl"
"30949",34.4275,-92.9017,"LAGOS_293295","Lake",2012-07-17,"ph_field",6.35,"field"
"30950",34.4275,-92.9017,"LAGOS_293295","Lake",2012-07-17,"so4_mgl",5.28,"mgl"
"30951",34.4275,-92.9017,"LAGOS_293295","Lake",2012-07-17,"temp_degc",19.3,"degc"
"30952",48.99164,-102.78601,"LAGOS_310696","Lake",2005-09-11,"alk_ueql",9110.88,"ueql"
"30953",48.99164,-102.78601,"LAGOS_310696","Lake",2005-09-11,"ca_mgl",68.1,"mgl"
"30954",48.99164,-102.78601,"LAGOS_310696","Lake",2005-09-11,"cl_mgl",73.9,"mgl"
"30955",48.99164,-102.78601,"LAGOS_310696","Lake",2005-09-11,"spcond_uscm",2660,"uscm"
"30956",48.99164,-102.78601,"LAGOS_310696","Lake",2005-09-11,"mg_mgl",60.8,"mgl"
"30957",48.99164,-102.78601,"LAGOS_310696","Lake",2005-09-11,"ph_field",8.69,"field"
"30958",48.99164,-102.78601,"LAGOS_310696","Lake",2005-09-11,"so4_mgl",888,"mgl"
"30959",42.43916,-122.01224,"LAGOS_473584","Lake",2005-06-22,"spcond_uscm",111,"uscm"
"30960",42.43916,-122.01224,"LAGOS_473584","Lake",2005-06-22,"do_mgl",10.5,"mgl"
"30961",42.43916,-122.01224,"LAGOS_473584","Lake",2005-06-22,"ph_field",8.9,"field"
"30962",42.43916,-122.01224,"LAGOS_473584","Lake",2005-06-22,"temp_degc",15.1,"degc"
"30963",32.52012,-87.87478,"LAGOS_244053","Lake",2011-05-25,"alk_ueql",769.23,"ueql"
"30964",32.52012,-87.87478,"LAGOS_244053","Lake",2011-05-25,"cl_mgl",8.93,"mgl"
"30965",47.09306,-98.01889,"LAGOS_315375","Lake",2011-07-06,"alk_ueql",6953.04,"ueql"
"30966",47.09306,-98.01889,"LAGOS_315375","Lake",2011-07-06,"ca_mgl",78,"mgl"
"30967",47.09306,-98.01889,"LAGOS_315375","Lake",2011-07-06,"cl_mgl",29.1,"mgl"
"30968",47.09306,-98.01889,"LAGOS_315375","Lake",2011-07-06,"spcond_uscm",1243,"uscm"
"30969",47.09306,-98.01889,"LAGOS_315375","Lake",2011-07-06,"do_mgl",8.88,"mgl"
"30970",47.09306,-98.01889,"LAGOS_315375","Lake",2011-07-06,"mg_mgl",59.3,"mgl"
"30971",47.09306,-98.01889,"LAGOS_315375","Lake",2011-07-06,"ph_field",8.73,"field"
"30972",47.09306,-98.01889,"LAGOS_315375","Lake",2011-07-06,"so4_mgl",344,"mgl"
"30973",47.09306,-98.01889,"LAGOS_315375","Lake",2011-07-06,"temp_degc",24.86,"degc"
"30974",32.51853,-89.94125,"LAGOS_255758","Lake",2006-04-04,"spcond_uscm",38.7,"uscm"
"30975",32.51853,-89.94125,"LAGOS_255758","Lake",2006-04-04,"do_mgl",8.95,"mgl"
"30976",32.51853,-89.94125,"LAGOS_255758","Lake",2006-04-04,"ph_field",7.56,"field"
"30977",32.51853,-89.94125,"LAGOS_255758","Lake",2006-04-04,"temp_degc",19.36,"degc"
"30978",33.59443,-86.21167,"LAGOS_236199","Lake",2007-08-14,"alk_ueql",1708.29,"ueql"
"30979",33.59443,-86.21167,"LAGOS_236199","Lake",2007-08-14,"cl_mgl",9.5,"mgl"
"30980",37.38334,-107.56645,"LAGOS_453515","Lake",2001-07-17,"spcond_uscm",67,"uscm"
"30981",37.38334,-107.56645,"LAGOS_453515","Lake",2001-07-17,"do_mgl",7,"mgl"
"30982",37.38334,-107.56645,"LAGOS_453515","Lake",2001-07-17,"ph_field",8.2,"field"
"30983",37.38334,-107.56645,"LAGOS_453515","Lake",2001-07-17,"temp_degc",19.3,"degc"
"30984",47.09306,-98.01889,"LAGOS_315375","Lake",2000-10-12,"alk_ueql",6813.18,"ueql"
"30985",47.09306,-98.01889,"LAGOS_315375","Lake",2000-10-12,"ca_mgl",69.6,"mgl"
"30986",47.09306,-98.01889,"LAGOS_315375","Lake",2000-10-12,"cl_mgl",13.2,"mgl"
"30987",47.09306,-98.01889,"LAGOS_315375","Lake",2000-10-12,"spcond_uscm",981,"uscm"
"30988",47.09306,-98.01889,"LAGOS_315375","Lake",2000-10-12,"mg_mgl",46.4,"mgl"
"30989",47.09306,-98.01889,"LAGOS_315375","Lake",2000-10-12,"ph_field",8.76,"field"
"30990",47.09306,-98.01889,"LAGOS_315375","Lake",2000-10-12,"so4_mgl",202,"mgl"
"30991",32.89492,-87.78727,"LAGOS_248118","Lake",2011-08-16,"alk_ueql",1620.378,"ueql"
"30992",32.89492,-87.78727,"LAGOS_248118","Lake",2011-08-16,"cl_mgl",22.46,"mgl"
"30993",47.09306,-98.01889,"LAGOS_315375","Lake",2016-09-22,"alk_ueql",6593.4,"ueql"
"30994",47.09306,-98.01889,"LAGOS_315375","Lake",2016-09-22,"ca_mgl",80.8,"mgl"
"30995",47.09306,-98.01889,"LAGOS_315375","Lake",2016-09-22,"cl_mgl",69.1,"mgl"
"30996",47.09306,-98.01889,"LAGOS_315375","Lake",2016-09-22,"spcond_uscm",1620,"uscm"
"30997",47.09306,-98.01889,"LAGOS_315375","Lake",2016-09-22,"mg_mgl",76,"mgl"
"30998",47.09306,-98.01889,"LAGOS_315375","Lake",2016-09-22,"ph_field",8.54,"field"
"30999",47.09306,-98.01889,"LAGOS_315375","Lake",2016-09-22,"so4_mgl",457,"mgl"
"31000",47.09306,-98.01889,"LAGOS_315375","Lake",2016-09-22,"temp_degc",7,"degc"
"31001",33.94763,-86.02021,"LAGOS_236201","Lake",2010-04-21,"alk_ueql",1278.72,"ueql"
"31002",33.94763,-86.02021,"LAGOS_236201","Lake",2010-04-21,"cl_mgl",4.76,"mgl"
"31003",37.72612,-97.79422,"LAGOS_376907","Lake",2014-12-16,"ca_mgl",53.4,"mgl"
"31004",37.72612,-97.79422,"LAGOS_376907","Lake",2014-12-16,"cl_mgl",169,"mgl"
"31005",37.72612,-97.79422,"LAGOS_376907","Lake",2014-12-16,"spcond_uscm",963,"uscm"
"31006",37.72612,-97.79422,"LAGOS_376907","Lake",2014-12-16,"mg_mgl",15.7,"mgl"
"31007",37.72612,-97.79422,"LAGOS_376907","Lake",2014-12-16,"ph_eq",8.5,"eq"
"31008",37.72612,-97.79422,"LAGOS_376907","Lake",2014-12-16,"so4_mgl",53.6,"mgl"
"31009",37.72612,-97.79422,"LAGOS_376907","Lake",2014-12-16,"temp_degc",5.1,"degc"
"31010",38.26722,-104.73164,"LAGOS_376378","Lake",2006-08-24,"spcond_uscm",358,"uscm"
"31011",38.26722,-104.73164,"LAGOS_376378","Lake",2006-08-24,"do_mgl",6.9,"mgl"
"31012",38.26722,-104.73164,"LAGOS_376378","Lake",2006-08-24,"ph_field",8.4,"field"
"31013",38.26722,-104.73164,"LAGOS_376378","Lake",2006-08-24,"temp_degc",24.5,"degc"
"31014",33.31843,-85.58105,"LAGOS_237212","Lake",2010-07-22,"alk_ueql",325.674,"ueql"
"31015",33.31843,-85.58105,"LAGOS_237212","Lake",2010-07-22,"cl_mgl",2.25,"mgl"
"31016",47.09306,-98.01889,"LAGOS_315375","Lake",2009-08-27,"alk_ueql",6833.16,"ueql"
"31017",47.09306,-98.01889,"LAGOS_315375","Lake",2009-08-27,"ca_mgl",72.8,"mgl"
"31018",47.09306,-98.01889,"LAGOS_315375","Lake",2009-08-27,"cl_mgl",20.3,"mgl"
"31019",47.09306,-98.01889,"LAGOS_315375","Lake",2009-08-27,"spcond_uscm",1170,"uscm"
"31020",47.09306,-98.01889,"LAGOS_315375","Lake",2009-08-27,"mg_mgl",53.8,"mgl"
"31021",47.09306,-98.01889,"LAGOS_315375","Lake",2009-08-27,"ph_field",8.62,"field"
"31022",47.09306,-98.01889,"LAGOS_315375","Lake",2009-08-27,"so4_mgl",279,"mgl"
"31023",39.45847,-119.06883,"LAGOS_457120","Lake",2013-08-21,"alk_ueql",1798.2,"ueql"
"31024",39.45847,-119.06883,"LAGOS_457120","Lake",2013-08-21,"ca_mgl",26,"mgl"
"31025",39.45847,-119.06883,"LAGOS_457120","Lake",2013-08-21,"cl_mgl",13,"mgl"
"31026",39.45847,-119.06883,"LAGOS_457120","Lake",2013-08-21,"spcond_uscm",335,"uscm"
"31027",39.45847,-119.06883,"LAGOS_457120","Lake",2013-08-21,"do_mgl",7.1,"mgl"
"31028",39.45847,-119.06883,"LAGOS_457120","Lake",2013-08-21,"ph_eq",8.52,"eq"
"31029",39.45847,-119.06883,"LAGOS_457120","Lake",2013-08-21,"ph_field",8.3,"field"
"31030",39.45847,-119.06883,"LAGOS_457120","Lake",2013-08-21,"temp_degc",21.6,"degc"
"31031",32.89715,-86.48774,"LAGOS_241071","Lake",2007-08-14,"alk_ueql",1974.024,"ueql"
"31032",32.89715,-86.48774,"LAGOS_241071","Lake",2007-08-14,"cl_mgl",9.69,"mgl"
"31033",32.51853,-89.94125,"LAGOS_255758","Lake",2008-11-18,"spcond_uscm",68,"uscm"
"31034",32.51853,-89.94125,"LAGOS_255758","Lake",2008-11-18,"do_mgl",11.53,"mgl"
"31035",32.51853,-89.94125,"LAGOS_255758","Lake",2008-11-18,"ph_field",5.57,"field"
"31036",32.51853,-89.94125,"LAGOS_255758","Lake",2008-11-18,"temp_degc",11.91,"degc"
"31037",38.26722,-104.73164,"LAGOS_376378","Lake",2012-09-19,"spcond_uscm",430,"uscm"
"31038",38.26722,-104.73164,"LAGOS_376378","Lake",2012-09-19,"do_mgl",6.4,"mgl"
"31039",38.26722,-104.73164,"LAGOS_376378","Lake",2012-09-19,"ph_field",8.1,"field"
"31040",38.26722,-104.73164,"LAGOS_376378","Lake",2012-09-19,"temp_degc",21.4,"degc"
"31041",37.72612,-97.79422,"LAGOS_376907","Lake",2006-06-28,"spcond_uscm",854,"uscm"
"31042",37.72612,-97.79422,"LAGOS_376907","Lake",2006-06-28,"ph_eq",8.5,"eq"
"31043",37.72612,-97.79422,"LAGOS_376907","Lake",2006-06-28,"temp_degc",25,"degc"
"31044",30.03244,-95.12799,"LAGOS_424033","Lake",2000-12-11,"alk_ueql",399.6,"ueql"
"31045",30.03244,-95.12799,"LAGOS_424033","Lake",2000-12-11,"ca_mgl",10.4,"mgl"
"31046",30.03244,-95.12799,"LAGOS_424033","Lake",2000-12-11,"cl_mgl",14,"mgl"
"31047",30.03244,-95.12799,"LAGOS_424033","Lake",2000-12-11,"spcond_uscm",109,"uscm"
"31048",30.03244,-95.12799,"LAGOS_424033","Lake",2000-12-11,"do_mgl",8.3,"mgl"
"31049",30.03244,-95.12799,"LAGOS_424033","Lake",2000-12-11,"mg_mgl",1.7,"mgl"
"31050",30.03244,-95.12799,"LAGOS_424033","Lake",2000-12-11,"ph_eq",7.1,"eq"
"31051",30.03244,-95.12799,"LAGOS_424033","Lake",2000-12-11,"ph_field",7,"field"
"31052",30.03244,-95.12799,"LAGOS_424033","Lake",2000-12-11,"so4_mgl",6.1,"mgl"
"31053",30.03244,-95.12799,"LAGOS_424033","Lake",2000-12-11,"temp_degc",15.1,"degc"
"31054",33.45945,-86.66727,"LAGOS_239134","Lake",2013-08-15,"alk_ueql",1460.538,"ueql"
"31055",33.45945,-86.66727,"LAGOS_239134","Lake",2013-08-15,"cl_mgl",4.89,"mgl"
"31056",34.1744,-92.6228,"LAGOS_293444","Lake",2010-05-26,"ca_mgl",2.17,"mgl"
"31057",34.1744,-92.6228,"LAGOS_293444","Lake",2010-05-26,"cl_mgl",1.58,"mgl"
"31058",34.1744,-92.6228,"LAGOS_293444","Lake",2010-05-26,"spcond_uscm",74,"uscm"
"31059",34.1744,-92.6228,"LAGOS_293444","Lake",2010-05-26,"do_mgl",8.26,"mgl"
"31060",34.1744,-92.6228,"LAGOS_293444","Lake",2010-05-26,"mg_mgl",1.18,"mgl"
"31061",34.1744,-92.6228,"LAGOS_293444","Lake",2010-05-26,"ph_field",6.17,"field"
"31062",34.1744,-92.6228,"LAGOS_293444","Lake",2010-05-26,"so4_mgl",4.81,"mgl"
"31063",34.1744,-92.6228,"LAGOS_293444","Lake",2010-05-26,"temp_degc",28.4,"degc"
"31064",48.99164,-102.78601,"LAGOS_310696","Lake",2012-09-11,"alk_ueql",7012.98,"ueql"
"31065",48.99164,-102.78601,"LAGOS_310696","Lake",2012-09-11,"ca_mgl",64.8,"mgl"
"31066",48.99164,-102.78601,"LAGOS_310696","Lake",2012-09-11,"cl_mgl",34.9,"mgl"
"31067",48.99164,-102.78601,"LAGOS_310696","Lake",2012-09-11,"spcond_uscm",1600,"uscm"
"31068",48.99164,-102.78601,"LAGOS_310696","Lake",2012-09-11,"mg_mgl",54.5,"mgl"
"31069",48.99164,-102.78601,"LAGOS_310696","Lake",2012-09-11,"ph_field",8.83,"field"
"31070",48.99164,-102.78601,"LAGOS_310696","Lake",2012-09-11,"so4_mgl",483,"mgl"
"31071",47.09306,-98.01889,"LAGOS_315375","Lake",2012-07-25,"alk_ueql",6753.24,"ueql"
"31072",47.09306,-98.01889,"LAGOS_315375","Lake",2012-07-25,"ca_mgl",73.8,"mgl"
"31073",47.09306,-98.01889,"LAGOS_315375","Lake",2012-07-25,"cl_mgl",47.4,"mgl"
"31074",47.09306,-98.01889,"LAGOS_315375","Lake",2012-07-25,"spcond_uscm",1440,"uscm"
"31075",47.09306,-98.01889,"LAGOS_315375","Lake",2012-07-25,"do_mgl",8.56,"mgl"
"31076",47.09306,-98.01889,"LAGOS_315375","Lake",2012-07-25,"mg_mgl",69.6,"mgl"
"31077",47.09306,-98.01889,"LAGOS_315375","Lake",2012-07-25,"ph_field",8.53,"field"
"31078",47.09306,-98.01889,"LAGOS_315375","Lake",2012-07-25,"so4_mgl",395,"mgl"
"31079",47.09306,-98.01889,"LAGOS_315375","Lake",2012-07-25,"temp_degc",26.06,"degc"
"31080",37.72612,-97.79422,"LAGOS_376907","Lake",2012-08-21,"spcond_uscm",1050,"uscm"
"31081",37.72612,-97.79422,"LAGOS_376907","Lake",2012-08-21,"ph_eq",8.3,"eq"
"31082",37.72612,-97.79422,"LAGOS_376907","Lake",2012-08-21,"temp_degc",23.4,"degc"
"31083",35.74167,-79.01917,"LAGOS_156501","Lake",2015-06-04,"alk_ueql",713.286,"ueql"
"31084",35.74167,-79.01917,"LAGOS_156501","Lake",2015-06-04,"ca_mgl",9.1,"mgl"
"31085",35.74167,-79.01917,"LAGOS_156501","Lake",2015-06-04,"cl_mgl",18,"mgl"
"31086",35.74167,-79.01917,"LAGOS_156501","Lake",2015-06-04,"spcond_uscm",166,"uscm"
"31087",35.74167,-79.01917,"LAGOS_156501","Lake",2015-06-04,"do_mgl",6.6,"mgl"
"31088",35.74167,-79.01917,"LAGOS_156501","Lake",2015-06-04,"mg_mgl",3.18,"mgl"
"31089",35.74167,-79.01917,"LAGOS_156501","Lake",2015-06-04,"ph_field",7.3,"field"
"31090",35.74167,-79.01917,"LAGOS_156501","Lake",2015-06-04,"so4_mgl",11.8,"mgl"
"31091",35.74167,-79.01917,"LAGOS_156501","Lake",2015-06-04,"temp_degc",25,"degc"
"31092",47.09306,-98.01889,"LAGOS_315375","Lake",2017-07-26,"alk_ueql",7292.7,"ueql"
"31093",47.09306,-98.01889,"LAGOS_315375","Lake",2017-07-26,"ca_mgl",76.4,"mgl"
"31094",47.09306,-98.01889,"LAGOS_315375","Lake",2017-07-26,"cl_mgl",84.7,"mgl"
"31095",47.09306,-98.01889,"LAGOS_315375","Lake",2017-07-26,"spcond_uscm",1880,"uscm"
"31096",47.09306,-98.01889,"LAGOS_315375","Lake",2017-07-26,"mg_mgl",74.6,"mgl"
"31097",47.09306,-98.01889,"LAGOS_315375","Lake",2017-07-26,"ph_field",8.7,"field"
"31098",47.09306,-98.01889,"LAGOS_315375","Lake",2017-07-26,"so4_mgl",583,"mgl"
"31099",47.09306,-98.01889,"LAGOS_315375","Lake",2017-07-26,"temp_degc",11,"degc"
"31100",42.43916,-122.01224,"LAGOS_473584","Lake",2004-07-20,"spcond_uscm",112,"uscm"
"31101",42.43916,-122.01224,"LAGOS_473584","Lake",2004-07-20,"do_mgl",9.7,"mgl"
"31102",42.43916,-122.01224,"LAGOS_473584","Lake",2004-07-20,"ph_field",9.8,"field"
"31103",42.43916,-122.01224,"LAGOS_473584","Lake",2004-07-20,"temp_degc",21.5,"degc"
"31104",35.74167,-79.01917,"LAGOS_156501","Lake",2014-10-07,"alk_ueql",621.378,"ueql"
"31105",35.74167,-79.01917,"LAGOS_156501","Lake",2014-10-07,"ca_mgl",8.11,"mgl"
"31106",35.74167,-79.01917,"LAGOS_156501","Lake",2014-10-07,"cl_mgl",13.9,"mgl"
"31107",35.74167,-79.01917,"LAGOS_156501","Lake",2014-10-07,"spcond_uscm",138,"uscm"
"31108",35.74167,-79.01917,"LAGOS_156501","Lake",2014-10-07,"do_mgl",8.6,"mgl"
"31109",35.74167,-79.01917,"LAGOS_156501","Lake",2014-10-07,"mg_mgl",2.76,"mgl"
"31110",35.74167,-79.01917,"LAGOS_156501","Lake",2014-10-07,"ph_field",7.9,"field"
"31111",35.74167,-79.01917,"LAGOS_156501","Lake",2014-10-07,"so4_mgl",10.8,"mgl"
"31112",35.74167,-79.01917,"LAGOS_156501","Lake",2014-10-07,"temp_degc",21.2,"degc"
"31113",35.89694,-79.09222,"LAGOS_154413","Lake",2010-08-06,"alk_ueql",561.438,"ueql"
"31114",35.89694,-79.09222,"LAGOS_154413","Lake",2010-08-06,"ca_mgl",7.83,"mgl"
"31115",35.89694,-79.09222,"LAGOS_154413","Lake",2010-08-06,"cl_mgl",7.69,"mgl"
"31116",35.89694,-79.09222,"LAGOS_154413","Lake",2010-08-06,"spcond_uscm",105,"uscm"
"31117",35.89694,-79.09222,"LAGOS_154413","Lake",2010-08-06,"do_mgl",7.9,"mgl"
"31118",35.89694,-79.09222,"LAGOS_154413","Lake",2010-08-06,"mg_mgl",2.87,"mgl"
"31119",35.89694,-79.09222,"LAGOS_154413","Lake",2010-08-06,"ph_field",8.1,"field"
"31120",35.89694,-79.09222,"LAGOS_154413","Lake",2010-08-06,"so4_mgl",5.39,"mgl"
"31121",35.89694,-79.09222,"LAGOS_154413","Lake",2010-08-06,"temp_degc",29.4,"degc"
"31122",37.72612,-97.79422,"LAGOS_376907","Lake",2010-06-30,"spcond_uscm",747,"uscm"
"31123",37.72612,-97.79422,"LAGOS_376907","Lake",2010-06-30,"ph_eq",8.1,"eq"
"31124",37.72612,-97.79422,"LAGOS_376907","Lake",2010-06-30,"temp_degc",26.7,"degc"
"31125",37.38334,-107.56645,"LAGOS_453515","Lake",2004-08-23,"spcond_uscm",87,"uscm"
"31126",37.38334,-107.56645,"LAGOS_453515","Lake",2004-08-23,"do_mgl",7.1,"mgl"
"31127",37.38334,-107.56645,"LAGOS_453515","Lake",2004-08-23,"ph_field",8.3,"field"
"31128",37.38334,-107.56645,"LAGOS_453515","Lake",2004-08-23,"temp_degc",17.7,"degc"
"31129",36.115,-78.86917,"LAGOS_152959","Lake",2003-04-16,"alk_ueql",199.8,"ueql"
"31130",36.115,-78.86917,"LAGOS_152959","Lake",2003-04-16,"ca_mgl",3.41,"mgl"
"31131",36.115,-78.86917,"LAGOS_152959","Lake",2003-04-16,"cl_mgl",1.98,"mgl"
"31132",36.115,-78.86917,"LAGOS_152959","Lake",2003-04-16,"spcond_uscm",50,"uscm"
"31133",36.115,-78.86917,"LAGOS_152959","Lake",2003-04-16,"do_mgl",8.8,"mgl"
"31134",36.115,-78.86917,"LAGOS_152959","Lake",2003-04-16,"mg_mgl",1.46,"mgl"
"31135",36.115,-78.86917,"LAGOS_152959","Lake",2003-04-16,"ph_eq",7.5,"eq"
"31136",36.115,-78.86917,"LAGOS_152959","Lake",2003-04-16,"ph_field",6.1,"field"
"31137",36.115,-78.86917,"LAGOS_152959","Lake",2003-04-16,"so4_mgl",4.16,"mgl"
"31138",36.115,-78.86917,"LAGOS_152959","Lake",2003-04-16,"temp_degc",14.9,"degc"
"31139",35.95,-79.24111,"LAGOS_156208","Lake",2003-08-15,"alk_ueql",489.51,"ueql"
"31140",35.95,-79.24111,"LAGOS_156208","Lake",2003-08-15,"ca_mgl",6.34,"mgl"
"31141",35.95,-79.24111,"LAGOS_156208","Lake",2003-08-15,"cl_mgl",4.83,"mgl"
"31142",35.95,-79.24111,"LAGOS_156208","Lake",2003-08-15,"spcond_uscm",71,"uscm"
"31143",35.95,-79.24111,"LAGOS_156208","Lake",2003-08-15,"do_mgl",7.1,"mgl"
"31144",35.95,-79.24111,"LAGOS_156208","Lake",2003-08-15,"mg_mgl",2.48,"mgl"
"31145",35.95,-79.24111,"LAGOS_156208","Lake",2003-08-15,"ph_eq",7,"eq"
"31146",35.95,-79.24111,"LAGOS_156208","Lake",2003-08-15,"ph_field",6.8,"field"
"31147",35.95,-79.24111,"LAGOS_156208","Lake",2003-08-15,"so4_mgl",2.53,"mgl"
"31148",35.95,-79.24111,"LAGOS_156208","Lake",2003-08-15,"temp_degc",29.2,"degc"
"31149",37.72612,-97.79422,"LAGOS_376907","Lake",2011-12-12,"spcond_uscm",935,"uscm"
"31150",37.72612,-97.79422,"LAGOS_376907","Lake",2011-12-12,"ph_eq",8.3,"eq"
"31151",37.72612,-97.79422,"LAGOS_376907","Lake",2011-12-12,"temp_degc",2.9,"degc"
"31152",37.72612,-97.79422,"LAGOS_376907","Lake",2014-11-20,"spcond_uscm",929,"uscm"
