"LAT","LON","SITE_ID","ECO_TYPE","DATE_COL","VARIABLE","RESULT","UNIT"
39.45847,-119.06883,"LAGOS_457120","Lake","2005-07-27","TEMP",25.9,"degc"
39.45847,-119.06883,"LAGOS_457120","Lake","2004-10-21","CHLORIDE",15,"mgl"
39.45847,-119.06883,"LAGOS_457120","Lake","2004-10-21","SP_COND",300,"uS/cm"
39.45847,-119.06883,"LAGOS_457120","Lake","2004-10-21","DO",12.49,"mgl"
39.45847,-119.06883,"LAGOS_457120","Lake","2004-10-21","pH",7.33,NA
39.45847,-119.06883,"LAGOS_457120","Lake","2004-10-21","SULFATE",47,"mgl"
39.45847,-119.06883,"LAGOS_457120","Lake","2004-10-21","TEMP",12.86,"degc"
39.45847,-119.06883,"LAGOS_457120","Lake","2013-06-26","CALCIUM",28,"mgl"
39.45847,-119.06883,"LAGOS_457120","Lake","2013-06-26","CHLORIDE",9,"mgl"
39.45847,-119.06883,"LAGOS_457120","Lake","2013-06-26","SP_COND",321,"uS/cm"
39.45847,-119.06883,"LAGOS_457120","Lake","2013-06-26","DO",7.6,"mgl"
39.45847,-119.06883,"LAGOS_457120","Lake","2013-06-26","MAGNESIUM",6,"mgl"
39.45847,-119.06883,"LAGOS_457120","Lake","2013-06-26","pH",8.1,NA
39.45847,-119.06883,"LAGOS_457120","Lake","2013-06-26","SULFATE",32,"mgl"
39.45847,-119.06883,"LAGOS_457120","Lake","2013-06-26","TEMP",19.5,"degc"
32.51853,-89.94125,"LAGOS_255758","Lake","2007-06-12","SP_COND",77.2,"uS/cm"
32.51853,-89.94125,"LAGOS_255758","Lake","2007-06-12","DO",6.32,"mgl"
32.51853,-89.94125,"LAGOS_255758","Lake","2007-06-12","pH",7.03,NA
32.51853,-89.94125,"LAGOS_255758","Lake","2007-06-12","TEMP",29,"degc"
33.94954,-87.11081,"LAGOS_247445","Lake","2011-10-24","CALCIUM",3.59,"mgl"
33.94954,-87.11081,"LAGOS_247445","Lake","2011-10-24","CHLORIDE",1.8,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2012-06-06","CALCIUM",83.6,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2012-06-06","CHLORIDE",28.8,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2012-06-06","SP_COND",1150,"uS/cm"
47.09306,-98.01889,"LAGOS_315375","Lake","2012-06-06","DO",9.76,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2012-06-06","MAGNESIUM",57.5,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2012-06-06","pH",8.55,NA
47.09306,-98.01889,"LAGOS_315375","Lake","2012-06-06","SULFATE",294,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2012-06-06","TEMP",19.88,"degc"
39.45847,-119.06883,"LAGOS_457120","Lake","2003-09-11","CHLORIDE",9,"mgl"
39.45847,-119.06883,"LAGOS_457120","Lake","2003-09-11","SP_COND",269,"uS/cm"
39.45847,-119.06883,"LAGOS_457120","Lake","2003-09-11","DO",7.03,"mgl"
39.45847,-119.06883,"LAGOS_457120","Lake","2003-09-11","pH",7.84,NA
39.45847,-119.06883,"LAGOS_457120","Lake","2003-09-11","SULFATE",31,"mgl"
39.45847,-119.06883,"LAGOS_457120","Lake","2003-09-11","TEMP",21.74,"degc"
32.51853,-89.94125,"LAGOS_255758","Lake","2004-05-28","SP_COND",59.4,"uS/cm"
32.51853,-89.94125,"LAGOS_255758","Lake","2004-05-28","DO",6.67,"mgl"
32.51853,-89.94125,"LAGOS_255758","Lake","2004-05-28","pH",6.75,NA
32.51853,-89.94125,"LAGOS_255758","Lake","2004-05-28","TEMP",27.46,"degc"
32.51853,-89.94125,"LAGOS_255758","Lake","2007-10-03","SP_COND",89,"uS/cm"
32.51853,-89.94125,"LAGOS_255758","Lake","2007-10-03","DO",7,"mgl"
32.51853,-89.94125,"LAGOS_255758","Lake","2007-10-03","pH",6,NA
32.51853,-89.94125,"LAGOS_255758","Lake","2007-10-03","TEMP",24,"degc"
47.09306,-98.01889,"LAGOS_315375","Lake","2005-07-04","CALCIUM",80.2,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2005-07-04","CHLORIDE",15.8,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2005-07-04","SP_COND",1100,"uS/cm"
47.09306,-98.01889,"LAGOS_315375","Lake","2005-07-04","MAGNESIUM",53,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2005-07-04","pH",8.67,NA
47.09306,-98.01889,"LAGOS_315375","Lake","2005-07-04","SULFATE",285,"mgl"
32.51853,-89.94125,"LAGOS_255758","Lake","2005-09-19","SP_COND",48.7,"uS/cm"
32.51853,-89.94125,"LAGOS_255758","Lake","2005-09-19","DO",6.07,"mgl"
32.51853,-89.94125,"LAGOS_255758","Lake","2005-09-19","pH",6.94,NA
32.51853,-89.94125,"LAGOS_255758","Lake","2005-09-19","TEMP",27.62,"degc"
39.2697,-108.84288,"LAGOS_449847","Lake","2001-07-17","SP_COND",737,"uS/cm"
39.2697,-108.84288,"LAGOS_449847","Lake","2001-07-17","DO",7.2,"mgl"
39.2697,-108.84288,"LAGOS_449847","Lake","2001-07-17","pH",8.1,NA
39.2697,-108.84288,"LAGOS_449847","Lake","2001-07-17","TEMP",23.2,"degc"
32.52012,-87.87478,"LAGOS_244053","Lake","2011-08-23","CHLORIDE",21.63,"mgl"
32.52012,-87.87478,"LAGOS_244053","Lake","2016-09-21","CALCIUM",27.8,"mgl"
32.52012,-87.87478,"LAGOS_244053","Lake","2016-09-21","CHLORIDE",23.1,"mgl"
33.59443,-86.21167,"LAGOS_236199","Lake","2010-07-22","CHLORIDE",5.28,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2013-09-05","CALCIUM",80.1,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2013-09-05","CHLORIDE",95.9,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2013-09-05","SP_COND",2110,"uS/cm"
47.09306,-98.01889,"LAGOS_315375","Lake","2013-09-05","DO",5.19,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2013-09-05","MAGNESIUM",85.4,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2013-09-05","pH",8.58,NA
47.09306,-98.01889,"LAGOS_315375","Lake","2013-09-05","SULFATE",582,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2013-09-05","TEMP",22.83,"degc"
48.99164,-102.78601,"LAGOS_310696","Lake","2005-01-04","CALCIUM",71.1,"mgl"
48.99164,-102.78601,"LAGOS_310696","Lake","2005-01-04","CHLORIDE",58.3,"mgl"
48.99164,-102.78601,"LAGOS_310696","Lake","2005-01-04","SP_COND",2250,"uS/cm"
48.99164,-102.78601,"LAGOS_310696","Lake","2005-01-04","MAGNESIUM",56.8,"mgl"
48.99164,-102.78601,"LAGOS_310696","Lake","2005-01-04","pH",8.15,NA
48.99164,-102.78601,"LAGOS_310696","Lake","2005-01-04","SULFATE",720,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2014-06-10","CALCIUM",75.4,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2014-06-10","CHLORIDE",26.3,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2014-06-10","SP_COND",1220,"uS/cm"
47.09306,-98.01889,"LAGOS_315375","Lake","2014-06-10","DO",8.73,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2014-06-10","MAGNESIUM",56,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2014-06-10","pH",8.52,NA
47.09306,-98.01889,"LAGOS_315375","Lake","2014-06-10","SULFATE",317,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2014-06-10","TEMP",20.27,"degc"
47.09306,-98.01889,"LAGOS_315375","Lake","2017-08-27","CALCIUM",82.3,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2017-08-27","CHLORIDE",99,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2017-08-27","SP_COND",2100,"uS/cm"
47.09306,-98.01889,"LAGOS_315375","Lake","2017-08-27","MAGNESIUM",93,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2017-08-27","pH",8.76,NA
47.09306,-98.01889,"LAGOS_315375","Lake","2017-08-27","SULFATE",613,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2017-08-27","TEMP",9,"degc"
37.72612,-97.79422,"LAGOS_376907","Lake","2015-01-13","SP_COND",981,"uS/cm"
37.72612,-97.79422,"LAGOS_376907","Lake","2015-01-13","TEMP",0.5,"degc"
37.72612,-97.79422,"LAGOS_376907","Lake","2011-07-11","SP_COND",849,"uS/cm"
37.72612,-97.79422,"LAGOS_376907","Lake","2011-07-11","TEMP",27.6,"degc"
37.72612,-97.79422,"LAGOS_376907","Lake","2010-03-22","SP_COND",770,"uS/cm"
37.72612,-97.79422,"LAGOS_376907","Lake","2010-03-22","TEMP",5.8,"degc"
32.89715,-86.48774,"LAGOS_241071","Lake","2016-09-20","CALCIUM",23.9,"mgl"
32.89715,-86.48774,"LAGOS_241071","Lake","2016-09-20","CHLORIDE",9.23,"mgl"
33.21906,-88.28606,"LAGOS_247437","Lake","2016-09-22","CALCIUM",33,"mgl"
33.21906,-88.28606,"LAGOS_247437","Lake","2016-09-22","CHLORIDE",52.8,"mgl"
42.43916,-122.01224,"LAGOS_473584","Lake","2005-07-27","SP_COND",116,"uS/cm"
42.43916,-122.01224,"LAGOS_473584","Lake","2005-07-27","DO",5.8,"mgl"
42.43916,-122.01224,"LAGOS_473584","Lake","2005-07-27","pH",8.8,NA
42.43916,-122.01224,"LAGOS_473584","Lake","2005-07-27","TEMP",22.9,"degc"
47.09306,-98.01889,"LAGOS_315375","Lake","2006-06-08","CALCIUM",61.3,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2006-06-08","CHLORIDE",12.5,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2006-06-08","SP_COND",906,"uS/cm"
47.09306,-98.01889,"LAGOS_315375","Lake","2006-06-08","MAGNESIUM",36.2,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2006-06-08","pH",8.28,NA
47.09306,-98.01889,"LAGOS_315375","Lake","2006-06-08","SULFATE",216,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2014-09-24","CALCIUM",78.6,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2014-09-24","CHLORIDE",113,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2014-09-24","SP_COND",2140,"uS/cm"
47.09306,-98.01889,"LAGOS_315375","Lake","2014-09-24","DO",9.8,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2014-09-24","MAGNESIUM",88.8,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2014-09-24","pH",8.75,NA
47.09306,-98.01889,"LAGOS_315375","Lake","2014-09-24","SULFATE",638,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2014-09-24","TEMP",16.5,"degc"
39.2697,-108.84288,"LAGOS_449847","Lake","2016-07-12","SP_COND",434,"uS/cm"
39.2697,-108.84288,"LAGOS_449847","Lake","2016-07-12","DO",6.92,"mgl"
39.2697,-108.84288,"LAGOS_449847","Lake","2016-07-12","pH",8.21,NA
39.2697,-108.84288,"LAGOS_449847","Lake","2016-07-12","TEMP",21.567,"degc"
39.45847,-119.06883,"LAGOS_457120","Lake","2003-05-06","CALCIUM",18,"mgl"
39.45847,-119.06883,"LAGOS_457120","Lake","2003-05-06","CHLORIDE",11,"mgl"
39.45847,-119.06883,"LAGOS_457120","Lake","2003-05-06","SP_COND",300,"uS/cm"
39.45847,-119.06883,"LAGOS_457120","Lake","2003-05-06","MAGNESIUM",7,"mgl"
39.45847,-119.06883,"LAGOS_457120","Lake","2003-05-06","pH",8.13,NA
39.45847,-119.06883,"LAGOS_457120","Lake","2003-05-06","SULFATE",53,"mgl"
39.45847,-119.06883,"LAGOS_457120","Lake","2003-05-06","TEMP",13.3,"degc"
37.72612,-97.79422,"LAGOS_376907","Lake","2009-10-19","SP_COND",752,"uS/cm"
37.72612,-97.79422,"LAGOS_376907","Lake","2009-10-19","TEMP",12.2,"degc"
42.43916,-122.01224,"LAGOS_473584","Lake","2007-11-13","SP_COND",113,"uS/cm"
42.43916,-122.01224,"LAGOS_473584","Lake","2007-11-13","DO",9.2,"mgl"
42.43916,-122.01224,"LAGOS_473584","Lake","2007-11-13","pH",7.8,NA
42.43916,-122.01224,"LAGOS_473584","Lake","2007-11-13","TEMP",6.9,"degc"
29.76857,-95.0742,"LAGOS_423800","Lake","2017-04-27","CALCIUM",43.2,"mgl"
29.76857,-95.0742,"LAGOS_423800","Lake","2017-04-27","CHLORIDE",30.2,"mgl"
29.76857,-95.0742,"LAGOS_423800","Lake","2017-04-27","SP_COND",395,"uS/cm"
29.76857,-95.0742,"LAGOS_423800","Lake","2017-04-27","DO",8,"mgl"
29.76857,-95.0742,"LAGOS_423800","Lake","2017-04-27","MAGNESIUM",4.23,"mgl"
29.76857,-95.0742,"LAGOS_423800","Lake","2017-04-27","pH",8.1,NA
29.76857,-95.0742,"LAGOS_423800","Lake","2017-04-27","SULFATE",40.6,"mgl"
29.76857,-95.0742,"LAGOS_423800","Lake","2017-04-27","TEMP",23.3,"degc"
34.1878,-91.5133,"LAGOS_283323","Lake","2010-07-06","CALCIUM",21.9,"mgl"
34.1878,-91.5133,"LAGOS_283323","Lake","2010-07-06","CHLORIDE",20.6,"mgl"
34.1878,-91.5133,"LAGOS_283323","Lake","2010-07-06","SP_COND",269,"uS/cm"
34.1878,-91.5133,"LAGOS_283323","Lake","2010-07-06","DO",4.16,"mgl"
34.1878,-91.5133,"LAGOS_283323","Lake","2010-07-06","MAGNESIUM",6.64,"mgl"
34.1878,-91.5133,"LAGOS_283323","Lake","2010-07-06","pH",7.08,NA
34.1878,-91.5133,"LAGOS_283323","Lake","2010-07-06","SULFATE",7.58,"mgl"
34.1878,-91.5133,"LAGOS_283323","Lake","2010-07-06","TEMP",29.6,"degc"
47.09306,-98.01889,"LAGOS_315375","Lake","2014-07-24","CALCIUM",73.4,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2014-07-24","CHLORIDE",33.5,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2014-07-24","SP_COND",1320,"uS/cm"
47.09306,-98.01889,"LAGOS_315375","Lake","2014-07-24","DO",6.83,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2014-07-24","MAGNESIUM",60.4,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2014-07-24","pH",8.67,NA
47.09306,-98.01889,"LAGOS_315375","Lake","2014-07-24","SULFATE",350,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2014-07-24","TEMP",22.51,"degc"
38.59432,-75.29099,"LAGOS_142130","Lake","2016-12-12","CALCIUM",7.78,"mgl"
38.59432,-75.29099,"LAGOS_142130","Lake","2016-12-12","CHLORIDE",17,"mgl"
38.59432,-75.29099,"LAGOS_142130","Lake","2016-12-12","SP_COND",138,"uS/cm"
38.59432,-75.29099,"LAGOS_142130","Lake","2016-12-12","DO",12.12,"mgl"
38.59432,-75.29099,"LAGOS_142130","Lake","2016-12-12","MAGNESIUM",3.47,"mgl"
38.59432,-75.29099,"LAGOS_142130","Lake","2016-12-12","pH",6.14,NA
38.59432,-75.29099,"LAGOS_142130","Lake","2016-12-12","SULFATE",4.1,"mgl"
38.59432,-75.29099,"LAGOS_142130","Lake","2016-12-12","TEMP",6.12,"degc"
39.2406,-76.86808,"LAGOS_143079","Lake","2014-09-03","SP_COND",226,"uS/cm"
39.2406,-76.86808,"LAGOS_143079","Lake","2014-09-03","DO",7.5,"mgl"
39.2406,-76.86808,"LAGOS_143079","Lake","2014-09-03","pH",7.4,NA
39.2406,-76.86808,"LAGOS_143079","Lake","2014-09-03","TEMP",20.6,"degc"
39.1884,-77.28323,"LAGOS_143935","Lake","2000-10-18","SP_COND",270,"uS/cm"
39.1884,-77.28323,"LAGOS_143935","Lake","2000-10-18","DO",8.2,"mgl"
39.1884,-77.28323,"LAGOS_143935","Lake","2000-10-18","pH",7.2,NA
39.1884,-77.28323,"LAGOS_143935","Lake","2000-10-18","TEMP",16.2,"degc"
35.89694,-79.09222,"LAGOS_154413","Lake","2001-10-12","CALCIUM",8.8,"mgl"
35.89694,-79.09222,"LAGOS_154413","Lake","2001-10-12","CHLORIDE",5.17,"mgl"
35.89694,-79.09222,"LAGOS_154413","Lake","2001-10-12","SP_COND",96,"uS/cm"
35.89694,-79.09222,"LAGOS_154413","Lake","2001-10-12","DO",5.6,"mgl"
35.89694,-79.09222,"LAGOS_154413","Lake","2001-10-12","MAGNESIUM",2.76,"mgl"
35.89694,-79.09222,"LAGOS_154413","Lake","2001-10-12","pH",7.2,NA
35.89694,-79.09222,"LAGOS_154413","Lake","2001-10-12","SULFATE",2.77,"mgl"
35.89694,-79.09222,"LAGOS_154413","Lake","2001-10-12","TEMP",18.2,"degc"
33.94763,-86.02021,"LAGOS_236201","Lake","2016-04-27","CHLORIDE",4.37,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2003-06-17","CALCIUM",57.6,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2003-06-17","CHLORIDE",16.6,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2003-06-17","SP_COND",923,"uS/cm"
47.09306,-98.01889,"LAGOS_315375","Lake","2003-06-17","MAGNESIUM",38.5,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2003-06-17","pH",8.92,NA
47.09306,-98.01889,"LAGOS_315375","Lake","2003-06-17","SULFATE",216,"mgl"
32.51853,-89.94125,"LAGOS_255758","Lake","2003-02-24","SP_COND",25.5,"uS/cm"
32.51853,-89.94125,"LAGOS_255758","Lake","2003-02-24","DO",9.07,"mgl"
32.51853,-89.94125,"LAGOS_255758","Lake","2003-02-24","pH",5.86,NA
32.51853,-89.94125,"LAGOS_255758","Lake","2003-02-24","TEMP",13.32,"degc"
33.26853,-87.50843,"LAGOS_244056","Lake","2011-09-21","CHLORIDE",8.25,"mgl"
33.45945,-86.66727,"LAGOS_239134","Lake","2015-05-27","CHLORIDE",2.52,"mgl"
32.80356,-88.10781,"LAGOS_244745","Lake","2016-08-17","CALCIUM",28.9,"mgl"
32.80356,-88.10781,"LAGOS_244745","Lake","2016-08-17","CHLORIDE",33.5,"mgl"
33.94763,-86.02021,"LAGOS_236201","Lake","2005-08-25","CALCIUM",15.3,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2015-08-05","CALCIUM",85,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2015-08-05","CHLORIDE",97.3,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2015-08-05","SP_COND",2040,"uS/cm"
47.09306,-98.01889,"LAGOS_315375","Lake","2015-08-05","MAGNESIUM",87,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2015-08-05","pH",8.78,NA
47.09306,-98.01889,"LAGOS_315375","Lake","2015-08-05","SULFATE",617,"mgl"
32.89492,-87.78727,"LAGOS_248118","Lake","2017-05-16","CHLORIDE",10,"mgl"
48.99164,-102.78601,"LAGOS_310696","Lake","2012-06-26","CALCIUM",64.3,"mgl"
48.99164,-102.78601,"LAGOS_310696","Lake","2012-06-26","CHLORIDE",31.8,"mgl"
48.99164,-102.78601,"LAGOS_310696","Lake","2012-06-26","SP_COND",1450,"uS/cm"
48.99164,-102.78601,"LAGOS_310696","Lake","2012-06-26","MAGNESIUM",53.3,"mgl"
48.99164,-102.78601,"LAGOS_310696","Lake","2012-06-26","pH",8.44,NA
48.99164,-102.78601,"LAGOS_310696","Lake","2012-06-26","SULFATE",438,"mgl"
48.99164,-102.78601,"LAGOS_310696","Lake","2004-10-13","CALCIUM",57.3,"mgl"
48.99164,-102.78601,"LAGOS_310696","Lake","2004-10-13","CHLORIDE",50.9,"mgl"
48.99164,-102.78601,"LAGOS_310696","Lake","2004-10-13","SP_COND",2010,"uS/cm"
48.99164,-102.78601,"LAGOS_310696","Lake","2004-10-13","MAGNESIUM",47.3,"mgl"
48.99164,-102.78601,"LAGOS_310696","Lake","2004-10-13","pH",8.57,NA
48.99164,-102.78601,"LAGOS_310696","Lake","2004-10-13","SULFATE",621,"mgl"
48.99164,-102.78601,"LAGOS_310696","Lake","2005-04-30","CALCIUM",46.5,"mgl"
48.99164,-102.78601,"LAGOS_310696","Lake","2005-04-30","CHLORIDE",38.6,"mgl"
48.99164,-102.78601,"LAGOS_310696","Lake","2005-04-30","SP_COND",1570,"uS/cm"
48.99164,-102.78601,"LAGOS_310696","Lake","2005-04-30","MAGNESIUM",35.6,"mgl"
48.99164,-102.78601,"LAGOS_310696","Lake","2005-04-30","pH",7.56,NA
48.99164,-102.78601,"LAGOS_310696","Lake","2005-04-30","SULFATE",497,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2011-08-18","CALCIUM",66,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2011-08-18","CHLORIDE",16.6,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2011-08-18","SP_COND",866,"uS/cm"
47.09306,-98.01889,"LAGOS_315375","Lake","2011-08-18","DO",9.4,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2011-08-18","MAGNESIUM",44.4,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2011-08-18","pH",8.37,NA
47.09306,-98.01889,"LAGOS_315375","Lake","2011-08-18","SULFATE",229,"mgl"
47.09306,-98.01889,"LAGOS_315375","Lake","2011-08-18","TEMP",22.97,"degc"
32.51853,-89.94125,"LAGOS_255758","Lake","2007-09-05","SP_COND",80,"uS/cm"
32.51853,-89.94125,"LAGOS_255758","Lake","2007-09-05","DO",6,"mgl"
32.51853,-89.94125,"LAGOS_255758","Lake","2007-09-05","pH",6,NA
32.51853,-89.94125,"LAGOS_255758","Lake","2007-09-05","TEMP",29,"degc"
37.72612,-97.79422,"LAGOS_376907","Lake","2009-04-29","SP_COND",842,"uS/cm"
37.72612,-97.79422,"LAGOS_376907","Lake","2009-04-29","TEMP",14.9,"degc"
35.74167,-79.01917,"LAGOS_156501","Lake","2015-08-12","CALCIUM",8.8,"mgl"
35.74167,-79.01917,"LAGOS_156501","Lake","2015-08-12","CHLORIDE",18.5,"mgl"
35.74167,-79.01917,"LAGOS_156501","Lake","2015-08-12","SP_COND",173,"uS/cm"
35.74167,-79.01917,"LAGOS_156501","Lake","2015-08-12","DO",6.5,"mgl"
35.74167,-79.01917,"LAGOS_156501","Lake","2015-08-12","MAGNESIUM",3.26,"mgl"
35.74167,-79.01917,"LAGOS_156501","Lake","2015-08-12","pH",7.4,NA
35.74167,-79.01917,"LAGOS_156501","Lake","2015-08-12","SULFATE",11,"mgl"
35.74167,-79.01917,"LAGOS_156501","Lake","2015-08-12","TEMP",27.6,"degc"
35.74167,-79.01917,"LAGOS_156501","Lake","2013-05-28","SP_COND",180,"uS/cm"
35.74167,-79.01917,"LAGOS_156501","Lake","2013-05-28","DO",8.3,"mgl"
35.74167,-79.01917,"LAGOS_156501","Lake","2013-05-28","pH",7.6,NA
35.74167,-79.01917,"LAGOS_156501","Lake","2013-05-28","TEMP",23.1,"degc"
42.43916,-122.01224,"LAGOS_473584","Lake","2006-08-29","SP_COND",115,"uS/cm"
42.43916,-122.01224,"LAGOS_473584","Lake","2006-08-29","DO",9.1,"mgl"
42.43916,-122.01224,"LAGOS_473584","Lake","2006-08-29","pH",9.5,NA
42.43916,-122.01224,"LAGOS_473584","Lake","2006-08-29","TEMP",20.8,"degc"
42.43916,-122.01224,"LAGOS_473584","Lake","2005-07-13","SP_COND",114,"uS/cm"
42.43916,-122.01224,"LAGOS_473584","Lake","2005-07-13","DO",7.3,"mgl"
42.43916,-122.01224,"LAGOS_473584","Lake","2005-07-13","pH",9.4,NA
42.43916,-122.01224,"LAGOS_473584","Lake","2005-07-13","TEMP",20.6,"degc"
29.76857,-95.0742,"LAGOS_423800","Lake","2016-05-25","CALCIUM",38.3,"mgl"
29.76857,-95.0742,"LAGOS_423800","Lake","2016-05-25","CHLORIDE",14.7,"mgl"
29.76857,-95.0742,"LAGOS_423800","Lake","2016-05-25","SP_COND",283,"uS/cm"
29.76857,-95.0742,"LAGOS_423800","Lake","2016-05-25","DO",7.6,"mgl"
29.76857,-95.0742,"LAGOS_423800","Lake","2016-05-25","MAGNESIUM",3.4,"mgl"
29.76857,-95.0742,"LAGOS_423800","Lake","2016-05-25","pH",7.9,NA
29.76857,-95.0742,"LAGOS_423800","Lake","2016-05-25","SULFATE",23.1,"mgl"
29.76857,-95.0742,"LAGOS_423800","Lake","2016-05-25","TEMP",26.9,"degc"
36.16694,-78.77222,"LAGOS_154146","Lake","2010-10-08","CALCIUM",3.4,"mgl"
36.16694,-78.77222,"LAGOS_154146","Lake","2010-10-08","CHLORIDE",3.13,"mgl"
36.16694,-78.77222,"LAGOS_154146","Lake","2010-10-08","SP_COND",50,"uS/cm"
36.16694,-78.77222,"LAGOS_154146","Lake","2010-10-08","DO",7.6,"mgl"
36.16694,-78.77222,"LAGOS_154146","Lake","2010-10-08","MAGNESIUM",1.5,"mgl"
36.16694,-78.77222,"LAGOS_154146","Lake","2010-10-08","pH",7,NA
36.16694,-78.77222,"LAGOS_154146","Lake","2010-10-08","SULFATE",3.42,"mgl"
36.16694,-78.77222,"LAGOS_154146","Lake","2010-10-08","TEMP",19.8,"degc"
42.43916,-122.01224,"LAGOS_473584","Lake","2003-09-03","SP_COND",116,"uS/cm"
42.43916,-122.01224,"LAGOS_473584","Lake","2003-09-03","DO",9,"mgl"
42.43916,-122.01224,"LAGOS_473584","Lake","2003-09-03","pH",9.2,NA
42.43916,-122.01224,"LAGOS_473584","Lake","2003-09-03","TEMP",21.3,"degc"
38.6718,-75.18588,"LAGOS_142394","Lake","2008-04-14","SP_COND",145,"uS/cm"
38.6718,-75.18588,"LAGOS_142394","Lake","2008-04-14","DO",10.18,"mgl"
38.6718,-75.18588,"LAGOS_142394","Lake","2008-04-14","pH",8.12,NA
38.6718,-75.18588,"LAGOS_142394","Lake","2008-04-14","TEMP",15.43,"degc"
31.36214,-86.51637,"LAGOS_234508","Lake","2008-05-27","CHLORIDE",3.86,"mgl"
32.85588,-88.15446,"LAGOS_244047","Lake","2011-05-11","CHLORIDE",5.15,"mgl"
38.59432,-75.29099,"LAGOS_142130","Lake","2015-05-26","CALCIUM",7.73,"mgl"
38.59432,-75.29099,"LAGOS_142130","Lake","2015-05-26","CHLORIDE",13,"mgl"
38.59432,-75.29099,"LAGOS_142130","Lake","2015-05-26","SP_COND",136,"uS/cm"
38.59432,-75.29099,"LAGOS_142130","Lake","2015-05-26","DO",9.47,"mgl"
38.59432,-75.29099,"LAGOS_142130","Lake","2015-05-26","MAGNESIUM",3.11,"mgl"
38.59432,-75.29099,"LAGOS_142130","Lake","2015-05-26","pH",7.02,NA
38.59432,-75.29099,"LAGOS_142130","Lake","2015-05-26","SULFATE",3.5,"mgl"
38.59432,-75.29099,"LAGOS_142130","Lake","2015-05-26","TEMP",23.15,"degc"
48.99164,-102.78601,"LAGOS_310696","Lake","2011-08-08","CALCIUM",49.1,"mgl"
48.99164,-102.78601,"LAGOS_310696","Lake","2011-08-08","CHLORIDE",32.1,"mgl"
48.99164,-102.78601,"LAGOS_310696","Lake","2011-08-08","SP_COND",1355,"uS/cm"
48.99164,-102.78601,"LAGOS_310696","Lake","2011-08-08","DO",5.02,"mgl"
48.99164,-102.78601,"LAGOS_310696","Lake","2011-08-08","MAGNESIUM",42.1,"mgl"
