SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
NF02XA0001,2017-07-05 10:45, ,0.007,0.002,0.002,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NF02XA0001,2017-07-05 10:45,<,0.001,0.001,0.001,107927,µG/L,PLATINUM TOTAL,PLATINE TOTAL,P
NF02XA0001,2017-07-05 10:45,<,0.4,0.4,0.4,110265,MG/L,POTASSIUM TOTAL,POTASSIUM TOTAL,P
NF02XA0001,2017-07-05 10:45, ,0.526,0.001,0.001,107928,µG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
NF02XA0001,2017-07-05 10:45, ,0.03,0.01,0.01,107930,µG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
NF02XA0001,2017-07-05 10:45,<,0.001,0.001,0.001,107904,µG/L,SILVER TOTAL,ARGENT TOTAL,P
NF02XA0001,2017-07-05 10:45, ,0.58,0.02,0.02,110266,MG/L,SODIUM TOTAL,SODIUM TOTAL,P
NF02XA0001,2017-07-05 10:45, ,10.8,0.9,0.9,2041,µS/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NF02XA0001,2017-07-05 10:45, ,9.9,0.05,0.05,107932,µG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NF02XA0001,2017-07-05 10:45, ,0.6,0.2,0.2,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NF02XA0001,2017-07-05 10:45, ,16.07,,,109028,DEG C,TEMPERATURE WATER (FIELD),TEMPÉRATURE DE L'EAU (TERRAIN),P
NF02XA0001,2017-07-05 10:45, ,0.002,0.001,0.001,107934,µG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
NF02XA0001,2017-07-05 10:45,<,0.005,0.005,0.005,107931,µG/L,TIN TOTAL,ÉTAIN TOTAL,P
NF02XA0001,2017-07-05 10:45, ,1.26,0.05,0.05,107933,µG/L,TITANIUM TOTAL,TITANE TOTAL,P
NF02XA0001,2017-07-05 10:45, ,0.002,0.001,0.001,107937,µG/L,TUNGSTEN TOTAL,TUNGSTÈNE TOTAL,P
NF02XA0001,2017-07-05 10:45, ,0.9,0.1,0.1,101168,NTU,TURBIDITY,TURBIDITÉ,P
NF02XA0001,2017-07-05 10:45, ,1.2,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
NF02XA0001,2017-07-05 10:45, ,0.024,0.0005,0.0005,107935,µG/L,URANIUM TOTAL,URANIUM TOTAL,P
NF02XA0001,2017-07-05 10:45, ,0.37,0.01,0.01,107936,µG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NF02XA0001,2017-07-05 10:45, ,0.128,0.001,0.001,107938,µG/L,YTTRIUM TOTAL,YTTRIUM TOTAL,P
NF02XA0001,2017-07-05 10:45, ,0.4,0.2,0.2,107939,µG/L,ZINC TOTAL,ZINC TOTAL,P
NF02XA0001,2017-10-20 11:30, ,4.19,1,0.3,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NF02XA0001,2017-10-20 11:30, ,3.64,1,0.3,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NF02XA0001,2017-10-20 11:30, ,489,0.5,0.5,107905,µG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NF02XA0001,2017-10-20 11:30, ,0.007,0.001,0.001,107929,µG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
NF02XA0001,2017-10-20 11:30, ,0.05,0.01,0.01,107906,µG/L,ARSENIC  TOTAL,ARSENIC  TOTAL,P
NF02XA0001,2017-10-20 11:30, ,7.75,0.05,0.05,107908,µG/L,BARIUM TOTAL,BARYUM TOTAL,P
NF02XA0001,2017-10-20 11:30, ,0.022,0.001,0.001,107909,µG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NF02XA0001,2017-10-20 11:30,<,0.001,0.001,0.001,107910,µG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
NF02XA0001,2017-10-20 11:30, ,1,0.5,0.5,107907,µG/L,BORON TOTAL,BORE  TOTAL,P
NF02XA0001,2017-10-20 11:30, ,0.003,0.001,0.001,107911,µG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NF02XA0001,2017-10-20 11:30, ,1.55,0.01,0.01,110261,MG/L,CALCIUM  TOTAL,CALCIUM TOTAL,P
NF02XA0001,2017-10-20 11:30, ,6.44,0.25,0.25,6010,MG/L,CARBON TOTAL ORGANIC,CARBONE ORGANIQUE TOTAL,P
NF02XA0001,2017-10-20 11:30, ,2.5,0.001,0.001,107912,µG/L,CERIUM TOTAL,CÉRIUM TOTAL,P
NF02XA0001,2017-10-20 11:30, ,0.029,0.001,0.001,107915,µG/L,CESIUM TOTAL,CÉSIUM TOTAL,P
NF02XA0001,2017-10-20 11:30, ,0.2,0.2,0.1,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NF02XA0001,2017-10-20 11:30, ,0.88,0.02,0.02,107914,µG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NF02XA0001,2017-10-20 11:30, ,0.283,0.002,0.002,107913,µG/L,COBALT TOTAL,COBALT TOTAL,P
NF02XA0001,2017-10-20 11:30, ,69,5,5,110707,HZN UNITS,COLOUR APPARENT,COULEUR APPARENTE,P
NF02XA0001,2017-10-20 11:30, ,12,,,109027,µS/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NF02XA0001,2017-10-20 11:30, ,1.05,0.05,0.05,107916,µG/L,COPPER  TOTAL,CUIVRE TOTAL,P
NF02XA0001,2017-10-20 11:30,<,0.03,0.03,0.02,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NF02XA0001,2017-10-20 11:30, ,0.198,0.001,0.001,107918,µG/L,GALLIUM TOTAL,GALLIUM TOTAL,P
NF02XA0001,2017-10-20 11:30, ,5.92,0.236,0.236,10602,MG/L,HARDNESS TOTAL (CALCD.) CACO3,DURETÉ TOTALE (CALC.) CACO3,P
NF02XA0001,2017-10-20 11:30, ,1100,0.5,0.5,107917,µG/L,IRON TOTAL,FER TOTAL,P
NF02XA0001,2017-10-20 11:30, ,1.27,0.001,0.001,107919,µG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
NF02XA0001,2017-10-20 11:30, ,0.202,0.005,0.005,107925,µG/L,LEAD TOTAL,PLOMB TOTAL,P
NF02XA0001,2017-10-20 11:30, ,0.39,0.01,0.01,107920,µG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NF02XA0001,2017-10-20 11:30, ,0.5,0.05,0.05,110263,MG/L,MAGNESIUM TOTAL,MAGNÉSIUM TOTAL,P
NF02XA0001,2017-10-20 11:30, ,14.8,0.05,0.05,107921,µG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NF02XA0001,2017-10-20 11:30, ,0.064,0.005,0.005,107922,µG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NF02XA0001,2017-10-20 11:30, ,0.55,0.02,0.02,107924,µG/L,NICKEL  TOTAL,NICKEL  TOTAL,P
NF02XA0001,2017-10-20 11:30, ,0.06,0.002,0.002,107923,µG/L,NIOBIUM TOTAL,NIOBIUM TOTAL,P
NF02XA0001,2017-10-20 11:30, ,0.21,0.02,0.02,110240,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NF02XA0001,2017-10-20 11:30, ,12.18,,,110002,MG/L,OXYGEN DISSOLVED,OXYGÈNE DISSOUS,P
NF02XA0001,2017-10-20 11:30, ,93.9,,,110003,% SAT,OXYGEN DISSOLVED % SATURATION,OXYGÈNE DISSOUS % SATURATION,P
NF02XA0001,2017-10-20 11:30, ,6.76,0,0,10301,PH,PH,PH,P
NF02XA0001,2017-10-20 11:30, ,6.32,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NF02XA0001,2017-10-20 11:30, ,0.084,0.002,0.002,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NF02XA0001,2017-10-20 11:30,<,0.001,0.001,0.001,107927,µG/L,PLATINUM TOTAL,PLATINE TOTAL,P
NF02XA0001,2017-10-20 11:30,<,0.4,0.4,0.4,110265,MG/L,POTASSIUM TOTAL,POTASSIUM TOTAL,P
NF02XA0001,2017-10-20 11:30, ,0.921,0.001,0.001,107928,µG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
NF02XA0001,2017-10-20 11:30, ,0.03,0.01,0.01,107930,µG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
NF02XA0001,2017-10-20 11:30, ,0.002,0.001,0.001,107904,µG/L,SILVER TOTAL,ARGENT TOTAL,P
NF02XA0001,2017-10-20 11:30, ,0.74,0.02,0.02,110266,MG/L,SODIUM TOTAL,SODIUM TOTAL,P
NF02XA0001,2017-10-20 11:30, ,13.5,0.7,0.7,2041,µS/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NF02XA0001,2017-10-20 11:30, ,12.7,0.05,0.05,107932,µG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NF02XA0001,2017-10-20 11:30, ,0.7,0.2,0.1,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NF02XA0001,2017-10-20 11:30, ,4.24,,,109028,DEG C,TEMPERATURE WATER (FIELD),TEMPÉRATURE DE L'EAU (TERRAIN),P
NF02XA0001,2017-10-20 11:30, ,0.005,0.001,0.001,107934,µG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
NF02XA0001,2017-10-20 11:30, ,0.007,0.005,0.005,107931,µG/L,TIN TOTAL,ÉTAIN TOTAL,P
NF02XA0001,2017-10-20 11:30, ,24.4,0.05,0.05,107933,µG/L,TITANIUM TOTAL,TITANE TOTAL,P
NF02XA0001,2017-10-20 11:30, ,0.004,0.001,0.001,107937,µG/L,TUNGSTEN TOTAL,TUNGSTÈNE TOTAL,P
NF02XA0001,2017-10-20 11:30, ,4.3,0.1,0.1,101168,NTU,TURBIDITY,TURBIDITÉ,P
NF02XA0001,2017-10-20 11:30, ,10.9,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
NF02XA0001,2017-10-20 11:30, ,0.0523,0.0005,0.0005,107935,µG/L,URANIUM TOTAL,URANIUM TOTAL,P
NF02XA0001,2017-10-20 11:30, ,1.57,0.01,0.01,107936,µG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NF02XA0001,2017-10-20 11:30, ,0.607,0.001,0.001,107938,µG/L,YTTRIUM TOTAL,YTTRIUM TOTAL,P
NF02XA0001,2017-10-20 11:30, ,1.4,0.2,0.2,107939,µG/L,ZINC TOTAL,ZINC TOTAL,P
NF02XA0001,2017-11-02 13:05, ,4.38,1,0.3,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NF02XA0001,2017-11-02 13:05, ,3.94,1,0.3,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NF02XA0001,2017-11-02 13:05, ,50.1,0.5,0.5,107905,µG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NF02XA0001,2017-11-02 13:05, ,0.024,0.001,0.001,107929,µG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
NF02XA0001,2017-11-02 13:05, ,0.28,0.01,0.01,107906,µG/L,ARSENIC  TOTAL,ARSENIC  TOTAL,P
NF02XA0001,2017-11-02 13:05, ,32.5,0.05,0.05,107908,µG/L,BARIUM TOTAL,BARYUM TOTAL,P
NF02XA0001,2017-11-02 13:05, ,0.006,0.001,0.001,107909,µG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NF02XA0001,2017-11-02 13:05,<,0.001,0.001,0.001,107910,µG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
NF02XA0001,2017-11-02 13:05, ,1.9,0.5,0.5,107907,µG/L,BORON TOTAL,BORE  TOTAL,P
