"","DATE_COL","SITE_ID","DOC","TP","NO3 as N","UNITS","LAT","LON","ECO_TYPE"
"248",2000-07-10,"NW07OB0002",27.2,0.086,0.034,"mg/L",60.0044,-116.9692,"River/Stream"
"249",2000-07-11,"AL05BA0011",0.742,0.005,0.056,"mg/L",51.4433,-116.2117,"River/Stream"
"250",2000-07-11,"AL05BE0013",0.74,0.008,0.068,"mg/L",51.1228,-115.3867,"River/Stream"
"251",2000-07-11,"MA05PF0022",9.9,0.022,0.013,"mg/L",50.3008,-95.5556,"River/Stream"
"252",2000-07-11,"US05NF0001",22.6,0.577,0.012,"mg/L",48.9997,-100.9,"River/Stream"
"253",2000-07-12,"MA05OB0001",8.03,0.238,0.01,"mg/L",49.0314,-98.2778,"River/Stream"
"254",2000-07-12,"MA05OC0001",11.4,0.343,0.302,"mg/L",49.0081,-97.2108,"River/Stream"
"255",2000-07-12,"NW10OB0003",4.3,0.01,0.021,"mg/L",68.7542,-122.4022,"River/Stream"
"256",2000-07-12,"NW10OB0006",6.2,0.024,0.014,"mg/L",68.3308,-121.9633,"River/Stream"
"257",2000-07-13,"PE01CA0001",8.7,0.0168,1.8,"mg/L",46.7442,-64.1817,"River/Stream"
"258",2000-07-13,"PE01CB0143",1.8,0.0463,6.2,"mg/L",46.3933,-63.6586,"River/Stream"
"259",2000-07-16,"AL07DD0001",13.6,0.189,0.03,"mg/L",58.1725,-111.3703,"River/Stream"
"260",2000-07-17,"AL05AK0001",2.87,0.038,0.01,"mg/L",50.7375,-110.0956,"River/Stream"
"261",2000-07-17,"BC08NA0033",0.5,0.013,0.102,"mg/L",51.4192,-116.4378,"River/Stream"
"262",2000-07-17,"BC08NK0003",0.5,0.013,0.205,"mg/L",49.1797,-115.167,"River/Stream"
"263",2000-07-18,"AL05CK0001",12,0.509,0.294,"mg/L",50.9028,-110.2969,"River/Stream"
"264",2000-07-18,"BC08NF0001",0.5,0.009,0.066,"mg/L",50.8856,-116.0431,"River/Stream"
"265",2000-07-18,"SA05FE0001",13.3,0.113,0.01,"mg/L",52.9403,-109.8733,"River/Stream"
"266",2000-07-19,"AL05EF0003",10.5,0.317,0.294,"mg/L",53.6014,-110.0083,"River/Stream"
"267",2000-07-19,"YT10AA0001",1.6,0.018,0.024,"mg/L",60.0477,-128.9018,"River/Stream"
"268",2000-07-22,"NW10UF0002",0.5,0.284,0.013,"mg/L",66.3736,-65.4811,"River/Stream"
"269",2000-07-22,"NW10UF0003",1.5,0.051,0.048,"mg/L",66.6,-65.2297,"River/Stream"
"270",2000-07-25,"BC08NB0002",0.5,0.055,0.079,"mg/L",51.3834,-117.4504,"River/Stream"
"271",2000-07-25,"BC08ND0003",0.5,0.03,0.083,"mg/L",51.2138,-117.6958,"River/Stream"
"272",2000-07-27,"NW10VK0001",3.8,0.004,0.022,"mg/L",81.79416,-70.44221,"River/Stream"
"273",2000-07-27,"NW10VK0003",1.2,1.1,0.035,"mg/L",81.84288,-70.92143,"River/Stream"
"274",2000-07-30,"BC08EF0001",1.7,0.061,0.024,"mg/L",54.6344,-128.4092,"River/Stream"
"275",2000-07-31,"BC08NA0033",0.5,0.036,0.083,"mg/L",51.4192,-116.4378,"River/Stream"
"276",2000-07-31,"BC08NK0003",0.5,0.009,0.232,"mg/L",49.1797,-115.167,"River/Stream"
"277",2000-08-01,"BC08NF0001",0.5,0.009,0.06,"mg/L",50.8856,-116.0431,"River/Stream"
"278",2000-08-02,"YT10MD0001",3.4,0.005,0.049,"mg/L",69.3264,-139.5672,"River/Stream"
"279",2000-08-06,"YT09FB0003",12.4,0.029,0.012,"mg/L",67.58,-139.78,"River/Stream"
"280",2000-08-07,"BC08EF0001",1.1,0.031,0.023,"mg/L",54.6344,-128.4092,"River/Stream"
"281",2000-08-07,"YT10AA0001",2.3,0.021,0.017,"mg/L",60.0477,-128.9018,"River/Stream"
"282",2000-08-10,"MA05OB0001",10.6,0.247,0.01,"mg/L",49.0314,-98.2778,"River/Stream"
"283",2000-08-10,"YT08AA0010",3.1,0.096,0.007,"mg/L",60.7478,-137.5036,"River/Stream"
"284",2000-08-14,"BC08NA0033",0.5,0.013,0.08,"mg/L",51.4192,-116.4378,"River/Stream"
"285",2000-08-14,"BC08NB0002",0.5,0.113,0.072,"mg/L",51.3834,-117.4504,"River/Stream"
"286",2000-08-14,"BC08ND0003",0.5,0.007,0.07,"mg/L",51.2138,-117.6958,"River/Stream"
"287",2000-08-14,"BC08NF0001",0.5,0.006,0.06,"mg/L",50.8856,-116.0431,"River/Stream"
"288",2000-08-14,"SA05LC0001",18.5,0.021,0.01,"mg/L",52.8667,-102.1831,"River/Stream"
"289",2000-08-14,"SA05MD0002",17.4,0.125,0.038,"mg/L",51.5331,-101.8889,"River/Stream"
"290",2000-08-15,"BC08NK0003",0.5,0.008,0.232,"mg/L",49.1797,-115.167,"River/Stream"
"291",2000-08-15,"MA05KH0001",6.51,0.063,0.025,"mg/L",53.8417,-101.3344,"River/Stream"
"292",2000-08-15,"MA05PF0022",10.6,0.03,0.024,"mg/L",50.3008,-95.5556,"River/Stream"
"293",2000-08-15,"SA05KH0002",19.8,0.079,0.047,"mg/L",53.6,-102.1167,"River/Stream"
"294",2000-08-15,"SA06EA0003",7.82,0.019,0.01,"mg/L",55.6081,-102.1956,"River/Stream"
"295",2000-08-16,"MA05OC0001",10.6,0.298,0.427,"mg/L",49.0081,-97.2108,"River/Stream"
"296",2000-08-18,"NW10TB0002",3.6,0.011,0.008,"mg/L",73.2269,-119.5422,"River/Stream"
"297",2000-08-20,"AL07DD0001",10.2,0.078,0.01,"mg/L",58.1725,-111.3703,"River/Stream"
"298",2000-08-20,"BC08EF0001",0.6,0.014,0.024,"mg/L",54.6344,-128.4092,"River/Stream"
"299",2000-08-21,"YT09FB0003",13.3,0.05,0.041,"mg/L",67.58,-139.78,"River/Stream"
"300",2000-08-22,"AL07AA0015",0.229,0.007,0.064,"mg/L",52.6644,-117.8808,"River/Stream"
"301",2000-08-22,"AL07AA0023",0.372,0.007,0.0505,"mg/L",53.0417,-118.0872,"River/Stream"
"302",2000-08-22,"AL07KC0001",7.02,0.074,0.026,"mg/L",59.1139,-112.4264,"River/Stream"
"303",2000-08-22,"NW06MA0001",3.7,0.01,0.008,"mg/L",64.7731,-97.0678,"River/Stream"
"304",2000-08-23,"AL05BA0011",0.379,0.004,0.05,"mg/L",51.4433,-116.2117,"River/Stream"
"305",2000-08-23,"AL05BE0013",0.444,0.007,0.07,"mg/L",51.1228,-115.3867,"River/Stream"
"306",2000-08-23,"AL05DA0001",0.161,0.002,0.072,"mg/L",52.0028,-116.4719,"River/Stream"
"307",2000-08-23,"NW07RD0001",2.8,0.004,0.008,"mg/L",62.8889,-108.4719,"River/Stream"
"308",2000-08-23,"NW10LA0003",7.6,0.079,0.052,"mg/L",67.4561,-133.7369,"River/Stream"
"309",2000-08-23,"NW10MC0001",8.4,0.093,0.096,"mg/L",67.2206,-134.9456,"River/Stream"
"310",2000-08-23,"YT08AA0010",3.9,0.155,0.014,"mg/L",60.7478,-137.5036,"River/Stream"
"311",2000-08-23,"YT10AA0001",0.5,0.017,0.03,"mg/L",60.0477,-128.9018,"River/Stream"
"312",2000-08-28,"AL05CK0001",4.42,0.063,0.01,"mg/L",50.9028,-110.2969,"River/Stream"
"313",2000-08-28,"BC08NB0002",0.5,0.011,0.052,"mg/L",51.3834,-117.4504,"River/Stream"
"314",2000-08-28,"BC08NF0001",0.7,0.009,0.091,"mg/L",50.8856,-116.0431,"River/Stream"
"315",2000-08-28,"NW10PC0019",4.2,0.006,0.021,"mg/L",67.2289,-115.8881,"River/Stream"
"316",2000-08-29,"AL05AK0001",2.65,0.024,0.01,"mg/L",50.7375,-110.0956,"River/Stream"
"317",2000-08-29,"BC08NA0033",0.5,0.006,0.079,"mg/L",51.4192,-116.4378,"River/Stream"
"318",2000-08-30,"AL05EF0003",3.11,0.019,0.01,"mg/L",53.6014,-110.0083,"River/Stream"
"319",2000-08-30,"SA05FE0001",13.7,0.152,0.01,"mg/L",52.9403,-109.8733,"River/Stream"
"320",2000-09-03,"YT09FB0003",12.3,0.011,0.025,"mg/L",67.58,-139.78,"River/Stream"
"321",2000-09-05,"BC08EF0001",2,0.011,0.028,"mg/L",54.6344,-128.4092,"River/Stream"
"322",2000-09-06,"BC08NK0003",1.1,0.005,0.306,"mg/L",49.1797,-115.167,"River/Stream"
"323",2000-09-06,"US05ND0004",17.6,0.386,0.087,"mg/L",48.99,-101.9578,"River/Stream"
"324",2000-09-06,"US05NF0001",22.7,0.442,0.012,"mg/L",48.9997,-100.9,"River/Stream"
"325",2000-09-06,"YT10AA0001",2.3,0.012,0.007,"mg/L",60.0477,-128.9018,"River/Stream"
"326",2000-09-07,"MA05OB0001",8.68,0.206,0.01,"mg/L",49.0314,-98.2778,"River/Stream"
"327",2000-09-08,"SA05JM0014",7.59,0.122,0.026,"mg/L",50.4839,-101.5431,"River/Stream"
"328",2000-09-11,"AL05BA0011",0.692,0.002,0.05,"mg/L",51.4433,-116.2117,"River/Stream"
"329",2000-09-11,"AL05BE0013",0.593,0.007,0.09,"mg/L",51.1228,-115.3867,"River/Stream"
"330",2000-09-11,"BC08NA0033",0.5,0.002,0.102,"mg/L",51.4192,-116.4378,"River/Stream"
"331",2000-09-11,"BC08NB0002",0.9,0.004,0.105,"mg/L",51.3834,-117.4504,"River/Stream"
"332",2000-09-11,"BC08ND0003",0.7,0.002,0.127,"mg/L",51.2138,-117.6958,"River/Stream"
"333",2000-09-11,"BC08NF0001",1.2,0.002,0.07,"mg/L",50.8856,-116.0431,"River/Stream"
"334",2000-09-12,"AL05DA0001",0.288,0.006,0.086,"mg/L",52.0028,-116.4719,"River/Stream"
"335",2000-09-12,"AL07AA0015",0.44,0.006,0.072,"mg/L",52.6644,-117.8808,"River/Stream"
"336",2000-09-12,"AL07AA0023",0.631,0.006,0.055,"mg/L",53.0417,-118.0872,"River/Stream"
"337",2000-09-12,"BC08NK0003",1.2,0.007,0.347,"mg/L",49.1797,-115.167,"River/Stream"
"338",2000-09-12,"MA05PF0022",10.9,0.031,0.011,"mg/L",50.3008,-95.5556,"River/Stream"
"339",2000-09-13,"MA05OC0001",8.64,0.486,0.958,"mg/L",49.0081,-97.2108,"River/Stream"
"340",2000-09-13,"SA05MD0002",13,0.08,0.01,"mg/L",51.5331,-101.8889,"River/Stream"
"341",2000-09-14,"MA05KH0001",6.63,0.076,0.01,"mg/L",53.8417,-101.3344,"River/Stream"
"342",2000-09-14,"SA05KH0002",20.2,0.05,0.091,"mg/L",53.6,-102.1167,"River/Stream"
"343",2000-09-14,"YT10MD0001",2.5,0.006,0.068,"mg/L",69.3264,-139.5672,"River/Stream"
"344",2000-09-15,"BC08MH0027",3,0.064,2.77,"mg/L",49.0024,-122.2323,"River/Stream"
"345",2000-09-17,"YT09FB0003",7.4,0.01,0.002,"mg/L",67.58,-139.78,"River/Stream"
"346",2000-09-18,"BC08EF0001",2.3,0.38,0.059,"mg/L",54.6344,-128.4092,"River/Stream"
"347",2000-09-18,"NW07OB0002",27.5,0.103,0.083,"mg/L",60.0044,-116.9692,"River/Stream"
"348",2000-09-18,"SA06AF0001",6.49333333333333,0.0185,0.01,"mg/L",54.5667,-109.8361,"River/Stream"
"349",2000-09-19,"AL05EF0003",4.28,0.044,0.037,"mg/L",53.6014,-110.0083,"River/Stream"
"350",2000-09-19,"AL06AD0001",15.3,0.044,0.01,"mg/L",54.3542,-110.2119,"River/Stream"
"351",2000-09-19,"AL07DD0001",11.1,0.044,0.01,"mg/L",58.1725,-111.3703,"River/Stream"
"352",2000-09-19,"SA05FE0001",14.2,0.145,0.01,"mg/L",52.9403,-109.8733,"River/Stream"
"353",2000-09-19,"YT08AA0010",4.4,0.152,0.002,"mg/L",60.7478,-137.5036,"River/Stream"
"354",2000-09-20,"AL05AK0001",2.74,0.018,0.01,"mg/L",50.7375,-110.0956,"River/Stream"
"355",2000-09-20,"AL05CK0001",4.96,0.124,0.01,"mg/L",50.9028,-110.2969,"River/Stream"
"356",2000-09-22,"NW10OB0003",4.4,0.007,0.043,"mg/L",68.7542,-122.4022,"River/Stream"
"357",2000-09-22,"NW10OB0006",6,0.004,0.044,"mg/L",68.3308,-121.9633,"River/Stream"
"358",2000-09-22,"YT10AA0001",2.3,0.014,0.026,"mg/L",60.0477,-128.9018,"River/Stream"
"359",2000-09-25,"BC08NA0033",0.5,0.005,0.101,"mg/L",51.4192,-116.4378,"River/Stream"
"360",2000-09-26,"BC08NF0001",0.5,0.006,0.095,"mg/L",50.8856,-116.0431,"River/Stream"
"361",2000-09-26,"BC08NK0003",0.5,0.008,0.363,"mg/L",49.1797,-115.167,"River/Stream"
"362",2000-10-02,"AL05BA0011",0.823,0.00333333333333333,0.0545,"mg/L",51.4433,-116.2117,"River/Stream"
"363",2000-10-02,"AL05BE0013",0.782,0.014,0.06,"mg/L",51.1228,-115.3867,"River/Stream"
"364",2000-10-02,"BC08EF0001",2.6,0.024,0.038,"mg/L",54.6344,-128.4092,"River/Stream"
"365",2000-10-03,"AL05DA0001",0.329,0.008,0.09,"mg/L",52.0028,-116.4719,"River/Stream"
"366",2000-10-03,"AL07AA0015",0.582,0.005,0.079,"mg/L",52.6644,-117.8808,"River/Stream"
"367",2000-10-03,"AL07AA0023",0.623,0.007,0.057,"mg/L",53.0417,-118.0872,"River/Stream"
"368",2000-10-03,"YT08AA0010",3.5,0.099,0.01,"mg/L",60.7478,-137.5036,"River/Stream"
"369",2000-10-10,"BC08NA0033",0.5,0.002,0.11,"mg/L",51.4192,-116.4378,"River/Stream"
"370",2000-10-10,"BC08NB0002",0.5,0.006,0.136,"mg/L",51.3834,-117.4504,"River/Stream"
"371",2000-10-10,"BC08ND0003",0.5,0.006,0.152,"mg/L",51.2138,-117.6958,"River/Stream"
"372",2000-10-10,"BC08NK0003",0.5,0.008,0.272,"mg/L",49.1797,-115.167,"River/Stream"
"373",2000-10-11,"YT10AA0001",2.2,0.012,0.045,"mg/L",60.0477,-128.9018,"River/Stream"
"374",2000-10-12,"MA05OB0001",9.06,0.16,0.01,"mg/L",49.0314,-98.2778,"River/Stream"
"375",2000-10-12,"NW10JC0001",3,0.009,0.141,"mg/L",65.1358,-123.5139,"River/Stream"
"376",2000-10-13,"NW10LA0003",5.9,0.055,0.047,"mg/L",67.4561,-133.7369,"River/Stream"
"377",2000-10-13,"US05NF0001",23.8,0.361,0.01,"mg/L",48.9997,-100.9,"River/Stream"
"378",2000-10-15,"BC08EF0001",2,0.011,0.049,"mg/L",54.6344,-128.4092,"River/Stream"
"379",2000-10-15,"YT09FB0003",6.5,0.01,0.056,"mg/L",67.58,-139.78,"River/Stream"
"380",2000-10-18,"MA05PF0022",10.4,0.033,0.086,"mg/L",50.3008,-95.5556,"River/Stream"
"381",2000-10-18,"SA05LC0001",14.8,0.028,0.01,"mg/L",52.8667,-102.1831,"River/Stream"
"382",2000-10-18,"SA05MD0002",13.2,0.311,0.183,"mg/L",51.5331,-101.8889,"River/Stream"
"383",2000-10-19,"MA05KH0001",6.69,0.05,0.01,"mg/L",53.8417,-101.3344,"River/Stream"
"384",2000-10-19,"MA05OC0001",10.1,0.136,0.133,"mg/L",49.0081,-97.2108,"River/Stream"
"385",2000-10-19,"SA05KH0002",10.6,0.04,0.01,"mg/L",53.6,-102.1167,"River/Stream"
"386",2000-10-23,"BC08NA0033",0.5,0.005,0.12,"mg/L",51.4192,-116.4378,"River/Stream"
"387",2000-10-23,"BC08NB0002",0.9,0.007,0.161,"mg/L",51.3834,-117.4504,"River/Stream"
"388",2000-10-23,"BC08ND0003",0.7,0.006,0.188,"mg/L",51.2138,-117.6958,"River/Stream"
"389",2000-10-23,"BC08NF0001",0.8,0.007,0.082,"mg/L",50.8856,-116.0431,"River/Stream"
"390",2000-10-24,"AL05AK0001",1.96,0.018,0.207,"mg/L",50.7375,-110.0956,"River/Stream"
"391",2000-10-24,"AL05CK0001",3.63,0.031,0.01,"mg/L",50.9028,-110.2969,"River/Stream"
"392",2000-10-25,"AL05EF0003",2.59,0.038,0.318,"mg/L",53.6014,-110.0083,"River/Stream"
"393",2000-10-25,"BC08NK0003",0.6,0.009,0.298,"mg/L",49.1797,-115.167,"River/Stream"
"394",2000-10-25,"SA05FE0001",13,0.075,0.01,"mg/L",52.9403,-109.8733,"River/Stream"
"395",2000-10-30,"BC08EF0001",3.9,0.017,0.084,"mg/L",54.6344,-128.4092,"River/Stream"
"396",2000-10-30,"YT10AA0001",2.6,0.018,0.05,"mg/L",60.0477,-128.9018,"River/Stream"
"397",2000-11-05,"BC08NB0002",0.8,0.002,0.168,"mg/L",51.3834,-117.4504,"River/Stream"
"398",2000-11-05,"BC08ND0003",0.6,0.002,0.197,"mg/L",51.2138,-117.6958,"River/Stream"
"399",2000-11-06,"AL05BA0011",0.512,0.003,0.077,"mg/L",51.4433,-116.2117,"River/Stream"
"400",2000-11-06,"AL05BE0013",0.417,0.009,0.148,"mg/L",51.1228,-115.3867,"River/Stream"
"401",2000-11-06,"AL05DA0001",0.36,0.002,0.108,"mg/L",52.0028,-116.4719,"River/Stream"
"402",2000-11-06,"BC08NA0033",0.6,0.003,0.142,"mg/L",51.4192,-116.4378,"River/Stream"
"403",2000-11-06,"BC08NF0001",1.2,0.003,0.082,"mg/L",50.8856,-116.0431,"River/Stream"
"404",2000-11-06,"BC08NK0003",1.4,0.003,0.309,"mg/L",49.1797,-115.167,"River/Stream"
"405",2000-11-07,"AL07AA0015",0.336,0.003,0.103,"mg/L",52.6644,-117.8808,"River/Stream"
"406",2000-11-07,"AL07AA0023",0.484,0.005,0.093,"mg/L",53.0417,-118.0872,"River/Stream"
"407",2000-11-07,"MA05PF0022",10.2,0.033,0.094,"mg/L",50.3008,-95.5556,"River/Stream"
"408",2000-11-07,"SA05MD0002",1.45,0.053,0.01,"mg/L",51.5331,-101.8889,"River/Stream"
"409",2000-11-08,"AL05EF0003",2.69,0.033,0.424,"mg/L",53.6014,-110.0083,"River/Stream"
"410",2000-11-08,"MA05OC0001",10.7,0.472,2.19,"mg/L",49.0081,-97.2108,"River/Stream"
"411",2000-11-08,"SA05FE0001",13.6,0.062,0.01,"mg/L",52.9403,-109.8733,"River/Stream"
"412",2000-11-08,"SA05KH0002",11,0.037,0.01,"mg/L",53.6,-102.1167,"River/Stream"
"413",2000-11-09,"AL05AK0001",1.86,0.013,0.701,"mg/L",50.7375,-110.0956,"River/Stream"
"414",2000-11-09,"AL05CK0001",4.74,0.021,0.051,"mg/L",50.9028,-110.2969,"River/Stream"
"415",2000-11-12,"BC08EF0001",3.9,0.016,0.079,"mg/L",54.6344,-128.4092,"River/Stream"
"416",2000-11-15,"MA05OB0001",9.83,0.192,0.01,"mg/L",49.0314,-98.2778,"River/Stream"
"417",2000-11-16,"BC08MH0027",3.9,0.067,3.04,"mg/L",49.0024,-122.2323,"River/Stream"
"418",2000-11-20,"BC08NA0033",0.6,0.004,0.15,"mg/L",51.4192,-116.4378,"River/Stream"
"419",2000-11-20,"BC08NB0002",0.5,0.003,0.207,"mg/L",51.3834,-117.4504,"River/Stream"
"420",2000-11-20,"BC08ND0003",0.5,0.004,0.251,"mg/L",51.2138,-117.6958,"River/Stream"
"421",2000-11-20,"BC08NF0001",0.8,0.005,0.106,"mg/L",50.8856,-116.0431,"River/Stream"
"422",2000-11-21,"BC08NK0003",0.9,0.006,0.5,"mg/L",49.1797,-115.167,"River/Stream"
"423",2000-11-28,"BC08EF0001",3.8,0.011,0.089,"mg/L",54.6344,-128.4092,"River/Stream"
"424",2000-11-28,"YT08AA0010",2.1,0.017,0.034,"mg/L",60.7478,-137.5036,"River/Stream"
"425",2000-11-30,"NW10KA0001",4.8,0.009,0.144,"mg/L",65.2817,-126.8492,"River/Stream"
"426",2000-12-04,"BC08NA0033",0.7,0.004,0.151,"mg/L",51.4192,-116.4378,"River/Stream"
"427",2000-12-04,"BC08NB0002",0.7,0.012,0.191,"mg/L",51.3834,-117.4504,"River/Stream"
"428",2000-12-04,"BC08ND0003",0.5,0.003,0.25,"mg/L",51.2138,-117.6958,"River/Stream"
"429",2000-12-04,"BC08NF0001",1.2,0.007,0.099,"mg/L",50.8856,-116.0431,"River/Stream"
"430",2000-12-04,"BC08NK0003",1.4,0.007,0.439,"mg/L",49.1797,-115.167,"River/Stream"
"431",2000-12-05,"AL05AK0001",1.6,0.012,0.991,"mg/L",50.7375,-110.0956,"River/Stream"
"432",2000-12-05,"AL05CK0001",3.57,0.011,0.01,"mg/L",50.9028,-110.2969,"River/Stream"
"433",2000-12-06,"AL05EF0003",2.31,0.026,0.414,"mg/L",53.6014,-110.0083,"River/Stream"
"434",2000-12-06,"SA05FE0001",16.3,0.044,0.162,"mg/L",52.9403,-109.8733,"River/Stream"
"435",2000-12-06,"SA05JM0014",8.17,0.09,0.058,"mg/L",50.4839,-101.5431,"River/Stream"
"436",2000-12-06,"SA05LC0001",14.6,0.018,0.047,"mg/L",52.8667,-102.1831,"River/Stream"
"437",2000-12-06,"SA05MD0002",12.6,0.064,0.081,"mg/L",51.5331,-101.8889,"River/Stream"
"438",2000-12-06,"SA06AF0001",6.08,0.021,0.029,"mg/L",54.5667,-109.8361,"River/Stream"
"439",2000-12-07,"AL06AD0001",16.5,0.041,0.197,"mg/L",54.3542,-110.2119,"River/Stream"
"440",2000-12-07,"MA05KH0001",6.29,0.021,0.014,"mg/L",53.8417,-101.3344,"River/Stream"
"441",2000-12-07,"SA05KH0002",11.1,0.03,0.057,"mg/L",53.6,-102.1167,"River/Stream"
"442",2000-12-10,"BC08EF0001",2.7,0.011,0.084,"mg/L",54.6344,-128.4092,"River/Stream"
"443",2000-12-11,"YT08AA0010",3.2,0.015,0.047,"mg/L",60.7478,-137.5036,"River/Stream"
"444",2000-12-12,"AL05DA0001",0.441,0.002,0.123,"mg/L",52.0028,-116.4719,"River/Stream"
"445",2000-12-12,"AL07AA0015",0.328,0.002,0.128,"mg/L",52.6644,-117.8808,"River/Stream"
"446",2000-12-12,"AL07AA0023",0.418,0.007,0.133,"mg/L",53.0417,-118.0872,"River/Stream"
"447",2000-12-12,"MA05PF0022",9.95,0.027,0.096,"mg/L",50.3008,-95.5556,"River/Stream"
"448",2000-12-13,"AL05BA0011",0.514,0.002,0.093,"mg/L",51.4433,-116.2117,"River/Stream"
"449",2000-12-13,"AL05BE0013",0.478,0.03,0.136,"mg/L",51.1228,-115.3867,"River/Stream"
"450",2000-12-13,"MA05OC0001",13.25,0.1645,0.6415,"mg/L",49.0081,-97.2108,"River/Stream"
"451",2000-12-13,"US05NF0001",27.7,0.492,0.071,"mg/L",48.9997,-100.9,"River/Stream"
"452",2000-12-14,"MA05OB0001",8.35,0.177,0.115,"mg/L",49.0314,-98.2778,"River/Stream"
"453",2000-12-18,"AL07KC0001",2.95,0.012,0.085,"mg/L",59.1139,-112.4264,"River/Stream"
"454",2000-12-18,"BC08NA0033",0.8,0.003,0.183,"mg/L",51.4192,-116.4378,"River/Stream"
"455",2000-12-18,"BC08NF0001",1.3,0.006,0.179,"mg/L",50.8856,-116.0431,"River/Stream"
"456",2000-12-27,"YT08AA0010",2.9,0.018,0.045,"mg/L",60.7478,-137.5036,"River/Stream"
"457",2000-12-31,"BC08EF0001",2.2,0.009,0.113,"mg/L",54.6344,-128.4092,"River/Stream"
"458",2001-01-02,"BC08NA0033",0.9,0.004,0.172,"mg/L",51.4192,-116.4378,"River/Stream"
"459",2001-01-02,"BC08NF0001",0.5,0.008,0.121,"mg/L",50.8856,-116.0431,"River/Stream"
"460",2001-01-02,"BC08NK0003",1.4,0.011,0.516,"mg/L",49.1797,-115.167,"River/Stream"
"461",2001-01-07,"YT10AA0001",1.4,0.007,0.096,"mg/L",60.0477,-128.9018,"River/Stream"
"462",2001-01-08,"BC08EF0001",1.9,0.01,0.112,"mg/L",54.6344,-128.4092,"River/Stream"
"463",2001-01-08,"BC08NB0002",0.5,0.014,0.196,"mg/L",51.3834,-117.4504,"River/Stream"
"464",2001-01-08,"BC08ND0003",0.5,0.004,0.26,"mg/L",51.2138,-117.6958,"River/Stream"
"465",2001-01-08,"YT08AA0010",2.1,0.021,0.049,"mg/L",60.7478,-137.5036,"River/Stream"
"466",2001-01-09,"SA05MD0002",12.1,0.058,0.359,"mg/L",51.5331,-101.8889,"River/Stream"
"467",2001-01-10,"MA05KH0001",5.2,0.021,0.043,"mg/L",53.8417,-101.3344,"River/Stream"
"468",2001-01-10,"SA05KH0002",11.8,0.03,0.018,"mg/L",53.6,-102.1167,"River/Stream"
"469",2001-01-10,"SA06EA0003",5.47,0.009,0.028,"mg/L",55.6081,-102.1956,"River/Stream"
"470",2001-01-11,"NW10LA0003",5.9,0.065,0.111,"mg/L",67.4561,-133.7369,"River/Stream"
"471",2001-01-11,"NW10MC0001",3.6,0.022,0.185,"mg/L",67.2206,-134.9456,"River/Stream"
"472",2001-01-13,"YT09FB0003",1.1,0.008,0.204,"mg/L",67.58,-139.78,"River/Stream"
"473",2001-01-15,"BC08NA0033",0.5,0.005,0.159,"mg/L",51.4192,-116.4378,"River/Stream"
"474",2001-01-15,"BC08NF0001",0.5,0.006,0.116,"mg/L",50.8856,-116.0431,"River/Stream"
"475",2001-01-16,"AL05AK0001",1.5,0.018,1.11,"mg/L",50.7375,-110.0956,"River/Stream"
"476",2001-01-16,"AL05CK0001",2.8,0.009,0.429,"mg/L",50.9028,-110.2969,"River/Stream"
"477",2001-01-16,"BC08NK0003",0.5,0.008,0.498,"mg/L",49.1797,-115.167,"River/Stream"
"478",2001-01-16,"MA05PF0022",10.2,0.025,0.157,"mg/L",50.3008,-95.5556,"River/Stream"
"479",2001-01-17,"AL05EF0003",2.02,0.055,0.487,"mg/L",53.6014,-110.0083,"River/Stream"
"480",2001-01-17,"MA05OB0001",6.42,0.155,0.233,"mg/L",49.0314,-98.2778,"River/Stream"
"481",2001-01-17,"MA05OC0001",10,0.102,0.524,"mg/L",49.0081,-97.2108,"River/Stream"
"482",2001-01-17,"SA05FE0001",11.8,0.032,0.099,"mg/L",52.9403,-109.8733,"River/Stream"
"483",2001-01-21,"BC08EF0001",2.4,0.007,0.11,"mg/L",54.6344,-128.4092,"River/Stream"
"484",2001-01-22,"YT08AA0010",1.5,0.015,0.052,"mg/L",60.7478,-137.5036,"River/Stream"
"485",2001-01-23,"AL05DA0001",0.235,0.003,0.122,"mg/L",52.0028,-116.4719,"River/Stream"
"486",2001-01-23,"AL07AA0015",0.319,0.002,0.12,"mg/L",52.6644,-117.8808,"River/Stream"
"487",2001-01-23,"AL07AA0023",0.357,0.009,0.126,"mg/L",53.0417,-118.0872,"River/Stream"
"488",2001-01-23,"AL07KC0001",2.53,0.01,0.091,"mg/L",59.1139,-112.4264,"River/Stream"
"489",2001-01-24,"AL05BA0011",0.45,0.002,0.095,"mg/L",51.4433,-116.2117,"River/Stream"
"490",2001-01-24,"AL05BE0013",0.602,0.008,0.086,"mg/L",51.1228,-115.3867,"River/Stream"
"491",2001-01-28,"AL07DD0001",5.87,0.433,0.18,"mg/L",58.1725,-111.3703,"River/Stream"
"492",2001-01-29,"BC08NA0033",0.5,0.004,0.152,"mg/L",51.4192,-116.4378,"River/Stream"
"493",2001-01-29,"BC08NF0001",0.5,0.01,0.112,"mg/L",50.8856,-116.0431,"River/Stream"
"494",2001-01-30,"BC08NK0003",0.5,0.002,0.476,"mg/L",49.1797,-115.167,"River/Stream"
"495",2001-02-02,"BC08MH0027",3,0.071,3.02,"mg/L",49.0024,-122.2323,"River/Stream"
"496",2001-02-04,"YT09FB0003",0.5,0.006,0.214,"mg/L",67.58,-139.78,"River/Stream"
