SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
QU02LB9001,2016-09-22 10:20,,74.6,0.25,0.25,6219,µG/L,IRON DISSOLVED,FER DISSOUS,P
QU02LB9001,2016-10-26 10:15,,67.7,0.25,0.25,6219,µG/L,IRON DISSOLVED,FER DISSOUS,P
QU02LB9001,2016-09-22 10:20,,0.04,0.01,0.01,6221,µG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
QU02LB9001,2016-10-26 10:15,,0.04,0.01,0.01,6221,µG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
QU02LB9001,2016-09-22 10:20,,0.5,0.1,0.1,6222,µG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
QU02LB9001,2016-10-26 10:15,,0.5,0.1,0.1,6222,µG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
QU02LB9001,2016-09-22 10:20,,2.55,0.15,0.15,6223,µG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
QU02LB9001,2016-10-26 10:15,,1.06,0.15,0.15,6223,µG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
QU02LB9001,2016-09-22 10:20,,0.21,0.05,0.05,6224,µG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
QU02LB9001,2016-10-26 10:15,,0.24,0.05,0.05,6224,µG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
QU02LB9001,2016-09-22 10:20,,0.478,0.025,0.025,6225,µG/L,NICKEL DISSOLVED,NICKEL  DISSOUS,P
QU02LB9001,2016-10-26 10:15,,0.61,0.025,0.025,6225,µG/L,NICKEL DISSOLVED,NICKEL  DISSOUS,P
QU02LB9001,2016-09-22 10:20,,0.077,0.025,0.025,6227,µG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
QU02LB9001,2016-10-26 10:15,,0.066,0.025,0.025,6227,µG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
QU02LB9001,2016-09-22 10:20,<,0.002,0.002,0.002,6228,µG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
QU02LB9001,2016-10-26 10:15,<,0.002,0.002,0.002,6228,µG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
QU02LB9001,2016-09-22 10:20,,51.8,0.15,0.15,6229,µG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
QU02LB9001,2016-10-26 10:15,,52.5,0.15,0.15,6229,µG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
QU02LB9001,2016-09-22 10:20,,0.388,0.015,0.015,6234,µG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
QU02LB9001,2016-10-26 10:15,,0.345,0.015,0.015,6234,µG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
QU02LB9001,2016-09-22 10:20,,0.9,0.07,0.07,6235,µG/L,ZINC DISSOLVED,ZINC DISSOUS,P
QU02LB9001,2016-10-26 10:15,,1.09,0.07,0.07,6235,µG/L,ZINC DISSOLVED,ZINC DISSOUS,P
QU02LB9001,2016-09-22 10:20,,206,1.5,1.5,8222,µG/L,ALUMINUM TOTAL RECOVERABLE,ALUMINIUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2016-10-26 10:15,,420,1.5,1.5,8222,µG/L,ALUMINUM TOTAL RECOVERABLE,ALUMINIUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2016-09-22 10:20,,14.9,0.1,0.1,8223,µG/L,BARIUM TOTAL RECOVERABLE,BARYUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2016-10-26 10:15,,16.7,0.1,0.1,8223,µG/L,BARIUM TOTAL RECOVERABLE,BARYUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2016-09-22 10:20,,1.1,0.1,0.1,8224,µG/L,COPPER  TOTAL RECOVERABLE,CUIVRE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-10-26 10:15,,1.4,0.1,0.1,8224,µG/L,COPPER  TOTAL RECOVERABLE,CUIVRE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-09-22 10:20,,282,0.5,0.5,8225,µG/L,IRON TOTAL RECOVERABLE,FER RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-10-26 10:15,,493,0.5,0.5,8225,µG/L,IRON TOTAL RECOVERABLE,FER RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-09-22 10:20,,0.6,0.1,0.1,8226,µG/L,LITHIUM TOTAL RECOVERABLE,LITHIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-10-26 10:15,,0.8,0.1,0.1,8226,µG/L,LITHIUM TOTAL RECOVERABLE,LITHIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-09-22 10:20,,19.3,0.2,0.2,8227,µG/L,MANGANESE TOTAL RECOVERABLE,MANGANÈSE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-10-26 10:15,,15.5,0.2,0.2,8227,µG/L,MANGANESE TOTAL RECOVERABLE,MANGANÈSE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-09-22 10:20,,1.1,0.2,0.2,8228,µG/L,ZINC TOTAL RECOVERABLE,ZINC RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-10-26 10:15,,2.1,0.2,0.2,8228,µG/L,ZINC TOTAL RECOVERABLE,ZINC RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-09-22 10:20,,0.04,0.02,0.02,8229,µG/L,ANTIMONY TOTAL RECOVERABLE,ANTIMOINE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-10-26 10:15,,0.05,0.02,0.02,8229,µG/L,ANTIMONY TOTAL RECOVERABLE,ANTIMOINE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-09-22 10:20,,0.45,0.02,0.02,8230,µG/L,ARSENIC TOTAL RECOVERABLE,ARSENIC RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-10-26 10:15,,0.47,0.02,0.02,8230,µG/L,ARSENIC TOTAL RECOVERABLE,ARSENIC RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-09-22 10:20,<,0.01,0.01,0.01,8231,µG/L,CADMIUM TOTAL RECOVERABLE,CADMIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-10-26 10:15,,0.03,0.01,0.01,8231,µG/L,CADMIUM TOTAL RECOVERABLE,CADMIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-09-22 10:20,,0.45,0.02,0.02,8232,µG/L,CHROMIUM TOTAL RECOVERABLE,CHROME  RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-10-26 10:15,,1.15,0.02,0.02,8232,µG/L,CHROMIUM TOTAL RECOVERABLE,CHROME  RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-09-22 10:20,,0.09,0.02,0.02,8233,µG/L,COBALT TOTAL RECOVERABLE,COBALT RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-10-26 10:15,,0.19,0.02,0.02,8233,µG/L,COBALT TOTAL RECOVERABLE,COBALT RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-09-22 10:20,,0.16,0.03,0.03,8236,µG/L,LEAD TOTAL RECOVERABLE,PLOMB RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-10-26 10:15,,0.26,0.03,0.03,8236,µG/L,LEAD TOTAL RECOVERABLE,PLOMB RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-09-22 10:20,,0.24,0.02,0.02,8237,µG/L,MOLYBDENUM TOTAL RECOVERABLE,MOLYBDÈNE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-10-26 10:15,,0.25,0.02,0.02,8237,µG/L,MOLYBDENUM TOTAL RECOVERABLE,MOLYBDÈNE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-09-22 10:20,,0.54,0.05,0.05,8238,µG/L,NICKEL  TOTAL RECOVERABLE,NICKEL  RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-10-26 10:15,,1.03,0.05,0.05,8238,µG/L,NICKEL  TOTAL RECOVERABLE,NICKEL  RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-09-22 10:20,,0.08,0.03,0.03,8240,µG/L,SELENIUM TOTAL RECOVERABLE,SÉLÉNIUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2016-10-26 10:15,,0.1,0.03,0.03,8240,µG/L,SELENIUM TOTAL RECOVERABLE,SÉLÉNIUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2016-09-22 10:20,,51.7,0.15,0.15,8241,µG/L,STRONTIUM TOTAL RECOVERABLE,STRONTIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-10-26 10:15,,56.5,0.15,0.15,8241,µG/L,STRONTIUM TOTAL RECOVERABLE,STRONTIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-09-22 10:20,,0.7,0.02,0.02,8244,µG/L,VANADIUM TOTAL RECOVERABLE,VANADIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-10-26 10:15,,1.02,0.02,0.02,8244,µG/L,VANADIUM TOTAL RECOVERABLE,VANADIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2016-09-22 10:20,<,0.005,0.005,0.005,8247,µG/L,SILVER TOTAL RECOVERABLE,ARGENT TOTAL RÉCUPÉRABLE,P
QU02LB9001,2016-10-26 10:15,<,0.005,0.005,0.005,8247,µG/L,SILVER TOTAL RECOVERABLE,ARGENT TOTAL RÉCUPÉRABLE,P
QU02LB9001,2016-09-22 10:20,,2.07,0.1,0.1,8250,µG/L,CHLOROPHYLL A,CHLOROPHYLLE A,P
QU02LB9001,2016-10-26 10:15,,1.26,0.1,0.1,8250,µG/L,CHLOROPHYLL A,CHLOROPHYLLE A,P
QU02LB9001,2016-09-22 10:20,,0.04,0.02,0.02,8251,MG/L,NITROGEN PARTICULATE ORGANIC,AZOTE ORGANIQUE PARTICULAIRE,P
QU02LB9001,2016-10-26 10:15,,0.04,0.02,0.02,8251,MG/L,NITROGEN PARTICULATE ORGANIC,AZOTE ORGANIQUE PARTICULAIRE,P
QU02LB9001,2016-09-22 10:20,,5.86,0.25,0.25,8258,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
QU02LB9001,2016-10-26 10:15,,6.43,0.25,0.25,8258,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
QU02LB9001,2016-09-22 10:20,,0.46,0.06,0.06,8260,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
QU02LB9001,2016-10-26 10:15,,0.6,0.06,0.06,8260,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
QU02LB9001,2016-09-22 10:20,,3,1,1,951,MG/L,TOTAL SUSPENDED SOLIDS (NON-FILTERABLE RESIDUES OR TOTAL SUSPENDED MATERIALS),SOLIDES TOTAUX EN SUSPENSION (OU RÉSIDUS NON FILTRABLES TOTAUX OU MATIÈRES EN SUSPENSION TOTALES),P
QU02LB9001,2016-10-26 10:15,,7,1,1,951,MG/L,TOTAL SUSPENDED SOLIDS (NON-FILTERABLE RESIDUES OR TOTAL SUSPENDED MATERIALS),SOLIDES TOTAUX EN SUSPENSION (OU RÉSIDUS NON FILTRABLES TOTAUX OU MATIÈRES EN SUSPENSION TOTALES),P
QU02LB9001,2016-09-22 10:20,,0.059,0.003,0.003,962,MG/L N,AMMONIA DISSOLVED,AZOTE AMMONIACAL DISSOUS,P
QU02LB9001,2016-10-26 10:15,,0.095,0.003,0.003,962,MG/L N,AMMONIA DISSOLVED,AZOTE AMMONIACAL DISSOUS,P
QU02LB9001,2016-09-22 10:20,,4.54,0.002,0.002,967,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
QU02LB9001,2016-10-26 10:15,,4.95,0.002,0.002,967,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
QU02LB9001,2016-09-22 10:20,,0.07,0.001,0.001,968,MG/L N,NITROGEN DISSOLVED NITRITE,AZOTE DISSOUS NITRITES,P
QU02LB9001,2016-10-26 10:15,,0.069,0.001,0.001,968,MG/L N,NITROGEN DISSOLVED NITRITE,AZOTE DISSOUS NITRITES,P
QU02LB9001,2016-09-22 10:20,,5.74,0.002,0.002,969,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
QU02LB9001,2016-10-26 10:15,,6.05,0.002,0.002,969,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
QU02LB9001,2016-09-22 10:20,,0.157,0.001,0.001,970,MG/L N,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
QU02LB9001,2016-10-26 10:15,,0.258,0.001,0.001,970,MG/L N,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
QU02LB9001,2016-09-22 10:20,,0.37,0.06,0.06,977,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
QU02LB9001,2016-10-26 10:15,,0.47,0.06,0.06,977,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
QU02LB9001,2017-04-03 09:40,,29.1,1.5,1.5,6207,µG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
QU02LB9001,2017-04-03 09:40,,554,1.5,1.5,8222,µG/L,ALUMINUM TOTAL RECOVERABLE,ALUMINIUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-04-03 09:40,,0.08,0.003,0.003,962,MG/L N,AMMONIA DISSOLVED,AZOTE AMMONIACAL DISSOUS,P
QU02LB9001,2017-04-03 09:40,,0.05,0.01,0.01,6208,µG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
QU02LB9001,2017-04-03 09:40,,0.05,0.02,0.02,8229,µG/L,ANTIMONY TOTAL RECOVERABLE,ANTIMOINE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-03 09:40,,0.299,0.025,0.025,6209,µG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
QU02LB9001,2017-04-03 09:40,,0.44,0.02,0.02,8230,µG/L,ARSENIC TOTAL RECOVERABLE,ARSENIC RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-03 09:40,,15.6,0.07,0.07,6210,µG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
QU02LB9001,2017-04-03 09:40,,22.5,0.1,0.1,8223,µG/L,BARIUM TOTAL RECOVERABLE,BARYUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-04-03 09:40,,0.008,0.005,0.005,6214,µG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
QU02LB9001,2017-04-03 09:40,,0.02,0.01,0.01,8231,µG/L,CADMIUM TOTAL RECOVERABLE,CADMIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-03 09:40,,6.67,0.25,0.25,8258,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
QU02LB9001,2017-04-03 09:40,,0.53,0.06,0.06,977,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
QU02LB9001,2017-04-03 09:40,,0.58,0.1,0.1,8250,µG/L,CHLOROPHYLL A,CHLOROPHYLLE A,P
QU02LB9001,2017-04-03 09:40,,0.209,0.015,0.015,6215,µG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
QU02LB9001,2017-04-03 09:40,,1.29,0.02,0.02,8232,µG/L,CHROMIUM TOTAL RECOVERABLE,CHROME  RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-03 09:40,,0.04,0.01,0.01,6216,µG/L,COBALT DISSOLVED,COBALT DISSOUS,P
QU02LB9001,2017-04-03 09:40,,0.24,0.02,0.02,8233,µG/L,COBALT TOTAL RECOVERABLE,COBALT RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-03 09:40,,0.97,0.06,0.06,6217,µG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
QU02LB9001,2017-04-03 09:40,,1.5,0.1,0.1,8224,µG/L,COPPER  TOTAL RECOVERABLE,CUIVRE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-03 09:40,,66.9,0.25,0.25,6219,µG/L,IRON DISSOLVED,FER DISSOUS,P
QU02LB9001,2017-04-03 09:40,,602,0.5,0.5,8225,µG/L,IRON TOTAL RECOVERABLE,FER RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-03 09:40,,0.03,0.01,0.01,6221,µG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
QU02LB9001,2017-04-03 09:40,,0.27,0.03,0.03,8236,µG/L,LEAD TOTAL RECOVERABLE,PLOMB RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-03 09:40,,0.5,0.1,0.1,6222,µG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
QU02LB9001,2017-04-03 09:40,,1,0.1,0.1,8226,µG/L,LITHIUM TOTAL RECOVERABLE,LITHIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-03 09:40,,2.57,0.15,0.15,6223,µG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
QU02LB9001,2017-04-03 09:40,,13.5,0.2,0.2,8227,µG/L,MANGANESE TOTAL RECOVERABLE,MANGANÈSE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-03 09:40,,1.22,0.03,0.03,1328,NG/L,MERCURY DISSOLVED,MERCURE DISSOUS,P
QU02LB9001,2017-04-03 09:40,,2.19,0.03,0.03,109747,NG/L,MERCURY TOTAL,MERCURE TOTAL,P
QU02LB9001,2017-04-03 09:40,,0.28,0.05,0.05,6224,µG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
QU02LB9001,2017-04-03 09:40,,0.31,0.02,0.02,8237,µG/L,MOLYBDENUM TOTAL RECOVERABLE,MOLYBDÈNE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-03 09:40,,0.541,0.025,0.025,6225,µG/L,NICKEL DISSOLVED,NICKEL  DISSOUS,P
QU02LB9001,2017-04-03 09:40,,1.14,0.05,0.05,8238,µG/L,NICKEL  TOTAL RECOVERABLE,NICKEL  RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-03 09:40,,0.09,0.02,0.02,8251,MG/L,NITROGEN PARTICULATE ORGANIC,AZOTE ORGANIQUE PARTICULAIRE,P
QU02LB9001,2017-04-03 09:40,,0.82,0.06,0.06,8260,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
QU02LB9001,2017-04-03 09:40,,0.038,0.002,0.002,1043,MG/L P,ORTHOPHOSPHATE DISSOLVED,ORTHOPHOSPHATE DISSOUS,P
QU02LB9001,2017-04-03 09:40,,0.033,0.002,0.002,1044,MG/L P,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
QU02LB9001,2017-04-03 09:40,,0.027,0.002,0.002,1045,MG/L P,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORUS TOTAL DISSOUS,P
QU02LB9001,2017-04-03 09:40,,0.073,0.025,0.025,6227,µG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
QU02LB9001,2017-04-03 09:40,,0.1,0.03,0.03,8240,µG/L,SELENIUM TOTAL RECOVERABLE,SÉLÉNIUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-04-03 09:40,<,0.002,0.002,0.002,6228,µG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
QU02LB9001,2017-04-03 09:40,<,0.005,0.005,0.005,8247,µG/L,SILVER TOTAL RECOVERABLE,ARGENT TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-04-03 09:40,,93,1,1,951,MG/L,TOTAL SUSPENDED SOLIDS (NON-FILTERABLE RESIDUES OR TOTAL SUSPENDED MATERIALS),SOLIDES TOTAUX EN SUSPENSION (OU RÉSIDUS NON FILTRABLES TOTAUX OU MATIÈRES EN SUSPENSION TOTALES),P
QU02LB9001,2017-04-03 09:40,,78.6,0.15,0.15,6229,µG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
QU02LB9001,2017-04-03 09:40,,80.6,0.15,0.15,8241,µG/L,STRONTIUM TOTAL RECOVERABLE,STRONTIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-03 09:40,,0.24,0.09,0.09,4753,MG/L,SULPHUR PARTICULATE,SOUFRE PARTICULAIRE,P
QU02LB9001,2017-04-03 09:40,,12,0.2,0.2,4755,NTU,TURBIDITY,TURBIDITÉ,P
QU02LB9001,2017-04-03 09:40,,0.219,0.015,0.015,6234,µG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
QU02LB9001,2017-04-03 09:40,,1.11,0.02,0.02,8244,µG/L,VANADIUM TOTAL RECOVERABLE,VANADIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-03 09:40,,1.02,0.07,0.07,6235,µG/L,ZINC DISSOLVED,ZINC DISSOUS,P
QU02LB9001,2017-04-03 09:40,,2.8,0.2,0.2,8228,µG/L,ZINC TOTAL RECOVERABLE,ZINC RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-20 10:00,,31.5,1.5,1.5,6207,µG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
QU02LB9001,2017-04-20 10:00,,1000,1.5,1.5,8222,µG/L,ALUMINUM TOTAL RECOVERABLE,ALUMINIUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-04-20 10:00,,0.026,0.003,0.003,962,MG/L N,AMMONIA DISSOLVED,AZOTE AMMONIACAL DISSOUS,P
QU02LB9001,2017-04-20 10:00,,0.04,0.01,0.01,6208,µG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
QU02LB9001,2017-04-20 10:00,,0.05,0.02,0.02,8229,µG/L,ANTIMONY TOTAL RECOVERABLE,ANTIMOINE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-20 10:00,,0.229,0.025,0.025,6209,µG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
QU02LB9001,2017-04-20 10:00,,0.39,0.02,0.02,8230,µG/L,ARSENIC TOTAL RECOVERABLE,ARSENIC RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-20 10:00,,12.9,0.07,0.07,6210,µG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
QU02LB9001,2017-04-20 10:00,,25.7,0.1,0.1,8223,µG/L,BARIUM TOTAL RECOVERABLE,BARYUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-04-20 10:00,,0.005,0.005,0.005,6214,µG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
QU02LB9001,2017-04-20 10:00,,0.02,0.01,0.01,8231,µG/L,CADMIUM TOTAL RECOVERABLE,CADMIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-20 10:00,,7.66,0.25,0.25,8258,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
QU02LB9001,2017-04-20 10:00,,0.58,0.06,0.06,977,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
QU02LB9001,2017-04-20 10:00,,1.17,0.1,0.1,8250,µG/L,CHLOROPHYLL A,CHLOROPHYLLE A,P
QU02LB9001,2017-04-20 10:00,,0.199,0.015,0.015,6215,µG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
QU02LB9001,2017-04-20 10:00,,2,0.02,0.02,8232,µG/L,CHROMIUM TOTAL RECOVERABLE,CHROME  RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-20 10:00,,0.05,0.01,0.01,6216,µG/L,COBALT DISSOLVED,COBALT DISSOUS,P
QU02LB9001,2017-04-20 10:00,,0.47,0.02,0.02,8233,µG/L,COBALT TOTAL RECOVERABLE,COBALT RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-20 10:00,,0.87,0.06,0.06,6217,µG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
QU02LB9001,2017-04-20 10:00,,1.9,0.1,0.1,8224,µG/L,COPPER  TOTAL RECOVERABLE,CUIVRE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-20 10:00,,64.4,0.25,0.25,6219,µG/L,IRON DISSOLVED,FER DISSOUS,P
QU02LB9001,2017-04-20 10:00,,1080,0.5,0.5,8225,µG/L,IRON TOTAL RECOVERABLE,FER RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-20 10:00,,0.03,0.01,0.01,6221,µG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
QU02LB9001,2017-04-20 10:00,,0.54,0.03,0.03,8236,µG/L,LEAD TOTAL RECOVERABLE,PLOMB RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-20 10:00,,0.4,0.1,0.1,6222,µG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
QU02LB9001,2017-04-20 10:00,,1.1,0.1,0.1,8226,µG/L,LITHIUM TOTAL RECOVERABLE,LITHIUM RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-20 10:00,,3.28,0.15,0.15,6223,µG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
QU02LB9001,2017-04-20 10:00,,32.4,0.2,0.2,8227,µG/L,MANGANESE TOTAL RECOVERABLE,MANGANÈSE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-20 10:00,,1.46,0.03,0.03,1328,NG/L,MERCURY DISSOLVED,MERCURE DISSOUS,P
QU02LB9001,2017-04-20 10:00,,3.35,0.03,0.03,109747,NG/L,MERCURY TOTAL,MERCURE TOTAL,P
QU02LB9001,2017-04-20 10:00,,0.21,0.05,0.05,6224,µG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
QU02LB9001,2017-04-20 10:00,,0.22,0.02,0.02,8237,µG/L,MOLYBDENUM TOTAL RECOVERABLE,MOLYBDÈNE RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-20 10:00,,0.56,0.025,0.025,6225,µG/L,NICKEL DISSOLVED,NICKEL  DISSOUS,P
QU02LB9001,2017-04-20 10:00,,1.71,0.05,0.05,8238,µG/L,NICKEL  TOTAL RECOVERABLE,NICKEL  RÉCUPÉRABLE TOTAL,P
QU02LB9001,2017-04-20 10:00,<,0.02,0.02,0.02,8251,MG/L,NITROGEN PARTICULATE ORGANIC,AZOTE ORGANIQUE PARTICULAIRE,P
QU02LB9001,2017-04-20 10:00,,0.58,0.06,0.06,8260,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
QU02LB9001,2017-04-20 10:00,,0.043,0.002,0.002,1043,MG/L P,ORTHOPHOSPHATE DISSOLVED,ORTHOPHOSPHATE DISSOUS,P
QU02LB9001,2017-04-20 10:00,,0.05,0.002,0.002,1044,MG/L P,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
QU02LB9001,2017-04-20 10:00,,0.017,0.002,0.002,1045,MG/L P,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORUS TOTAL DISSOUS,P
QU02LB9001,2017-04-20 10:00,,0.066,0.025,0.025,6227,µG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
QU02LB9001,2017-04-20 10:00,,0.08,0.03,0.03,8240,µG/L,SELENIUM TOTAL RECOVERABLE,SÉLÉNIUM TOTAL RÉCUPÉRABLE,P
QU02LB9001,2017-04-20 10:00,<,0.002,0.002,0.002,6228,µG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
