"SITE_NO","DATE_TIME_HEURE","FLAG_MARQUEUR","VALUE_VALEUR","SDL_LDE","MDL_LDM","VMV_CODE","UNIT_UNITE","VARIABLE","VARIABLE_FR","STATUS_STATUT"
"MA05PF0022","2016-04-05 11:30","","4.8390","","","10650","MG/L","HARDNESS NON-CARB. (CALCD.)","DURETÉ NON-CARB. (CALC.)","P"
"MA05PF0022","2016-04-05 11:30","","46.7390","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P"
"MA05PF0022","2016-04-05 11:30","",".0000","","","8501","MG/L","HYDROXIDE (CALCD.)","HYDROXYDE (CALC.)","P"
"MA05PF0022","2016-04-05 11:30","<","1.9700","","","1724","NG/L","IMAZAMETHABENZ-METHYL","IMAZAMÉTHABENZ-MÉTHYLE","P"
"MA05PF0022","2016-04-05 11:30","<",".3420","","","2250","NG/L","IMAZAMOX","IMAZAMOX","P"
"MA05PF0022","2016-04-05 11:30","<",".6920","","","2249","NG/L","IMAZAPYR","IMAZAPYR","P"
"MA05PF0022","2016-04-05 11:30","<",".1260","","","1723","NG/L","IMAZETHAPYR","IMAZÉTHAPYR","P"
"MA05PF0022","2016-04-05 11:30","","81.6000","","","107953","UG/L","IRON DISSOLVED","FER DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","","164.0000","","","107917","UG/L","IRON TOTAL","FER TOTAL","P"
"MA05PF0022","2016-04-05 11:30","",".1670","","","107955","UG/L","LANTHANUM DISSOLVED","LANTHANE DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","",".2340","","","107919","UG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P"
"MA05PF0022","2016-04-05 11:30","",".0350","","","107961","UG/L","LEAD DISSOLVED","PLOMB DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","",".0970","","","107925","UG/L","LEAD TOTAL","PLOMB TOTAL","P"
"MA05PF0022","2016-04-05 11:30","","1.0900","","","107956","UG/L","LITHIUM DISSOLVED","LITHIUM DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","","1.1100","","","107920","UG/L","LITHIUM TOTAL","LITHIUM TOTAL","P"
"MA05PF0022","2016-04-05 11:30","","3.6500","","","109111","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","","2.7800","","","107957","UG/L","MANGANESE DISSOLVED","MANGANÈSE DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","","7.6400","","","107921","UG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P"
"MA05PF0022","2016-04-05 11:30","<",".1600","","","1727","NG/L","MCPA","MCPA","P"
"MA05PF0022","2016-04-05 11:30","<",".2350","","","1728","NG/L","MCPB","MCPB","P"
"MA05PF0022","2016-04-05 11:30","<",".1360","","","1726","NG/L","METHYLCHLOROPHENOXYPROPIONIC ACID (MCPP)","ACIDE MÉTHYLCHLOROPHÉNOXYPROPIONIQUE (MCPP)","P"
"MA05PF0022","2016-04-05 11:30","<","4.6300","","","107186","NG/L","METOLACHLOR","MÉTOLACHLORE","P"
"MA05PF0022","2016-04-05 11:30","<","9.4400","","","103664","NG/L","METRIBUZIN","MÉTRIBUZINE","P"
"MA05PF0022","2016-04-05 11:30","",".1560","","","107958","UG/L","MOLYBDENUM DISSOLVED","MOLYBDÈNE DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","",".1450","","","107922","UG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P"
"MA05PF0022","2016-04-05 11:30","",".6100","","","107960","UG/L","NICKEL DISSOLVED","NICKEL DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","",".6700","","","107924","UG/L","NICKEL TOTAL","NICKEL TOTAL","P"
"MA05PF0022","2016-04-05 11:30","",".0090","","","107959","UG/L","NIOBIUM DISSOLVED","NIOBIUM DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","",".0100","","","107923","UG/L","NIOBIUM TOTAL","NIOBIUM TOTAL","P"
"MA05PF0022","2016-04-05 11:30","",".1540","","","7110","MG/L","NITROGEN DISSOLVED NO3 & NO2","AZOTE DISSOUS NO3 & NO2","P"
"MA05PF0022","2016-04-05 11:30","",".0150","","","7901","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P"
"MA05PF0022","2016-04-05 11:30","",".5010","","","7603","MG/L","NITROGEN TOTAL (CALCD.)","AZOTE TOTAL (CALC.)","P"
"MA05PF0022","2016-04-05 11:30","",".4860","","","108767","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","",".0130","","","15265","MG/L","ORTHOPHOSPHORUS DISSOLVED","ORTHOPHOSPHORE DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","","13.8800","","","8102","MG/L","OXYGEN DISSOLVED","OXYGÈNE DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","","8.3300","","","109026","PH UNITS","PH","PH","P"
"MA05PF0022","2016-04-05 11:30","","7.5200","","","10301","PH UNITS","PH","PH","P"
"MA05PF0022","2016-04-05 11:30","",".0080","","","15901","MG/L","PHOSPHORUS PARTICULATE (CALCD.)","PHOSPHORE PARTICULAIRE (CALC.)","P"
"MA05PF0022","2016-04-05 11:30","",".0259","","","15423","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P"
"MA05PF0022","2016-04-05 11:30","",".0180","","","15465","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORE TOTAL DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","<",".6320","","","1721","NG/L","PICLORAM","PICLORAME","P"
"MA05PF0022","2016-04-05 11:30","<",".0010","","","107963","UG/L","PLATINUM DISSOLVED","PLATINE DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","<",".0010","","","107927","UG/L","PLATINUM TOTAL","PLATINE TOTAL","P"
"MA05PF0022","2016-04-05 11:30","",".8700","","","109110","MG/L","POTASSIUM DISSOLVED/FILTERED","POTASSIUM DISSOUS/FILTRÉ","P"
"MA05PF0022","2016-04-05 11:30","<","1.0000","","","10501","MG/L","RESIDUE FIXED NONFILTRABLE","RÉSIDU FIXE NON FILTRABLE","P"
"MA05PF0022","2016-04-05 11:30","<","1.0000","","","10401","MG/L","RESIDUE NONFILTRABLE","RÉSIDU NON FILTRABLE","P"
"MA05PF0022","2016-04-05 11:30","","1.1800","","","107964","UG/L","RUBIDIUM DISSOLVED","RUBIDIUM DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","","1.3800","","","107928","UG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P"
"MA05PF0022","2016-04-05 11:30","","-1.8790","","","210","PH","SATURATION INDEX (CALCD.)","INDICE DE SATURATION (CALC.)","P"
"MA05PF0022","2016-04-05 11:30","",".1000","","","107966","UG/L","SELENIUM DISSOLVED","SÉLÉNIUM DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","",".1000","","","107930","UG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P"
"MA05PF0022","2016-04-05 11:30","","5.5700","","","109113","MG/L","SILICA - SOLUBLE REACTIVE","SILICE RÉACTIVE SOLUBLE","P"
"MA05PF0022","2016-04-05 11:30","<",".0010","","","107940","UG/L","SILVER DISSOLVED","ARGENT DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","<",".0010","","","107904","UG/L","SILVER TOTAL","ARGENT TOTAL","P"
"MA05PF0022","2016-04-05 11:30","<","8.2300","","","103661","NG/L","SIMAZINE","SIMAZINE","P"
"MA05PF0022","2016-04-05 11:30","",".1400","","","11201","REL UNITS","SODIUM ADSORPTION RATIO (CALCD.)","RATIO ADSORPTION SODIUM (CALC.)","P"
"MA05PF0022","2016-04-05 11:30","","2.1600","","","109112","MG/L","SODIUM DISSOLVED/FILTERED","SODIUM DISSOUS/FILTRÉ","P"
"MA05PF0022","2016-04-05 11:30","","8.9470","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P"
"MA05PF0022","2016-04-05 11:30","","92.0000","","","2041","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"MA05PF0022","2016-04-05 11:30","","95.0000","","","109027","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"MA05PF0022","2016-04-05 11:30","","11.2790","","","211","PH","STABILITY INDEX (CALCD.)","INDICE DE STABILITÉ (CALC.)","P"
"MA05PF0022","2016-04-05 11:30","","21.8000","","","107968","UG/L","STRONTIUM DISSOLVED","STRONTIUM DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","","21.4000","","","107932","UG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P"
"MA05PF0022","2016-04-05 11:30","","3.4200","","","108312","MG/L","SULPHATE DISSOLVED","SULFATES DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","",".6200","","","109028","DEG C","TEMPERATURE WATER","TEMPÉRATURE DE L'EAU","P"
"MA05PF0022","2016-04-05 11:30","",".0040","","","107970","UG/L","THALLIUM DISSOLVED","THALLIUM DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","",".0040","","","107934","UG/L","THALLIUM TOTAL","THALLIUM TOTAL","P"
"MA05PF0022","2016-04-05 11:30","",".0050","","","107967","UG/L","TIN DISSOLVED","ÉTAIN DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","<",".0050","","","107931","UG/L","TIN TOTAL","ÉTAIN TOTAL","P"
"MA05PF0022","2016-04-05 11:30","","2.3200","","","107969","UG/L","TITANIUM DISSOLVED","TITANE DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","","4.1100","","","107933","UG/L","TITANIUM TOTAL","TITANE TOTAL","P"
"MA05PF0022","2016-04-05 11:30","","55.9120","","","202","MG/L","TOTAL DISSOLVED SOLIDS (CALCD.)","SOLIDES DISSOUS TOTAUX (CALC.)","P"
"MA05PF0022","2016-04-05 11:30","<","4.4100","","","103663","NG/L","TRIALLATE","TRIALLATE","P"
"MA05PF0022","2016-04-05 11:30","","1.3100","","","1733","NG/L","TRICLOPYR","TRICLOPYR","P"
"MA05PF0022","2016-04-05 11:30","<","2.6300","","","103658","NG/L","TRIFLURALIN","TRIFLURALINE","P"
"MA05PF0022","2016-04-05 11:30","",".0060","","","107973","UG/L","TUNGSTEN DISSOLVED","TUNGSTÈNE DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","",".0050","","","107937","UG/L","TUNGSTEN TOTAL","TUNGSTÈNE TOTAL","P"
"MA05PF0022","2016-04-05 11:30","","2.1300","","","110001","NTU","TURBIDITY","TURBIDITÉ","P"
"MA05PF0022","2016-04-05 11:30","","2.6300","","","2081","NTU","TURBIDITY","TURBIDITÉ","P"
"MA05PF0022","2016-04-05 11:30","",".0863","","","107971","UG/L","URANIUM DISSOLVED","URANIUM DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","",".0893","","","107935","UG/L","URANIUM TOTAL","URANIUM TOTAL","P"
"MA05PF0022","2016-04-05 11:30","",".3700","","","107972","UG/L","VANADIUM DISSOLVED","VANADIUM DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","",".5100","","","107936","UG/L","VANADIUM TOTAL","VANADIUM TOTAL","P"
"MA05PF0022","2016-04-05 11:30","",".0920","","","107974","UG/L","YTTRIUM DISSOLVED","YTTRIUM DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","",".1140","","","107938","UG/L","YTTRIUM TOTAL","YTTRIUM TOTAL","P"
"MA05PF0022","2016-04-05 11:30","",".5000","","","107975","UG/L","ZINC DISSOLVED","ZINC DISSOUS","P"
"MA05PF0022","2016-04-05 11:30","",".9000","","","107939","UG/L","ZINC TOTAL","ZINC TOTAL","P"
"MA05PF0022","2016-05-09 11:20","","40.8000","","","10111","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P"
"MA05PF0022","2016-05-09 11:20","","38.0000","","","107941","UG/L","ALUMINUM DISSOLVED","ALUMINIUM DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","","100.0000","","","107905","UG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P"
"MA05PF0022","2016-05-09 11:20","",".0100","","","7540","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".0000","","","7570","MG/L","AMMONIA UN-IONIZED (CALCD.)","AZOTE AMMONIACAL NON IONISÉ (CALC.)","P"
"MA05PF0022","2016-05-09 11:20","",".0530","","","107965","UG/L","ANTIMONY DISSOLVED","ANTIMOINE DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".0510","","","107929","UG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P"
"MA05PF0022","2016-05-09 11:20","",".6700","","","107942","UG/L","ARSENIC DISSOLVED","ARSENIC DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".7100","","","107906","UG/L","ARSENIC TOTAL","ARSENIC TOTAL","P"
"MA05PF0022","2016-05-09 11:20","","8.0000","","","107944","UG/L","BARIUM DISSOLVED","BARIUM DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","","9.1800","","","107908","UG/L","BARIUM TOTAL","BARYUM TOTAL","P"
"MA05PF0022","2016-05-09 11:20","",".0050","","","107945","UG/L","BERYLLIUM DISSOLVED","BÉRYLLIUM DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".0080","","","107909","UG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P"
"MA05PF0022","2016-05-09 11:20","","49.7350","","","6201","MG/L","BICARBONATE (CALCD.)","BICARBONATE (CALC.)","P"
"MA05PF0022","2016-05-09 11:20","<",".0010","","","107946","UG/L","BISMUTH DISSOLVED","BISMUTH DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".0010","","","107910","UG/L","BISMUTH TOTAL","BISMUTH TOTAL","P"
"MA05PF0022","2016-05-09 11:20","","6.1000","","","107943","UG/L","BORON DISSOLVED","BORE DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","","6.0000","","","107907","UG/L","BORON TOTAL","BORE TOTAL","P"
"MA05PF0022","2016-05-09 11:20","",".0030","","","107947","UG/L","CADMIUM DISSOLVED","CADMIUM DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".0050","","","107911","UG/L","CADMIUM TOTAL","CADMIUM TOTAL","P"
"MA05PF0022","2016-05-09 11:20","","12.4000","","","109109","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","","2.9310","","","6401","MG/L","CARBON DIOXIDE FREE (CALC)","DIOXYDE DE CARBONE LIBRE (CALC.)","P"
"MA05PF0022","2016-05-09 11:20","","10.3000","","","6104","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".4300","","","6901","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P"
"MA05PF0022","2016-05-09 11:20","","10.7300","","","6002","MG/L","CARBON TOTAL ORGANIC (CALCD.)","CARBONE ORGANIQUE TOTAL (CALC.)","P"
"MA05PF0022","2016-05-09 11:20","",".0000","","","6301","MG/L","CARBONATE (CALCD.)","CARBONATE (CALC)","P"
"MA05PF0022","2016-05-09 11:20","",".1550","","","107948","UG/L","CERIUM DISSOLVED","CÉRIUM DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".3280","","","107912","UG/L","CERIUM TOTAL","CÉRIUM TOTAL","P"
"MA05PF0022","2016-05-09 11:20","",".0020","","","107951","UG/L","CESIUM DISSOLVED","CÉSIUM DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".0110","","","107915","UG/L","CESIUM TOTAL","CÉSIUM TOTAL","P"
"MA05PF0022","2016-05-09 11:20","","1.5200","","","108311","MG/L","CHLORIDE DISSOLVED","CHLORURES DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".1500","","","107950","UG/L","CHROMIUM DISSOLVED","CHROME DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".2600","","","107914","UG/L","CHROMIUM TOTAL","CHROME TOTAL","P"
"MA05PF0022","2016-05-09 11:20","",".0350","","","107949","UG/L","COBALT DISSOLVED","COBALT DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".0660","","","107913","UG/L","COBALT TOTAL","COBALT TOTAL","P"
"MA05PF0022","2016-05-09 11:20","<","2.0000","","","36012","NO/100ML","COLIFORMS FECAL","COLIFORMES FÉCAUX","P"
"MA05PF0022","2016-05-09 11:20","",".9600","","","107952","UG/L","COPPER DISSOLVED","CUIVRE DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","","1.0100","","","107916","UG/L","COPPER TOTAL","CUIVRE TOTAL","P"
"MA05PF0022","2016-05-09 11:20","<","2.0000","","","102622","NO/100ML","E. COLI","E. COLI","P"
"MA05PF0022","2016-05-09 11:20","<",".0500","","","108310","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".0090","","","107954","UG/L","GALLIUM DISSOLVED","GALLIUM DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".0290","","","107918","UG/L","GALLIUM TOTAL","GALLIUM TOTAL","P"
"MA05PF0022","2016-05-09 11:20","","4.8190","","","10650","MG/L","HARDNESS NON-CARB. (CALCD.)","DURETÉ NON-CARB. (CALC.)","P"
"MA05PF0022","2016-05-09 11:20","","45.6190","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P"
"MA05PF0022","2016-05-09 11:20","",".0000","","","8501","MG/L","HYDROXIDE (CALCD.)","HYDROXYDE (CALC.)","P"
"MA05PF0022","2016-05-09 11:20","","55.6000","","","107953","UG/L","IRON DISSOLVED","FER DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","","138.0000","","","107917","UG/L","IRON TOTAL","FER TOTAL","P"
"MA05PF0022","2016-05-09 11:20","",".1360","","","107955","UG/L","LANTHANUM DISSOLVED","LANTHANE DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".2230","","","107919","UG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P"
"MA05PF0022","2016-05-09 11:20","",".0240","","","107961","UG/L","LEAD DISSOLVED","PLOMB DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".0750","","","107925","UG/L","LEAD TOTAL","PLOMB TOTAL","P"
"MA05PF0022","2016-05-09 11:20","","1.1200","","","107956","UG/L","LITHIUM DISSOLVED","LITHIUM DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","","1.2000","","","107920","UG/L","LITHIUM TOTAL","LITHIUM TOTAL","P"
"MA05PF0022","2016-05-09 11:20","","3.5600","","","109111","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","","1.1500","","","107957","UG/L","MANGANESE DISSOLVED","MANGANÈSE DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","","7.7700","","","107921","UG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P"
"MA05PF0022","2016-05-09 11:20","",".1450","","","107958","UG/L","MOLYBDENUM DISSOLVED","MOLYBDÈNE DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".1460","","","107922","UG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P"
"MA05PF0022","2016-05-09 11:20","",".5700","","","107960","UG/L","NICKEL DISSOLVED","NICKEL DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".6800","","","107924","UG/L","NICKEL TOTAL","NICKEL TOTAL","P"
"MA05PF0022","2016-05-09 11:20","",".0050","","","107959","UG/L","NIOBIUM DISSOLVED","NIOBIUM DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".0100","","","107923","UG/L","NIOBIUM TOTAL","NIOBIUM TOTAL","P"
"MA05PF0022","2016-05-09 11:20","<",".1000","","","7110","MG/L","NITROGEN DISSOLVED NO3 & NO2","AZOTE DISSOUS NO3 & NO2","P"
"MA05PF0022","2016-05-09 11:20","",".0560","","","7901","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P"
"MA05PF0022","2016-05-09 11:20","",".5470","","","7603","MG/L","NITROGEN TOTAL (CALCD.)","AZOTE TOTAL (CALC.)","P"
"MA05PF0022","2016-05-09 11:20","",".4910","","","108767","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".0710","","","15265","MG/L","ORTHOPHOSPHORUS DISSOLVED","ORTHOPHOSPHORE DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","","13.4000","","","8102","MG/L","OXYGEN DISSOLVED","OXYGÈNE DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","","7.4300","","","10301","PH UNITS","PH","PH","P"
"MA05PF0022","2016-05-09 11:20","","8.4300","","","109026","PH UNITS","PH","PH","P"
"MA05PF0022","2016-05-09 11:20","",".0140","","","15901","MG/L","PHOSPHORUS PARTICULATE (CALCD.)","PHOSPHORE PARTICULAIRE (CALC.)","P"
"MA05PF0022","2016-05-09 11:20","",".0224","","","15423","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P"
"MA05PF0022","2016-05-09 11:20","",".0080","","","15465","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORE TOTAL DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","<",".0010","","","107963","UG/L","PLATINUM DISSOLVED","PLATINE DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","<",".0010","","","107927","UG/L","PLATINUM TOTAL","PLATINE TOTAL","P"
"MA05PF0022","2016-05-09 11:20","",".8000","","","109110","MG/L","POTASSIUM DISSOLVED/FILTERED","POTASSIUM DISSOUS/FILTRÉ","P"
"MA05PF0022","2016-05-09 11:20","","2.0000","","","10501","MG/L","RESIDUE FIXED NONFILTRABLE","RÉSIDU FIXE NON FILTRABLE","P"
"MA05PF0022","2016-05-09 11:20","","2.0000","","","10401","MG/L","RESIDUE NONFILTRABLE","RÉSIDU NON FILTRABLE","P"
"MA05PF0022","2016-05-09 11:20","","1.1500","","","107964","UG/L","RUBIDIUM DISSOLVED","RUBIDIUM DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","","1.3700","","","107928","UG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P"
"MA05PF0022","2016-05-09 11:20","","-1.7420","","","210","PH","SATURATION INDEX (CALCD.)","INDICE DE SATURATION (CALC.)","P"
"MA05PF0022","2016-05-09 11:20","",".0900","","","107966","UG/L","SELENIUM DISSOLVED","SÉLÉNIUM DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".1000","","","107930","UG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P"
"MA05PF0022","2016-05-09 11:20","","4.0200","","","109113","MG/L","SILICA - SOLUBLE REACTIVE","SILICE RÉACTIVE SOLUBLE","P"
"MA05PF0022","2016-05-09 11:20","<",".0010","","","107940","UG/L","SILVER DISSOLVED","ARGENT DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","<",".0010","","","107904","UG/L","SILVER TOTAL","ARGENT TOTAL","P"
"MA05PF0022","2016-05-09 11:20","",".1400","","","11201","REL UNITS","SODIUM ADSORPTION RATIO (CALCD.)","RATIO ADSORPTION SODIUM (CALC.)","P"
"MA05PF0022","2016-05-09 11:20","","2.1800","","","109112","MG/L","SODIUM DISSOLVED/FILTERED","SODIUM DISSOUS/FILTRÉ","P"
"MA05PF0022","2016-05-09 11:20","","9.2350","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P"
"MA05PF0022","2016-05-09 11:20","","90.5000","","","109027","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"MA05PF0022","2016-05-09 11:20","","92.0000","","","2041","USIE/CM","SPECIFIC CONDUCTANCE","CONDUCTIVITÉ SPÉCIFIQUE","P"
"MA05PF0022","2016-05-09 11:20","","10.9140","","","211","PH","STABILITY INDEX (CALCD.)","INDICE DE STABILITÉ (CALC.)","P"
"MA05PF0022","2016-05-09 11:20","","21.5000","","","107968","UG/L","STRONTIUM DISSOLVED","STRONTIUM DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","","20.9000","","","107932","UG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P"
"MA05PF0022","2016-05-09 11:20","","2.8800","","","108312","MG/L","SULPHATE DISSOLVED","SULFATES DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","","7.5700","","","109028","DEG C","TEMPERATURE WATER","TEMPÉRATURE DE L'EAU","P"
"MA05PF0022","2016-05-09 11:20","",".0020","","","107970","UG/L","THALLIUM DISSOLVED","THALLIUM DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".0030","","","107934","UG/L","THALLIUM TOTAL","THALLIUM TOTAL","P"
"MA05PF0022","2016-05-09 11:20","<",".0050","","","107967","UG/L","TIN DISSOLVED","ÉTAIN DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","<",".0050","","","107931","UG/L","TIN TOTAL","ÉTAIN TOTAL","P"
"MA05PF0022","2016-05-09 11:20","","1.0000","","","107969","UG/L","TITANIUM DISSOLVED","TITANE DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","","3.8100","","","107933","UG/L","TITANIUM TOTAL","TITANE TOTAL","P"
"MA05PF0022","2016-05-09 11:20","","52.3330","","","202","MG/L","TOTAL DISSOLVED SOLIDS (CALCD.)","SOLIDES DISSOUS TOTAUX (CALC.)","P"
"MA05PF0022","2016-05-09 11:20","",".0040","","","107973","UG/L","TUNGSTEN DISSOLVED","TUNGSTÈNE DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".0050","","","107937","UG/L","TUNGSTEN TOTAL","TUNGSTÈNE TOTAL","P"
"MA05PF0022","2016-05-09 11:20","","3.0200","","","2081","NTU","TURBIDITY","TURBIDITÉ","P"
"MA05PF0022","2016-05-09 11:20","","2.4500","","","110001","NTU","TURBIDITY","TURBIDITÉ","P"
"MA05PF0022","2016-05-09 11:20","",".0936","","","107971","UG/L","URANIUM DISSOLVED","URANIUM DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".1000","","","107935","UG/L","URANIUM TOTAL","URANIUM TOTAL","P"
"MA05PF0022","2016-05-09 11:20","",".3600","","","107972","UG/L","VANADIUM DISSOLVED","VANADIUM DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".4900","","","107936","UG/L","VANADIUM TOTAL","VANADIUM TOTAL","P"
"MA05PF0022","2016-05-09 11:20","",".0920","","","107974","UG/L","YTTRIUM DISSOLVED","YTTRIUM DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".1210","","","107938","UG/L","YTTRIUM TOTAL","YTTRIUM TOTAL","P"
"MA05PF0022","2016-05-09 11:20","",".2000","","","107975","UG/L","ZINC DISSOLVED","ZINC DISSOUS","P"
"MA05PF0022","2016-05-09 11:20","",".5000","","","107939","UG/L","ZINC TOTAL","ZINC TOTAL","P"
"MA05PF0022","2016-06-01 11:45","","43.6000","","","10111","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P"
"MA05PF0022","2016-06-01 11:45","","35.1000","","","107941","UG/L","ALUMINUM DISSOLVED","ALUMINIUM DISSOUS","P"
"MA05PF0022","2016-06-01 11:45","","78.7000","","","107905","UG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P"
"MA05PF0022","2016-06-01 11:45","",".0290","","","7540","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P"
