SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
NB01AR0151,2010-07-29 12:00, ,8.4,,,110002,MG/L,OXYGEN DISSOLVED,OXYGÈNE DISSOUS,P
NB01AR0151,2010-07-29 12:00, ,97.4,,,110003,% SAT,OXYGEN DISSOLVED % SATURATION,OXYGÈNE DISSOUS % SATURATION,P
NB01AR0151,2010-07-29 12:00, ,7.4,,,10301,PH,PH,PH,P
NB01AR0151,2010-07-29 12:00, ,7.72,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NB01AR0151,2010-07-29 12:00, ,0.005,,,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NB01AR0151,2010-07-29 12:00, ,0.29,,,100101,MG/L,POTASSIUM EXTRACTABLE/UNFILTERED,POTASSIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AR0151,2010-07-29 12:00,<,0.1,,,100913,µG/L,SELENIUM EXTRACTABLE,SÉLÉNIUM EXTRACTIBLE,P
NB01AR0151,2010-07-29 12:00,<,0.1,,,110706,µG/L,SILVER EXTRACTABLE,ARGENT EXTRACTIBLE,P
NB01AR0151,2010-07-29 12:00, ,1.43,,,100100,MG/L,SODIUM EXTRACTABLE/UNFILTERED,SODIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AR0151,2010-07-29 12:00, ,34.1,,,2041,µS/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NB01AR0151,2010-07-29 12:00, ,23,,,110874,µG/L,STRONTIUM EXTRACTABLE,STRONTIUM EXTRACTIBLE,P
NB01AR0151,2010-07-29 12:00, ,1.76,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NB01AR0151,2010-07-29 12:00, ,23.21,,,109028,DEG C,TEMPERATURE WATER (FIELD),TEMPÉRATURE DE L'EAU (TERRAIN),P
NB01AR0151,2010-07-29 12:00,<,0.1,,,100919,µG/L,THALLIUM EXTRACTABLE,THALLIUM EXTRACTIBLE,P
NB01AR0151,2010-07-29 12:00,<,0.1,,,100916,µG/L,TIN EXTRACTABLE,ÉTAIN EXTRACTIBLE,P
NB01AR0151,2010-07-29 12:00, ,0.2,,,110703,µG/L,TITANIUM EXTRACTABLE,TITANE EXTRACTIBLE,P
NB01AR0151,2010-07-29 12:00, ,0.3,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NB01AR0151,2010-07-29 12:00, ,0.8,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
NB01AR0151,2010-07-29 12:00,<,0.1,,,100894,µG/L,URANIUM EXTRACTABLE,URANIUM EXTRACTIBLE,P
NB01AR0151,2010-07-29 12:00, ,0.1,,,110704,µG/L,VANADIUM EXTRACTABLE,VANADIUM EXTRACTIBLE,P
NB01AR0151,2010-07-29 12:00,<,0.3,,,110705,µG/L,ZINC EXTRACTABLE,ZINC EXTRACTIBLE,P
NB01AR0151,2010-09-03 13:20, ,11.36,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NB01AR0151,2010-09-03 13:20,<,20,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NB01AR0151,2010-09-03 13:20, ,9,,,110886,µG/L,ALUMINUM EXTRACTABLE,ALUMINIUM EXTRACTIBLE,P
NB01AR0151,2010-09-03 13:20, ,0.03,,,111009,µG/L,ANTIMONY EXTRACTABLE,ANTIMOINE EXTRACTIBLE,P
NB01AR0151,2010-09-03 13:20, ,0.28,,,111008,µG/L,ARSENIC EXTRACTABLE,ARSENIC EXTRACTIBLE,P
NB01AR0151,2010-09-03 13:20, ,2,,,110885,µG/L,BARIUM EXTRACTABLE,BARYUM EXTRACTIBLE,P
NB01AR0151,2010-09-03 13:20,<,0.01,,,111007,µG/L,BERYLLIUM EXTRACTABLE,BÉRYLLIUM EXTRACTIBLE,P
NB01AR0151,2010-09-03 13:20, ,0.01,,,111006,µG/L,CADMIUM EXTRACTABLE,CADMIUM EXTRACTIBLE,P
NB01AR0151,2010-09-03 13:20, ,4.57,,,100098,MG/L,CALCIUM  EXTRACTABLE/UNFILTERED,CALCIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AR0151,2010-09-03 13:20, ,4,,,6010,MG/L,CARBON TOTAL ORGANIC,CARBONE ORGANIQUE TOTAL,P
NB01AR0151,2010-09-03 13:20, ,1.48,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NB01AR0151,2010-09-03 13:20, ,0.05,,,111005,µG/L,CHROMIUM EXTRACTABLE,CHROME EXTRACTIBLE,P
NB01AR0151,2010-09-03 13:20,<,0.01,,,111004,µG/L,COBALT EXTRACTABLE,COBALT EXTRACTIBLE,P
NB01AR0151,2010-09-03 13:20, ,13,,,110707,HZN UNITS,COLOUR APPARENT,COULEUR APPARENTE,P
NB01AR0151,2010-09-03 13:20, ,32.8,,,109027,µS/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NB01AR0151,2010-09-03 13:20, ,0.23,,,111003,µG/L,COPPER  EXTRACTABLE,CUIVRE EXTRACTIBLE,P
NB01AR0151,2010-09-03 13:20,<,0.02,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NB01AR0151,2010-09-03 13:20,<,0.02,,,100088,MG/L,IRON EXTRACTABLE,FER EXTRACTIBLE,P
NB01AR0151,2010-09-03 13:20, ,0.02,,,111002,µG/L,LEAD EXTRACTABLE,PLOMB EXTRACTIBLE,P
NB01AR0151,2010-09-03 13:20, ,0.66,,,100099,MG/L,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNÉSIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AR0151,2010-09-03 13:20, ,4,,,110878,µG/L,MANGANESE EXTRACTABLE,MANGANÈSE EXTRACTIBLE,P
NB01AR0151,2010-09-03 13:20, ,0.04,,,111001,µG/L,MOLYBDENUM EXTRACTABLE,MOLYBDÈNE EXTRACTIBLE,P
NB01AR0151,2010-09-03 13:20, ,0.15,,,111000,µG/L,NICKEL EXTRACTABLE,NICKEL  EXTRACTIBLE,P
NB01AR0151,2010-09-03 13:20, ,0.17,,,110240,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NB01AR0151,2010-09-03 13:20, ,8.17,,,110002,MG/L,OXYGEN DISSOLVED,OXYGÈNE DISSOUS,P
NB01AR0151,2010-09-03 13:20, ,101,,,110003,% SAT,OXYGEN DISSOLVED % SATURATION,OXYGÈNE DISSOUS % SATURATION,P
NB01AR0151,2010-09-03 13:20, ,7.45,,,10301,PH,PH,PH,P
NB01AR0151,2010-09-03 13:20, ,7.78,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NB01AR0151,2010-09-03 13:20, ,0.005,,,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NB01AR0151,2010-09-03 13:20, ,0.4,,,100101,MG/L,POTASSIUM EXTRACTABLE/UNFILTERED,POTASSIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AR0151,2010-09-03 13:20, ,0.06,,,110999,µG/L,SELENIUM EXTRACTABLE,SÉLÉNIUM EXTRACTIBLE,P
NB01AR0151,2010-09-03 13:20,<,0.01,,,110998,µG/L,SILVER EXTRACTABLE,ARGENT EXTRACTIBLE,P
NB01AR0151,2010-09-03 13:20, ,1.52,,,100100,MG/L,SODIUM EXTRACTABLE/UNFILTERED,SODIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AR0151,2010-09-03 13:20, ,35.6,,,2041,µS/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NB01AR0151,2010-09-03 13:20, ,24,,,110874,µG/L,STRONTIUM EXTRACTABLE,STRONTIUM EXTRACTIBLE,P
NB01AR0151,2010-09-03 13:20, ,1.84,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NB01AR0151,2010-09-03 13:20, ,26.01,,,109028,DEG C,TEMPERATURE WATER (FIELD),TEMPÉRATURE DE L'EAU (TERRAIN),P
NB01AR0151,2010-09-03 13:20,<,0.01,,,110997,µG/L,THALLIUM EXTRACTABLE,THALLIUM EXTRACTIBLE,P
NB01AR0151,2010-09-03 13:20,<,0.08,,,110996,µG/L,TIN EXTRACTABLE,ÉTAIN EXTRACTIBLE,P
NB01AR0151,2010-09-03 13:20, ,0.1,,,110995,µG/L,TITANIUM EXTRACTABLE,TITANE EXTRACTIBLE,P
NB01AR0151,2010-09-03 13:20, ,0.3,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NB01AR0151,2010-09-03 13:20, ,0,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
NB01AR0151,2010-09-03 13:20, ,0.02,,,110994,µG/L,URANIUM EXTRACTABLE,URANIUM EXTRACTIBLE,P
NB01AR0151,2010-09-03 13:20, ,0.08,,,110993,µG/L,VANADIUM EXTRACTABLE,VANADIUM EXTRACTIBLE,P
NB01AR0151,2010-09-03 13:20,<,0.2,,,110992,µG/L,ZINC EXTRACTABLE,ZINC EXTRACTIBLE,P
NB01AR0151,2010-11-04 12:00, ,11.7,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NB01AR0151,2010-11-04 12:00,<,20,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NB01AR0151,2010-11-04 12:00, ,6,,,110886,µG/L,ALUMINUM EXTRACTABLE,ALUMINIUM EXTRACTIBLE,P
NB01AR0151,2010-11-04 12:00, ,0.06,,,111009,µG/L,ANTIMONY EXTRACTABLE,ANTIMOINE EXTRACTIBLE,P
NB01AR0151,2010-11-04 12:00, ,0.24,,,111008,µG/L,ARSENIC EXTRACTABLE,ARSENIC EXTRACTIBLE,P
NB01AR0151,2010-11-04 12:00, ,2,,,110885,µG/L,BARIUM EXTRACTABLE,BARYUM EXTRACTIBLE,P
NB01AR0151,2010-11-04 12:00,<,0.01,,,111007,µG/L,BERYLLIUM EXTRACTABLE,BÉRYLLIUM EXTRACTIBLE,P
NB01AR0151,2010-11-04 12:00,<,0.01,,,111006,µG/L,CADMIUM EXTRACTABLE,CADMIUM EXTRACTIBLE,P
NB01AR0151,2010-11-04 12:00, ,4.4,,,100098,MG/L,CALCIUM  EXTRACTABLE/UNFILTERED,CALCIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AR0151,2010-11-04 12:00, ,3.9,,,6010,MG/L,CARBON TOTAL ORGANIC,CARBONE ORGANIQUE TOTAL,P
NB01AR0151,2010-11-04 12:00, ,1.57,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NB01AR0151,2010-11-04 12:00, ,0.05,,,111005,µG/L,CHROMIUM EXTRACTABLE,CHROME EXTRACTIBLE,P
NB01AR0151,2010-11-04 12:00,<,0.01,,,111004,µG/L,COBALT EXTRACTABLE,COBALT EXTRACTIBLE,P
NB01AR0151,2010-11-04 12:00, ,11,,,110707,HZN UNITS,COLOUR APPARENT,COULEUR APPARENTE,P
NB01AR0151,2010-11-04 12:00, ,35.6,,,109027,µS/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NB01AR0151,2010-11-04 12:00, ,0.19,,,111003,µG/L,COPPER  EXTRACTABLE,CUIVRE EXTRACTIBLE,P
NB01AR0151,2010-11-04 12:00,<,0.02,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NB01AR0151,2010-11-04 12:00,<,0.02,,,100088,MG/L,IRON EXTRACTABLE,FER EXTRACTIBLE,P
NB01AR0151,2010-11-04 12:00,<,0.02,,,111002,µG/L,LEAD EXTRACTABLE,PLOMB EXTRACTIBLE,P
NB01AR0151,2010-11-04 12:00, ,0.63,,,100099,MG/L,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNÉSIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AR0151,2010-11-04 12:00, ,4,,,110878,µG/L,MANGANESE EXTRACTABLE,MANGANÈSE EXTRACTIBLE,P
NB01AR0151,2010-11-04 12:00, ,0.04,,,111001,µG/L,MOLYBDENUM EXTRACTABLE,MOLYBDÈNE EXTRACTIBLE,P
NB01AR0151,2010-11-04 12:00, ,0.14,,,111000,µG/L,NICKEL EXTRACTABLE,NICKEL  EXTRACTIBLE,P
NB01AR0151,2010-11-04 12:00, ,0.15,,,110240,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NB01AR0151,2010-11-04 12:00, ,11.86,,,110002,MG/L,OXYGEN DISSOLVED,OXYGÈNE DISSOUS,P
NB01AR0151,2010-11-04 12:00, ,99.8,,,110003,% SAT,OXYGEN DISSOLVED % SATURATION,OXYGÈNE DISSOUS % SATURATION,P
NB01AR0151,2010-11-04 12:00, ,7.4,,,10301,PH,PH,PH,P
NB01AR0151,2010-11-04 12:00, ,0.005,,,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NB01AR0151,2010-11-04 12:00, ,0.4,,,100101,MG/L,POTASSIUM EXTRACTABLE/UNFILTERED,POTASSIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AR0151,2010-11-04 12:00, ,0.05,,,110999,µG/L,SELENIUM EXTRACTABLE,SÉLÉNIUM EXTRACTIBLE,P
NB01AR0151,2010-11-04 12:00,<,0.01,,,110998,µG/L,SILVER EXTRACTABLE,ARGENT EXTRACTIBLE,P
NB01AR0151,2010-11-04 12:00, ,1.48,,,100100,MG/L,SODIUM EXTRACTABLE/UNFILTERED,SODIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AR0151,2010-11-04 12:00, ,35,,,2041,µS/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NB01AR0151,2010-11-04 12:00, ,23,,,110874,µG/L,STRONTIUM EXTRACTABLE,STRONTIUM EXTRACTIBLE,P
NB01AR0151,2010-11-04 12:00, ,2.01,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NB01AR0151,2010-11-04 12:00, ,6.78,,,109028,DEG C,TEMPERATURE WATER (FIELD),TEMPÉRATURE DE L'EAU (TERRAIN),P
NB01AR0151,2010-11-04 12:00,<,0.01,,,110997,µG/L,THALLIUM EXTRACTABLE,THALLIUM EXTRACTIBLE,P
NB01AR0151,2010-11-04 12:00,<,0.08,,,110996,µG/L,TIN EXTRACTABLE,ÉTAIN EXTRACTIBLE,P
NB01AR0151,2010-11-04 12:00, ,0.15,,,110995,µG/L,TITANIUM EXTRACTABLE,TITANE EXTRACTIBLE,P
NB01AR0151,2010-11-04 12:00, ,0.3,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NB01AR0151,2010-11-04 12:00, ,2.5,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
NB01AR0151,2010-11-04 12:00, ,0.02,,,110994,µG/L,URANIUM EXTRACTABLE,URANIUM EXTRACTIBLE,P
NB01AR0151,2010-11-04 12:00, ,0.08,,,110993,µG/L,VANADIUM EXTRACTABLE,VANADIUM EXTRACTIBLE,P
NB01AR0151,2010-11-04 12:00, ,0.1,,,110992,µG/L,ZINC EXTRACTABLE,ZINC EXTRACTIBLE,P
NB01AR0151,2010-12-09 11:45, ,11.3,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NB01AR0151,2010-12-09 11:45,<,20,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NB01AR0151,2010-12-09 11:45, ,9,,,110886,µG/L,ALUMINUM EXTRACTABLE,ALUMINIUM EXTRACTIBLE,P
NB01AR0151,2010-12-09 11:45, ,0.04,,,110241,µG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
NB01AR0151,2010-12-09 11:45, ,0.22,,,110242,µG/L,ARSENIC  TOTAL,ARSENIC  TOTAL,P
NB01AR0151,2010-12-09 11:45, ,2,,,110885,µG/L,BARIUM EXTRACTABLE,BARYUM EXTRACTIBLE,P
NB01AR0151,2010-12-09 11:45,<,0.01,,,110243,µG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NB01AR0151,2010-12-09 11:45,<,0.02,,,110244,µG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NB01AR0151,2010-12-09 11:45, ,3.34,,,100098,MG/L,CALCIUM  EXTRACTABLE/UNFILTERED,CALCIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AR0151,2010-12-09 11:45, ,4,,,6010,MG/L,CARBON TOTAL ORGANIC,CARBONE ORGANIQUE TOTAL,P
NB01AR0151,2010-12-09 11:45, ,1.57,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NB01AR0151,2010-12-09 11:45, ,0.08,,,110245,µG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NB01AR0151,2010-12-09 11:45,<,0.01,,,110246,µG/L,COBALT TOTAL,COBALT TOTAL,P
NB01AR0151,2010-12-09 11:45, ,11,,,110707,HZN UNITS,COLOUR APPARENT,COULEUR APPARENTE,P
NB01AR0151,2010-12-09 11:45, ,34.2,,,109027,µS/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NB01AR0151,2010-12-09 11:45, ,0.3,,,110247,µG/L,COPPER  TOTAL,CUIVRE TOTAL,P
NB01AR0151,2010-12-09 11:45,<,0.02,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NB01AR0151,2010-12-09 11:45,<,0.02,,,100088,MG/L,IRON EXTRACTABLE,FER EXTRACTIBLE,P
NB01AR0151,2010-12-09 11:45,<,0.03,,,110248,µG/L,LEAD TOTAL,PLOMB TOTAL,P
NB01AR0151,2010-12-09 11:45, ,0.5,,,100099,MG/L,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNÉSIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AR0151,2010-12-09 11:45, ,3,,,110878,µG/L,MANGANESE EXTRACTABLE,MANGANÈSE EXTRACTIBLE,P
NB01AR0151,2010-12-09 11:45, ,0.06,,,110249,µG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NB01AR0151,2010-12-09 11:45, ,0.21,,,110250,µG/L,NICKEL  TOTAL,NICKEL  TOTAL,P
NB01AR0151,2010-12-09 11:45, ,0.2,,,110240,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NB01AR0151,2010-12-09 11:45, ,13.66,,,110002,MG/L,OXYGEN DISSOLVED,OXYGÈNE DISSOUS,P
NB01AR0151,2010-12-09 11:45, ,93.7,,,110003,% SAT,OXYGEN DISSOLVED % SATURATION,OXYGÈNE DISSOUS % SATURATION,P
NB01AR0151,2010-12-09 11:45, ,7.43,,,10301,PH,PH,PH,P
NB01AR0151,2010-12-09 11:45, ,8.01,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NB01AR0151,2010-12-09 11:45, ,0.004,,,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NB01AR0151,2010-12-09 11:45, ,0.28,,,100101,MG/L,POTASSIUM EXTRACTABLE/UNFILTERED,POTASSIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AR0151,2010-12-09 11:45, ,0.07,,,110251,µG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
NB01AR0151,2010-12-09 11:45,<,0.01,,,110252,µG/L,SILVER TOTAL,ARGENT TOTAL,P
NB01AR0151,2010-12-09 11:45, ,1.24,,,100100,MG/L,SODIUM EXTRACTABLE/UNFILTERED,SODIUM EXTRACTIBLE/NON FILTRÉ,P
NB01AR0151,2010-12-09 11:45, ,33.7,,,2041,µS/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NB01AR0151,2010-12-09 11:45, ,18,,,110874,µG/L,STRONTIUM EXTRACTABLE,STRONTIUM EXTRACTIBLE,P
NB01AR0151,2010-12-09 11:45, ,1.97,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NB01AR0151,2010-12-09 11:45, ,-0.03,,,109028,DEG C,TEMPERATURE WATER (FIELD),TEMPÉRATURE DE L'EAU (TERRAIN),P
NB01AR0151,2010-12-09 11:45,<,0.01,,,110253,µG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
NB01AR0151,2010-12-09 11:45,<,0.05,,,110254,µG/L,TIN TOTAL,ÉTAIN TOTAL,P
NB01AR0151,2010-12-09 11:45, ,0.31,,,110255,µG/L,TITANIUM TOTAL,TITANE TOTAL,P
NB01AR0151,2010-12-09 11:45, ,0.4,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NB01AR0151,2010-12-09 11:45, ,0,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
NB01AR0151,2010-12-09 11:45, ,0.02,,,110256,µG/L,URANIUM TOTAL,URANIUM TOTAL,P
NB01AR0151,2010-12-09 11:45, ,0.1,,,110257,µG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NB01AR0151,2010-12-09 11:45, ,0.31,,,110258,µG/L,ZINC TOTAL,ZINC TOTAL,P
NB01AR0151,2011-04-11 15:30, ,11.11,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NB01AR0151,2011-04-11 15:30,<,20,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NB01AR0151,2011-04-11 15:30, ,16,,,103365,µG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NB01AR0151,2011-04-11 15:30, ,0.04,,,110241,µG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
NB01AR0151,2011-04-11 15:30, ,0.29,,,110242,µG/L,ARSENIC  TOTAL,ARSENIC  TOTAL,P
NB01AR0151,2011-04-11 15:30, ,2,,,110259,µG/L,BARIUM TOTAL,BARYUM TOTAL,P
NB01AR0151,2011-04-11 15:30,<,0.01,,,110243,µG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NB01AR0151,2011-04-11 15:30,<,10,,,110260,µG/L,BORON TOTAL,BORE  TOTAL,P
NB01AR0151,2011-04-11 15:30,<,0.02,,,110244,µG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NB01AR0151,2011-04-11 15:30, ,4.1,,,110261,MG/L,CALCIUM  TOTAL,CALCIUM TOTAL,P
NB01AR0151,2011-04-11 15:30, ,4,,,6010,MG/L,CARBON TOTAL ORGANIC,CARBONE ORGANIQUE TOTAL,P
NB01AR0151,2011-04-11 15:30, ,1.47,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NB01AR0151,2011-04-11 15:30, ,0.08,,,110245,µG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NB01AR0151,2011-04-11 15:30,<,0.01,,,110246,µG/L,COBALT TOTAL,COBALT TOTAL,P
NB01AR0151,2011-04-11 15:30, ,11,,,110707,HZN UNITS,COLOUR APPARENT,COULEUR APPARENTE,P
NB01AR0151,2011-04-11 15:30, ,0.26,,,110247,µG/L,COPPER  TOTAL,CUIVRE TOTAL,P
NB01AR0151,2011-04-11 15:30,<,0.02,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NB01AR0151,2011-04-11 15:30,<,0.02,,,110262,MG/L,IRON TOTAL,FER TOTAL,P
NB01AR0151,2011-04-11 15:30,<,0.03,,,110248,µG/L,LEAD TOTAL,PLOMB TOTAL,P
NB01AR0151,2011-04-11 15:30, ,0.6,,,110263,MG/L,MAGNESIUM TOTAL,MAGNÉSIUM TOTAL,P
NB01AR0151,2011-04-11 15:30, ,2.5,,,110264,µG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NB01AR0151,2011-04-11 15:30, ,0.05,,,110249,µG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NB01AR0151,2011-04-11 15:30, ,0.19,,,110250,µG/L,NICKEL  TOTAL,NICKEL  TOTAL,P
NB01AR0151,2011-04-11 15:30, ,0.18,,,110240,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NB01AR0151,2011-04-11 15:30, ,7.33,,,10301,PH,PH,PH,P
NB01AR0151,2011-04-11 15:30, ,0.004,,,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NB01AR0151,2011-04-11 15:30,<,0.4,,,110265,MG/L,POTASSIUM TOTAL,POTASSIUM TOTAL,P
NB01AR0151,2011-04-11 15:30, ,0.04,,,110251,µG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
NB01AR0151,2011-04-11 15:30,<,0.01,,,110252,µG/L,SILVER TOTAL,ARGENT TOTAL,P
NB01AR0151,2011-04-11 15:30, ,1.4,,,110266,MG/L,SODIUM TOTAL,SODIUM TOTAL,P
NB01AR0151,2011-04-11 15:30, ,32.9,,,2041,µS/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NB01AR0151,2011-04-11 15:30, ,21.6,,,110267,µG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NB01AR0151,2011-04-11 15:30, ,1.91,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NB01AR0151,2011-04-11 15:30,<,0.01,,,110253,µG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
NB01AR0151,2011-04-11 15:30,<,0.05,,,110254,µG/L,TIN TOTAL,ÉTAIN TOTAL,P
NB01AR0151,2011-04-11 15:30, ,0.21,,,110255,µG/L,TITANIUM TOTAL,TITANE TOTAL,P
NB01AR0151,2011-04-11 15:30, ,0.3,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NB01AR0151,2011-04-11 15:30, ,0.03,,,110256,µG/L,URANIUM TOTAL,URANIUM TOTAL,P
NB01AR0151,2011-04-11 15:30, ,0.1,,,110257,µG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NB01AR0151,2011-04-11 15:30, ,0.22,,,110258,µG/L,ZINC TOTAL,ZINC TOTAL,P
NB01AR0151,2012-02-16 12:30, ,11.49,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NB01AR0151,2012-02-16 12:30,<,20,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NB01AR0151,2012-02-16 12:30, ,7.7,,,103365,µG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NB01AR0151,2012-02-16 12:30, ,0.04,,,110241,µG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
NB01AR0151,2012-02-16 12:30, ,0.24,,,110242,µG/L,ARSENIC  TOTAL,ARSENIC  TOTAL,P
NB01AR0151,2012-02-16 12:30, ,2.3,,,110259,µG/L,BARIUM TOTAL,BARYUM TOTAL,P
NB01AR0151,2012-02-16 12:30,<,0.01,,,110243,µG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NB01AR0151,2012-02-16 12:30,<,10,,,110260,µG/L,BORON TOTAL,BORE  TOTAL,P
NB01AR0151,2012-02-16 12:30,<,0.02,,,110244,µG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NB01AR0151,2012-02-16 12:30, ,4.35,,,110261,MG/L,CALCIUM  TOTAL,CALCIUM TOTAL,P
NB01AR0151,2012-02-16 12:30, ,3.9,,,6010,MG/L,CARBON TOTAL ORGANIC,CARBONE ORGANIQUE TOTAL,P
NB01AR0151,2012-02-16 12:30, ,1.54,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
